,PCOLCE (5118)
ACH-000368,-0.269718402525
ACH-000374,-0.22028416299800002
ACH-000375,-0.183757877925
ACH-000376,-0.214923738957
ACH-000381,-0.427813496754
ACH-000383,-0.34008381308200003
ACH-000387,-0.0901693409065
ACH-000389,-0.218145166078
ACH-000390,-0.150943964257
ACH-000393,-0.041937248783199994
ACH-000395,-0.125451337599
ACH-000397,-0.256064509662
ACH-000401,0.0099198182151
ACH-000402,-0.810602941985
ACH-000403,-0.0984576956181
ACH-000404,0.0126690485195
ACH-000406,-0.153806061533
ACH-000407,-0.102594812007
ACH-000408,-0.478986129804
ACH-000410,-0.19116479078600002
ACH-000411,-0.19225260536699998
ACH-000414,-0.215218649338
ACH-000415,-0.209317846656
ACH-000416,-0.21859963161999996
ACH-000420,-0.12186591607899999
ACH-000421,-0.0593442313897
ACH-000424,-0.130189852392
ACH-000425,-0.27390363317
ACH-000426,-0.0805114304034
ACH-000427,0.06358423129480001
ACH-000433,-0.169209797389
ACH-000436,-0.187994475784
ACH-000444,0.0196600732287
ACH-000445,0.133924374292
ACH-000448,-0.133338136951
ACH-000450,-0.267980614837
ACH-000452,-0.19769411614500002
ACH-000454,-0.271022436784
ACH-000458,-0.0301168317677
ACH-000459,-0.054633693873500006
ACH-000460,-0.16928076355399999
ACH-000461,-0.0927304410017
ACH-000463,-0.22620675061099998
ACH-000464,-0.302237046279
ACH-000466,-0.376936432122
ACH-000467,-0.147216341213
ACH-000468,-0.176520634463
ACH-000469,-0.371382564114
ACH-000470,0.13174375387700002
ACH-000471,-0.15287189735200002
ACH-000472,-0.287835144084
ACH-000473,-0.118847245768
ACH-000475,-0.11358518111
ACH-000476,-0.24803749352600002
ACH-000477,-0.6867170069580001
ACH-000480,-0.173654104974
ACH-000481,-0.0984556389294
ACH-000483,-0.0434596477793
ACH-000484,-0.0852018006755
ACH-000485,0.11681431060799999
ACH-000486,0.00022282065009000002
ACH-000487,-0.220135406738
ACH-000488,-0.13725987710999998
ACH-000490,-0.18319688707100001
ACH-000491,-0.149307476536
ACH-000495,-0.286552011412
ACH-000496,-0.238027449025
ACH-000499,0.052182617065000006
ACH-000500,-0.188488952775
ACH-000502,-0.265688679795
ACH-000503,-0.23235999151700001
ACH-000505,-0.277915588927
ACH-000507,-0.185422065667
ACH-000510,-0.294457110946
ACH-000511,-0.204603914903
ACH-000512,0.143296642814
ACH-000516,-0.187207314906
ACH-000517,-0.181211510879
ACH-000518,-0.146216721906
ACH-000520,-0.0210856409871
ACH-000521,-0.355338544719
ACH-000522,-0.214957369718
ACH-000524,-0.13466563640999998
ACH-000527,-0.17816996925700002
ACH-000528,-0.123469309105
ACH-000537,0.0728482808297
ACH-000541,-0.13048462824999998
ACH-000542,-0.34613806021899995
ACH-000544,-0.301062291487
ACH-000545,-0.19535934623799997
ACH-000547,0.042597540037599996
ACH-000548,-0.184835941946
ACH-000549,-0.254742126647
ACH-000550,-0.37384666126500005
ACH-000552,-0.19126912823699999
ACH-000556,-0.061738819889699995
ACH-000557,-0.299646704814
ACH-000570,-0.153823596273
ACH-000571,-0.223732060945
ACH-000573,-0.104108705936
ACH-000576,-0.245093962084
ACH-000580,-0.0203825911031
ACH-000584,-0.21543145071999997
ACH-000585,-0.554368351345
ACH-000588,-0.169174877458
ACH-000589,-0.185244371104
ACH-000591,-0.013698329676200001
ACH-000593,-0.10383981967900001
ACH-000600,-0.0856593534394
ACH-000601,-0.041287843353900004
ACH-000604,-0.347310577557
ACH-000605,-0.127144641391
ACH-000606,-0.20278534698399997
ACH-000608,-0.10289446324
ACH-000614,-0.371151050893
ACH-000616,-0.438479862035
ACH-000618,-0.21736473190299999
ACH-000619,-0.334627463488
ACH-000620,-0.20310766323499999
ACH-000621,-0.35657926514300003
ACH-000622,-0.28661866360800003
ACH-000623,-0.21638295438299998
ACH-000624,-0.203483535658
ACH-000627,-0.189502574427
ACH-000630,-0.17476841456099998
ACH-000632,-0.043978787451099996
ACH-000633,-0.28965852190200003
ACH-000637,-0.357204070324
ACH-000638,-0.204752022267
ACH-000646,-0.10985003204000002
ACH-000647,-0.0106079730084
ACH-000648,0.036547466431699996
ACH-000649,-0.173292701798
ACH-000651,-0.031730227412
ACH-000652,-0.067595559849
ACH-000653,-0.287978363653
ACH-000657,-0.117582659314
ACH-000658,-0.17516298947099998
ACH-000661,0.032877443976599995
ACH-000662,0.0908305835273
ACH-000663,-0.159294953961
ACH-000665,-0.17341634132
ACH-000671,-0.21946124665300001
ACH-000673,-0.23497620211
ACH-000676,-0.238474564097
ACH-000677,-0.237020147986
ACH-000681,-0.167629050823
ACH-000682,-0.152719506076
ACH-000683,-0.0893515826228
ACH-000684,-0.205734857793
ACH-000688,-0.14310186645300002
ACH-000693,-0.344756852095
ACH-000694,-0.186002652525
ACH-000695,-0.106875025045
ACH-000696,-0.199181769195
ACH-000697,-0.0320271203345
ACH-000699,-0.239323627551
ACH-000701,0.07717957844939999
ACH-000706,-0.233284604845
ACH-000711,-0.123976547332
ACH-000713,-0.180068168497
ACH-000714,-0.256695685302
ACH-000718,-0.113289173052
ACH-000720,-0.292476418938
ACH-000721,-0.13798926932299999
ACH-000724,-0.07339563451179999
ACH-000725,-0.179942331534
ACH-000732,0.0103179448457
ACH-000734,-0.21237305116900002
ACH-000735,-0.17073221310400002
ACH-000736,-0.22343960495499998
ACH-000738,-0.14222129024900002
ACH-000746,0.041947005197900004
ACH-000747,-0.164247876035
ACH-000748,0.00428105559204
ACH-000753,-0.172903717628
ACH-000756,-0.0541287689383
ACH-000757,-0.3045736578
ACH-000758,-0.0325368949235
ACH-000760,-0.297300177274
ACH-000763,0.010259024811
ACH-000764,-0.0212867556545
ACH-000765,0.0581891563761
ACH-000766,-0.208243384909
ACH-000767,-0.027021128867200005
ACH-000768,-0.22509192383999999
ACH-000769,-0.125241686782
ACH-000770,-0.318916219147
ACH-000771,-0.13760884909499999
ACH-000773,-0.025741662415499997
ACH-000776,-0.0627623341219
ACH-000777,-0.04296609957909999
ACH-000778,0.030980843043400003
ACH-000781,-0.14258135819599999
ACH-000782,-0.318749962015
ACH-000783,-0.267933526586
ACH-000784,-0.121636735942
ACH-000785,-0.299485697363
ACH-000787,-0.18719389368099998
ACH-000788,-0.214721382148
ACH-000791,-0.082357051175
ACH-000792,-0.24565858683000003
ACH-000794,-0.0920265658471
ACH-000796,-0.151166038311
ACH-000799,-0.49387618099299996
ACH-000800,-0.023647410441099997
ACH-000802,-0.0158287564777
ACH-000804,-0.08890233660800001
ACH-000805,-0.279097964642
ACH-000809,-0.198051545763
ACH-000810,-0.661543964387
ACH-000811,-0.256040229304
ACH-000817,-0.284307539653
ACH-000819,-0.2145630552
ACH-000820,-0.006523551062170001
ACH-000821,-0.10624723651799999
ACH-000822,-0.000721607934813
ACH-000823,-0.218775812135
ACH-000824,-0.16540793388299999
ACH-000827,-0.12510678594799998
ACH-000829,-0.224415229435
ACH-000831,-0.166043155855
ACH-000832,0.022513098528900002
ACH-000833,-0.08547493750610001
ACH-000834,0.00829995544296
ACH-000835,-0.25960780835499997
ACH-000836,0.030369832398099997
ACH-000837,-0.204625509353
ACH-000838,-0.10316061329199999
ACH-000839,-0.09558865137690001
ACH-000840,-0.366347147253
ACH-000841,-0.162371726473
ACH-000843,-0.312242588439
ACH-000846,-0.21252607438700002
ACH-000847,-0.25567721296999996
ACH-000848,-0.295983106886
ACH-000849,-0.232162189717
ACH-000851,-0.22581366897
ACH-000855,0.0188899250115
ACH-000856,-0.06025898847780001
ACH-000858,-0.269229663921
ACH-000859,-0.02438168675
ACH-000861,-0.0577699047349
ACH-000862,-0.010239273942200002
ACH-000865,-0.034590842158800005
ACH-000866,-0.221656159787
ACH-000867,-0.203648225115
ACH-000869,-0.252902997641
ACH-000872,-0.117201285151
ACH-000873,-0.42243901442000004
ACH-000876,-0.211456161269
ACH-000878,-0.38298018276100004
ACH-000880,-0.0227893564241
ACH-000881,-0.217062968238
ACH-000882,-0.132869221363
ACH-000884,-0.147759438082
ACH-000885,0.00923289408633
ACH-000887,-0.0711196163385
ACH-000888,-0.12407131281
ACH-000889,-0.268787618314
ACH-000890,-0.33589023373899995
ACH-000896,-0.201163336131
ACH-000898,-0.120856772837
ACH-000900,-0.0580371574698
ACH-000901,-0.22956935157299999
ACH-000905,-0.263463100818
ACH-000906,-0.152029877982
ACH-000907,-0.036403819356599997
ACH-000910,-0.0837234263287
ACH-000911,-0.122440342525
ACH-000912,-0.16081877617999998
ACH-000913,-0.058297134139400006
ACH-000915,-0.200873583972
ACH-000916,-0.10074761359500001
ACH-000917,-0.1326267023
ACH-000921,-0.264926404737
ACH-000924,-0.0856469050405
ACH-000926,-0.0834845050372
ACH-000928,-0.12481348172000001
ACH-000929,-0.09268651749710001
ACH-000932,-0.325093955089
ACH-000935,-0.470198414014
ACH-000936,-0.0420606978836
ACH-000937,-0.09521432253350001
ACH-000938,0.10435494074400001
ACH-000939,-0.24572524520599998
ACH-000941,-0.24862100989799998
ACH-000943,-0.17226608235500002
ACH-000946,-0.20263340781800002
ACH-000947,-0.143520617706
ACH-000948,-0.08063060819680001
ACH-000950,-0.369345438059
ACH-000953,0.113165031967
ACH-000957,-0.258482167935
ACH-000958,-0.354223496852
ACH-000960,-0.141303351041
ACH-000963,-0.30912593698199997
ACH-000968,-0.163061213148
ACH-000969,-0.255390642482
ACH-000973,-0.319962658596
ACH-000974,-0.193739511392
ACH-000975,-0.0308862191855
ACH-000976,-0.189141730698
ACH-000978,0.042937835580400006
ACH-000980,-0.107695201771
ACH-000984,-0.0707133025677
ACH-000986,-0.0210860073117
ACH-000988,-0.0810116785811
ACH-000993,-0.20309341553500002
ACH-000994,-0.0262634664591
ACH-000996,-0.100220313571
ACH-001001,-0.117080298061
ACH-001020,-0.0433446800986
ACH-001028,-0.19722531363600002
ACH-001031,-0.0403362326122
ACH-001038,-0.151735982414
ACH-001048,-0.1674222894
ACH-001050,-0.0492724433583
ACH-001053,0.123658754701
ACH-001054,0.143962792401
ACH-001061,-0.150775784945
ACH-001067,-0.278525262777
ACH-001075,-0.0958745889357
ACH-001096,0.000197378943786
ACH-001128,-0.17465553900699998
ACH-001134,-0.159966426065
ACH-001151,-0.195021796228
ACH-001163,-0.20370640087
ACH-001164,-0.0884410798357
ACH-001173,-0.255430128892
ACH-001183,-0.021337475389200004
ACH-001184,-0.038045676399800006
ACH-001190,-0.21994353345800002
ACH-001192,-0.130740135152
ACH-001193,-0.19853801436700003
ACH-001196,-0.301837394187
ACH-001197,-0.110457812291
ACH-001205,-0.16557108627999997
ACH-001211,-0.230975617203
ACH-001212,-0.0642657888287
ACH-001228,-0.188198828908
ACH-001232,-0.19711714190699997
ACH-001239,-0.420067955839
ACH-001274,-0.19929154573199998
ACH-001275,-0.206604596688
ACH-001277,-0.153716439213
ACH-001278,-0.00652187596854
ACH-001280,-0.15993434544399998
ACH-001283,-0.196242024504
ACH-001289,-0.38972624812299994
ACH-001295,0.0317895872697
ACH-001300,-0.10633920830299999
ACH-001301,-0.286848117281
ACH-001302,-0.165744275985
ACH-001303,-0.0551206155338
ACH-001306,-0.310908659719
ACH-001318,-0.004878345805909999
ACH-001322,-0.132280111887
ACH-001328,-0.0207414560073
ACH-001332,-0.324895418023
ACH-001333,-0.210571411037
ACH-001336,0.0284499228211
ACH-001340,-0.16886170467099998
ACH-001346,-0.16125941733
ACH-001353,-0.0570718405172
ACH-001354,0.160552364497
ACH-001367,-0.2701932112
ACH-001368,-0.194041504169
ACH-001374,0.0320619405918
ACH-001375,-0.163268235238
ACH-001377,-0.247715663924
ACH-001380,-0.113185441263
ACH-001391,-0.102034332721
ACH-001407,-0.15669686301799998
ACH-001408,-0.16637503156300001
ACH-001413,-0.229091365336
ACH-001430,-0.114527555991
ACH-001431,-0.639768840833
ACH-001450,-0.0019338644060800001
ACH-001496,-0.13307348824999998
ACH-001500,-0.08652580355699999
ACH-001521,-0.266466352085
ACH-001523,-0.28267734445099996
ACH-001532,0.0033867134864600003
ACH-001536,-0.108160162861
ACH-001550,-0.171781594278
ACH-001552,-0.182534600554
ACH-001554,-0.139430596502
ACH-001645,-0.0635639517666
ACH-001654,-0.16871558903
ACH-001715,-0.11066307244000001
ACH-001735,-0.32546536199799997
ACH-001736,-0.18340162863499998
ACH-001737,-0.5192808415
ACH-001740,-0.0204042139412
ACH-001745,0.12037561595799999
ACH-001750,-0.112177271656
ACH-001765,-0.164631250442
ACH-001956,-0.129134893306
ACH-001957,-0.213511429226
