,LRWD1 (222229)
ACH-000682,-0.395066858327
ACH-000683,-0.280965288314
ACH-000684,-0.5494814568649999
ACH-000688,-0.301794686049
ACH-000693,-0.518829452779
ACH-000694,-0.42788377357699997
ACH-000695,-0.443405228583
ACH-000696,-0.365073252022
ACH-000697,-0.11796368964500001
ACH-000699,-0.441528858415
ACH-000701,-0.212479094936
ACH-000706,-0.23308261698899999
ACH-000711,-0.348699180254
ACH-000713,-0.549545732633
ACH-000714,-0.7298180719159999
ACH-000718,-0.28481129895999996
ACH-000720,-0.306654336594
ACH-000721,-0.252352885339
ACH-000724,-0.26240104510699996
ACH-000725,-0.18744404981600002
ACH-000732,-0.235680912286
ACH-000734,-0.296970362233
ACH-000735,-0.26474097731400004
ACH-000736,-0.30520210433
ACH-000738,-0.265947752465
ACH-000746,-0.35216156396700005
ACH-000747,-0.468040793597
ACH-000748,-0.354478403384
ACH-000753,-0.226855846626
ACH-000756,-0.154575726081
ACH-000757,-0.315587853754
ACH-000758,-0.30664483358600003
ACH-000760,-0.26014188077100003
ACH-000763,-0.48049988943099997
ACH-000764,-0.25380512665
ACH-000765,-0.162476011632
ACH-000766,-0.274376423044
ACH-000767,-0.511174410294
ACH-000768,-0.379957945135
ACH-000769,-0.47460613275700003
ACH-000770,-0.382138487241
ACH-000771,-0.465050782245
ACH-000773,-0.325279412188
ACH-000776,-0.440841170406
ACH-000777,-0.372688556636
ACH-000778,-0.147259407442
ACH-000781,-0.246101241582
ACH-000782,-0.39077357120800005
ACH-000783,-0.45285325397
ACH-000784,-0.284551276011
ACH-000785,-0.279134931347
ACH-000787,-0.333624171902
ACH-000788,-0.467516378279
ACH-000791,-0.353774186512
ACH-000792,-0.460009594133
ACH-000794,-0.34609593987099996
ACH-000796,-0.131980718068
ACH-000799,-0.7716735266779999
ACH-000800,-0.339120118362
ACH-000802,-0.324091342951
ACH-000804,-0.459164001539
ACH-000805,-0.251073052696
ACH-000809,-0.39325217872199997
ACH-000810,0.061541051099300005
ACH-000811,-0.31378816984499996
ACH-000817,-0.49550133641599997
ACH-000819,-0.293927653344
ACH-000820,-0.0339133897008
ACH-000821,-0.298078063061
ACH-000822,-0.216949018655
ACH-000823,-0.21939247545899998
ACH-000824,-0.5702759314620001
ACH-000827,-0.528753708873
ACH-000829,-0.836830383055
ACH-000831,-0.30421629815
ACH-000832,-0.399223360717
ACH-000833,-0.0431557713835
ACH-000834,-0.375008872451
ACH-000835,-0.335623486472
ACH-000836,-0.06675238047280001
ACH-000837,-0.196261712313
ACH-000838,-0.29198305329700003
ACH-000839,-0.365755102936
ACH-000840,-0.663019603841
ACH-000841,-0.5605660686039999
ACH-000843,-0.292251551903
ACH-000846,-0.33621234129199995
ACH-000847,-0.44549290099399996
ACH-000848,-0.317347655142
ACH-000849,-0.661219676735
ACH-000851,-0.358003098393
ACH-000855,-0.00635024252645
ACH-000856,-0.303890889505
ACH-000858,-0.224948214334
ACH-000859,-0.289757740387
ACH-000861,-0.41661053438699996
ACH-000862,-0.18086057762200003
ACH-000865,-0.34599940179399996
ACH-000866,-0.26072662083799997
ACH-000867,-0.328142352903
ACH-000869,-0.582292760159
ACH-000872,-0.200315160476
ACH-000873,-0.247962718472
ACH-000876,-0.320324272749
ACH-000878,-0.18271419191100002
ACH-000880,-0.438752184788
ACH-000881,-0.322324517854
ACH-000882,-0.293048046046
ACH-000884,-0.34203674907799997
ACH-000885,-0.18334005223799998
ACH-000887,-0.226722794941
ACH-000888,-0.468305924344
ACH-000889,-0.733803092026
ACH-000890,-0.490738353055
ACH-000896,-0.35990632691
ACH-000898,-0.440079204614
ACH-000900,-0.295011783874
ACH-000901,-0.398777376031
ACH-000905,-0.39519323153700003
ACH-000906,-0.45637250250699996
ACH-000907,-0.18935502334000004
ACH-000910,-0.237390335387
ACH-000911,-0.333810120145
ACH-000912,-0.324191240122
ACH-000913,-0.473746027455
ACH-000915,-0.26551523068000005
ACH-000916,-0.732185043329
ACH-000917,-0.163521701819
ACH-000921,-0.569590719487
ACH-000924,-0.264264738443
ACH-000926,-0.462973074927
ACH-000928,-0.249941294826
ACH-000929,-0.399501196605
ACH-000932,-0.39726236932
ACH-000935,-0.669753369228
ACH-000936,-0.39458540918000007
ACH-000937,-0.494956379515
ACH-000938,-0.37493581236199996
ACH-000939,0.027526343791700002
ACH-000941,-0.345627506799
ACH-000943,-0.466350412105
ACH-000946,-0.379738558854
ACH-000947,-0.26415543063999997
ACH-000948,-0.227751789412
ACH-000950,-0.169215748625
ACH-000953,-0.546404718088
ACH-000957,-0.263800722205
ACH-000958,-0.431210197328
ACH-000960,-0.400626093957
ACH-000963,-0.741776131229
ACH-000968,-0.32239233567200004
ACH-000969,-0.271201948638
ACH-000973,-0.275737638287
ACH-000974,-0.8154358674400001
ACH-000975,-0.209041318111
ACH-000976,-0.27776493446999995
ACH-000978,-0.009554061846469999
ACH-000980,-0.271977816695
ACH-000984,-0.240558604194
ACH-000986,-0.334428813844
ACH-000988,-0.520256788746
ACH-000993,-0.433127737865
ACH-000994,-0.36078636939400005
ACH-000996,-0.446687673338
ACH-001001,-0.41683665278000004
ACH-001020,-0.189514394391
ACH-001028,-0.31186728442
ACH-001031,-0.44180217474699995
ACH-001038,-0.357067992332
ACH-001048,-0.13636543429300002
ACH-001050,-0.524040439602
ACH-001053,-0.18185360624699998
ACH-001054,-0.315378392834
ACH-001061,-0.286040153972
ACH-001067,-0.26140532411999995
ACH-001075,-0.560327570121
ACH-001096,-0.449350794221
ACH-001128,0.6794667345890001
ACH-001134,-0.132849264341
ACH-001151,-0.403148733411
ACH-001163,-0.454831922345
ACH-001164,-0.244794314138
ACH-001173,-0.172902890147
ACH-001183,-0.403532895616
ACH-001184,-0.27071834306299997
ACH-001190,-0.36228841058
ACH-001192,-0.405228590553
ACH-001193,-0.34512315785400005
ACH-001196,-0.29352110649999996
ACH-001197,-0.173158296873
ACH-001205,-0.403230488346
ACH-001211,-0.319985248742
ACH-001212,-0.21962803906800002
ACH-001228,-0.496995162611
ACH-001232,-0.18348961375300002
ACH-001239,-0.429432112913
ACH-001274,-0.264362767338
ACH-001275,-0.592879835125
ACH-001277,-0.12719539012
ACH-001278,-0.371372095651
ACH-001280,-0.666219805302
ACH-001283,-0.34416109185800003
ACH-001289,-0.442638776515
ACH-001295,-0.273211965885
ACH-001300,-0.42098978584799995
ACH-001301,-0.347585640145
ACH-001302,-0.284708496407
ACH-001303,0.079349603801
ACH-001306,-0.36967906821099994
ACH-001318,-0.39449889043799996
ACH-001322,-0.620190944697
ACH-001328,-0.349989435678
ACH-001332,-0.6135688414989999
ACH-001333,-0.300619391836
ACH-001336,-0.350199475487
ACH-001340,-0.42810317901100003
ACH-001346,-0.300546919552
ACH-001353,-0.24528344231600002
ACH-001354,-0.34576848452
ACH-001367,-0.263068045505
ACH-001368,-0.472113800308
ACH-001374,-0.295796728897
ACH-001375,-0.26352456297
ACH-001377,-0.311553595638
ACH-001380,-0.340177098929
ACH-001391,-0.495677277262
ACH-001407,-0.591865396012
ACH-001408,-0.701885352658
ACH-001413,-0.305944157612
ACH-001430,-0.252952553443
ACH-001431,0.0229612793628
ACH-001450,-0.18629118866099997
ACH-001496,-0.043669207702599994
ACH-001500,-0.222356444267
ACH-001521,-0.217453480211
ACH-001523,-0.560922477441
ACH-001532,-0.333094266561
ACH-001536,-0.330086955381
ACH-001550,-0.261039688419
ACH-001552,-0.0104467410118
ACH-001554,-0.34195501824
ACH-001645,-0.608935890534
ACH-001654,-0.353674074569
ACH-001715,-0.442840209983
ACH-001735,-0.554982754968
ACH-001736,-0.469499589547
ACH-001737,-0.377226355994
ACH-001740,-0.38482457399400005
ACH-001745,-0.226830968607
ACH-001750,-0.43666031524899995
ACH-001765,-0.484112899674
ACH-001956,-0.298454991452
ACH-001957,-0.543072158909
