,IGF2 (3481)
ACH-000776,-0.033500023694099997
ACH-000777,-0.234888523468
ACH-000778,0.083595312384
ACH-000781,-0.164578590575
ACH-000782,-0.17613724630600003
ACH-000783,-0.18620719884700002
ACH-000784,-0.139635726553
ACH-000785,-0.283706094556
ACH-000787,-0.192304557516
ACH-000788,-0.172609760339
ACH-000791,0.0075682661528100005
ACH-000792,-0.26745231729400004
ACH-000794,-0.109603437106
ACH-000796,-0.162077155891
ACH-000799,-0.25400024188700004
ACH-000800,-0.0773395918174
ACH-000802,-0.142391644533
ACH-000804,-0.0312721333572
ACH-000805,-0.145412265595
ACH-000809,-0.21296355950100002
ACH-000810,-0.469821402078
ACH-000811,-0.24178166271600002
ACH-000817,-0.021680777708900003
ACH-000819,-0.5013998710059999
ACH-000820,-0.35307046433899997
ACH-000821,-0.187465501441
ACH-000822,-0.0924203339633
ACH-000823,-0.18807837735599997
ACH-000824,-0.271475752831
ACH-000827,-0.105256757595
ACH-000829,-0.0350111677885
ACH-000831,-0.013353382745100001
ACH-000832,0.050826421686500006
ACH-000833,-0.49406711320600005
ACH-000834,-0.153150462351
ACH-000835,0.0327189933672
ACH-000836,-0.0337586479542
ACH-000837,-0.144983868231
ACH-000838,-0.055044670055900004
ACH-000839,-0.230663171341
ACH-000840,-0.10773714613
ACH-000841,-0.251571126245
ACH-000843,-0.23581737149300003
ACH-000846,0.0292121658415
ACH-000847,-0.211995446266
ACH-000848,-0.504627187065
ACH-000849,-0.205321969537
ACH-000851,0.008639967936749999
ACH-000855,-0.338802508093
ACH-000856,-0.0478612008163
ACH-000858,-0.157277596515
ACH-000859,-0.07031028873930001
ACH-000861,-0.09366070094519999
ACH-000862,-0.10219293071
ACH-000865,-0.183022783066
ACH-000866,-0.147626104185
ACH-000867,-0.173766819976
ACH-000869,-0.040584207382800004
ACH-000872,-0.263646230007
ACH-000873,-0.28752931641999996
ACH-000876,-0.0446301168574
ACH-000878,-0.641380123557
ACH-000880,-0.13167665903200002
ACH-000881,-0.0552560438689
ACH-000882,-0.11150070232699999
ACH-000884,-0.189866474457
ACH-000885,0.0301310953877
ACH-000887,-0.0485799613074
ACH-000888,-0.108668179426
ACH-000889,-0.16938818763500002
ACH-000890,-0.0396469807491
ACH-000896,-0.09326998712089998
ACH-000898,-0.28297282036
ACH-000900,-0.109207850421
ACH-000901,-0.276729801952
ACH-000905,-0.18949786966899998
ACH-000906,-0.165571824459
ACH-000907,-0.47342394336800003
ACH-000910,-0.109688705093
ACH-000911,0.0361518050835
ACH-000912,-0.167476257052
ACH-000913,-0.154842724633
ACH-000915,-0.260839147637
ACH-000916,-0.60904958642
ACH-000917,0.059549578497
ACH-000921,-0.057521267514
ACH-000924,-0.0910714570877
ACH-000926,-0.159678464089
ACH-000928,0.180101413941
ACH-000929,-0.108409288693
ACH-000932,-0.20949448740899998
ACH-000935,-0.139715941091
ACH-000936,0.0545480178692
ACH-000937,-0.0842112974529
ACH-000938,-0.158358678508
ACH-000939,-0.0516497154344
ACH-000941,-0.0864409988112
ACH-000943,-0.10315429057299999
ACH-000946,-0.07216262425719999
ACH-000947,-0.0909758240327
ACH-000948,-0.0420421619642
ACH-000950,0.0283553945097
ACH-000953,-0.15546336931399998
ACH-000957,-0.06000264971390001
ACH-000958,-0.221853523043
ACH-000960,-0.0381856692974
ACH-000963,0.0249288079439
ACH-000968,-0.0586928522332
ACH-000969,-0.021510450869900003
ACH-000973,0.0717705701336
ACH-000974,-0.0442687233189
ACH-000975,-0.11736329607200001
ACH-000976,-0.0837401646543
ACH-000978,-0.538906689164
ACH-000980,-0.27111685932199997
ACH-000984,-0.179677244559
ACH-000986,-0.00023568825191799998
ACH-000988,-0.07263052637360001
ACH-000993,0.0187732580449
ACH-000994,-0.126156500909
ACH-000996,-0.244695547261
ACH-001001,-0.25336709719300005
ACH-001020,0.101350862104
ACH-001028,-0.12067517607999999
ACH-001031,-0.108915858771
ACH-001038,-0.174964991614
ACH-001048,-0.34310449402300003
ACH-001050,-0.0247756618383
ACH-001053,-0.0580620366504
ACH-001054,-0.217139502795
ACH-001061,-0.19202044688499997
ACH-001067,0.018031273785800002
ACH-001075,-0.319694618057
ACH-001096,-0.0665873609117
ACH-001128,0.22758565284600002
ACH-001134,-0.16098279877399999
ACH-001151,-0.16574756335899998
ACH-001163,-0.07734862490960001
ACH-001164,-0.657879915701
ACH-001173,-0.076389397545
ACH-001183,-0.08019275437810001
ACH-001184,-0.116110801525
ACH-001190,-0.240226362284
ACH-001192,0.0655638448142
ACH-001193,-0.10872602232999999
ACH-001196,-0.297091162078
ACH-001197,0.25694491801999997
ACH-001205,0.103064186635
ACH-001211,-0.281052339384
ACH-001212,0.165096820966
ACH-001228,0.029808176724099997
ACH-001232,-0.173078287266
ACH-001239,-0.220812430572
ACH-001274,-0.329581314586
ACH-001275,-0.179608256034
ACH-001277,-0.0478743938558
ACH-001278,-0.48351516921099996
ACH-001280,0.41569593852700004
ACH-001283,-0.147529790199
ACH-001289,-0.0389490482444
ACH-001295,-0.129425116522
ACH-001300,-0.248656367108
ACH-001301,-0.07357209022969999
ACH-001302,-0.331247305364
ACH-001303,-0.367625457408
ACH-001306,-0.274328283885
ACH-001318,-0.0651907007789
ACH-001322,0.0016543904584100002
ACH-001328,-0.222824154145
ACH-001332,-0.122847358006
ACH-001333,-0.18204887604699999
ACH-001336,0.006850475374839999
ACH-001340,-0.105709373231
ACH-001346,-0.036936261372800004
ACH-001353,-0.0987550433255
ACH-001354,-0.202566378054
ACH-001367,-0.186096724238
ACH-001368,-0.144765706222
ACH-001374,-0.296663796014
ACH-001375,-0.100772298402
ACH-001377,-0.162668926257
ACH-001380,-0.129048267368
ACH-001391,0.216722104543
ACH-001407,-0.139495987228
ACH-001408,-0.132171391618
ACH-001413,0.06975592719700001
ACH-001430,0.0031148240740300004
ACH-001431,-0.349393513068
ACH-001450,-0.333660238316
ACH-001496,-0.378372603313
ACH-001500,-0.249634463715
ACH-001521,-0.348716436684
ACH-001523,-0.07762511981879999
ACH-001532,-0.09533762415580001
ACH-001536,-0.20579416289299998
ACH-001550,-0.0537871010635
ACH-001552,-0.139118463997
ACH-001554,-0.195191434676
ACH-001645,-0.275529241562
ACH-001654,-0.1400397867
ACH-001715,-0.0750685673176
ACH-001735,-0.13776662183900001
ACH-001736,-0.0644710682933
ACH-001737,0.0041728823493999995
ACH-001740,-0.24943788111600002
ACH-001745,-0.248008934255
ACH-001750,-0.216079620732
ACH-001765,-0.458493211202
ACH-001956,-0.12433972851700001
ACH-001957,-0.21305203052299998
