,RFC3 (5983)
ACH-000233,-1.72595158676
ACH-000234,-1.4295715175900001
ACH-000235,-1.48998666239
ACH-000237,-1.69052398658
ACH-000238,-1.86539415004
ACH-000243,-1.5696906118
ACH-000244,-1.5179520011
ACH-000246,-1.68480100285
ACH-000248,-1.5049692696799999
ACH-000250,-1.7539257631799998
ACH-000251,-1.95824300343
ACH-000253,-1.2436315436399998
ACH-000255,-1.5362100273600001
ACH-000256,-1.63692935282
ACH-000257,-1.7261817604099998
ACH-000258,-1.4799561913400001
ACH-000259,-1.66313062588
ACH-000260,-1.60877224159
ACH-000261,-1.7668758232099997
ACH-000262,-1.73362099088
ACH-000263,-1.8574223243099999
ACH-000264,-1.8879600084900001
ACH-000265,-1.7304324755900002
ACH-000266,-1.46753035451
ACH-000272,-1.50969748783
ACH-000273,-1.66331131212
ACH-000274,-1.46442666766
ACH-000277,-1.39433195698
ACH-000278,-1.8642601588099998
ACH-000279,-1.27744010442
ACH-000280,-1.3293036591
ACH-000281,-1.37066279622
ACH-000288,-1.90338009475
ACH-000291,-1.6227810794100002
ACH-000293,-2.11923172336
ACH-000294,-1.67369058717
ACH-000295,-1.50279575484
ACH-000296,-1.77460293543
ACH-000302,-1.9666878176599998
ACH-000304,-1.87913513885
ACH-000307,-1.6988930416999999
ACH-000308,-1.7507840060599997
ACH-000310,-1.88370956558
ACH-000311,-1.67812381778
ACH-000312,-1.63905771212
ACH-000315,-1.60142115041
ACH-000316,-1.8267248251
ACH-000317,-2.0433100471200003
ACH-000318,-1.54837729141
ACH-000319,-1.65844642115
ACH-000320,-1.7277532331099998
ACH-000322,-1.42644745957
ACH-000323,-1.56127379276
ACH-000324,-1.80653718931
ACH-000329,-1.5666293062399999
ACH-000330,-1.6003986444799998
ACH-000331,-1.7636352807900002
ACH-000332,-1.6569778363799998
ACH-000334,-1.56142140741
ACH-000335,-1.8626886001499998
ACH-000336,-1.56482139493
ACH-000337,-1.51426392819
ACH-000339,-1.7451544116799997
ACH-000341,-1.97851404488
ACH-000348,-1.78976160403
ACH-000350,-1.38104116425
ACH-000352,-1.5942580627200003
ACH-000356,-1.5229265148700002
ACH-000361,-1.68784896889
ACH-000362,-1.53645079706
ACH-000363,-1.67156536528
ACH-000364,-1.4667161500299999
ACH-000365,-1.36639058906
ACH-000366,-1.7965858859000001
ACH-000368,-1.67732658822
ACH-000374,-1.88006506939
ACH-000375,-1.8168090671500001
ACH-000376,-1.8118054451599996
ACH-000381,-1.64840011414
ACH-000383,-1.3887115351800001
ACH-000387,-1.61894549604
ACH-000389,-2.0920858813799996
ACH-000390,-1.4592829943099999
ACH-000393,-1.433362815
ACH-000395,-1.3837122378100002
ACH-000397,-2.0814987769299997
ACH-000401,-1.59910475441
ACH-000402,-0.9234757243100001
ACH-000403,-1.3018053947200001
ACH-000404,-1.65907150683
ACH-000406,-1.67086600012
ACH-000407,-1.6316599718
ACH-000408,-1.64914971363
ACH-000410,-1.70769328723
ACH-000411,-1.73446093801
ACH-000414,-1.7922371468599998
ACH-000415,-1.7776051299400002
ACH-000416,-1.4223596325499999
ACH-000420,-1.30319687747
ACH-000421,-1.5198907890200002
ACH-000424,-1.7037586201800001
ACH-000425,-1.51663619986
ACH-000426,-2.01145209138
ACH-000427,-1.34971164893
ACH-000433,-1.57625167495
ACH-000436,-1.6711007770100001
ACH-000444,-1.82014238812
ACH-000445,-1.37693314824
ACH-000448,-1.6104231923299999
ACH-000450,-1.45112911676
ACH-000452,-1.63247663069
ACH-000454,-1.22104571045
ACH-000458,-1.6999930570500001
ACH-000459,-1.47518562588
ACH-000460,-1.55419567583
ACH-000461,-1.56957186356
ACH-000463,-1.78512260208
ACH-000464,-1.654011675
ACH-000466,-1.6141102959600002
ACH-000467,-1.44992856454
ACH-000468,-1.52484519641
ACH-000469,-1.6920087293700001
ACH-000470,-1.16114579206
ACH-000471,-1.7365399107599997
ACH-000472,-1.3861535553600002
ACH-000473,-1.43010112713
ACH-000475,-1.7068096278100002
ACH-000476,-1.60094423551
ACH-000477,-1.7821109660599999
ACH-000480,-1.60646327068
ACH-000481,-1.78212155732
ACH-000483,-1.7700867571599999
ACH-000484,-2.2751132217900003
ACH-000485,-1.4267137714200002
ACH-000486,-1.5171942289200002
ACH-000487,-1.98900156955
ACH-000488,-1.5018615073800001
ACH-000490,-1.3858116828799998
ACH-000491,-1.4829175092500002
ACH-000495,-1.8312981944099997
ACH-000496,-1.9609284477700002
ACH-000499,-1.7773149318500001
ACH-000500,-1.34641536852
ACH-000502,-1.52345372748
ACH-000503,-2.28533454116
ACH-000505,-1.6293660789200002
ACH-000507,-1.43972467296
ACH-000510,-1.7435376234200002
ACH-000511,-1.75455402333
ACH-000512,-1.8420480366499998
ACH-000516,-1.9543048788900004
ACH-000517,-1.8441430877200002
ACH-000518,-1.50350387942
ACH-000520,-1.5850523163499999
ACH-000521,-2.04135684106
ACH-000522,-1.8219782572099998
ACH-000524,-1.4674668474399999
ACH-000527,-1.7195509785499998
ACH-000528,-1.68740997794
ACH-000537,-1.4333362204700002
ACH-000541,-2.05960845643
ACH-000542,-1.82611008213
ACH-000544,-1.7369488115400002
ACH-000545,-1.5392363814200003
ACH-000547,-1.49175478682
ACH-000548,-1.5369361192200002
ACH-000549,-1.74134227805
ACH-000550,-1.63182394937
ACH-000552,-1.39240419995
ACH-000556,-1.9476904028
ACH-000557,-1.26793813045
ACH-000570,-2.0013558477
ACH-000571,-1.5845736595299997
ACH-000573,-1.8400726730099999
ACH-000576,-1.6232876407700003
ACH-000580,-1.7837732104099997
ACH-000584,-1.24979700837
ACH-000585,-1.38382273789
ACH-000588,-1.8272382815700001
ACH-000589,-1.73234274753
ACH-000591,-1.7707997540599998
ACH-000593,-1.48070463546
ACH-000600,-1.8635106299000002
ACH-000601,-1.51781129093
ACH-000604,-1.42501989835
ACH-000605,-1.70957975663
ACH-000606,-1.6070662368200002
ACH-000608,-1.4102320481900001
ACH-000614,-1.35436623408
ACH-000616,-1.98626721917
ACH-000618,-1.57296790935
ACH-000619,-1.4694526822100002
ACH-000620,-1.5859762307799998
ACH-000621,-2.03308203336
ACH-000622,-1.82047335379
ACH-000623,-1.7526456209299999
ACH-000624,-1.36865665085
ACH-000627,-1.3447355764
ACH-000630,-1.4717649321200001
ACH-000632,-1.6998549705700001
ACH-000633,-1.21092473898
ACH-000637,-1.71742962525
ACH-000638,-1.74016796067
ACH-000646,-1.0
ACH-000647,-1.5258349985799997
ACH-000648,-1.4643942447799998
ACH-000649,-1.98467442091
ACH-000651,-1.4997476095500002
ACH-000652,-1.9191770668400001
ACH-000653,-1.55306019068
ACH-000657,-1.61414745567
ACH-000658,-1.82538276368
ACH-000661,-1.52993718988
ACH-000662,-1.0610809374899999
ACH-000663,-1.8908632202700002
ACH-000665,-1.72339568475
ACH-000671,-1.7287485028799998
ACH-000673,-1.64439209656
ACH-000676,-1.9530859186000002
ACH-000677,-1.0205074589799998
ACH-000681,-1.9774369574900001
ACH-000682,-1.4148070884900001
ACH-000683,-1.50166713824
ACH-000684,-1.90027526343
ACH-000688,-1.5540060358599999
ACH-000693,-1.4535652962399999
ACH-000694,-1.3572955285400001
ACH-000695,-1.14911248742
ACH-000696,-1.54326486215
ACH-000697,-1.52714454929
ACH-000699,-1.71446176027
ACH-000701,-1.41347193095
ACH-000706,-1.7550156212999999
ACH-000711,-1.3433938678600001
ACH-000713,-1.76746598992
ACH-000714,-1.51407484266
ACH-000718,-1.4201661032100001
ACH-000720,-1.95226501414
ACH-000721,-1.6582399729700001
ACH-000724,-1.8348798436900002
ACH-000725,-1.6135869834
ACH-000732,-1.77895293282
ACH-000734,-1.75530606657
ACH-000735,-1.59527334467
ACH-000736,-1.8891215942200001
ACH-000738,-1.67430043115
ACH-000746,-1.4280570667299999
ACH-000747,-1.40531261733
ACH-000748,-1.4601161777399998
ACH-000753,-1.6857314330700002
ACH-000756,-2.01127999382
ACH-000757,-1.4887732528600002
ACH-000758,-1.5095423532499999
ACH-000760,-1.4205865822400001
ACH-000763,-2.04486500495
ACH-000764,-1.70212915021
ACH-000765,-1.4843565824399998
ACH-000766,-1.62967830038
ACH-000767,-1.3460659434399997
ACH-000768,-1.8175433176400002
ACH-000769,-1.50838320591
ACH-000770,-1.56487249462
ACH-000771,-1.4295226363999998
ACH-000773,-1.61672351403
ACH-000776,-1.96031165836
ACH-000777,-1.64870790458
ACH-000778,-1.5054821970299999
ACH-000781,-1.73193007033
ACH-000782,-1.50531672274
ACH-000783,-1.62647687272
ACH-000784,-1.5586851268200002
ACH-000785,-1.71999619693
ACH-000787,-1.8596048554499998
ACH-000788,-1.4806938965099998
ACH-000791,-1.72780184256
ACH-000792,-1.8332111085599998
ACH-000794,-1.7708216364900002
ACH-000796,-1.35235640563
ACH-000799,-1.31964280574
ACH-000800,-1.8854466454599998
ACH-000802,-1.49034708074
ACH-000804,-1.68101312851
ACH-000805,-1.54284001932
ACH-000809,-1.55735719264
ACH-000810,-1.63166596905
ACH-000811,-1.6161892376299998
ACH-000817,-1.56437431137
ACH-000819,-1.68083992421
ACH-000820,-1.4363107586200001
ACH-000821,-2.10426115865
ACH-000822,-1.40162914358
ACH-000823,-1.47855803692
ACH-000824,-1.54256683882
ACH-000827,-1.71351014303
ACH-000829,-1.3934895586000002
ACH-000831,-1.69336684141
ACH-000832,-1.30318160007
ACH-000833,-1.71904593137
ACH-000834,-1.85164344255
ACH-000835,-1.6659748463799997
ACH-000836,-1.8145911860599997
ACH-000837,-1.55518488852
ACH-000838,-1.2100564650799999
ACH-000839,-1.3002338658600001
ACH-000840,-1.67949068384
ACH-000841,-1.52085877132
ACH-000843,-1.93435416903
ACH-000846,-1.48919944614
ACH-000847,-1.58552032151
ACH-000848,-1.52102829047
ACH-000849,-1.64518540191
ACH-000851,-1.62387210496
ACH-000855,-1.62677280949
ACH-000856,-1.3641925234
ACH-000858,-1.48994355326
ACH-000859,-1.9050375994599997
ACH-000861,-2.02257691059
ACH-000862,-1.6343614903900001
ACH-000865,-1.53720878022
ACH-000866,-1.6432612091299998
ACH-000867,-1.64673075521
ACH-000869,-1.49514124296
ACH-000872,-1.68727869016
ACH-000873,-1.61426831588
ACH-000876,-1.92816028914
ACH-000878,-2.23396038276
ACH-000880,-1.5028071835499999
ACH-000881,-1.7478108738
ACH-000882,-1.44895913361
ACH-000884,-1.37969220415
ACH-000885,-1.62497053102
ACH-000887,-1.3280136267
ACH-000888,-1.3888572133700001
ACH-000889,-1.7980045351499998
ACH-000890,-1.7219728351299999
ACH-000896,-1.95802428651
ACH-000898,-1.4215954278999998
ACH-000900,-1.6730005744299998
ACH-000901,-1.8783192071700001
ACH-000905,-1.9830485011599999
ACH-000906,-1.74358415158
ACH-000907,-1.6823433006200001
ACH-000910,-1.4768983170899999
ACH-000911,-1.62976935742
ACH-000912,-1.7380710098299998
ACH-000913,-1.79770229167
ACH-000915,-1.4481842844100001
ACH-000916,-1.53781836825
ACH-000917,-1.47211185347
ACH-000921,-1.7203030274700002
ACH-000924,-1.4884490689399998
ACH-000926,-1.3634067827899998
ACH-000928,-1.77499179903
ACH-000929,-1.75085774208
ACH-000932,-1.37467620699
ACH-000935,-1.7291651766900002
ACH-000936,-1.537195584
ACH-000937,-1.40259828296
ACH-000938,-1.7015969839700003
ACH-000939,-1.8610009317200003
ACH-000941,-1.41645929136
ACH-000943,-1.60864914151
ACH-000946,-1.88028336243
ACH-000947,-2.03311792023
ACH-000948,-1.7218763800299999
ACH-000950,-1.91989027092
ACH-000953,-1.6545445817700002
ACH-000957,-1.6842337363
ACH-000958,-1.3424274640399998
ACH-000960,-1.87679236503
ACH-000963,-1.62134383738
ACH-000968,-1.2489156453399999
ACH-000969,-1.39201014276
ACH-000973,-1.65149633488
ACH-000974,-1.16023288222
ACH-000975,-2.12356642866
ACH-000976,-1.5778338681
ACH-000978,-1.89976090595
ACH-000980,-1.74069042257
ACH-000984,-1.97260218531
ACH-000986,-1.4979338325100002
ACH-000988,-2.09069314481
ACH-000993,-1.05978070521
ACH-000994,-2.0309130082799998
ACH-000996,-1.65020253847
ACH-001001,-1.5118609104299998
ACH-001020,-1.71692959643
ACH-001028,-1.84773010537
ACH-001031,-1.51512947949
ACH-001038,-1.6419405804799998
ACH-001048,-1.5936930044
ACH-001050,-1.7134124078100001
ACH-001053,-1.3903071275299999
ACH-001054,-1.7027978703600002
ACH-001061,-1.5429999842700002
ACH-001067,-1.65618380834
ACH-001075,-1.4812677519100002
ACH-001096,-1.53390837674
ACH-001128,-2.03362203944
ACH-001134,-1.4127705365600003
ACH-001151,-1.3693040172100002
ACH-001163,-1.56366632724
ACH-001164,-1.7080283535499998
ACH-001173,-1.6039854302399998
ACH-001183,-1.5510726255399998
ACH-001184,-1.8689674111099996
ACH-001190,-1.63360058766
ACH-001192,-1.6361371997
ACH-001193,-1.58450670329
ACH-001196,-1.76331101698
ACH-001197,-1.8334773289
ACH-001205,-1.32791029202
ACH-001211,-1.48445681313
ACH-001212,-1.52269488725
ACH-001228,-1.7840340676800002
ACH-001232,-1.4565025763100001
ACH-001239,-1.62137671954
ACH-001274,-1.73177511607
ACH-001275,-1.8493481440400001
ACH-001277,-1.8827848974
ACH-001278,-1.63466485745
ACH-001280,-1.4715530805700001
ACH-001283,-1.55287513056
ACH-001289,-1.3249850151
ACH-001295,-1.5169634723700003
ACH-001300,-1.36387476633
ACH-001301,-1.65712830005
ACH-001302,-1.55881199544
ACH-001303,-1.65995659081
ACH-001306,-1.6317389482100002
ACH-001318,-1.4629837528
ACH-001322,-1.90530616133
ACH-001328,-1.5274158651499998
ACH-001332,-1.5593841239200001
ACH-001333,-1.7611924235
ACH-001336,-1.6331582686300001
ACH-001340,-1.51016949431
ACH-001346,-1.5941094707899999
ACH-001353,-1.55411220266
ACH-001354,-1.78440811025
ACH-001367,-1.66935989451
ACH-001368,-1.5340400968999999
ACH-001374,-1.7062039644999998
ACH-001375,-1.4150248534999998
ACH-001377,-1.6463676496899997
ACH-001380,-1.68672278278
ACH-001391,-1.3135644153000001
ACH-001407,-1.6997364015799998
ACH-001408,-1.56924027166
ACH-001413,-1.37539639932
ACH-001430,-1.56181158038
ACH-001431,-1.8488697555200002
ACH-001450,-1.4013500466799997
ACH-001496,-1.48677544951
ACH-001500,-1.6557275035699999
ACH-001521,-1.56791520792
ACH-001523,-1.69314181317
ACH-001532,-1.60933061746
ACH-001536,-1.74081203007
ACH-001550,-1.70951408833
ACH-001552,-1.8037353138999999
ACH-001554,-1.6678900282700002
ACH-001645,-1.7302258266400001
ACH-001654,-1.7614540991499998
ACH-001715,-1.83558618439
ACH-001735,-1.37690224244
ACH-001736,-1.6627286965
ACH-001737,-1.8524148758
ACH-001740,-1.49591951277
ACH-001745,-1.7597290159299999
ACH-001750,-1.6189498812799998
ACH-001765,-1.53061762629
ACH-001956,-1.66103207205
ACH-001957,-1.89600548121
