,MANSC1 (54682)
ACH-000984,-0.184120659745
ACH-000986,-0.320820076492
ACH-000988,-0.233836537594
ACH-000993,-0.34156303684
ACH-000994,-0.304252350539
ACH-000996,-0.304176697735
ACH-001001,-0.329772284392
ACH-001020,-0.394121568116
ACH-001028,-0.255027371746
ACH-001031,-0.127606364803
ACH-001038,-0.215546592869
ACH-001048,-0.18173987553800003
ACH-001050,-0.272685803091
ACH-001053,-0.278106499661
ACH-001054,-0.249684784282
ACH-001061,-0.249880208612
ACH-001067,-0.20988999399799999
ACH-001075,-0.0238379790876
ACH-001096,-0.247079160746
ACH-001128,-0.1654096571
ACH-001134,-0.316423930327
ACH-001151,-0.265781652123
ACH-001163,-0.198127954785
ACH-001164,-0.177151917689
ACH-001173,-0.31132541589
ACH-001183,-0.386570886237
ACH-001184,-0.155619703584
ACH-001190,-0.27967394965500003
ACH-001192,-0.249407240341
ACH-001193,-0.420367605404
ACH-001196,-0.38069886427199995
ACH-001197,-0.339307841529
ACH-001205,-0.30788558305
ACH-001211,-0.224713082349
ACH-001212,-0.363101889376
ACH-001228,-0.34791254130500004
ACH-001232,-0.326745197795
ACH-001239,-0.11359933541799999
ACH-001274,-0.53040172342
ACH-001275,-0.25778466666
ACH-001277,-0.39323164705799996
ACH-001278,-0.184871869113
ACH-001280,-0.0577290891686
ACH-001283,-0.06507981820349999
ACH-001289,-0.44897830096999997
ACH-001295,-0.30082815000199997
ACH-001300,-0.138315916182
ACH-001301,-0.217876080051
ACH-001302,-0.0800323239178
ACH-001303,-0.19481443967700002
ACH-001306,-0.16618953017899998
ACH-001318,-0.127722140889
ACH-001322,-0.396945325694
ACH-001328,-0.24345443627399999
ACH-001332,-0.121930598684
ACH-001333,-0.317858376848
ACH-001336,-0.281038073033
ACH-001340,-0.215893220484
ACH-001346,-0.315096200055
ACH-001353,-0.312837492097
ACH-001354,-0.238276805422
ACH-001367,-0.281868930613
ACH-001368,-0.277672471334
ACH-001374,-0.195762104971
ACH-001375,-0.22164625836500002
ACH-001377,-0.289778476165
ACH-001380,-0.17576523375999997
ACH-001391,-0.532760598319
ACH-001407,-0.29060520017700003
ACH-001408,-0.156106518744
ACH-001413,-0.164420004
ACH-001430,-0.483938390269
ACH-001431,-0.11474161550300001
ACH-001450,-0.347696320331
ACH-001496,-0.33548357283700003
ACH-001500,-0.22353924156899999
ACH-001521,-0.437730542276
ACH-001523,-0.311003733776
ACH-001532,-0.218162915587
ACH-001536,-0.180428796153
ACH-001550,-0.207957869606
ACH-001552,-0.22996188945300003
ACH-001554,-0.212297239373
ACH-001645,-0.338596693282
ACH-001654,-0.14010789088
ACH-001715,-0.294512437503
ACH-001735,-0.23573371860599998
ACH-001736,-0.190033577291
ACH-001737,-0.0788167040891
ACH-001740,-0.339352320418
ACH-001745,-0.114545672866
ACH-001750,-0.083323421662
ACH-001765,-0.180803045798
ACH-001956,-0.194076964268
ACH-001957,-0.20017144040999998
