,HIST1H3A (8350)
ACH-000662,-0.136756362249
ACH-000663,-0.632218305827
ACH-000665,-0.514579101062
ACH-000671,-0.438396181687
ACH-000673,-0.523112262742
ACH-000676,-0.366139756104
ACH-000677,-0.358320800969
ACH-000681,-0.31751571257
ACH-000682,-0.38257847245399995
ACH-000683,-0.363465233746
ACH-000684,-0.379081008895
ACH-000688,-0.281647170279
ACH-000693,-0.315074973345
ACH-000694,-0.45685885990599995
ACH-000695,-0.412556924304
ACH-000696,-0.449100494071
ACH-000697,-0.64945431675
ACH-000699,-0.40749587751500005
ACH-000701,-0.325981340231
ACH-000706,-0.305036115978
ACH-000711,-0.349536800502
ACH-000713,-0.537835589691
ACH-000714,-0.17390708855999998
ACH-000718,-0.3485670596
ACH-000720,-0.329039686757
ACH-000721,-0.552486625688
ACH-000724,-0.28804814570099996
ACH-000725,-0.127297396361
ACH-000732,-0.383629509123
ACH-000734,-0.251634050748
ACH-000735,-0.239716347817
ACH-000736,-0.455786118065
ACH-000738,-0.300203761048
ACH-000746,-0.202492379581
ACH-000747,-0.280695065398
ACH-000748,-0.43451079457900005
ACH-000753,-0.430043370399
ACH-000756,-0.331916517618
ACH-000757,-0.334546692198
ACH-000758,-0.410265311756
ACH-000760,-0.199420587771
ACH-000763,-0.52260744514
ACH-000764,-0.7758928583879999
ACH-000765,-0.43878250382899997
ACH-000766,-0.346094713058
ACH-000767,-0.5307661288600001
ACH-000768,-0.47287462767899996
ACH-000769,-0.261832938684
ACH-000770,-0.38969830527599997
ACH-000771,-0.27216069866
ACH-000773,-0.56495829425
ACH-000776,-0.361577646275
ACH-000777,-0.37033402053000003
ACH-000778,-0.384039432821
ACH-000781,-0.352222653426
ACH-000782,-0.493039738362
ACH-000783,-0.8092647306
ACH-000784,-0.22345876726599997
ACH-000785,-0.328098302284
ACH-000787,-0.481201385532
ACH-000788,-0.474704101431
ACH-000791,-0.321144583264
ACH-000792,-0.497011266781
ACH-000794,-0.5254783993819999
ACH-000796,-0.361255739849
ACH-000799,-0.32402364812199996
ACH-000800,-0.264564634109
ACH-000802,-0.38720828017399994
ACH-000804,-0.441711486802
ACH-000805,-0.436781283015
ACH-000809,-0.386502120545
ACH-000810,-0.775607498414
ACH-000811,-0.38728049901999995
ACH-000817,-0.366789723138
ACH-000819,-0.294769024519
ACH-000820,-0.480370768615
ACH-000821,-0.36163138455300003
ACH-000822,-0.311947879825
ACH-000823,-0.33809027286399995
ACH-000824,-0.382116179639
ACH-000827,-0.345393748512
ACH-000829,-0.41645804148800003
ACH-000831,-0.43786584329899997
ACH-000832,-0.38029074126199996
ACH-000833,0.0045194761160299995
ACH-000834,-0.335162107901
ACH-000835,-0.39876547551700003
ACH-000836,0.029814730956900005
ACH-000837,-0.251874877237
ACH-000838,-0.07127544428930001
ACH-000839,-0.648574980813
ACH-000840,-0.579587247098
ACH-000841,-0.430473028062
ACH-000843,-0.423808098947
ACH-000846,-0.705111129235
ACH-000847,-0.0842178140655
ACH-000848,-0.192233309805
ACH-000849,-0.483158717759
ACH-000851,-0.36504341714500005
ACH-000855,-0.606284848428
ACH-000856,-0.227781700263
ACH-000858,-0.291833290371
ACH-000859,-0.00017658834250599997
ACH-000861,-0.29383174391899997
ACH-000862,-0.198622090135
ACH-000865,-0.350726625804
ACH-000866,-0.431162510702
ACH-000867,-0.450372442023
ACH-000869,-0.233319524716
ACH-000872,-0.29796434393300003
ACH-000873,-0.47683931453199996
ACH-000876,-0.460996059675
ACH-000878,-0.39696156843099994
ACH-000880,-0.682093877341
ACH-000881,-0.43453938014399995
ACH-000882,-0.398737529519
ACH-000884,-0.291563621324
ACH-000885,-0.258763953572
ACH-000887,-0.390802095122
ACH-000888,-0.391047827478
ACH-000889,-0.5800642272500001
ACH-000890,-0.389612178448
ACH-000896,-0.279782306745
ACH-000898,-0.155874740114
ACH-000900,-0.666715004049
ACH-000901,-0.381141925533
ACH-000905,-0.46081643162299996
ACH-000906,-0.252595949073
ACH-000907,-0.48755621241499997
ACH-000910,-0.217906280068
ACH-000911,-0.264624368794
ACH-000912,-0.488507752333
ACH-000913,-0.37966374771600003
ACH-000915,-0.459894887428
ACH-000916,-0.38819965797399997
ACH-000917,-0.283289749797
ACH-000921,-0.298865705346
ACH-000924,-0.32617909031500003
ACH-000926,-0.358867786224
ACH-000928,-0.42309493224100003
ACH-000929,-0.256656428948
ACH-000932,-0.546000855089
ACH-000935,-0.357573474649
ACH-000936,-0.396797282804
ACH-000937,-0.487561305594
ACH-000938,-0.338384545731
ACH-000939,0.0825919957014
ACH-000941,-0.38387852744900003
ACH-000943,-0.24280192057500002
ACH-000946,-0.367227547867
ACH-000947,-0.351471971405
ACH-000948,-0.38690243323600004
ACH-000950,-0.146912841391
ACH-000953,-0.466703152615
ACH-000957,-0.446187721923
ACH-000958,-0.69478063026
ACH-000960,-0.401464266264
ACH-000963,-0.329412940447
ACH-000968,-0.6950003064650001
ACH-000969,-0.477066937978
ACH-000973,-0.347545909423
ACH-000974,-0.465935766154
ACH-000975,-0.196867827155
ACH-000976,-0.286019034376
ACH-000978,-0.385579692606
ACH-000980,-0.369318157865
ACH-000984,-0.055224755150699995
ACH-000986,-0.5360933293919999
ACH-000988,-0.391816130615
ACH-000993,-0.22410020781800002
ACH-000994,-0.387350566385
ACH-000996,-0.6746185288609999
ACH-001001,-0.386385387703
ACH-001020,-0.0186517478577
ACH-001028,-0.517590329427
ACH-001031,-0.29490812929
ACH-001038,-0.390953394967
ACH-001048,-0.43134379074100004
ACH-001050,-0.4732382833
ACH-001053,-0.313677150018
ACH-001054,-0.30187137528999997
ACH-001061,-0.537687170261
ACH-001067,-0.321209191243
ACH-001075,-0.34012379274599996
ACH-001096,-0.09341605208910002
ACH-001128,0.5715227218819999
ACH-001134,-0.36114293168899997
ACH-001151,-0.46022848123899995
ACH-001163,-0.39168798235799995
ACH-001164,-0.40641497727
ACH-001173,-0.44552366110200003
ACH-001183,-0.167603357616
ACH-001184,-0.446877180514
ACH-001190,-0.563616763833
ACH-001192,-0.22010906958
ACH-001193,-0.65304395386
ACH-001196,-0.08741950068229999
ACH-001197,-0.268096426051
ACH-001205,-0.6845790918539999
ACH-001211,-0.202936426898
ACH-001212,-0.43168231831200005
ACH-001228,-0.242746443421
ACH-001232,-0.389840891779
ACH-001239,-0.584229553793
ACH-001274,-0.723980266882
ACH-001275,-0.49857715603299996
ACH-001277,-0.077105668748
ACH-001278,-0.39228801311800005
ACH-001280,-0.603250851599
ACH-001283,-0.267487988485
ACH-001289,-0.387460601272
ACH-001295,-0.7084142985969999
ACH-001300,-0.279333536724
ACH-001301,-0.5094832562789999
ACH-001302,-0.68313269331
ACH-001303,-0.280869775005
ACH-001306,-0.186689091034
ACH-001318,-0.402603572329
ACH-001322,-0.330753261214
ACH-001328,-0.30486018831399997
ACH-001332,-0.351271917712
ACH-001333,-0.17834515677999999
ACH-001336,-0.294481788059
ACH-001340,-0.41831644502400006
ACH-001346,-0.324986921172
ACH-001353,-0.43934252027500004
ACH-001354,-0.09175507998230001
ACH-001367,-0.0601405335393
ACH-001368,-0.333604600455
ACH-001374,-0.473293230008
ACH-001375,-0.611680236147
ACH-001377,-0.34240543293000003
ACH-001380,-0.275715605288
ACH-001391,-0.456079806022
ACH-001407,-0.19848899751899998
ACH-001408,-0.406771844903
ACH-001413,-0.525515803797
ACH-001430,-0.670572881258
ACH-001431,-0.319406669417
ACH-001450,-0.508461423705
ACH-001496,-0.149652011356
ACH-001500,-0.134928219004
ACH-001521,-0.617242785401
ACH-001523,-0.303179316559
ACH-001532,-0.37755876418000006
ACH-001536,-0.09124465786419998
ACH-001550,-0.128723239743
ACH-001552,-0.478146106684
ACH-001554,-0.387549976411
ACH-001645,-0.377985644948
ACH-001654,-0.338653938352
ACH-001715,-0.5302162604249999
ACH-001735,-0.260785673298
ACH-001736,-0.3750783957
ACH-001737,-0.651391872626
ACH-001740,-0.0721085418198
ACH-001745,0.0179515702873
ACH-001750,-0.376792871731
ACH-001765,-0.453621032703
ACH-001956,-0.359385057329
ACH-001957,-0.335835559825
