,LAT2 (7462)
ACH-000694,-0.0437042958819
ACH-000695,-0.200093381781
ACH-000696,-0.026895202804099995
ACH-000697,-0.213737807342
ACH-000699,-0.0815543619316
ACH-000701,-0.143241631766
ACH-000706,-0.103575926511
ACH-000711,-0.13920337368799998
ACH-000713,-0.0578830254334
ACH-000714,-0.279760843547
ACH-000718,0.0345863362142
ACH-000720,-0.08615040709380001
ACH-000721,-0.0629454342541
ACH-000724,-0.263664309676
ACH-000725,-0.201597216472
ACH-000732,-0.14582102075099998
ACH-000734,-0.14353003072599999
ACH-000735,-0.16422489837999998
ACH-000736,0.0681977739786
ACH-000738,-0.09587433308639999
ACH-000746,-0.15573628446499999
ACH-000747,-0.18415196151500002
ACH-000748,-0.054457557913800005
ACH-000753,-0.0317524911383
ACH-000756,0.201832237621
ACH-000757,-0.152533923707
ACH-000758,-0.26207657425
ACH-000760,-0.150982604924
ACH-000763,-0.0212594496752
ACH-000764,-0.07975758270560002
ACH-000765,-0.155588014973
ACH-000766,-0.22921659671100003
ACH-000767,-0.101552978651
ACH-000768,0.016608758499100002
ACH-000769,-0.23557232423500002
ACH-000770,-0.131282835418
ACH-000771,-0.269394251638
ACH-000773,0.0625622495431
ACH-000776,-0.17801481455200002
ACH-000777,-0.0965950208301
ACH-000778,-0.170768117946
ACH-000781,-0.0804393932338
ACH-000782,-0.10598186506400001
ACH-000783,0.0007630674460180001
ACH-000784,-0.31250892852
ACH-000785,-0.058886065364800004
ACH-000787,-0.0770202493403
ACH-000788,-0.144146923541
ACH-000791,-0.129092081603
ACH-000792,-0.023133597539900002
ACH-000794,-0.0513137291064
ACH-000796,-0.18834105759199998
ACH-000799,-0.129648154711
ACH-000800,-0.244291440473
ACH-000802,-0.210527081453
ACH-000804,0.0409046287855
ACH-000805,-0.116059290743
ACH-000809,-0.29047104124699996
ACH-000810,0.12902930963300002
ACH-000811,-0.37942876393299996
ACH-000817,-0.08513418956710002
ACH-000819,0.049317190444499996
ACH-000820,0.40628968427100004
ACH-000821,0.161982870054
ACH-000822,-0.000621192920631
ACH-000823,-0.28509843597199996
ACH-000824,-0.0294751289857
ACH-000827,-0.20912650241500003
ACH-000829,-0.0862979225441
ACH-000831,-0.19327934653599999
ACH-000832,-0.406016889635
ACH-000833,0.18021031700100001
ACH-000834,-0.15572284539200001
ACH-000835,-0.149419496281
ACH-000836,-0.143768237803
ACH-000837,0.0135365013767
ACH-000838,-0.217547175248
ACH-000839,-0.0100412227063
ACH-000840,-0.102154366925
ACH-000841,-0.00169910064196
ACH-000843,-0.0113328844555
ACH-000846,-0.315105176386
ACH-000847,-0.270578209029
ACH-000848,-0.301857693303
ACH-000849,-0.00837786191063
ACH-000851,-0.0987173668275
ACH-000855,-0.187891047176
ACH-000856,-0.14939205982999998
ACH-000858,-0.134726293252
ACH-000859,0.0248252820761
ACH-000861,-0.152439391024
ACH-000862,-0.10264543820000001
ACH-000865,-0.156093778014
ACH-000866,-0.144849057442
ACH-000867,-0.23993578375500002
ACH-000869,-0.21320631366300002
ACH-000872,-0.339945958253
ACH-000873,-0.17309855314
ACH-000876,-0.123740184856
ACH-000878,0.195792050051
ACH-000880,-0.0352762611391
ACH-000881,-0.190161637339
ACH-000882,-0.174084470581
ACH-000884,-0.0732991819745
ACH-000885,-0.16267191497400002
ACH-000887,-0.120155005345
ACH-000888,-0.181510503796
ACH-000889,-0.30845081128699997
ACH-000890,-0.255575581446
ACH-000896,-0.268244195773
ACH-000898,-0.214109838761
ACH-000900,-0.09071409264969998
ACH-000901,-0.24759965426600003
ACH-000905,-0.196072396176
ACH-000906,-0.200727236464
ACH-000907,-0.12262316707599999
ACH-000910,-0.007725376009399999
ACH-000911,-0.145141415389
ACH-000912,-0.015705763182700002
ACH-000913,-0.0967331212323
ACH-000915,-0.109741482834
ACH-000916,-0.503898120059
ACH-000917,-0.157504784284
ACH-000921,-0.202110504589
ACH-000924,-0.216892280821
ACH-000926,-0.19401375020999997
ACH-000928,0.018955468559000002
ACH-000929,-0.20975635709100002
ACH-000932,-0.103407407983
ACH-000935,-0.107854099262
ACH-000936,-0.111541990864
ACH-000937,-0.181283203356
ACH-000938,-0.12770149476099998
ACH-000939,-0.333647027353
ACH-000941,-0.21943758176300002
ACH-000943,-0.137285809261
ACH-000946,-0.249563841387
ACH-000947,-0.198182391514
ACH-000948,-0.17643503982900002
ACH-000950,-0.25207946163199996
ACH-000953,-0.0329152104463
ACH-000957,-0.09912159378249999
ACH-000958,0.0662951970803
ACH-000960,-0.06988488495260001
ACH-000963,-0.0854206999812
ACH-000968,0.0295483225877
ACH-000969,-0.0572975210717
ACH-000973,-0.059011917176599996
ACH-000974,-0.164729660731
ACH-000975,0.15370763758199998
ACH-000976,-0.19610536186799998
ACH-000978,-0.35846695571000003
ACH-000980,-0.158317290299
ACH-000984,0.0375770473189
ACH-000986,-0.10595951369699999
ACH-000988,-0.0501957657319
ACH-000993,-0.16024469828500001
ACH-000994,-0.07598223921910001
ACH-000996,0.0646608412421
ACH-001001,-0.295622767138
ACH-001020,0.115656371282
ACH-001028,-0.0686913361395
ACH-001031,-0.17344387863
ACH-001038,-0.0318294114653
ACH-001048,-0.0026715937262600004
ACH-001050,-0.16693701007
ACH-001053,0.0245572879568
ACH-001054,-0.06413619399119999
ACH-001061,-0.194515385117
ACH-001067,-0.133513333568
ACH-001075,-0.144764141602
ACH-001096,-0.0633634779755
ACH-001128,0.0744469892004
ACH-001134,-0.07081088100939999
ACH-001151,-0.0196103627491
ACH-001163,-0.12190375034399999
ACH-001164,-0.0767037509284
ACH-001173,-0.09833247569769998
ACH-001183,-0.161751636262
ACH-001184,-0.012982558775500001
ACH-001190,-0.169622139153
ACH-001192,-0.25592732906800003
ACH-001193,0.0426742870494
ACH-001196,0.0605537386929
ACH-001197,-0.0647092109683
ACH-001205,0.08692309927200001
ACH-001211,-0.140381030109
ACH-001212,-0.137361626199
ACH-001228,-0.19415526719999998
ACH-001232,-0.0947869011068
ACH-001239,-0.0127731425768
ACH-001274,0.0515838246091
ACH-001275,-0.445758043197
ACH-001277,-0.24551933070300003
ACH-001278,0.11153048389
ACH-001280,-0.07414445914489999
ACH-001283,-0.0247900214163
ACH-001289,-0.057072136277
ACH-001295,-0.17182427789299998
ACH-001300,-0.181496499293
ACH-001301,-0.28357013773699996
ACH-001302,-0.124653799011
ACH-001303,-0.100562386182
ACH-001306,-0.0939554632976
ACH-001318,0.13996080561899998
ACH-001322,-0.0007717567511150001
ACH-001328,-0.16292777403
ACH-001332,-0.46478558009599996
ACH-001333,-0.23315630633900003
ACH-001336,-0.20199178046500002
ACH-001340,-0.158501692759
ACH-001346,-0.0913238795266
ACH-001353,-0.141877040675
ACH-001354,-0.19811546445
ACH-001367,-0.287610459138
ACH-001368,-0.21816992070900001
ACH-001374,-0.326717464646
ACH-001375,-0.19401497483199998
ACH-001377,-0.20643496045
ACH-001380,-0.101382237453
ACH-001391,0.020698789446
ACH-001407,-0.0773231198826
ACH-001408,0.0510231391868
ACH-001413,-0.038015811882000004
ACH-001430,-0.0170089079739
ACH-001431,-0.277475812141
ACH-001450,-0.00921047404351
ACH-001496,-0.12133523659399999
ACH-001500,-0.008729678286989999
ACH-001521,-0.0234118142918
ACH-001523,-0.1076978792
ACH-001532,-0.12201331651399999
ACH-001536,0.058981188464900004
ACH-001550,-0.147011173227
ACH-001552,-0.0700060732427
ACH-001554,-0.0643539882139
ACH-001645,-0.0664132990031
ACH-001654,-0.051530713728099996
ACH-001715,-0.283916130213
ACH-001735,-0.20595402655900003
ACH-001736,0.204103291352
ACH-001737,-0.225455547559
ACH-001740,-0.08744312424889998
ACH-001745,-0.012845597682299998
ACH-001750,-0.09892388452839998
ACH-001765,-0.113403144912
ACH-001956,-0.123660165537
ACH-001957,-0.264907122428
