,SRRM2 (23524)
ACH-000735,-0.602396244825
ACH-000736,-0.752471726413
ACH-000738,-0.296514613852
ACH-000746,-0.502298652405
ACH-000747,-0.881817793901
ACH-000748,-0.744693858426
ACH-000753,-0.954693921645
ACH-000756,-0.8796771526899999
ACH-000757,-0.534227038629
ACH-000758,-0.813127647452
ACH-000760,-0.332678954863
ACH-000763,-0.0033015010058200004
ACH-000764,-0.557082840039
ACH-000765,-0.43385864214599995
ACH-000766,-0.7618819078829999
ACH-000767,-0.641067677
ACH-000768,-0.753879932003
ACH-000769,-0.5235702859229999
ACH-000770,-0.7546444995199999
ACH-000771,-0.476445853906
ACH-000773,-0.530996043619
ACH-000776,-0.538146217832
ACH-000777,-0.271959565823
ACH-000778,-0.892797202534
ACH-000781,-0.579140411658
ACH-000782,-0.772441626489
ACH-000783,-1.0084318914200001
ACH-000784,-0.723103530503
ACH-000785,-0.652952979097
ACH-000787,-0.757505690114
ACH-000788,-0.521017832967
ACH-000791,-0.87104668847
ACH-000792,-0.6038119216510001
ACH-000794,-0.540911047237
ACH-000796,-0.832101234863
ACH-000799,-0.768081145557
ACH-000800,-0.7706433185189999
ACH-000802,-0.548444503312
ACH-000804,-0.7912091746690001
ACH-000805,-0.491080622707
ACH-000809,-0.407590815617
ACH-000810,-0.559580296152
ACH-000811,-0.290461433647
ACH-000817,-0.22593549265500001
ACH-000819,-0.489701652167
ACH-000820,-0.563801013937
ACH-000821,-0.967045694682
ACH-000822,-0.875168703203
ACH-000823,-0.477049003103
ACH-000824,-0.229652237258
ACH-000827,-0.7678079965279999
ACH-000829,-0.30695849716999996
ACH-000831,-0.641970242037
ACH-000832,-0.592578779741
ACH-000833,-0.462737725965
ACH-000834,-0.581335938276
ACH-000835,-0.6632664644590001
ACH-000836,-0.29621686324900004
ACH-000837,-0.6492546129600001
ACH-000838,-0.66961262281
ACH-000839,-0.782278033134
ACH-000840,-0.392972754979
ACH-000841,-0.803482320834
ACH-000843,-0.583822506865
ACH-000846,-0.5244563916130001
ACH-000847,-0.32069808610100003
ACH-000848,-0.753807074785
ACH-000849,-0.5654721972919999
ACH-000851,-0.404379029226
ACH-000855,-0.435893503388
ACH-000856,-0.884982394991
ACH-000858,-0.419189660063
ACH-000859,-0.58938138475
ACH-000861,-0.779145646765
ACH-000862,-0.40277615270000006
ACH-000865,-0.368414541568
ACH-000866,-0.670930443062
ACH-000867,-0.650269526773
ACH-000869,-0.837237455001
ACH-000872,-0.925157778469
ACH-000873,-0.28989195894
ACH-000876,-0.408669290186
ACH-000878,-0.622785137191
ACH-000880,-0.566760479432
ACH-000881,-0.616039974391
ACH-000882,-0.7977968314499999
ACH-000884,-0.46528958161399997
ACH-000885,-0.8239632047769999
ACH-000887,-0.702892537891
ACH-000888,-0.6944002855
ACH-000889,-0.566818179767
ACH-000890,-0.6523990298210001
ACH-000896,-0.665893655253
ACH-000898,-0.35041756158799997
ACH-000900,-0.822006083505
ACH-000901,-0.655304436081
ACH-000905,-0.8897147218889999
ACH-000906,-0.5833907368600001
ACH-000907,-0.753140837697
ACH-000910,-0.4827430025
ACH-000911,-0.7604873749950001
ACH-000912,-0.618160877483
ACH-000913,-0.466153163176
ACH-000915,-0.614909900286
ACH-000916,0.206772959023
ACH-000917,-0.634664696141
ACH-000921,-0.541061859213
ACH-000924,-0.465885102389
ACH-000926,-0.273191615632
ACH-000928,-1.33449087562
ACH-000929,-0.956063426534
ACH-000932,-0.733520598847
ACH-000935,-0.578856307966
ACH-000936,-0.536127700863
ACH-000937,-0.376648071246
ACH-000938,-0.475283578142
ACH-000939,-1.2029551846
ACH-000941,-0.68842664807
ACH-000943,-0.608336887158
ACH-000946,-0.595621652592
ACH-000947,-0.902945713231
ACH-000948,-0.7728600306640001
ACH-000950,-0.9252159736579999
ACH-000953,-0.386533932516
ACH-000957,-0.693075025101
ACH-000958,-0.5132466345560001
ACH-000960,-0.38349259267700003
ACH-000963,-0.39398964302
ACH-000968,-0.716181593258
ACH-000969,-0.839677247588
ACH-000973,-0.665040536075
ACH-000974,-0.631560093567
ACH-000975,-0.527090639531
ACH-000976,-0.7445524464030001
ACH-000978,-1.21122536592
ACH-000980,-0.839635255689
ACH-000984,-0.875924988742
ACH-000986,-0.7454968081550001
ACH-000988,-0.9799097523370001
ACH-000993,-0.778119141303
ACH-000994,-0.854334253505
ACH-000996,-0.86363736044
ACH-001001,-0.526214783428
ACH-001020,-0.678857414841
ACH-001028,-0.565302227765
ACH-001031,-0.7610255358849999
ACH-001038,-0.587510648037
ACH-001048,-0.53552231445
ACH-001050,-0.714796275718
ACH-001053,-0.570661944256
ACH-001054,-0.627586310953
ACH-001061,-0.698467059604
ACH-001067,-0.853093757815
ACH-001075,-0.500826348204
ACH-001096,-0.201797253186
ACH-001128,-0.9364175001010001
ACH-001134,-0.515592342558
ACH-001151,-0.542374213671
ACH-001163,-0.311333557375
ACH-001164,-0.665289153733
ACH-001173,-0.912492973979
ACH-001183,-0.561971877272
ACH-001184,-0.810544313843
ACH-001190,-0.62746460864
ACH-001192,-0.932440884594
ACH-001193,-0.7676915975669999
ACH-001196,-1.16394640608
ACH-001197,-0.7991108829160001
ACH-001205,-0.857293956217
ACH-001211,-0.777034037848
ACH-001212,-1.01473387635
ACH-001228,-0.7743699505760001
ACH-001232,-0.42005898991400004
ACH-001239,-0.651769214305
ACH-001274,-0.454643087703
ACH-001275,-0.549433564543
ACH-001277,-0.783399312851
ACH-001278,-0.9284946538519999
ACH-001280,-1.9267184054099997
ACH-001283,-0.8838313561929999
ACH-001289,-0.723087539468
ACH-001295,-0.636023222399
ACH-001300,-0.914823532439
ACH-001301,-0.905857356956
ACH-001302,-0.49904537692400003
ACH-001303,-0.602866591498
ACH-001306,-0.445510671458
ACH-001318,-0.85581685704
ACH-001322,-0.690459864216
ACH-001328,-0.659307252363
ACH-001332,-0.5838303978
ACH-001333,-0.859089999835
ACH-001336,-0.616178332219
ACH-001340,-0.9783112550859999
ACH-001346,-0.644930408599
ACH-001353,-0.682145351359
ACH-001354,-0.543181856203
ACH-001367,-0.596483371264
ACH-001368,-0.927121837721
ACH-001374,-1.17743533307
ACH-001375,-0.710786623415
ACH-001377,-0.604981379699
ACH-001380,-0.998759661015
ACH-001391,-0.570313961384
ACH-001407,-0.634640557692
ACH-001408,-0.513934067512
ACH-001413,-1.0288223224200002
ACH-001430,-0.716385601929
ACH-001431,-0.7279092180519999
ACH-001450,-0.565652901211
ACH-001496,-0.393857570017
ACH-001500,-0.565427173425
ACH-001521,-0.43780244749799996
ACH-001523,-0.883898833725
ACH-001532,-0.769285717183
ACH-001536,-0.552469038926
ACH-001550,-0.252760611486
ACH-001552,-0.36720220418399996
ACH-001554,-0.783686218731
ACH-001645,-0.607322828061
ACH-001654,-0.7677037595890001
ACH-001715,-0.709226803476
ACH-001735,-0.737297081005
ACH-001736,-0.8245806086920001
ACH-001737,0.0313354977441
ACH-001740,-0.787635185289
ACH-001745,-0.7437673677619999
ACH-001750,-0.918611845225
ACH-001765,-0.8527360153
ACH-001956,-1.29501556879
ACH-001957,-0.9103459014390001
