,NPHP1 (4867)
ACH-001038,-0.09603382282600001
ACH-001048,-0.12247897725
ACH-001050,-0.028953280293099997
ACH-001053,-0.0864064866627
ACH-001054,0.034646072902900005
ACH-001061,-0.12867771559900001
ACH-001067,-0.239829195353
ACH-001075,-0.169948323906
ACH-001096,0.00334760078498
ACH-001128,-0.131030248388
ACH-001134,-0.054728035948299995
ACH-001151,-0.0292574733715
ACH-001163,-0.30974269708
ACH-001164,-0.0608193897817
ACH-001173,-0.128027549393
ACH-001183,-0.20219298884599998
ACH-001184,-0.135729548112
ACH-001190,0.112524192991
ACH-001192,-0.0469107548518
ACH-001193,0.09541248476530001
ACH-001196,0.042913141031999995
ACH-001197,-0.167180697363
ACH-001205,0.0328931235397
ACH-001211,-0.06959835841869999
ACH-001212,-0.15574380214800002
ACH-001228,0.0737915203048
ACH-001232,-0.195857289807
ACH-001239,-0.0361650495312
ACH-001274,0.020742911132900003
ACH-001275,0.0360932277083
ACH-001277,0.0611329135002
ACH-001278,0.102837544297
ACH-001280,-0.28223486549800003
ACH-001283,-0.014992303508600001
ACH-001289,-0.023016189457
ACH-001295,-0.0439272215917
ACH-001300,0.0202969079102
ACH-001301,0.188787743134
ACH-001302,-0.124986050406
ACH-001303,0.305126124265
ACH-001306,-0.115087595431
ACH-001318,-0.252142459897
ACH-001322,-0.008826564233680001
ACH-001328,-0.08867723323400001
ACH-001332,-0.37445588798600005
ACH-001333,0.199525334571
ACH-001336,-0.0662033927793
ACH-001340,-0.121749176319
ACH-001346,-0.103363777228
ACH-001353,-0.0219495261258
ACH-001354,0.10273677260399999
ACH-001367,-0.044845395308999995
ACH-001368,-0.0114481099379
ACH-001374,-0.354399980738
ACH-001375,-0.16082946804099998
ACH-001377,-0.08808146388430001
ACH-001380,-0.182723574257
ACH-001391,0.005246354080630001
ACH-001407,-0.0744069649639
ACH-001408,-0.242648532883
ACH-001413,-0.157765525733
ACH-001430,0.08798630339989999
ACH-001431,0.0642760982666
ACH-001450,-0.008963454919500001
ACH-001496,-0.12774660293600001
ACH-001500,0.09271576956769999
ACH-001521,-0.150977427738
ACH-001523,-0.0942819778341
ACH-001532,-0.0722086396653
ACH-001536,0.12327211340399999
ACH-001550,-0.155039637808
ACH-001552,0.28977715675
ACH-001554,-0.041356945763300006
ACH-001645,-0.221070834917
ACH-001654,-0.0657062817548
ACH-001715,-0.216237008167
ACH-001735,0.010890874351500001
ACH-001736,-0.0221327234868
ACH-001737,-0.286815013861
ACH-001740,0.0978686279607
ACH-001745,0.019462808371
ACH-001750,-0.17888507726199998
ACH-001765,-0.0741323717448
ACH-001956,-0.259638011728
ACH-001957,-0.118506419267
