,XPO1 (7514)
ACH-000576,-1.70333858308
ACH-000580,-1.8559579970400002
ACH-000584,-1.6860360696899999
ACH-000585,-1.8633337476299998
ACH-000588,-1.7431378496799999
ACH-000589,-1.67337500002
ACH-000591,-1.7860049398900002
ACH-000593,-1.6714385742700002
ACH-000600,-1.6924741404799999
ACH-000601,-1.6585025997799998
ACH-000604,-1.76157990146
ACH-000605,-1.6146225321799998
ACH-000606,-1.33113116406
ACH-000608,-1.95242307503
ACH-000614,-1.88087473882
ACH-000616,-1.51017100886
ACH-000618,-1.7718625351400004
ACH-000619,-1.52232118148
ACH-000620,-1.7773905106599999
ACH-000621,-1.6864539235799998
ACH-000622,-1.25162140759
ACH-000623,-1.6442487566400001
ACH-000624,-1.63792211421
ACH-000627,-1.69668401945
ACH-000630,-1.5782333208200001
ACH-000632,-1.71599768185
ACH-000633,-1.94823344311
ACH-000637,-1.3214452647700001
ACH-000638,-1.48238062337
ACH-000646,-1.6409165552
ACH-000647,-1.63615834347
ACH-000648,-1.7216740433500002
ACH-000649,-1.5407709568999999
ACH-000651,-1.45241517205
ACH-000652,-1.8330291261200002
ACH-000653,-1.8248300342099997
ACH-000657,-1.6950460035
ACH-000658,-1.8233398795299998
ACH-000661,-1.63987428375
ACH-000662,-1.9537606832900003
ACH-000663,-1.18119448969
ACH-000665,-1.43670191316
ACH-000671,-1.5271828477899998
ACH-000673,-1.7435510011700002
ACH-000676,-1.6584572881200002
ACH-000677,-1.63567599857
ACH-000681,-1.59914493851
ACH-000682,-1.77206539784
ACH-000683,-1.41173190015
ACH-000684,-1.6624314854
ACH-000688,-1.8221484956799998
ACH-000693,-1.50903031104
ACH-000694,-1.62646047385
ACH-000695,-1.5528875392800001
ACH-000696,-1.63008790441
ACH-000697,-1.5075543082
ACH-000699,-1.73621948433
ACH-000701,-1.6345054366299998
ACH-000706,-1.32260826748
ACH-000711,-1.66016978542
ACH-000713,-1.5330015482600001
ACH-000714,-1.88615637449
ACH-000718,-1.94434553618
ACH-000720,-1.53670492695
ACH-000721,-1.74472822355
ACH-000724,-1.6525127200299998
ACH-000725,-1.8796014064300002
ACH-000732,-1.5605990596500001
ACH-000734,-1.8031357032900002
ACH-000735,-1.6923465080200002
ACH-000736,-1.7168619482299998
ACH-000738,-1.55849294463
ACH-000746,-1.82765608238
ACH-000747,-1.45666798306
ACH-000748,-1.393275838
ACH-000753,-1.86957438962
ACH-000756,-1.88701434958
ACH-000757,-1.44812482713
ACH-000758,-1.63172296738
ACH-000760,-1.6746979139899998
ACH-000763,-1.9333248566299999
ACH-000764,-1.4233908278299998
ACH-000765,-1.43577988074
ACH-000766,-1.8458855473900002
ACH-000767,-1.78282942035
ACH-000768,-1.5381516802500002
ACH-000769,-1.63879031871
ACH-000770,-1.6602136406999999
ACH-000771,-1.4986882661399998
ACH-000773,-1.8027585138900002
ACH-000776,-1.71156682357
ACH-000777,-1.5781593656
ACH-000778,-1.857458448
ACH-000781,-1.58266845848
ACH-000782,-1.4661752212299999
ACH-000783,-1.78948983848
ACH-000784,-1.50869642637
ACH-000785,-1.67492172741
ACH-000787,-1.5315004082700001
ACH-000788,-1.65275060118
ACH-000791,-1.58321101692
ACH-000792,-1.47422707215
ACH-000794,-1.6295255216799998
ACH-000796,-1.7891734581299998
ACH-000799,-1.4964759747
ACH-000800,-1.30496641016
ACH-000802,-1.5898829902899998
ACH-000804,-1.6280639934099999
ACH-000805,-1.83227307963
ACH-000809,-1.6805575368
ACH-000810,-1.9107544396400002
ACH-000811,-1.818848309
ACH-000817,-1.3489921681600001
ACH-000819,-1.57644284823
ACH-000820,-1.3467845103799998
ACH-000821,-1.72281669322
ACH-000822,-1.53880028286
ACH-000823,-1.70848295847
ACH-000824,-1.9284817524000002
ACH-000827,-1.2837742522700002
ACH-000829,-1.5293372573700001
ACH-000831,-1.4531052892200003
ACH-000832,-1.3341435855700001
ACH-000833,-1.5288794112900002
ACH-000834,-1.48345111869
ACH-000835,-1.56198905788
ACH-000836,-1.8298439372599997
ACH-000837,-1.4704328848100001
ACH-000838,-1.3737546021
ACH-000839,-1.6922148487900002
ACH-000840,-1.3467535099
ACH-000841,-1.55925276421
ACH-000843,-1.38561047188
ACH-000846,-1.31488487251
ACH-000847,-1.53182411301
ACH-000848,-1.4565312186100001
ACH-000849,-1.8405018606599999
ACH-000851,-1.36156044989
ACH-000855,-1.51257777903
ACH-000856,-1.6114398527899998
ACH-000858,-1.53505540192
ACH-000859,-1.4616026027000002
ACH-000861,-1.90867678276
ACH-000862,-1.70671246288
ACH-000865,-1.4177276268
ACH-000866,-1.6450270353999998
ACH-000867,-1.4919829672100002
ACH-000869,-1.80495758654
ACH-000872,-1.49686330948
ACH-000873,-1.4548473928499999
ACH-000876,-1.91990219873
ACH-000878,-1.16442711581
ACH-000880,-1.2272131364
ACH-000881,-1.64254799898
ACH-000882,-1.69825983204
ACH-000884,-1.46157269777
ACH-000885,-1.5711770169900001
ACH-000887,-1.53409109032
ACH-000888,-1.4932901496899997
ACH-000889,-1.7227020850299999
ACH-000890,-1.5003245505899998
ACH-000896,-1.55111282466
ACH-000898,-1.6926236519100002
ACH-000900,-1.53710744629
ACH-000901,-1.66516454105
ACH-000905,-1.43464698747
ACH-000906,-1.7350287953599999
ACH-000907,-1.6393825586000002
ACH-000910,-1.68146215411
ACH-000911,-1.55949183192
ACH-000912,-1.43692584601
ACH-000913,-1.81570758414
ACH-000915,-1.4753621633399998
ACH-000916,-1.41963976859
ACH-000917,-1.5757183352000002
ACH-000921,-1.5920607942899998
ACH-000924,-1.65894812464
ACH-000926,-1.7424084729599998
ACH-000928,-1.6033414431400002
ACH-000929,-1.46477579824
ACH-000932,-1.55101678114
ACH-000935,-1.4623645982100002
ACH-000936,-1.4693579785
ACH-000937,-1.78540023268
ACH-000938,-1.79723939295
ACH-000939,-1.5443889387099998
ACH-000941,-1.4303673702200002
ACH-000943,-1.41850732449
ACH-000946,-1.32925014517
ACH-000947,-1.64638787438
ACH-000948,-1.46622534993
ACH-000950,-1.45674176757
ACH-000953,-1.9043468979599998
ACH-000957,-1.4427548778400001
ACH-000958,-1.64229649257
ACH-000960,-1.51011850915
ACH-000963,-1.61395691333
ACH-000968,-1.75944262034
ACH-000969,-1.39050274472
ACH-000973,-1.4524396800400001
ACH-000974,-1.5185208716299998
ACH-000975,-1.2365916023399999
ACH-000976,-1.57358978738
ACH-000978,-1.5698149542200002
ACH-000980,-1.52883196852
ACH-000984,-1.7913279261400001
ACH-000986,-1.38741412671
ACH-000988,-1.5578642711700001
ACH-000993,-1.1526628078399999
ACH-000994,-1.6563967763299998
ACH-000996,-1.4267228179299998
ACH-001001,-1.72191334623
ACH-001020,-1.52650019474
ACH-001028,-1.7624585948299998
ACH-001031,-1.5572087549399998
ACH-001038,-1.70531677539
ACH-001048,-1.67777356361
ACH-001050,-1.4976281486399998
ACH-001053,-1.44745401694
ACH-001054,-1.60138940258
ACH-001061,-1.4977724773899999
ACH-001067,-1.64425284052
ACH-001075,-1.4596083734999998
ACH-001096,-1.6262510914100001
ACH-001128,-2.10341593562
ACH-001134,-1.7509274676900002
ACH-001151,-1.54282316685
ACH-001163,-2.0215310876499997
ACH-001164,-1.5388028508200002
ACH-001173,-1.6020560853499999
ACH-001183,-1.50096168463
ACH-001184,-1.65715177361
ACH-001190,-1.5141770313
ACH-001192,-1.63984846743
ACH-001193,-1.5345045715099999
ACH-001196,-1.1294544920899998
ACH-001197,-1.99149961192
ACH-001205,-1.74786028349
ACH-001211,-1.62697309754
ACH-001212,-1.2901482706
ACH-001228,-1.79697163287
ACH-001232,-1.4253380174799999
ACH-001239,-1.40299806877
ACH-001274,-1.72372522001
ACH-001275,-1.58432165319
ACH-001277,-1.3813499979600001
ACH-001278,-1.59561156036
ACH-001280,-1.23097631221
ACH-001283,-1.6145531211300002
ACH-001289,-1.88923072741
ACH-001295,-1.54118280671
ACH-001300,-1.59640375791
ACH-001301,-1.52437956303
ACH-001302,-1.77375437035
ACH-001303,-1.95402785449
ACH-001306,-1.8509179051
ACH-001318,-1.40689762847
ACH-001322,-1.3567078075
ACH-001328,-1.3576623731200002
ACH-001332,-1.56367407755
ACH-001333,-1.29251262966
ACH-001336,-1.4997941157700003
ACH-001340,-1.46640842185
ACH-001346,-1.4297081330399999
ACH-001353,-1.7122997861000002
ACH-001354,-1.16647744974
ACH-001367,-1.39731211694
ACH-001368,-1.57520338025
ACH-001374,-1.60029810497
ACH-001375,-1.6510744229700003
ACH-001377,-1.83087885433
ACH-001380,-1.54580071439
ACH-001391,-1.77683478187
ACH-001407,-1.8276535565799998
ACH-001408,-1.415125947
ACH-001413,-1.31478510338
ACH-001430,-1.9108940714900002
ACH-001431,-1.91673790657
ACH-001450,-1.39673344264
ACH-001496,-1.49672750502
ACH-001500,-1.52179897408
ACH-001521,-1.6755362537099998
ACH-001523,-1.52707808454
ACH-001532,-1.77382510808
ACH-001536,-1.91761283751
ACH-001550,-1.87781672688
ACH-001552,-1.9895010066099998
ACH-001554,-1.70802171692
ACH-001645,-1.8752839834200001
ACH-001654,-1.5095272437399998
ACH-001715,-1.7795550164400002
ACH-001735,-1.5938159054899999
ACH-001736,-1.49176757101
ACH-001737,-2.3709373019299997
ACH-001740,-1.66038611882
ACH-001745,-1.79790021651
ACH-001750,-1.2874050764899998
ACH-001765,-1.63873431378
ACH-001956,-1.7701567958099997
ACH-001957,-1.49395630199
