,ATP6V1G2 (534)
ACH-000278,-0.0998584496917
ACH-000279,-0.103870164766
ACH-000280,-0.113747174677
ACH-000281,-0.10019740616100001
ACH-000288,-0.127312318296
ACH-000291,-0.115883476307
ACH-000293,-0.172285080165
ACH-000294,0.127960018109
ACH-000295,-0.302579914144
ACH-000296,-0.18828323661200003
ACH-000302,-0.16036435150800002
ACH-000304,-0.514647260648
ACH-000307,-0.0871591416523
ACH-000308,-0.153101138857
ACH-000310,0.0456140172355
ACH-000311,-0.0016678906126300001
ACH-000312,-0.129389269143
ACH-000315,-0.19872331542999996
ACH-000316,-0.350221816677
ACH-000317,-0.00479792885609
ACH-000318,0.09218084150429999
ACH-000319,-0.045857979719000005
ACH-000320,-0.07500314660889999
ACH-000322,-0.0819149115397
ACH-000323,-0.280271974187
ACH-000324,-0.15586745969000002
ACH-000329,-0.0800089227616
ACH-000330,-0.262329101961
ACH-000331,-0.08539182977189999
ACH-000332,-0.139752843024
ACH-000334,-0.227836756023
ACH-000335,-0.0103099159185
ACH-000336,-0.149612420213
ACH-000337,-0.170646691502
ACH-000339,-0.157627537538
ACH-000341,-0.0979981060785
ACH-000348,-0.0104310186089
ACH-000350,-0.0153830561108
ACH-000352,-0.0809376338815
ACH-000356,-0.32034949064
ACH-000361,-0.0408244928551
ACH-000362,-0.238733277392
ACH-000363,0.0524481228106
ACH-000364,0.0792867451134
ACH-000365,-0.111259400741
ACH-000366,-0.105655111241
ACH-000368,-0.128294611924
ACH-000374,-0.731064544117
ACH-000375,-0.278257830571
ACH-000376,0.00312969004129
ACH-000381,-0.00409515039
ACH-000383,-0.138790950864
ACH-000387,-0.194617322486
ACH-000389,-0.0581454802672
ACH-000390,-0.04960975781119999
ACH-000393,-0.0803098851247
ACH-000395,-0.24775126895
ACH-000397,-0.141983293811
ACH-000401,-0.23728127133000002
ACH-000402,0.0693219524821
ACH-000403,-0.185711977617
ACH-000404,-0.00349623585176
ACH-000406,-0.225444728563
ACH-000407,-0.116398331849
ACH-000408,-0.255903324502
ACH-000410,-0.136786188571
ACH-000411,-0.05817209145069999
ACH-000414,-0.0919154768873
ACH-000415,-0.232791729858
ACH-000416,-0.0378375196727
ACH-000420,0.08326502144089999
ACH-000421,-0.15579966252900002
ACH-000424,0.09747198734210001
ACH-000425,-0.116836045531
ACH-000426,-0.0276608214641
ACH-000427,0.0312123168336
ACH-000433,-0.13652609264499999
ACH-000436,-0.0421383376678
ACH-000444,-0.232705053456
ACH-000445,-0.194203896602
ACH-000448,-0.114494446953
ACH-000450,-0.07900883558380001
ACH-000452,-0.108149481336
ACH-000454,-0.185954003631
ACH-000458,-0.11835513582800002
ACH-000459,-0.268470588964
ACH-000460,-0.14805015630899998
ACH-000461,-0.199545526189
ACH-000463,-0.11433869614700001
ACH-000464,0.023824320461499997
ACH-000466,-0.0863187167633
ACH-000467,-0.193313070279
ACH-000468,-0.106627433453
ACH-000469,-0.18126974947900001
ACH-000470,-0.193499174774
ACH-000471,-0.014698063133200002
ACH-000472,-0.0906852299836
ACH-000473,-0.105525082656
ACH-000475,0.00887425581967
ACH-000476,-0.0050441296267
ACH-000477,-0.239565476277
ACH-000480,-0.0356667505067
ACH-000481,-0.251725733361
ACH-000483,0.0107104261468
ACH-000484,-0.039560531638
ACH-000485,-0.035930433055300005
ACH-000486,-0.04333384869
ACH-000487,-0.18484796627099997
ACH-000488,-0.23534320473499998
ACH-000490,-0.37619509551700003
ACH-000491,-0.182912290494
ACH-000495,-0.123385604825
ACH-000496,0.027781518838400004
ACH-000499,-0.152792676342
ACH-000500,0.007502062341239999
ACH-000502,-0.21686127919300002
ACH-000503,0.31225981581
ACH-000505,-0.13712321957100002
ACH-000507,-0.10844344808800001
ACH-000510,-0.142111241591
ACH-000511,-0.0101826857906
ACH-000512,-0.025423789898
ACH-000516,-0.289182122675
ACH-000517,-0.14002009912799998
ACH-000518,-0.153474899301
ACH-000520,-0.0425046988301
ACH-000521,-0.0241520568882
ACH-000522,0.00942728903599
ACH-000524,-0.188322825593
ACH-000527,-0.143068723845
ACH-000528,-0.24830400682599998
ACH-000537,-0.16509869229399998
ACH-000541,-0.14719135480999998
ACH-000542,-0.190801516679
ACH-000544,-0.069130780615
ACH-000545,-0.116991905902
ACH-000547,-0.314389466347
ACH-000548,-0.147250599483
ACH-000549,-0.049537470603
ACH-000550,-0.0982440426702
ACH-000552,-0.125873484546
ACH-000556,-0.21763451929400002
ACH-000557,-0.18893423525199998
ACH-000570,-0.111664497424
ACH-000571,-0.25341125000799997
ACH-000573,-0.119776854489
ACH-000576,-0.201286318821
ACH-000580,-0.29688096072500003
ACH-000584,-0.153111607989
ACH-000585,-0.297874142059
ACH-000588,-0.09345870068060001
ACH-000589,-0.17775069803399998
ACH-000591,-0.183265253893
ACH-000593,-0.20293074633400002
ACH-000600,-0.272998873551
ACH-000601,-0.159252612954
ACH-000604,-0.0329733677747
ACH-000605,-0.100040961273
ACH-000606,-0.460034573538
ACH-000608,-0.197279664624
ACH-000614,0.213140176503
ACH-000616,0.014090656590899999
ACH-000618,-0.150724786781
ACH-000619,-0.0005010126359309999
ACH-000620,-0.0326359801352
ACH-000621,-0.21023909898899998
ACH-000622,0.00932530783481
ACH-000623,-0.140779830087
ACH-000624,-0.172836827342
ACH-000627,-0.236535329091
ACH-000630,-0.0106796644131
ACH-000632,-0.233614267067
ACH-000633,-0.12258322562400001
ACH-000637,-0.216264529276
ACH-000638,-0.0281454174793
ACH-000646,-0.291478963761
ACH-000647,-0.16671722419999999
ACH-000648,-0.11929503062999999
ACH-000649,-0.059800018646099996
ACH-000651,-0.0882551469798
ACH-000652,-0.0714796383809
ACH-000653,-0.038707896089300003
ACH-000657,-0.15996970774299998
ACH-000658,0.00684887314913
ACH-000661,-0.0956274188138
ACH-000662,0.45329194746000007
ACH-000663,-0.013877711306700001
ACH-000665,-0.20877882400699999
ACH-000671,-0.131117890066
ACH-000673,-0.200629536222
ACH-000676,-0.17780244293699998
ACH-000677,-0.08654999996580001
ACH-000681,0.0517647774778
ACH-000682,-0.191805771101
ACH-000683,-0.134789416152
ACH-000684,-0.122909400853
ACH-000688,0.11952789733100001
ACH-000693,-0.349524341492
ACH-000694,-0.10520660388599999
ACH-000695,0.255632006823
ACH-000696,-0.13394654137
ACH-000697,0.08729154956520001
ACH-000699,-0.15900290966800001
ACH-000701,-0.23820172312899998
ACH-000706,-0.134316754783
ACH-000711,-0.189428132347
ACH-000713,-0.325308584489
ACH-000714,-0.289132346252
ACH-000718,-0.35304095246699996
ACH-000720,-0.328567607322
ACH-000721,-0.156611284104
ACH-000724,-0.443559037113
ACH-000725,-0.31179303713
ACH-000732,0.148903555492
ACH-000734,-0.0926225807309
ACH-000735,-0.0330833446559
ACH-000736,0.039865175869
ACH-000738,-0.10624512831499999
ACH-000746,0.0267234648053
ACH-000747,-0.012858267834299998
ACH-000748,-0.229565450409
ACH-000753,-0.17682899211
ACH-000756,-0.0673912313466
ACH-000757,0.0238211334344
ACH-000758,-0.20891460710999998
ACH-000760,0.0971382943688
ACH-000763,-0.100585649824
ACH-000764,-0.267963056863
ACH-000765,-0.0965928678835
ACH-000766,-0.192023236453
ACH-000767,-0.125454104292
ACH-000768,-0.151292837632
ACH-000769,0.149177571775
ACH-000770,-0.136859740175
ACH-000771,0.0842211947425
ACH-000773,-0.147051839834
ACH-000776,0.040811336034199994
ACH-000777,-0.2298586352
ACH-000778,0.023725013429099998
ACH-000781,-0.0687544218259
ACH-000782,-0.17908994996199998
ACH-000783,-0.266936988108
ACH-000784,-0.140815447185
ACH-000785,-0.201818961318
ACH-000787,-0.07873350560560001
ACH-000788,-0.117118067688
ACH-000791,-0.120120124813
ACH-000792,-0.0957053094063
ACH-000794,-0.200191295472
ACH-000796,-0.12899305570699998
ACH-000799,0.10440580654300001
ACH-000800,-0.10455135261399999
ACH-000802,0.07731163697910001
ACH-000804,-0.19330944070999997
ACH-000805,-0.0167220391973
ACH-000809,-0.09822180480949999
ACH-000810,0.10251202636199999
ACH-000811,-0.0920136958701
ACH-000817,-0.159846764567
ACH-000819,-0.0710340346765
ACH-000820,0.043679873673
ACH-000821,-0.284216176877
ACH-000822,-0.0779183575843
ACH-000823,0.05254229518069999
ACH-000824,-0.08488389067260001
ACH-000827,-0.18871324414
ACH-000829,-0.08287550922050001
ACH-000831,-0.110802504172
ACH-000832,-0.0321100730704
ACH-000833,-0.17915543436
ACH-000834,-0.244386767949
ACH-000835,0.005951211639060001
ACH-000836,-0.138224543714
ACH-000837,-0.159300912477
ACH-000838,-0.136750854725
ACH-000839,-0.137543349268
ACH-000840,-0.147765141577
ACH-000841,-0.147844958491
ACH-000843,-0.213590926496
ACH-000846,-0.35770675448600003
ACH-000847,-0.0617913924641
ACH-000848,-0.0416069645215
ACH-000849,0.026669302389199998
ACH-000851,-0.0920692476959
ACH-000855,-0.18208793510899998
ACH-000856,-0.1760119798
ACH-000858,-0.192753436917
ACH-000859,-0.18363780888300002
ACH-000861,-0.0719455450415
ACH-000862,-0.37457487252300004
ACH-000865,-0.20167396485300002
ACH-000866,-0.07342775395460001
ACH-000867,-0.135174646787
ACH-000869,-0.0827705152505
ACH-000872,0.08565162072110001
ACH-000873,-0.110002839527
ACH-000876,-0.207676962045
ACH-000878,-0.267847314353
ACH-000880,-0.0990954139051
ACH-000881,-0.14248657025
ACH-000882,-0.130741304112
ACH-000884,-0.110673854175
ACH-000885,-0.23729686099599998
ACH-000887,-0.0995669482845
ACH-000888,-0.119971879302
ACH-000889,-0.36003881489399997
ACH-000890,0.0898746189542
ACH-000896,0.053696366411899996
ACH-000898,-0.065036627341
ACH-000900,-0.322349519865
ACH-000901,-0.0636300722602
ACH-000905,-0.0659072763171
ACH-000906,0.009438295410129999
ACH-000907,-0.299129946992
ACH-000910,-0.0646551519715
ACH-000911,-0.211434481186
ACH-000912,0.00932305337576
ACH-000913,-0.146487422974
ACH-000915,-0.08361981760130001
ACH-000916,0.273472093678
ACH-000917,-0.08025796301469999
ACH-000921,0.0207676233069
ACH-000924,-0.11818739544000002
ACH-000926,0.0067185307053300005
ACH-000928,-0.135003655235
ACH-000929,0.012324747571100001
ACH-000932,-0.110965846787
ACH-000935,0.00048036227251599997
ACH-000936,-0.160741228445
ACH-000937,-0.0587274752846
ACH-000938,0.0318179224957
ACH-000939,-0.222583043291
ACH-000941,-0.09799849663730001
ACH-000943,-0.0794049595572
ACH-000946,0.116037676382
ACH-000947,-0.16518510996400002
ACH-000948,-0.0773857246969
ACH-000950,-0.0501905193155
ACH-000953,-0.0629705065184
ACH-000957,-0.423184610163
ACH-000958,-0.077515513467
ACH-000960,-0.13095443294700002
ACH-000963,-0.013252843253899999
ACH-000968,-0.182015088404
ACH-000969,-0.167333653343
ACH-000973,-0.28548387119699997
ACH-000974,-0.246073905348
ACH-000975,-0.227850517728
ACH-000976,-0.08125084153239999
ACH-000978,-0.25180009227899997
ACH-000980,-0.13390912303400002
ACH-000984,-0.0777235391028
ACH-000986,-0.106547795802
ACH-000988,-0.109311674747
ACH-000993,-0.009034618639139999
ACH-000994,-0.23980139644499998
ACH-000996,-0.287129498331
ACH-001001,-0.139223956298
ACH-001020,-0.382173515832
ACH-001028,-0.0219878789052
ACH-001031,-0.08546403018899999
ACH-001038,-0.0808660585378
ACH-001048,-0.111840312659
ACH-001050,-0.204914734235
ACH-001053,-0.135235709383
ACH-001054,-0.188507629091
ACH-001061,-0.0472841454604
ACH-001067,-0.223402430384
ACH-001075,-0.0829763365686
ACH-001096,-0.136656587257
ACH-001128,-0.521262517659
ACH-001134,-0.130530800273
ACH-001151,-0.118993090647
ACH-001163,-0.163698883616
ACH-001164,-0.642713181948
ACH-001173,0.00941138637267
ACH-001183,-0.18203593825800002
ACH-001184,-0.09003941059180001
ACH-001190,-0.253505863795
ACH-001192,-0.235390293306
ACH-001193,-0.18453221014899998
ACH-001196,0.046799961918199996
ACH-001197,-0.09793992675760001
ACH-001205,-0.224140781886
ACH-001211,-0.236641514749
ACH-001212,-0.41536874899099996
ACH-001228,-0.154378683567
ACH-001232,-0.21938464334600002
ACH-001239,-0.160281297012
ACH-001274,-0.0234108638936
ACH-001275,-0.24927544477699998
ACH-001277,-0.18924104449
ACH-001278,-0.0349667284694
ACH-001280,-0.255853597698
ACH-001283,-0.08005403720760002
ACH-001289,-0.21044575735800003
ACH-001295,-0.00895071983218
ACH-001300,-0.229210267446
ACH-001301,-0.0044263739854899994
ACH-001302,-0.295130498508
ACH-001303,0.00374421918523
ACH-001306,-0.196889649408
ACH-001318,-0.0917497012771
ACH-001322,-0.0291796817386
ACH-001328,-0.0476964892474
ACH-001332,-0.309127989183
ACH-001333,0.050453379917599996
ACH-001336,-0.253834168488
ACH-001340,-0.22563309708700002
ACH-001346,-0.119152265629
ACH-001353,-0.110321563246
ACH-001354,0.06775039182180001
ACH-001367,-0.293180895602
ACH-001368,-0.215879024468
ACH-001374,-0.485853552522
ACH-001375,-0.20061159682500002
ACH-001377,-0.24759931208099997
ACH-001380,-0.144990501963
ACH-001391,-0.0473433377272
ACH-001407,-0.10506797094
ACH-001408,-0.147233853901
ACH-001413,-0.452423302203
ACH-001430,-0.516754333405
ACH-001431,-0.150526173773
ACH-001450,0.0545670135207
ACH-001496,-0.152948888118
ACH-001500,-0.0753056180629
ACH-001521,-0.0982652782897
ACH-001523,-0.11854775864299999
ACH-001532,-0.180708447359
ACH-001536,-0.16142852084200002
ACH-001550,-0.061983978412800005
ACH-001552,0.133384174903
ACH-001554,-0.07632284437560001
ACH-001645,0.05139234137619999
ACH-001654,-0.000254125969075
ACH-001715,-0.177124116814
ACH-001735,-0.0933827879505
ACH-001736,-0.106344649398
ACH-001737,0.150057657548
ACH-001740,-0.438125876871
ACH-001745,0.0619254175634
ACH-001750,-0.182193988875
ACH-001765,-0.283734895603
ACH-001956,-0.0526199355093
ACH-001957,0.0212385253297
