,HCRTR1 (3061)
ACH-000237,-0.6714010706710001
ACH-000238,-0.624758801487
ACH-000243,-0.38437770558300005
ACH-000244,-0.451131019621
ACH-000246,-0.546668441912
ACH-000248,-0.860171199073
ACH-000250,-0.462916955721
ACH-000251,-0.41505408819600004
ACH-000253,-0.429723992377
ACH-000255,-0.45100911924099996
ACH-000256,-0.23817045644
ACH-000257,-0.6110950173040001
ACH-000258,-0.577014686457
ACH-000259,-0.483401489711
ACH-000260,-0.403427801085
ACH-000261,-0.48896176835
ACH-000262,-0.516305354098
ACH-000263,-0.731501572926
ACH-000264,-0.482804732197
ACH-000265,-0.59625539521
ACH-000266,-0.5093768734440001
ACH-000272,-0.475912481465
ACH-000273,-0.456567404849
ACH-000274,-0.653187934652
ACH-000277,-0.6712736926489999
ACH-000278,-0.602279367443
ACH-000279,-0.401719279718
ACH-000280,-0.566032195284
ACH-000281,-0.375682523502
ACH-000288,-0.6780528179559999
ACH-000291,-0.446513923885
ACH-000293,-0.507785205773
ACH-000294,-0.650199756397
ACH-000295,-0.26973689891999997
ACH-000296,-0.641617107209
ACH-000302,-0.636592573388
ACH-000304,-0.08302101007
ACH-000307,-0.662260357112
ACH-000308,-0.443607196888
ACH-000310,-0.64984271876
ACH-000311,-0.42452590378399996
ACH-000312,-0.433377832646
ACH-000315,-0.6030568464180001
ACH-000316,-0.391191046367
ACH-000317,-0.0372368902569
ACH-000318,-0.10727225476199999
ACH-000319,-0.338097815974
ACH-000320,-0.507680463509
ACH-000322,-0.46341801011999995
ACH-000323,-0.544495022984
ACH-000324,-0.494533378674
ACH-000329,-0.571219117804
ACH-000330,-0.401476004168
ACH-000331,-0.46828154048500004
ACH-000332,-0.529964024336
ACH-000334,-0.837615670619
ACH-000335,-0.5289047802610001
ACH-000336,-0.375509339793
ACH-000337,-0.19900088640299998
ACH-000339,-0.43623383485
ACH-000341,-0.27026555368599997
ACH-000348,-0.466217457104
ACH-000350,-0.426302390269
ACH-000352,-0.341512147991
ACH-000356,-0.474432472588
ACH-000361,-0.6789526826379999
ACH-000362,-0.46192293356799996
ACH-000363,-0.595933164756
ACH-000364,-0.468493458872
ACH-000365,-0.591564056103
ACH-000366,-0.72006841305
ACH-000368,-0.671717611697
ACH-000374,-0.52131226285
ACH-000375,-0.329546803189
ACH-000376,-0.42164434537699996
ACH-000381,-0.5733724193699999
ACH-000383,-0.565513787601
ACH-000387,-0.644116890931
ACH-000389,-0.7263508503659999
ACH-000390,-0.5102375060750001
ACH-000393,-0.581285691254
ACH-000395,-0.0598853057983
ACH-000397,-0.36279738883100004
ACH-000401,-0.0790854375533
ACH-000402,-0.42361430883199996
ACH-000403,-0.447044877687
ACH-000404,-0.320157769064
ACH-000406,-0.40650448820600005
ACH-000407,-0.49561326572
ACH-000408,-0.577414231799
ACH-000410,-0.46965973988000004
ACH-000411,-0.630851124678
ACH-000414,-0.465458403158
ACH-000415,-0.440931167957
ACH-000416,-0.491194009401
ACH-000420,-0.351815426712
ACH-000421,-0.591646585593
ACH-000424,-0.435456504747
ACH-000425,-0.43010531130699997
ACH-000426,-0.522576687688
ACH-000427,-0.513379999179
ACH-000433,-0.640094820025
ACH-000436,-0.712918967543
ACH-000444,-0.243593090526
ACH-000445,-0.50435307819
ACH-000448,-0.427583692896
ACH-000450,-0.21110628050000002
ACH-000452,-0.346770848423
ACH-000454,-0.625942272279
ACH-000458,-0.285701943924
ACH-000459,-0.24140766067400002
ACH-000460,-0.459319670327
ACH-000461,-0.325445058574
ACH-000463,-0.641683043226
ACH-000464,-0.5238871325259999
ACH-000466,-0.439507735756
ACH-000467,-0.281813893435
ACH-000468,-0.5503635850190001
ACH-000469,-0.60542413085
ACH-000470,-0.359475657834
ACH-000471,-0.396478911114
ACH-000472,-0.424393725906
ACH-000473,-0.424142805665
ACH-000475,-0.579508316512
ACH-000476,-0.37985780048100004
ACH-000477,-0.290830918307
ACH-000480,-0.275985320518
ACH-000481,-0.38391958819399996
ACH-000483,-0.497969098029
ACH-000484,-0.403724071174
ACH-000485,-0.213540020977
ACH-000486,-0.50855238632
ACH-000487,-0.45489020172399997
ACH-000488,-0.61433692194
ACH-000490,-0.284730949927
ACH-000491,-0.5273372803999999
ACH-000495,-0.332132973795
ACH-000496,-0.641173282644
ACH-000499,-0.40859972050300003
ACH-000500,-0.468021820309
ACH-000502,-0.45839124101000006
ACH-000503,-0.52078807752
ACH-000505,-0.380328526753
ACH-000507,-0.565467694329
ACH-000510,-0.416793693992
ACH-000511,-0.555370501365
ACH-000512,-0.7705269155619999
ACH-000516,-0.549612905393
ACH-000517,-0.534243875527
ACH-000518,-0.273666288944
ACH-000520,-0.598601362098
ACH-000521,-0.523794699964
ACH-000522,-0.596663216453
ACH-000524,-0.482369639487
ACH-000527,-0.327848838303
ACH-000528,-0.313287374092
ACH-000537,-0.425460142068
ACH-000541,-0.29582901216400004
ACH-000542,-0.332289766587
ACH-000544,-0.51886062897
ACH-000545,-0.52589670376
ACH-000547,-0.28071660817
ACH-000548,-0.41415132424
ACH-000549,-0.403177816695
ACH-000550,-0.790391941241
ACH-000552,-0.365883520674
ACH-000556,-0.405079563613
ACH-000557,-0.612160151705
ACH-000570,-0.527828179825
ACH-000571,-0.411712589744
ACH-000573,-0.36175352030900004
ACH-000576,-0.48605068496200005
ACH-000580,-0.5699822741030001
ACH-000584,-0.524836368878
ACH-000585,-0.413165133397
ACH-000588,-0.54578973963
ACH-000589,-0.455317580921
ACH-000591,-0.688561653545
ACH-000593,-0.6294264572630001
ACH-000600,-0.560129443507
ACH-000601,-0.5865071679070001
ACH-000604,-0.654047939814
ACH-000605,-0.276835135934
ACH-000606,-0.42402625842200004
ACH-000608,-0.626195333932
ACH-000614,-0.347866406447
ACH-000616,-0.559769871304
ACH-000618,-0.219629094784
ACH-000619,-0.557561868827
ACH-000620,-0.461292285221
ACH-000621,-0.5835545228819999
ACH-000622,-0.579690538092
ACH-000623,-0.5703125737
ACH-000624,-0.560456821786
ACH-000627,-0.6839734759299999
ACH-000630,-0.5412290929779999
ACH-000632,-0.5216460722640001
ACH-000633,-0.703281017735
ACH-000637,-0.452006177632
ACH-000638,-0.621325256861
ACH-000646,-0.579932814068
ACH-000647,-0.423940876779
ACH-000648,-0.515529149152
ACH-000649,-0.481812298708
ACH-000651,-0.584083358847
ACH-000652,-0.5690453426650001
ACH-000653,-0.531632673023
ACH-000657,-0.462567443232
ACH-000658,-0.376112839909
ACH-000661,-0.332802778228
ACH-000662,-0.780421200353
ACH-000663,-0.22238418297499998
ACH-000665,-0.618864616587
ACH-000671,-0.501904383015
ACH-000673,-0.541643741599
ACH-000676,-0.6200981914429999
ACH-000677,-0.777265761925
ACH-000681,-0.218486722576
ACH-000682,-0.494624755463
ACH-000683,-0.5242852672789999
ACH-000684,-0.530422662188
ACH-000688,-0.8295865181380001
ACH-000693,-0.49232528099100004
ACH-000694,-0.436226165424
ACH-000695,-0.779511714404
ACH-000696,-0.527132871031
ACH-000697,-0.48094533661899996
ACH-000699,-0.52041202522
ACH-000701,-0.42525623286200004
ACH-000706,-0.34006829256099996
ACH-000711,-0.5949028369899999
ACH-000713,-0.280208692443
ACH-000714,-0.557263205732
ACH-000718,-0.6127186744399999
ACH-000720,-0.606942171246
ACH-000721,-0.381378948603
ACH-000724,-0.39864113642300003
ACH-000725,-0.204222711778
ACH-000732,-0.08873590411599999
ACH-000734,-0.43432115040200003
ACH-000735,-0.643811702529
ACH-000736,-0.562014407903
ACH-000738,-0.5650900037919999
ACH-000746,-0.241106981516
ACH-000747,-0.42029151125799996
ACH-000748,-0.478814708459
ACH-000753,-0.43724783545199997
ACH-000756,-0.45408575688600006
ACH-000757,-0.47566366927000003
ACH-000758,-0.475100895347
ACH-000760,-0.32337976461
ACH-000763,-0.5237767845
ACH-000764,-0.431678845416
ACH-000765,-0.45832811920500005
ACH-000766,-0.494085750598
ACH-000767,-0.601487480724
ACH-000768,-0.626168000483
ACH-000769,-0.420236867441
ACH-000770,-0.64360801635
ACH-000771,-0.509500000444
ACH-000773,-0.521962002013
ACH-000776,-0.530388767006
ACH-000777,-0.7057264932680001
ACH-000778,-0.275427083041
ACH-000781,-0.45842264374700004
ACH-000782,-0.394931603481
ACH-000783,-0.6425655228230001
ACH-000784,-0.37547821617700006
ACH-000785,-0.566489077531
ACH-000787,-0.566630150997
ACH-000788,-0.35934784424000005
ACH-000791,-0.616616527711
ACH-000792,-0.506687522557
ACH-000794,-0.494340205401
ACH-000796,-0.440532443918
ACH-000799,-0.633263055873
ACH-000800,-0.520507727529
ACH-000802,-0.606273612819
ACH-000804,-0.119664438636
ACH-000805,-0.624051220398
ACH-000809,-0.476304696758
ACH-000810,-0.482620490723
ACH-000811,-0.539590610284
ACH-000817,-0.5364491963470001
ACH-000819,-0.527817412556
ACH-000820,-0.446694768877
ACH-000821,-0.348028243152
ACH-000822,-0.5524310937219999
ACH-000823,-0.542449616014
ACH-000824,-0.555806120834
ACH-000827,-0.432367042881
ACH-000829,-0.784599178925
ACH-000831,-0.46082893695699995
ACH-000832,-0.506320242738
ACH-000833,-0.64954167665
ACH-000834,-0.255237218652
ACH-000835,-0.434005098769
ACH-000836,-0.414456694485
ACH-000837,-0.33574868718199996
ACH-000838,-0.590183741786
ACH-000839,-0.423953467334
ACH-000840,-0.398293816753
ACH-000841,-0.554896341103
ACH-000843,-0.407041615731
ACH-000846,-0.523613633649
ACH-000847,-0.216504814665
ACH-000848,-0.468683324165
ACH-000849,-0.532947010216
ACH-000851,-0.518089051103
ACH-000855,-0.48619589002700003
ACH-000856,-0.46113291269100004
ACH-000858,-0.305719369761
ACH-000859,-0.381405175011
ACH-000861,-0.36131382708800003
ACH-000862,-0.423824910119
ACH-000865,-0.461339456562
ACH-000866,-0.47339508893
ACH-000867,-0.389833307789
ACH-000869,-0.46914182092900003
ACH-000872,-0.592307117014
ACH-000873,-0.537898244131
ACH-000876,-0.5388409781600001
ACH-000878,-0.140741950328
ACH-000880,-0.540878494248
ACH-000881,-0.36759086365500004
ACH-000882,-0.422650922282
ACH-000884,-0.40744461342699995
ACH-000885,-0.617466469055
ACH-000887,-0.43710215437
ACH-000888,-0.605034912944
ACH-000889,-0.541487404074
ACH-000890,-0.69115156685
ACH-000896,-0.439205677979
ACH-000898,-0.508499537972
ACH-000900,-0.43003410710400003
ACH-000901,-0.717628738117
ACH-000905,-0.346351019833
ACH-000906,-0.324102047392
ACH-000907,-0.7257099978980001
ACH-000910,-0.481835010458
ACH-000911,-0.460840720509
ACH-000912,-0.51720830356
ACH-000913,-0.396695397374
ACH-000915,-0.6072092836509999
ACH-000916,-0.497208069402
ACH-000917,-0.398301553961
ACH-000921,-0.392889549692
ACH-000924,-0.545891663191
ACH-000926,-0.435421202498
ACH-000928,-0.7864258728810001
ACH-000929,-0.440359524824
ACH-000932,-0.498337166204
ACH-000935,-0.44100583428
ACH-000936,-0.461951031527
ACH-000937,-0.552417723082
ACH-000938,-0.325917702492
ACH-000939,-0.455304705264
ACH-000941,-0.255177956741
ACH-000943,-0.43283499796700003
ACH-000946,-0.538007915878
ACH-000947,-0.356381003014
ACH-000948,-0.334084353322
ACH-000950,-0.512288714276
ACH-000953,-0.552106646156
ACH-000957,-0.268992284558
ACH-000958,-0.47378154567100006
ACH-000960,-0.562820893415
ACH-000963,-0.275886751527
ACH-000968,-0.481437710953
ACH-000969,-0.48884499369199996
ACH-000973,-0.54972156045
ACH-000974,-0.523903819938
ACH-000975,-0.581325511655
ACH-000976,-0.678968150728
ACH-000978,-0.658554139297
ACH-000980,-0.383182853529
ACH-000984,-0.649906459287
ACH-000986,-0.584569613981
ACH-000988,-0.308547160454
ACH-000993,-0.712769973673
ACH-000994,-0.564831258946
ACH-000996,-0.638744030942
ACH-001001,-0.436831181528
ACH-001020,-0.613000529562
ACH-001028,-0.5351574032240001
ACH-001031,-0.576436011469
ACH-001038,-0.36531839003899996
ACH-001048,-0.424949316449
ACH-001050,-0.578866663251
ACH-001053,-0.539377815464
ACH-001054,-0.535918982224
ACH-001061,-0.39195877261600004
ACH-001067,-0.513376479901
ACH-001075,-0.384908261616
ACH-001096,-0.466488997252
ACH-001128,-0.369792579376
ACH-001134,-0.623854298049
ACH-001151,-0.367452593186
ACH-001163,-0.467250712735
ACH-001164,-0.686344774285
ACH-001173,-0.43362290844499995
ACH-001183,-0.5777322727359999
ACH-001184,-0.235766746061
ACH-001190,-0.864998316976
ACH-001192,-0.397136972883
ACH-001193,-0.44049068297
ACH-001196,-0.329617030119
ACH-001197,-0.35703375716200003
ACH-001205,-0.607480567336
ACH-001211,-0.741283644176
ACH-001212,-0.7673477374609999
ACH-001228,-0.590478250804
ACH-001232,-0.441818918346
ACH-001239,-0.5226131791699999
ACH-001274,-0.31393951202
ACH-001275,-0.633285359867
ACH-001277,-0.613295671429
ACH-001278,-0.35665568043000007
ACH-001280,-0.48243738102600003
ACH-001283,-0.37947687307800004
ACH-001289,-0.490704818443
ACH-001295,-0.517357326677
ACH-001300,-0.610288169249
ACH-001301,-0.480210179418
ACH-001302,-0.146740521662
ACH-001303,-0.174907177276
ACH-001306,-0.38555295632299996
ACH-001318,-0.428639741786
ACH-001322,-0.593882647984
ACH-001328,-0.6407040754950001
ACH-001332,-0.541690109205
ACH-001333,-0.39898476399899996
ACH-001336,-0.369042287826
ACH-001340,-0.570046168133
ACH-001346,-0.452993776088
ACH-001353,-0.525190768757
ACH-001354,-0.17393954339899997
ACH-001367,-0.7410018751299999
ACH-001368,-0.559157418946
ACH-001374,-0.8216439183149999
ACH-001375,-0.497636892421
ACH-001377,-0.5058029499260001
ACH-001380,-0.416836391408
ACH-001391,-0.359301941312
ACH-001407,-0.23615239639199997
ACH-001408,-0.42292985597099997
ACH-001413,-0.388880919112
ACH-001430,-0.7647598625740001
ACH-001431,-0.510103712274
ACH-001450,-0.664392219384
ACH-001496,-0.388420052531
ACH-001500,-0.621094396541
ACH-001521,-0.525678544955
ACH-001523,-0.312534676321
ACH-001532,-0.453464427664
ACH-001536,-0.46513742815700004
ACH-001550,-0.368226832966
ACH-001552,-0.654065937006
ACH-001554,-0.522179677786
ACH-001645,-0.5313653771469999
ACH-001654,-0.45185132722800003
ACH-001715,-0.5686288381710001
ACH-001735,-0.508767738403
ACH-001736,-0.475480878178
ACH-001737,-0.193323049518
ACH-001740,-0.520304264033
ACH-001745,-0.579234438734
ACH-001750,-0.604381926273
ACH-001765,-0.5636019623049999
ACH-001956,-0.44981764379100003
ACH-001957,-0.542711040184
