,STRN3 (29966)
ACH-000159,-0.256671357428
ACH-000160,-0.45484043703
ACH-000163,-0.53279257435
ACH-000167,-0.7296447410950001
ACH-000168,-0.125214750921
ACH-000169,-0.37507989997900004
ACH-000178,-0.25798697875
ACH-000182,-0.291444286974
ACH-000183,-0.25806628898899997
ACH-000188,-0.521502722318
ACH-000189,-0.229575098462
ACH-000190,-0.35572429109
ACH-000198,-0.481084461092
ACH-000204,-0.57478145594
ACH-000206,-0.24372635131200002
ACH-000207,-0.5196267532109999
ACH-000211,-0.31349323715300004
ACH-000215,-0.264409810643
ACH-000221,-0.316572627118
ACH-000222,-0.189588860506
ACH-000223,-0.27082516414700003
ACH-000226,-0.254777484025
ACH-000227,-0.173013668792
ACH-000228,-0.252880095904
ACH-000231,-0.438377065227
ACH-000232,-0.458180863851
ACH-000233,-0.296194392397
ACH-000234,-0.0450947453529
ACH-000235,-0.36368344946099995
ACH-000237,-0.11449666869200001
ACH-000238,-0.145771845307
ACH-000243,-0.23159439306200003
ACH-000244,-0.448930441361
ACH-000246,-0.297995848679
ACH-000248,-0.36184741733000003
ACH-000250,-0.366683519068
ACH-000251,0.07768014505139999
ACH-000253,-0.185108704734
ACH-000255,-0.26752116301999995
ACH-000256,-0.548492024304
ACH-000257,-0.7634700887870001
ACH-000258,-0.508799676344
ACH-000259,-0.321417675078
ACH-000260,-0.436279833705
ACH-000261,-0.37965329025600003
ACH-000262,-0.115841184592
ACH-000263,-0.0830197545002
ACH-000264,-0.351557362934
ACH-000265,-0.286016210873
ACH-000266,-0.39636384563
ACH-000272,-0.39753242288199997
ACH-000273,-0.240304330134
ACH-000274,-0.10323137132000001
ACH-000277,-0.289797477684
ACH-000278,-0.45601905537199994
ACH-000279,-0.16670261975099998
ACH-000280,-0.49711865154600005
ACH-000281,-0.101244935083
ACH-000288,-0.281177272998
ACH-000291,-0.39001592831799997
ACH-000293,-0.349234224438
ACH-000294,-0.257744908433
ACH-000295,-0.173788477282
ACH-000296,-0.475533261955
ACH-000302,-0.202852822599
ACH-000304,-0.435425233441
ACH-000307,-0.376377657704
ACH-000308,-0.32847971562600004
ACH-000310,-0.159142487572
ACH-000311,-0.393905366685
ACH-000312,-0.17142148395999998
ACH-000315,-0.512156784777
ACH-000316,-0.138507105657
ACH-000317,-0.274511682031
ACH-000318,-0.1967820475
ACH-000319,-0.240468694058
ACH-000320,-0.151478130306
ACH-000322,-0.195280379232
ACH-000323,-0.273456057516
ACH-000324,-0.209675641332
ACH-000329,-0.166498551533
ACH-000330,-0.11724409586699999
ACH-000331,-0.21141704302499997
ACH-000332,-0.4528674696
ACH-000334,-0.310303495981
ACH-000335,-0.237545471258
ACH-000336,-0.0038451913186100003
ACH-000337,-0.647508665285
ACH-000339,-0.23659558548700002
ACH-000341,-0.587720655283
ACH-000348,-0.253727749991
ACH-000350,-0.20547868320300003
ACH-000352,-0.156224086549
ACH-000356,-0.180898204202
ACH-000361,-0.7004746324850001
ACH-000362,-0.25270366221900004
ACH-000363,-0.170345227846
ACH-000364,-0.26239443434799997
ACH-000365,-0.242604477971
ACH-000366,-0.27432330299400004
ACH-000368,-0.368766134945
ACH-000374,-0.118449644969
ACH-000375,-0.328396267696
ACH-000376,-0.324887811604
ACH-000381,-0.26691261787500004
ACH-000383,-0.38674526480899996
ACH-000387,-0.281531258715
ACH-000389,-0.4816166697
ACH-000390,-0.295756176617
ACH-000393,-0.392632034483
ACH-000395,-0.37967532758199996
ACH-000397,-0.608442409378
ACH-000401,-0.53123021024
ACH-000402,-0.131054725767
ACH-000403,-0.319568474432
ACH-000404,-0.251641354758
ACH-000406,-0.26167174537099996
ACH-000407,-0.304503034895
ACH-000408,-0.23038923309700002
ACH-000410,-0.333440954076
ACH-000411,-0.158710021568
ACH-000414,-0.25029554551100003
ACH-000415,-0.324794057878
ACH-000416,-0.314634055589
ACH-000420,-0.93912170969
ACH-000421,-0.298313107072
ACH-000424,-0.507417342707
ACH-000425,-0.23611785041299999
ACH-000426,-0.289583375121
ACH-000427,-0.236447016838
ACH-000433,-0.380760683102
ACH-000436,-0.163873331256
ACH-000444,-0.111259632554
ACH-000445,-0.343138499246
ACH-000448,-0.19758170875599998
ACH-000450,-0.48170468563100005
ACH-000452,-0.23267250643100001
ACH-000454,-0.26437943102600003
ACH-000458,-0.47548696029799997
ACH-000459,-0.11458886084799999
ACH-000460,-0.42335683180100003
ACH-000461,-0.222597759587
ACH-000463,-0.5069392646140001
ACH-000464,-0.050576615125900004
ACH-000466,-0.449484024947
ACH-000467,-0.227900416821
ACH-000468,-0.23364411508299998
ACH-000469,-0.339741125396
ACH-000470,-0.435900229028
ACH-000471,-0.25539657900400003
ACH-000472,-0.333897501423
ACH-000473,-0.313937481272
ACH-000475,-0.16045263606
ACH-000476,-0.43793628654
ACH-000477,-0.24678132156500002
ACH-000480,-0.587299122723
ACH-000481,-0.454819397475
ACH-000483,-0.256449484005
ACH-000484,-0.51994116618
ACH-000485,-0.31099188747400003
ACH-000486,-0.5845284958829999
ACH-000487,-0.15186872375399998
ACH-000488,-0.23888222040999998
ACH-000490,-0.309285182626
ACH-000491,-0.576567196158
ACH-000495,-0.19709983804200001
ACH-000496,-0.393569585798
ACH-000499,-0.156650400541
ACH-000500,-0.752837316252
ACH-000502,-0.27562229105700004
ACH-000503,-0.8057453723360001
ACH-000505,-0.615097835719
ACH-000507,-0.356035377242
ACH-000510,-0.20061977728
ACH-000511,-0.129112901639
ACH-000512,-0.389549853378
ACH-000516,-0.29784647922699997
ACH-000517,-0.32072221917300003
ACH-000518,-0.221731298495
ACH-000520,-0.428529920392
ACH-000521,-0.16566095811599998
ACH-000522,-0.599045132515
ACH-000524,-0.30093614739999996
ACH-000527,-0.276736990129
ACH-000528,-0.262815724051
ACH-000537,-0.27450428201099997
ACH-000541,-0.0758329805456
ACH-000542,-0.375901287737
ACH-000544,-0.22113358553000004
ACH-000545,-0.412226612782
ACH-000547,-0.309556864461
ACH-000548,-0.30513886569800003
ACH-000549,-0.249312135332
ACH-000550,-0.283272596292
ACH-000552,-0.304642067059
ACH-000556,-0.172734397733
ACH-000557,-0.368542139226
ACH-000570,-0.18590858502500002
ACH-000571,-0.374321885381
ACH-000573,-0.12284787765900002
ACH-000576,-0.171040756032
ACH-000580,-0.26436172410000003
ACH-000584,-0.21241782028099998
ACH-000585,-0.239852226667
ACH-000588,-0.21843414004099998
ACH-000589,-0.389545004145
ACH-000591,-0.11374488626700001
ACH-000593,-0.435108974839
ACH-000600,-0.318012142373
ACH-000601,-0.191623285513
ACH-000604,-0.17466781159400002
ACH-000605,-0.37788470488700004
ACH-000606,-0.46455955870800003
ACH-000608,-0.257107182738
ACH-000614,-0.476269330612
ACH-000616,-0.371488358214
ACH-000618,-0.143494385248
ACH-000619,-0.557258733054
ACH-000620,-0.21681825237500002
ACH-000621,-0.205267496991
ACH-000622,-0.436881297685
ACH-000623,-0.28710002567
ACH-000624,-0.252179803997
ACH-000627,-0.357385929389
ACH-000630,-0.48635696851899995
ACH-000632,-0.49135794702
ACH-000633,-0.241892244759
ACH-000637,-0.163707475125
ACH-000638,-0.254742003805
ACH-000646,-0.37773496168399995
ACH-000647,-0.21736001998100002
ACH-000648,-0.125701597015
ACH-000649,-0.304122860572
ACH-000651,-0.390316790097
ACH-000652,-0.124230788723
ACH-000653,-0.503604247576
ACH-000657,-0.306593761364
ACH-000658,-0.115485852403
ACH-000661,-0.49929088533
ACH-000662,-0.38825236505099997
ACH-000663,-0.327473979156
ACH-000665,-0.197507233354
ACH-000671,-0.0985842817673
ACH-000673,-0.261679133015
ACH-000676,-0.300841615166
ACH-000677,-0.041215974826800006
ACH-000681,-0.381187092273
ACH-000682,-0.159476555965
ACH-000683,-0.24936598952199998
ACH-000684,-0.5560775143860001
ACH-000688,-0.350128069697
ACH-000693,-0.271488551879
ACH-000694,-0.315872892738
ACH-000695,-0.43768479843900004
ACH-000696,-0.413971544607
ACH-000697,-0.29470379048
ACH-000699,-0.249447726959
ACH-000701,-0.369513358241
ACH-000706,-0.244488957597
ACH-000711,-0.331001060818
ACH-000713,-0.18978412627
ACH-000714,-0.24003797994800002
ACH-000718,-0.48879784010300004
ACH-000720,-0.299544897243
ACH-000721,-0.5088316328670001
ACH-000724,-0.0369641956
ACH-000725,-0.244631844481
ACH-000732,-0.5257409005229999
ACH-000734,-0.29084048251899997
ACH-000735,-0.225312231197
ACH-000736,-0.34752596270400005
ACH-000738,-0.398115612668
ACH-000746,-0.251663130641
ACH-000747,-0.220196402821
ACH-000748,-0.47742191426200004
ACH-000753,-0.20014585950199998
ACH-000756,-0.33877093162
ACH-000757,-0.294846633359
ACH-000758,-0.266384116504
ACH-000760,-0.260068105939
ACH-000763,-0.08140520155280001
ACH-000764,-0.46103056413500004
ACH-000765,-0.40396781450900004
ACH-000766,-0.454884100261
ACH-000767,-0.19570209282200002
ACH-000768,-0.242116523519
ACH-000769,-0.28133174415
ACH-000770,-0.43891242560599997
ACH-000771,-0.194505993861
ACH-000773,-0.23039900311
ACH-000776,-0.22990213109299998
ACH-000777,-0.16903079851
ACH-000778,-0.303271185949
ACH-000781,-0.33036098189199997
ACH-000782,-0.339865675682
ACH-000783,-0.286787930527
ACH-000784,-0.225304488679
ACH-000785,-0.133608831898
ACH-000787,-0.47186757848000005
ACH-000788,-0.403335001884
ACH-000791,-0.434741005285
ACH-000792,-0.190299157771
ACH-000794,-0.297246684697
ACH-000796,-0.43351397285300003
ACH-000799,-0.555006466684
ACH-000800,-0.475322426452
ACH-000802,-0.318027926608
ACH-000804,-0.278394469263
ACH-000805,-0.392940501091
ACH-000809,-0.30273805379200003
ACH-000810,-0.411496560313
ACH-000811,-0.33616141257
ACH-000817,-0.245106434019
ACH-000819,-0.17107255701
ACH-000820,-0.0108739195242
ACH-000821,-0.157507247525
ACH-000822,-0.351319143699
ACH-000823,-0.48263823588200006
ACH-000824,-0.191588372661
ACH-000827,-0.392401801408
ACH-000829,-0.395848397076
ACH-000831,-0.186328083815
ACH-000832,-0.566344372547
ACH-000833,0.00105978821115
ACH-000834,0.048640904305300006
ACH-000835,-0.202542196182
ACH-000836,-0.33618871386699994
ACH-000837,-0.203303904261
ACH-000838,-0.25535125112199997
ACH-000839,-0.321902876906
ACH-000840,-0.335224662056
ACH-000841,-0.43941158914399997
ACH-000843,-0.285595521126
ACH-000846,-0.102547379596
ACH-000847,-0.253269647642
ACH-000848,-0.244195430237
ACH-000849,-0.304718796829
ACH-000851,-0.332809719629
ACH-000855,-0.18193400666499998
ACH-000856,-0.411196087317
ACH-000858,-0.319228478439
ACH-000859,-0.32964249874
ACH-000861,-0.219266935876
ACH-000862,-0.096743226202
ACH-000865,-0.410414583813
ACH-000866,-0.341488320894
ACH-000867,-0.15935381714500002
ACH-000869,-0.10559582778999999
ACH-000872,-0.138864386233
ACH-000873,-0.366571466638
ACH-000876,-0.0115249531907
ACH-000878,-0.132191480874
ACH-000880,-0.34144111415399997
ACH-000881,-0.25453940569
ACH-000882,-0.30008900077
ACH-000884,-0.38588006887500004
ACH-000885,-0.21914728862900001
ACH-000887,-0.346154561464
ACH-000888,-0.334829140125
ACH-000889,-0.34762974246899997
ACH-000890,-0.252649067372
ACH-000896,-0.303703482042
ACH-000898,-0.23042481292599998
ACH-000900,-0.426674650202
ACH-000901,-0.17508797798099998
ACH-000905,-0.364216237898
ACH-000906,-0.224323608744
ACH-000907,-0.501865724654
ACH-000910,-0.16399436455900002
ACH-000911,-0.27508140976
ACH-000912,-0.25855490953899996
ACH-000913,-0.475846928207
ACH-000915,-0.38534312023199996
ACH-000916,-0.580332202852
ACH-000917,-0.6234297677699999
ACH-000921,-0.12020625114700001
ACH-000924,-0.24402854766100002
ACH-000926,0.0046163057973
ACH-000928,-0.37464608275300004
ACH-000929,-0.331810242505
ACH-000932,-0.39697763235399997
ACH-000935,-0.324544910987
ACH-000936,-0.151303020393
ACH-000937,-0.23119113411400002
ACH-000938,-0.425206778169
ACH-000939,-0.33229557313200003
ACH-000941,-0.310172168698
ACH-000943,-0.42085694812200003
ACH-000946,-0.324025304219
ACH-000947,-0.21575678571499998
ACH-000948,-0.382821244876
ACH-000950,-0.5246631032329999
ACH-000953,-0.21556471241300001
ACH-000957,-0.468698482553
ACH-000958,-0.41690925358
ACH-000960,-0.43190083219400005
ACH-000963,-0.386823275483
ACH-000968,-0.322981575852
ACH-000969,-0.4313246662
ACH-000973,-0.321731185443
ACH-000974,-0.365621256452
ACH-000975,-0.0953194666251
ACH-000976,-0.42134453525700005
ACH-000978,-0.294320502863
ACH-000980,-0.318596068714
ACH-000984,-0.0822018614482
ACH-000986,-0.238957228127
ACH-000988,-0.230004774564
ACH-000993,-0.191716218187
ACH-000994,-0.429416827618
ACH-000996,-0.319985622949
ACH-001001,-0.266297657506
ACH-001020,-0.23140733625100002
ACH-001028,-0.222428644444
ACH-001031,-0.00553289551813
ACH-001038,-0.43664665470200004
ACH-001048,-0.235196538783
ACH-001050,-0.26990884095400003
ACH-001053,-0.337035536865
ACH-001054,-0.341554758134
ACH-001061,-0.39149200811499996
ACH-001067,-0.286273901298
ACH-001075,-0.30397793815499996
ACH-001096,-0.158481376299
ACH-001128,0.189082696808
ACH-001134,-0.208815944973
ACH-001151,-0.444079069635
ACH-001163,-0.19456836833900001
ACH-001164,-0.18745030433499998
ACH-001173,-0.319589542954
ACH-001183,-0.05655885055919999
ACH-001184,-0.024833527966800002
ACH-001190,-0.260999388381
ACH-001192,-0.26787418736699997
ACH-001193,-0.544368945273
ACH-001196,-0.308326554061
ACH-001197,-0.11993005867900002
ACH-001205,-0.310151047905
ACH-001211,-0.23707864788199998
ACH-001212,-0.6337133458399999
ACH-001228,-0.325715193321
ACH-001232,-0.291759278451
ACH-001239,-0.216162726877
ACH-001274,-0.678381142092
ACH-001275,-0.160864329862
ACH-001277,-0.523407843948
ACH-001278,-0.06652243621079999
ACH-001280,-0.06562974025
ACH-001283,-0.288615908081
ACH-001289,-0.429821624578
ACH-001295,-0.353398281317
ACH-001300,-0.18469017774500002
ACH-001301,-0.30814276405499996
ACH-001302,-0.197250874149
ACH-001303,-0.250335433239
ACH-001306,-0.211419808215
ACH-001318,-0.103452788358
ACH-001322,-0.397241462114
ACH-001328,-0.320134858796
ACH-001332,-0.680213208906
ACH-001333,-0.127620172295
ACH-001336,-0.179329477608
ACH-001340,-0.34166925719999997
ACH-001346,-0.25504905663000005
ACH-001353,-0.49429168163000003
ACH-001354,-0.510280196611
ACH-001367,-0.251307935663
ACH-001368,-0.238557189001
ACH-001374,-0.18883707924499998
ACH-001375,-0.289421518117
ACH-001377,-0.174143277185
ACH-001380,-0.191745192112
ACH-001391,-0.423197260868
ACH-001407,-0.396847445367
ACH-001408,-0.245288500539
ACH-001413,-0.43925899978699995
ACH-001430,-0.31372434182799996
ACH-001431,-0.277500665342
ACH-001450,-0.184241694847
ACH-001496,-0.22869808494600002
ACH-001500,-0.11319564652599999
ACH-001521,-0.14445982243799999
ACH-001523,-0.237058896197
ACH-001532,-0.123453286636
ACH-001536,-0.132232316026
ACH-001550,-0.5638919416920001
ACH-001552,-0.470504621719
ACH-001554,-0.36751566348700004
ACH-001645,-0.267193655553
ACH-001654,-0.203524649324
ACH-001715,-0.314249954349
ACH-001735,-0.22236212593899998
ACH-001736,-0.25892791536
ACH-001737,-0.17031458638500002
ACH-001740,-0.430109869334
ACH-001745,-0.47580055986
ACH-001750,-0.46268841801399996
ACH-001765,-0.5025079048100001
ACH-001956,-0.346922218105
ACH-001957,-0.216334525138
