,PEAR1 (375033)
ACH-000782,0.018408982412
ACH-000783,-0.367706871341
ACH-000784,-0.165724444963
ACH-000785,-0.20705679985599998
ACH-000787,-0.153618915702
ACH-000788,-0.16318264898600002
ACH-000791,-0.171273610944
ACH-000792,-0.10301800805500001
ACH-000794,-0.10903326249199999
ACH-000796,-0.0667562927171
ACH-000799,-0.0437466188984
ACH-000800,-0.290936504098
ACH-000802,-0.17706045513399998
ACH-000804,-0.242335997099
ACH-000805,-0.318176498497
ACH-000809,-0.09006074785019999
ACH-000810,0.000464743090991
ACH-000811,-0.135051948193
ACH-000817,-0.037424076647900005
ACH-000819,-0.18938027934300003
ACH-000820,-0.20949442821699998
ACH-000821,-0.10535799323799999
ACH-000822,-0.38079213226499997
ACH-000823,-0.102508254026
ACH-000824,-0.31573937559799997
ACH-000827,-0.21940445535300002
ACH-000829,-0.0292115684336
ACH-000831,0.009625841619700001
ACH-000832,-0.164454649595
ACH-000833,-0.30885475646099997
ACH-000834,-0.158132675724
ACH-000835,-0.0682030140026
ACH-000836,-0.10837491896700001
ACH-000837,-0.32442733785
ACH-000838,-0.325943272494
ACH-000839,-0.049959332224399994
ACH-000840,-0.013324853688299998
ACH-000841,-0.200534173301
ACH-000843,-0.133391679451
ACH-000846,-0.385420178868
ACH-000847,-0.034287283886000004
ACH-000848,-0.233162813624
ACH-000849,-0.0587119675014
ACH-000851,0.00585292623933
ACH-000855,-0.166749128121
ACH-000856,-0.210345668153
ACH-000858,-0.163505957535
ACH-000859,-0.0597369734566
ACH-000861,-0.17481245550900001
ACH-000862,-0.050163152332499995
ACH-000865,-0.110368567751
ACH-000866,-0.11291189187100001
ACH-000867,-0.235541585262
ACH-000869,-0.24773890324
ACH-000872,-0.0674196489589
ACH-000873,-0.14481470099899998
ACH-000876,-0.294578117623
ACH-000878,0.0560737387885
ACH-000880,-0.18667035364700002
ACH-000881,-0.255273490516
ACH-000882,-0.16138801075099998
ACH-000884,-0.277743703249
ACH-000885,-0.197999129542
ACH-000887,-0.18991272238499998
ACH-000888,-0.116992950189
ACH-000889,-0.310476231005
ACH-000890,-0.166572273888
ACH-000896,-0.170655676783
ACH-000898,-0.188031979943
ACH-000900,-0.263750565924
ACH-000901,-0.21980176051199998
ACH-000905,-0.173747538797
ACH-000906,-0.140325818784
ACH-000907,-0.193196949529
ACH-000910,-0.271305100338
ACH-000911,-0.07922814567219999
ACH-000912,-0.161664258867
ACH-000913,-0.31483727416499996
ACH-000915,0.010893222860700002
ACH-000916,0.40227271312299995
ACH-000917,-0.09870802412869999
ACH-000921,-0.278219118484
ACH-000924,-0.200286668442
ACH-000926,-0.118823535603
ACH-000928,-0.15035071067
ACH-000929,-0.5007386547689999
ACH-000932,-0.101527996089
ACH-000935,-0.141470558441
ACH-000936,-0.331555053504
ACH-000937,-0.09884345849469998
ACH-000938,-0.27809161852200004
ACH-000939,-0.229048084985
ACH-000941,-0.187500128255
ACH-000943,-0.214542005184
ACH-000946,-0.0445318989825
ACH-000947,-0.28436057026
ACH-000948,-0.424814851774
ACH-000950,-0.194206911514
ACH-000953,-0.282466143989
ACH-000957,-0.243476906479
ACH-000958,-0.299381444117
ACH-000960,-0.17609421482
ACH-000963,-0.0685917720928
ACH-000968,-0.11179922833599999
ACH-000969,-0.21701769889699998
ACH-000973,-0.131673671625
ACH-000974,-0.137789498717
ACH-000975,-0.233231506931
ACH-000976,-0.100922566849
ACH-000978,-0.225095305556
ACH-000980,-0.236106612874
ACH-000984,-0.0305450261728
ACH-000986,-0.31013198115699997
ACH-000988,-0.0072812495129
ACH-000993,-0.33900134039200003
ACH-000994,-0.311690681842
ACH-000996,-0.301347174711
ACH-001001,-0.20695206797600002
ACH-001020,-0.19219450231600002
ACH-001028,-0.2685738439
ACH-001031,-0.103565735119
ACH-001038,-0.200798971158
ACH-001048,-0.11060966829000002
ACH-001050,-0.16407245376399998
ACH-001053,-0.0691555020118
ACH-001054,-0.09013171952539999
ACH-001061,-0.0315708034243
ACH-001067,-0.18501730070300001
ACH-001075,-0.0882907388393
ACH-001096,-0.279900492134
ACH-001128,0.103861010249
ACH-001134,-0.35022983631399995
ACH-001151,-0.165468124839
ACH-001163,-0.5759994047070001
ACH-001164,-0.05736102255080001
ACH-001173,-0.165438509593
ACH-001183,-0.301256241984
ACH-001184,-0.242439880915
ACH-001190,-0.559333500336
ACH-001192,-0.417860999485
ACH-001193,-0.0396697109635
ACH-001196,-0.17993002598299998
ACH-001197,-0.463030287528
ACH-001205,-0.21557724834800002
ACH-001211,-0.0948835748353
ACH-001212,-0.16186858653
ACH-001228,-0.24661102831300002
ACH-001232,-0.237506482304
ACH-001239,-0.16086883970899998
ACH-001274,0.00819729317008
ACH-001275,0.014983148748600001
ACH-001277,-0.455121711293
ACH-001278,-0.20794829742100002
ACH-001280,-0.10877370250900001
ACH-001283,-0.0269220728265
ACH-001289,-0.093135197874
ACH-001295,-0.0842418339487
ACH-001300,-0.21467372117400002
ACH-001301,-0.158096384461
ACH-001302,-0.07605592884330001
ACH-001303,-0.130976318508
ACH-001306,-0.12632111162100002
ACH-001318,-0.281450321915
ACH-001322,-0.05605084239580001
ACH-001328,-0.324363099763
ACH-001332,-0.21686482136
ACH-001333,-0.08473042625289999
ACH-001336,-0.179071076312
ACH-001340,-0.229969062669
ACH-001346,-0.111857562465
ACH-001353,-0.16729822768799998
ACH-001354,-0.270781610558
ACH-001367,-0.252893047232
ACH-001368,-0.145274771458
ACH-001374,-0.821967829464
ACH-001375,-0.244785141598
ACH-001377,-0.145527051755
ACH-001380,-0.152841223182
ACH-001391,-0.09819569597069999
ACH-001407,-0.0984168826365
ACH-001408,-0.22840314064199999
ACH-001413,-0.055813649087600004
ACH-001430,-0.188777000999
ACH-001431,-0.21221582530900002
ACH-001450,-0.11708454293
ACH-001496,-0.223631588619
ACH-001500,-0.0441441496607
ACH-001521,0.0333160176728
ACH-001523,-0.0616927103706
ACH-001532,-0.268602355473
ACH-001536,-0.140079520953
ACH-001550,-0.0201367514809
ACH-001552,-0.123781901196
ACH-001554,-0.108144554977
ACH-001645,-0.41940842196
ACH-001654,-0.00774521596575
ACH-001715,-0.0529520625787
ACH-001735,-0.143644692778
ACH-001736,-0.172785311063
ACH-001737,0.030798220284799997
ACH-001740,-0.16583521927
ACH-001745,-0.133819805716
ACH-001750,-0.0592500379569
ACH-001765,-0.193470199595
ACH-001956,-0.22314737791499997
ACH-001957,-0.309692526461
