,ATRN (8455)
ACH-000491,0.00535937562885
ACH-000495,-0.136058128915
ACH-000496,-0.173086563938
ACH-000499,-0.0964469844661
ACH-000500,0.668903332642
ACH-000502,-0.175678597617
ACH-000503,0.0395455082823
ACH-000505,-0.0774319722898
ACH-000507,-0.0971738983119
ACH-000510,-0.0283125395437
ACH-000511,-0.38114133617299994
ACH-000512,0.0118470720349
ACH-000516,-0.105275163573
ACH-000517,-0.08166826628650001
ACH-000518,0.0271592706012
ACH-000520,-0.107194173572
ACH-000521,-0.7937599031300001
ACH-000522,-0.533504885404
ACH-000524,-0.145857008487
ACH-000527,-0.00471328039063
ACH-000528,-0.0971176307864
ACH-000537,0.0749119511602
ACH-000541,-0.07589603284289999
ACH-000542,-0.146956856001
ACH-000544,0.0563336637147
ACH-000545,0.0480625271504
ACH-000547,-0.250810638187
ACH-000548,-0.0673640465252
ACH-000549,-0.157577155242
ACH-000550,-0.122072803104
ACH-000552,-0.04741221794580001
ACH-000556,-0.11656912650000001
ACH-000557,-0.12708907567
ACH-000570,-0.13595649367499998
ACH-000571,-0.113138113186
ACH-000573,-0.15095279129
ACH-000576,-0.26605943163
ACH-000580,0.00169780481783
ACH-000584,0.0346755239385
ACH-000585,-0.0758561939165
ACH-000588,-0.0352618930275
ACH-000589,-0.09084810487980001
ACH-000591,-0.204851863585
ACH-000593,-0.18789809456700002
ACH-000600,-0.09461144087670001
ACH-000601,-0.38392797680600005
ACH-000604,-0.296784253713
ACH-000605,0.0108232072934
ACH-000606,0.0593802996369
ACH-000608,-0.137892416956
ACH-000614,-0.0509685522139
ACH-000616,-0.23481232683699998
ACH-000618,0.091644393948
ACH-000619,-0.124211287524
ACH-000620,0.00718008610967
ACH-000621,-0.069881748623
ACH-000622,-0.180049108484
ACH-000623,-0.146914332407
ACH-000624,-0.0389673600332
ACH-000627,-0.177075013782
ACH-000630,-0.17013863459399997
ACH-000632,0.09264249490219999
ACH-000633,-0.131439949706
ACH-000637,0.109932608033
ACH-000638,0.0483497507085
ACH-000646,-0.010737089284099999
ACH-000647,0.0125996451098
ACH-000648,-0.09809733977019999
ACH-000649,-0.0392689514974
ACH-000651,-0.133225480468
ACH-000652,0.006516182412280001
ACH-000653,-0.222965024898
ACH-000657,-0.302255235203
ACH-000658,-0.113818359364
ACH-000661,0.123676670897
ACH-000662,-0.0371476472918
ACH-000663,-0.0519518925076
ACH-000665,-0.0665754123857
ACH-000671,-0.202614952158
ACH-000673,-0.17073644723900003
ACH-000676,0.0556733425335
ACH-000677,-0.279596721548
ACH-000681,-0.139398003705
ACH-000682,-0.08998085031189999
ACH-000683,0.0189341317895
ACH-000684,-0.18788524263
ACH-000688,-0.807446951701
ACH-000693,-0.15996515430299998
ACH-000694,0.0297990076732
ACH-000695,-0.257913405831
ACH-000696,-0.016888021509
ACH-000697,0.08216167337069999
ACH-000699,-0.229604191884
ACH-000701,-0.20976745614999998
ACH-000706,0.004039282937
ACH-000711,-0.0459482326966
ACH-000713,-0.129590432554
ACH-000714,-0.0608138754715
ACH-000718,-0.329668013777
ACH-000720,-0.215793211406
ACH-000721,-0.85795340603
ACH-000724,0.0494668522432
ACH-000725,0.195309328692
ACH-000732,0.128195188639
ACH-000734,-0.056454365828
ACH-000735,-0.08857368005100001
ACH-000736,0.07150658565069999
ACH-000738,0.044687336966900006
ACH-000746,0.000636482611999
ACH-000747,-0.28836418237399997
ACH-000748,-0.09533730219969999
ACH-000753,-0.0127669976945
ACH-000756,-0.287759644223
ACH-000757,-0.246072058233
ACH-000758,0.0392278773981
ACH-000760,0.00372746694236
ACH-000763,-0.158378000067
ACH-000764,-0.595625178562
ACH-000765,0.00819402283049
ACH-000766,0.0420630957918
ACH-000767,-0.0382722813035
ACH-000768,-0.18783585969799999
ACH-000769,-0.10824713518899999
ACH-000770,-0.0733146942836
ACH-000771,7.95173303619e-05
ACH-000773,-0.338126416551
ACH-000776,-0.00542136392409
ACH-000777,-0.129309364844
ACH-000778,-0.124221832578
ACH-000781,-0.23405818520100002
ACH-000782,0.224424995928
ACH-000783,-0.0526093254953
ACH-000784,-0.00528675017719
ACH-000785,-0.197658391868
ACH-000787,-0.37759738021
ACH-000788,-0.12451337970000001
ACH-000791,-0.180747572179
ACH-000792,-0.11910777500499999
ACH-000794,0.0898748188868
ACH-000796,0.0316600654561
ACH-000799,-0.149325432802
ACH-000800,-0.07598747944539999
ACH-000802,-0.0052819534525
ACH-000804,-0.258134407016
ACH-000805,-0.0532568372678
ACH-000809,-0.24729612290300002
ACH-000810,-0.290673773716
ACH-000811,-0.365040007756
ACH-000817,-0.00484486042066
ACH-000819,0.0831534239524
ACH-000820,-0.182292882257
ACH-000821,0.0438149245072
ACH-000822,0.122526343261
ACH-000823,-0.149390583324
ACH-000824,0.030171250249099998
ACH-000827,0.00605103597326
ACH-000829,0.038208922595800006
ACH-000831,0.08217160042610001
ACH-000832,0.110708194176
ACH-000833,0.14806047717
ACH-000834,0.103356983548
ACH-000835,-0.157529940936
ACH-000836,-0.0718624290437
ACH-000837,-0.0452660497017
ACH-000838,0.00508864581331
ACH-000839,0.0371120434231
ACH-000840,-0.261390438823
ACH-000841,-0.09485195878319999
ACH-000843,0.110774777148
ACH-000846,-0.135540654428
ACH-000847,-0.21107020667399998
ACH-000848,-0.0302011908562
ACH-000849,0.00410014856555
ACH-000851,-0.26752431454799996
ACH-000855,0.288937895537
ACH-000856,-0.22096563207699998
ACH-000858,0.0868839151614
ACH-000859,-0.0389059779137
ACH-000861,-0.19200805205600002
ACH-000862,-0.24852660425200002
ACH-000865,-0.0778119454074
ACH-000866,-0.0249732909725
ACH-000867,-0.242895333824
ACH-000869,0.0247325489147
ACH-000872,-0.024709052044700003
ACH-000873,0.0965837157915
ACH-000876,0.00729606478441
ACH-000878,0.160086549818
ACH-000880,-0.12125819512399999
ACH-000881,-0.101185379472
ACH-000882,-0.106665129255
ACH-000884,-0.208885029649
ACH-000885,-0.506214089106
ACH-000887,0.0646293980726
ACH-000888,-0.191042041559
ACH-000889,0.046612125662
ACH-000890,-0.08858074840710001
ACH-000896,0.0641920950098
ACH-000898,0.09303093842900001
ACH-000900,-0.0899336583157
ACH-000901,-0.20367240628
ACH-000905,-0.0588131697192
ACH-000906,-0.207401891588
ACH-000907,-0.581569677579
ACH-000910,-0.0672642614694
ACH-000911,-0.054013439619300004
ACH-000912,-0.6419078731769999
ACH-000913,-0.27993534174400003
ACH-000915,-0.192814701549
ACH-000916,-0.43700470130099994
ACH-000917,0.14851739888
ACH-000921,0.0581445121861
ACH-000924,-0.22982980113499998
ACH-000926,-0.0015368040425599997
ACH-000928,-0.22195174239
ACH-000929,0.135149796795
ACH-000932,-0.106001916352
ACH-000935,0.136857604409
ACH-000936,-0.338101062872
ACH-000937,-0.210550603649
ACH-000938,0.245828900691
ACH-000939,-0.284844012899
ACH-000941,-0.174409051669
ACH-000943,-0.577402291662
ACH-000946,0.0638753768591
ACH-000947,-0.254883607835
ACH-000948,0.0147812845506
ACH-000950,0.00315307627611
ACH-000953,0.169909376851
ACH-000957,-0.213194801261
ACH-000958,0.09420972302139999
ACH-000960,-0.08969440000199999
ACH-000963,-0.170142722293
ACH-000968,0.0737800520619
ACH-000969,-0.06950105441030001
ACH-000973,-0.05941430455709999
ACH-000974,-0.349911442863
ACH-000975,-0.0414082582896
ACH-000976,0.116632135895
ACH-000978,-0.219056635513
ACH-000980,-0.114917976936
ACH-000984,-0.118225500789
ACH-000986,-0.035744085267699996
ACH-000988,-0.164504078359
ACH-000993,-0.132447310547
ACH-000994,-0.0628817827236
ACH-000996,-0.0405955524985
ACH-001001,-0.121202408562
ACH-001020,-0.08055394768619999
ACH-001028,-0.0277988594087
ACH-001031,-0.21377566021400002
ACH-001038,0.06614386931789999
ACH-001048,-0.147487999853
ACH-001050,-0.137193324674
ACH-001053,0.195168120955
ACH-001054,-0.12793552819499998
ACH-001061,-0.0038077591249399997
ACH-001067,-0.577086910739
ACH-001075,0.16941293439
ACH-001096,-0.388646098415
ACH-001128,-0.489977562011
ACH-001134,-0.06364907668769999
ACH-001151,-0.45118334208300004
ACH-001163,-0.538720632702
ACH-001164,0.0225568674141
ACH-001173,-0.194409002477
ACH-001183,-0.106368975039
ACH-001184,-0.200795509094
ACH-001190,-0.312951079518
ACH-001192,-0.061012857364699996
ACH-001193,-0.118574750801
ACH-001196,-0.33300603130600004
ACH-001197,0.020765932613
ACH-001205,0.0159476409047
ACH-001211,-0.20691733899700002
ACH-001212,-0.504349589302
ACH-001228,0.160178544636
ACH-001232,-0.05098563467040001
ACH-001239,-0.00990224050949
ACH-001274,-0.06863800571630001
ACH-001275,-0.08472209038680001
ACH-001277,-0.10705611306900001
ACH-001278,-0.12233533630799999
ACH-001280,-0.520217519569
ACH-001283,-0.0167117686124
ACH-001289,-0.250058880554
ACH-001295,-0.0863934634431
ACH-001300,-0.17353487989500002
ACH-001301,-0.236721014309
ACH-001302,-0.0452428713784
ACH-001303,-0.0680712062976
ACH-001306,-0.309096790604
ACH-001318,0.022476542633599998
ACH-001322,-0.519217527754
ACH-001328,0.0504758146717
ACH-001332,0.18858752645
ACH-001333,-0.142880488286
ACH-001336,-0.00328044844012
ACH-001340,0.011287579309799999
ACH-001346,-0.0018538051710299999
ACH-001353,-0.288223249599
ACH-001354,-0.18315008170299998
ACH-001367,0.0807758936792
ACH-001368,0.00149272659112
ACH-001374,-0.6957562560609999
ACH-001375,-0.0985608919831
ACH-001377,-0.07652540303989999
ACH-001380,-0.463950454445
ACH-001391,-0.0254822548492
ACH-001407,-0.129540062885
ACH-001408,-0.119144812884
ACH-001413,-0.284507056526
ACH-001430,0.08110061673939999
ACH-001431,-0.11143992911499999
ACH-001450,-0.017812801769999997
ACH-001496,-0.014938260829200002
ACH-001500,-0.6895358902650001
ACH-001521,0.340930461813
ACH-001523,0.10028119940500001
ACH-001532,-0.312224343604
ACH-001536,-0.09403864016489999
ACH-001550,-0.0026779404527
ACH-001552,-0.09658173710729999
ACH-001554,-0.0632088204313
ACH-001645,0.0202693660269
ACH-001654,0.022305311129999998
ACH-001715,0.004436763473390001
ACH-001735,-0.149453232254
ACH-001736,-0.13136752802999999
ACH-001737,-0.0184039440753
ACH-001740,-0.208529675043
ACH-001745,-0.195006340303
ACH-001750,-0.285361182282
ACH-001765,0.0370359450023
ACH-001956,0.014704321860499999
ACH-001957,-0.00966375036649
