,RANBP3L (202151)
ACH-001654,0.23554811649000001
ACH-001715,0.38196368655100005
ACH-001735,0.303256609566
ACH-001736,0.305505806654
ACH-001737,0.23587916760400002
ACH-001740,0.1626938865
ACH-001745,0.264041470919
ACH-001750,0.32452740395999996
ACH-001765,0.216591715973
ACH-001956,0.204421059285
ACH-001957,0.256900305461
