,ERVW-1 (30816)
ACH-000676,-0.707782476617
ACH-000677,-0.5264715940079999
ACH-000681,-0.443859873235
ACH-000682,-0.7712432660259999
ACH-000683,-0.550194446166
ACH-000684,-0.51045883074
ACH-000688,-0.890346843234
ACH-000693,-0.47428075517800006
ACH-000694,-0.579055332244
ACH-000695,-1.0979569579700001
ACH-000696,-0.575994408881
ACH-000697,-0.531546311815
ACH-000699,-0.587033483155
ACH-000701,-0.541448095983
ACH-000706,-0.425547250935
ACH-000711,-0.600960166606
ACH-000713,-0.582644349038
ACH-000714,-0.368084445867
ACH-000718,-0.79738558633
ACH-000720,-0.5223402712640001
ACH-000721,-0.39886051412900003
ACH-000724,-0.440873866607
ACH-000725,-0.6747044874670001
ACH-000732,-0.786556442135
ACH-000734,-0.32510608795400003
ACH-000735,-0.455657330721
ACH-000736,-0.45447876249700003
ACH-000738,-0.454382265096
ACH-000746,-0.484821056015
ACH-000747,-0.5389144558169999
ACH-000748,-0.44915672302299997
ACH-000753,-0.49065446711599997
ACH-000756,-0.37184721409500004
ACH-000757,-0.33817188264700004
ACH-000758,-0.667058452003
ACH-000760,-0.430753739155
ACH-000763,-0.5686823673120001
ACH-000764,-0.452439740573
ACH-000765,-0.550764435056
ACH-000766,-0.836467663203
ACH-000767,-0.7189171402660001
ACH-000768,-0.671585249211
ACH-000769,-0.704661215943
ACH-000770,-0.602653211999
ACH-000771,-0.46669742185699997
ACH-000773,-0.513010385952
ACH-000776,-0.18260359695
ACH-000777,-0.5489069757289999
ACH-000778,-0.544239333819
ACH-000781,-0.505610115075
ACH-000782,-0.467077167688
ACH-000783,-0.38366962973200003
ACH-000784,-0.628801215585
ACH-000785,-0.465705487222
ACH-000787,-0.477964258319
ACH-000788,-0.603399347377
ACH-000791,-0.601956397895
ACH-000792,-0.35835726348700003
ACH-000794,-0.580399294943
ACH-000796,-0.618995377024
ACH-000799,-0.8084385457500001
ACH-000800,-0.563551759058
ACH-000802,-0.37489620624200004
ACH-000804,-0.581509918169
ACH-000805,-0.623804870473
ACH-000809,-0.457283838605
ACH-000810,-0.546477645752
ACH-000811,-0.512943098715
ACH-000817,-0.49142174146799994
ACH-000819,-0.389195837116
ACH-000820,-0.554012843852
ACH-000821,-0.505197128158
ACH-000822,-0.39991736092299995
ACH-000823,-0.624844379458
ACH-000824,-0.512788007987
ACH-000827,-0.576822339306
ACH-000829,-0.643311500595
ACH-000831,-0.630863150006
ACH-000832,-0.567761673452
ACH-000833,-0.632749868085
ACH-000834,-0.307460037381
ACH-000835,-0.483991387806
ACH-000836,-0.63780479229
ACH-000837,-0.5017549886689999
ACH-000838,-0.7074782871330001
ACH-000839,-0.523334772819
ACH-000840,-0.187676793477
ACH-000841,-0.46880433068099997
ACH-000843,-0.330647864705
ACH-000846,-0.421303154208
ACH-000847,-0.5081581177800001
ACH-000848,-0.591474589042
ACH-000849,-0.462499490475
ACH-000851,-0.458698809677
ACH-000855,-0.890701087726
ACH-000856,-0.345577614864
ACH-000858,-0.47065671644199997
ACH-000859,-0.549267582026
ACH-000861,-0.353512967468
ACH-000862,-0.432277325831
ACH-000865,-0.438920178306
ACH-000866,-0.5400394679730001
ACH-000867,-0.651341408413
ACH-000869,-0.529523759367
ACH-000872,-0.570510060657
ACH-000873,-0.247155022586
ACH-000876,-0.431140517373
ACH-000878,-0.332821357942
ACH-000880,-0.4512721223899999
ACH-000881,-0.622524907911
ACH-000882,-0.463242548214
ACH-000884,-0.546550303441
ACH-000885,-0.662049832004
ACH-000887,-0.44051979370800004
ACH-000888,-0.545965113028
ACH-000889,-0.562195805231
ACH-000890,-0.717819613036
ACH-000896,-0.473484750708
ACH-000898,-0.382827266918
ACH-000900,-0.5530163153509999
ACH-000901,-0.616561512937
ACH-000905,-0.674760600749
ACH-000906,-0.551515687735
ACH-000907,-0.414980164473
ACH-000910,-0.500000766622
ACH-000911,-0.683823303653
ACH-000912,-0.43795974826399997
ACH-000913,-0.48641580580300003
ACH-000915,-0.5871249833300001
ACH-000916,0.06813811707709999
ACH-000917,-0.35861230790799997
ACH-000921,-0.645600801403
ACH-000924,-0.43327623716700003
ACH-000926,-0.669330571766
ACH-000928,-0.481918400162
ACH-000929,-0.370675685396
ACH-000932,-0.540101286491
ACH-000935,-0.671747155803
ACH-000936,-0.354119241527
ACH-000937,-0.773239332229
ACH-000938,-0.570559453882
ACH-000939,-0.27610534786999996
ACH-000941,-0.5905130891179999
ACH-000943,-0.403505861496
ACH-000946,-0.441423377305
ACH-000947,-0.44048942893200005
ACH-000948,-0.48939819964599995
ACH-000950,-0.5881958294640001
ACH-000953,-0.697643217143
ACH-000957,-0.681035977548
ACH-000958,-0.473921808509
ACH-000960,-0.577527692723
ACH-000963,-0.6162041038930001
ACH-000968,-0.529113577094
ACH-000969,-0.490661798898
ACH-000973,-0.5591025697399999
ACH-000974,-0.54844241128
ACH-000975,-0.41278373646899996
ACH-000976,-0.7706172449940001
ACH-000978,-0.667431397763
ACH-000980,-0.40688424476199997
ACH-000984,-0.5912473223100001
ACH-000986,-0.7405520452519999
ACH-000988,-0.49136564854099996
ACH-000993,-0.472174312319
ACH-000994,-0.46607965836599996
ACH-000996,-0.908716407738
ACH-001001,-0.72255726325
ACH-001020,-0.581534473942
ACH-001028,-0.38870623002800003
ACH-001031,-0.419604965347
ACH-001038,-0.34891021763499996
ACH-001048,-0.359558319308
ACH-001050,-0.517045754502
ACH-001053,-0.526576986803
ACH-001054,-0.547265946838
ACH-001061,-0.49623081333
ACH-001067,-0.509222002103
ACH-001075,-0.611533695526
ACH-001096,-0.561083071521
ACH-001128,-0.304535792219
ACH-001134,-0.589482487986
ACH-001151,-0.5876720594520001
ACH-001163,-0.58520438167
ACH-001164,-0.208097953453
ACH-001173,-0.611062294781
ACH-001183,-0.357204102532
ACH-001184,-0.719555864297
ACH-001190,-0.7124550762909999
ACH-001192,-0.8175784746889999
ACH-001193,-0.47280244288999995
ACH-001196,-0.644461549013
ACH-001197,-0.792370767964
ACH-001205,-0.456749540118
ACH-001211,-0.800366583258
ACH-001212,-0.457630023491
ACH-001228,-0.6466966627740001
ACH-001232,-0.609044870216
ACH-001239,-0.5647537717050001
ACH-001274,-0.45723352476999995
ACH-001275,-0.409878157013
ACH-001277,-0.624079810633
ACH-001278,-0.5557460179379999
ACH-001280,-0.641563083576
ACH-001283,-0.328658375106
ACH-001289,-0.551328659805
ACH-001295,-0.48022696506000007
ACH-001300,-0.477932648059
ACH-001301,-0.42316795875299995
ACH-001302,-0.513003674586
ACH-001303,-0.383637255219
ACH-001306,-0.592619451926
ACH-001318,-0.689461052411
ACH-001322,-0.303285944151
ACH-001328,-0.389058266816
ACH-001332,-0.692453532301
ACH-001333,-0.452869720455
ACH-001336,-0.519153606322
ACH-001340,-0.5093208279079999
ACH-001346,-0.392449360573
ACH-001353,-0.566409814129
ACH-001354,-0.22727184100900003
ACH-001367,-0.45447213057700003
ACH-001368,-0.545557279319
ACH-001374,-0.273295392253
ACH-001375,-0.503028240858
ACH-001377,-0.39968364011299995
ACH-001380,-0.570059111549
ACH-001391,-0.698734572323
ACH-001407,-0.39564800148400003
ACH-001408,-0.307163228802
ACH-001413,-0.469193232509
ACH-001430,-0.732093862412
ACH-001431,-0.588473087149
ACH-001450,-0.6280669755520001
ACH-001496,-0.561189751162
ACH-001500,-0.379395575398
ACH-001521,-0.343088115209
ACH-001523,-0.724688990213
ACH-001532,-0.51371755964
ACH-001536,-0.470741701726
ACH-001550,-0.588327003395
ACH-001552,-0.605896033127
ACH-001554,-0.435767583847
ACH-001645,-0.665279900454
ACH-001654,-0.493829716597
ACH-001715,-0.848580532902
ACH-001735,-0.722457389422
ACH-001736,-0.372863097875
ACH-001737,-0.6336550192399999
ACH-001740,-0.347185392191
ACH-001745,-0.5740352034880001
ACH-001750,-0.735956233671
ACH-001765,-0.585775912474
ACH-001956,-0.597189384255
ACH-001957,-0.6398422344370001
