,GDAP1L1 (78997)
ACH-000777,0.06507340575619999
ACH-000778,0.216149539698
ACH-000781,0.0911587239938
ACH-000782,0.00744199043475
ACH-000783,0.338201340963
ACH-000784,0.180471990486
ACH-000785,0.32825635628100003
ACH-000787,0.122362130946
ACH-000788,0.121464592861
ACH-000791,0.217833027353
ACH-000792,0.206041785052
ACH-000794,0.261699142288
ACH-000796,0.246674575169
ACH-000799,0.0715631343137
ACH-000800,0.0323697704483
ACH-000802,0.237876212565
ACH-000804,0.270228510983
ACH-000805,0.0823936482312
ACH-000809,0.16210256941
ACH-000810,0.5665296443519999
ACH-000811,0.155409212535
ACH-000817,0.22414356724800003
ACH-000819,0.341165708703
ACH-000820,0.17189595874299998
ACH-000821,0.17715391621800003
ACH-000822,0.24573079769
ACH-000823,0.156356862417
ACH-000824,0.36714074249399997
ACH-000827,0.10247812468
ACH-000829,0.00508095776499
ACH-000831,0.141087014732
ACH-000832,0.22100395514600002
ACH-000833,0.0424195309415
ACH-000834,0.10964572379899999
ACH-000835,0.161307008634
ACH-000836,0.150321307299
ACH-000837,0.144744558934
ACH-000838,0.226796227277
ACH-000839,0.135657572053
ACH-000840,0.156152472219
ACH-000841,0.17600285379900002
ACH-000843,0.121561956229
ACH-000846,0.259159619332
ACH-000847,-0.168827664632
ACH-000848,0.212280611947
ACH-000849,0.114315921675
ACH-000851,-0.0283192926883
ACH-000855,0.179205054005
ACH-000856,0.173074233666
ACH-000858,0.08361244490849999
ACH-000859,-0.039156049303
ACH-000861,0.18897962447900002
ACH-000862,0.16131993623500002
ACH-000865,0.133903685243
ACH-000866,0.102074161461
ACH-000867,0.129566730992
ACH-000869,0.0976323043224
ACH-000872,0.185976389239
ACH-000873,0.298212234358
ACH-000876,-0.008301072993580001
ACH-000878,0.0293708875162
ACH-000880,0.17775145163400002
ACH-000881,0.13007909173499999
ACH-000882,0.275260484342
ACH-000884,0.136465943689
ACH-000885,0.343653928133
ACH-000887,0.218926893172
ACH-000888,0.164653259361
ACH-000889,0.260974266745
ACH-000890,-0.0735574423293
ACH-000896,0.282797873401
ACH-000898,0.0987218372744
ACH-000900,0.148262945322
ACH-000901,0.232174006226
ACH-000905,0.129336998202
ACH-000906,0.0957161240144
ACH-000907,0.0807647490917
ACH-000910,0.129730675013
ACH-000911,0.159095563144
ACH-000912,0.119473883938
ACH-000913,0.174706436265
ACH-000915,0.184207634031
ACH-000916,0.444523233965
ACH-000917,0.105549437189
ACH-000921,0.106464127655
ACH-000924,0.20693678410900002
ACH-000926,0.12368922125
ACH-000928,0.11885244009000001
ACH-000929,0.20910768119399997
ACH-000932,0.117748504139
ACH-000935,0.33748803350100004
ACH-000936,0.176898089591
ACH-000937,0.142500147426
ACH-000938,0.173160721682
ACH-000939,0.169888770994
ACH-000941,0.0538624091515
ACH-000943,0.167454442177
ACH-000946,0.17280331073
ACH-000947,0.181966670839
ACH-000948,0.14093843235300002
ACH-000950,0.107338976458
ACH-000953,0.22483695973499998
ACH-000957,0.272946282516
ACH-000958,-0.0883343506338
ACH-000960,0.283122522159
ACH-000963,0.145550874093
ACH-000968,0.275546419374
ACH-000969,0.0696478011875
ACH-000973,0.185653775126
ACH-000974,0.25419781323199997
ACH-000975,0.349318555899
ACH-000976,0.121770660089
ACH-000978,-0.075171867956
ACH-000980,0.0775320956543
ACH-000984,0.357460373903
ACH-000986,0.25549602155699996
ACH-000988,-0.11176601354599999
ACH-000993,0.20365546104899998
ACH-000994,0.339581454921
ACH-000996,0.144405459639
ACH-001001,0.154781165524
ACH-001020,0.15237900769
ACH-001028,0.111805372797
ACH-001031,0.222531441331
ACH-001038,0.12172890972400001
ACH-001048,0.336634834429
ACH-001050,0.142012114615
ACH-001053,0.226274209384
ACH-001054,0.146215079654
ACH-001061,0.11521130727800001
ACH-001067,0.25903204641
ACH-001075,0.0521885284346
ACH-001096,0.202573004158
ACH-001128,0.11224554134800001
ACH-001134,0.147782574759
ACH-001151,0.156637325158
ACH-001163,0.0637988815917
ACH-001164,0.0500009428362
ACH-001173,0.09274509236919999
ACH-001183,0.00207156883157
ACH-001184,0.24372123389000003
ACH-001190,0.14748589384299998
ACH-001192,0.182302075507
ACH-001193,0.129147374552
ACH-001196,-0.0526865341047
ACH-001197,0.25873720493700003
ACH-001205,0.0707867562947
ACH-001211,0.439016867844
ACH-001212,0.228414775356
ACH-001228,0.31522782544399996
ACH-001232,0.196595153819
ACH-001239,0.0245406610935
ACH-001274,0.264303262438
ACH-001275,0.286354074387
ACH-001277,0.280682785423
ACH-001278,0.138016467354
ACH-001280,0.357805792232
ACH-001283,0.0774224708958
ACH-001289,0.24723529912300002
ACH-001295,0.203365277318
ACH-001300,0.233416182188
ACH-001301,0.246138752492
ACH-001302,0.279480856724
ACH-001303,0.187649048059
ACH-001306,0.199941303356
ACH-001318,-0.0976727838679
ACH-001322,0.30724282786400003
ACH-001328,0.22520686543000001
ACH-001332,0.32568011170899996
ACH-001333,0.36338028619199997
ACH-001336,0.22070581264699998
ACH-001340,0.116912711247
ACH-001346,0.174615619703
ACH-001353,0.19280854651700002
ACH-001354,-0.052699284037499995
ACH-001367,0.273874268629
ACH-001368,0.137058634934
ACH-001374,0.0272138432904
ACH-001375,0.193332540453
ACH-001377,0.183182767657
ACH-001380,0.165084484547
ACH-001391,0.185140281836
ACH-001407,0.180194260934
ACH-001408,0.139811735666
ACH-001413,0.125332950819
ACH-001430,0.385981965792
ACH-001431,0.17709907680300002
ACH-001450,0.0822355852867
ACH-001496,-0.021852515780199998
ACH-001500,-0.0050844848001499994
ACH-001521,0.248717072767
ACH-001523,0.326904199994
ACH-001532,0.149625925051
ACH-001536,0.00251242779542
ACH-001550,0.124849642799
ACH-001552,0.18134390216200003
ACH-001554,0.150730464796
ACH-001645,0.126589540069
ACH-001654,0.171532274496
ACH-001715,-0.227267131975
ACH-001735,0.16603939606899998
ACH-001736,0.181457008778
ACH-001737,0.427559424936
ACH-001740,0.144784812351
ACH-001745,0.103846751691
ACH-001750,-0.058104203403900004
ACH-001765,0.195510908981
ACH-001956,0.10155377677300001
ACH-001957,0.163023006135
