,ZCRB1 (85437)
ACH-000469,-0.92965075464
ACH-000470,-0.7136740799079999
ACH-000471,-1.21259429763
ACH-000472,-0.730370853313
ACH-000473,-0.598904229505
ACH-000475,-1.1573825204700001
ACH-000476,-0.730279248527
ACH-000477,-0.862911182395
ACH-000480,-0.544792339893
ACH-000481,-0.728269199566
ACH-000483,-0.995892274171
ACH-000484,-0.723746212395
ACH-000485,-0.7891383557449999
ACH-000486,-0.962366631592
ACH-000487,-1.05365994583
ACH-000488,-0.994084225943
ACH-000490,-1.04902470833
ACH-000491,-0.5616723931650001
ACH-000495,-0.537007522925
ACH-000496,-0.976393157104
ACH-000499,-1.0312360487
ACH-000500,-1.2984622191700002
ACH-000502,-0.988532725943
ACH-000503,-0.9753762721060001
ACH-000505,-0.802935656582
ACH-000507,-0.511506347444
ACH-000510,-0.5674553397209999
ACH-000511,-0.904073738507
ACH-000512,-0.808787543493
ACH-000516,-0.976074726688
ACH-000517,-0.624996468544
ACH-000518,-0.827289370474
ACH-000520,-0.610103893911
ACH-000521,-1.15893710397
ACH-000522,-1.11838572928
ACH-000524,-0.744413086241
ACH-000527,-0.6920687523729999
ACH-000528,-1.10340533245
ACH-000537,-0.970866273242
ACH-000541,-0.770179440854
ACH-000542,-0.712269060822
ACH-000544,-0.856225562124
ACH-000545,-0.9903791503210001
ACH-000547,-0.9640190610130001
ACH-000548,-1.07326324713
ACH-000549,-0.962076308091
ACH-000550,-1.59567927641
ACH-000552,-0.677442282351
ACH-000556,-0.732297100068
ACH-000557,-0.6307195948309999
ACH-000570,-1.25274762587
ACH-000571,-0.653767538962
ACH-000573,-0.978640127592
ACH-000576,-1.0839826981
ACH-000580,-0.714461843679
ACH-000584,-1.03729196638
ACH-000585,-1.05432537834
ACH-000588,-1.1419797378
ACH-000589,-0.7996966197290001
ACH-000591,-1.19638161615
ACH-000593,-1.0199993700499999
ACH-000600,-0.72834466045
ACH-000601,-0.879106702869
ACH-000604,-0.41625340226700003
ACH-000605,-0.8536630380600001
ACH-000606,-0.804514601945
ACH-000608,-0.615223990763
ACH-000614,-0.638209794938
ACH-000616,-1.1788633157100001
ACH-000618,-0.938171048857
ACH-000619,-0.884206893558
ACH-000620,-0.70905017002
ACH-000621,-0.7757101087330001
ACH-000622,-1.1980526144799999
ACH-000623,-0.857135691392
ACH-000624,-0.655583493008
ACH-000627,-1.16865335543
ACH-000630,-0.908289116681
ACH-000632,-1.36033842012
ACH-000633,-0.9250834189489999
ACH-000637,-0.513032084343
ACH-000638,-1.30168845219
ACH-000646,-0.870224567253
ACH-000647,-0.836363217327
ACH-000648,-0.8587457246619999
ACH-000649,-0.892329496829
ACH-000651,-0.654776968151
ACH-000652,-0.859382342932
ACH-000653,-0.831400727419
ACH-000657,-0.892592216525
ACH-000658,-0.937429693049
ACH-000661,-0.771700517622
ACH-000662,-1.04365627519
ACH-000663,-0.861127398329
ACH-000665,-1.0347386998
ACH-000671,-0.513507805289
ACH-000673,-1.31398536043
ACH-000676,-0.452373554897
ACH-000677,-0.766076576437
ACH-000681,-0.8553761260160001
ACH-000682,-0.908945894536
ACH-000683,-0.803138153289
ACH-000684,-1.1411699947799998
ACH-000688,-0.818710503674
ACH-000693,-1.05355650975
ACH-000694,-1.05736089529
ACH-000695,-0.661888851948
ACH-000696,-1.04661440727
ACH-000697,-0.604285893233
ACH-000699,-1.0584210755299999
ACH-000701,-0.75254040141
ACH-000706,-0.8795746756630001
ACH-000711,-0.853278702783
ACH-000713,-1.07929533865
ACH-000714,-0.824708217626
ACH-000718,-0.84959806104
ACH-000720,-1.08869508666
ACH-000721,-0.855631709315
ACH-000724,-0.884335433618
ACH-000725,-0.728090720855
ACH-000732,-1.10572892896
ACH-000734,-0.7705439558660001
ACH-000735,-1.09976823371
ACH-000736,-0.8333757040880001
ACH-000738,-1.10761560135
ACH-000746,-0.5958188703589999
ACH-000747,-1.1018154821600001
ACH-000748,-0.7939092404639999
ACH-000753,-1.10112869082
ACH-000756,-1.22137334376
ACH-000757,-0.803509115953
ACH-000758,-0.6696614513520001
ACH-000760,-1.32478747983
ACH-000763,-1.0283885173799998
ACH-000764,-0.815964952791
ACH-000765,-1.07747229877
ACH-000766,-1.0417146156700001
ACH-000767,-0.649829023662
ACH-000768,-0.7575054523270001
ACH-000769,-0.638619685591
ACH-000770,-0.84878381641
ACH-000771,-0.627550656893
ACH-000773,-1.0208081415299999
ACH-000776,-1.0200914492200002
ACH-000777,-1.09278090505
ACH-000778,-0.974962838613
ACH-000781,-1.02394090472
ACH-000782,-0.911173549171
ACH-000783,-0.402329061177
ACH-000784,-0.494612725854
ACH-000785,-0.973486772411
ACH-000787,-1.11132830116
ACH-000788,-1.23905991425
ACH-000791,-1.1090008295
ACH-000792,-0.6753065456470001
ACH-000794,-1.21987606763
ACH-000796,-0.9245189244320001
ACH-000799,-0.9354207895469999
ACH-000800,-1.18904607141
ACH-000802,-1.14380037404
ACH-000804,-0.905940403269
ACH-000805,-0.732940203118
ACH-000809,-0.6934514045129999
ACH-000810,-0.6902826894740001
ACH-000811,-0.6107056582429999
ACH-000817,-1.04390990767
ACH-000819,-1.06122668706
ACH-000820,-1.2688249369
ACH-000821,-1.4452287430200002
ACH-000822,-0.435348580847
ACH-000823,-0.818493911005
ACH-000824,-1.0287148461799998
ACH-000827,-0.9570870629359999
ACH-000829,-0.960171669707
ACH-000831,-1.05482811313
ACH-000832,-1.02592297806
ACH-000833,-0.525652078945
ACH-000834,-0.704640380446
ACH-000835,-1.0472075377799999
ACH-000836,-1.0590999519600002
ACH-000837,-0.87745454373
ACH-000838,-1.03109399325
ACH-000839,-0.872524144372
ACH-000840,-0.716453041314
ACH-000841,-0.7680360466189999
ACH-000843,-0.7344154641859999
ACH-000846,-0.5037440013319999
ACH-000847,-0.9967311898540001
ACH-000848,-0.836412430538
ACH-000849,-1.12575148545
ACH-000851,-0.9549123061220001
ACH-000855,-0.9837617792919999
ACH-000856,-0.843188853825
ACH-000858,-0.590513404521
ACH-000859,-0.930200765
ACH-000861,-0.764450697685
ACH-000862,-0.846234951664
ACH-000865,-0.49448977943899997
ACH-000866,-0.5276797224600001
ACH-000867,-0.7902734846070001
ACH-000869,-0.565634433396
ACH-000872,-0.8809486806669999
ACH-000873,-0.807212853809
ACH-000876,-0.628853926438
ACH-000878,-1.1395180570999999
ACH-000880,-0.923934405107
ACH-000881,-0.840469983127
ACH-000882,-0.902028235213
ACH-000884,-1.1439363496100001
ACH-000885,-0.7533026795550001
ACH-000887,-0.5819499680129999
ACH-000888,-0.715646033186
ACH-000889,-1.1785551058700001
ACH-000890,-0.7751173576479999
ACH-000896,-1.09512967626
ACH-000898,-0.542294485758
ACH-000900,-0.836711813443
ACH-000901,-0.712370086989
ACH-000905,-0.8820478920520001
ACH-000906,-1.008218895
ACH-000907,-0.543470200754
ACH-000910,-0.8835251801780001
ACH-000911,-0.8589222700560001
ACH-000912,-1.08277152908
ACH-000913,-1.1272451805600001
ACH-000915,-0.9702262536740001
ACH-000916,-0.847248725503
ACH-000917,-0.885604742545
ACH-000921,-0.8777268055940001
ACH-000924,-0.622258953873
ACH-000926,-0.586195082811
ACH-000928,-0.845156543853
ACH-000929,-1.1541934106799998
ACH-000932,-0.596016368674
ACH-000935,-0.984032518927
ACH-000936,-0.886801992673
ACH-000937,-0.9831597525139999
ACH-000938,-1.1291150641299998
ACH-000939,-0.82972894148
ACH-000941,-0.723659789835
ACH-000943,-0.9382382218200002
ACH-000946,-0.653830083551
ACH-000947,-0.805467697265
ACH-000948,-0.803085522784
ACH-000950,-0.9353682441590001
ACH-000953,-0.9822616421349999
ACH-000957,-0.756576354279
ACH-000958,-0.746596594145
ACH-000960,-0.588528086718
ACH-000963,-1.02645051909
ACH-000968,-1.1344402740100001
ACH-000969,-0.8942766623299999
ACH-000973,-1.28033429184
ACH-000974,-0.7769311827330001
ACH-000975,-0.918098118978
ACH-000976,-1.0145061337899999
ACH-000978,-1.03841726085
ACH-000980,-0.6913729462129999
ACH-000984,-0.746977835849
ACH-000986,-0.744537452354
ACH-000988,-1.5266850133899998
ACH-000993,-0.585270174672
ACH-000994,-0.5963688115829999
ACH-000996,-0.76833532153
ACH-001001,-0.821670072967
ACH-001020,-0.672290424809
ACH-001028,-1.34512120356
ACH-001031,-0.840628207085
ACH-001038,-0.41093103802299996
ACH-001048,-0.8510528639030001
ACH-001050,-1.23614518506
ACH-001053,-0.929317893178
ACH-001054,-0.9521036681589999
ACH-001061,-0.797054854372
ACH-001067,-0.8627131807420001
ACH-001075,-0.817997859123
ACH-001096,-0.8334450549789999
ACH-001128,-1.02919304635
ACH-001134,-0.7712420292659999
ACH-001151,-0.732427180488
ACH-001163,-0.8364126957160001
ACH-001164,-0.724816276461
ACH-001173,-0.9707106128120001
ACH-001183,-0.724818446494
ACH-001184,-0.9574661005230001
ACH-001190,-0.668630542748
ACH-001192,-0.9672528726440001
ACH-001193,-0.878513136779
ACH-001196,-0.724620810102
ACH-001197,-0.859763865554
ACH-001205,-0.890829751865
ACH-001211,-1.01683664386
ACH-001212,-0.759745832422
ACH-001228,-0.534777633562
ACH-001232,-0.9293127199760001
ACH-001239,-1.16433505204
ACH-001274,-0.8213164704800001
ACH-001275,-0.99535301405
ACH-001277,-0.521687885907
ACH-001278,-0.557155716388
ACH-001280,-0.588270714157
ACH-001283,-0.779633170226
ACH-001289,-0.806249131459
ACH-001295,-0.988163358845
ACH-001300,-0.9425252005
ACH-001301,-0.679596143962
ACH-001302,-0.979189650046
ACH-001303,-0.378008300714
ACH-001306,-1.1778268996899999
ACH-001318,-0.7994699817730001
ACH-001322,-0.9191262073119999
ACH-001328,-0.60012663456
ACH-001332,-1.18563976017
ACH-001333,-0.876094381663
ACH-001336,-0.9030376441949999
ACH-001340,-1.03845494479
ACH-001346,-0.9333999192829999
ACH-001353,-0.844916043762
ACH-001354,-0.823942401424
ACH-001367,-0.620474801189
ACH-001368,-0.831370876937
ACH-001374,-0.648005802336
ACH-001375,-1.05592704607
ACH-001377,-0.722291937152
ACH-001380,-0.8122820818240001
ACH-001391,-0.788527688117
ACH-001407,-1.06407520999
ACH-001408,-0.903554187149
ACH-001413,-0.725033422703
ACH-001430,-0.8691367110799999
ACH-001431,-0.7606373556199999
ACH-001450,-0.813875380151
ACH-001496,-0.34458099990099994
ACH-001500,-0.979886846551
ACH-001521,-0.868318076528
ACH-001523,-0.997518995219
ACH-001532,-0.84862255947
ACH-001536,-0.839113962843
ACH-001550,-0.7394046254250001
ACH-001552,-0.985891260951
ACH-001554,-0.767701050852
ACH-001645,-0.843355942555
ACH-001654,-1.09371415229
ACH-001715,-0.604932560499
ACH-001735,-0.937529242248
ACH-001736,-1.3388041311
ACH-001737,-1.1587810814700001
ACH-001740,-0.919959163143
ACH-001745,-1.24312783013
ACH-001750,-0.717516984944
ACH-001765,-0.904531254129
ACH-001956,-1.29625472981
ACH-001957,-0.7059316977
