,LMLN (89782)
ACH-000941,-0.138415977624
ACH-000943,-0.0601064753068
ACH-000946,-0.149336663818
ACH-000947,-0.20168743593600003
ACH-000948,-0.179902095031
ACH-000950,0.049275306941099994
ACH-000953,-0.194640239617
ACH-000957,-0.0641490286791
ACH-000958,0.031106194348400003
ACH-000960,-0.0680068174806
ACH-000963,-0.272182417843
ACH-000968,-0.04652146548140001
ACH-000969,-0.00762699641835
ACH-000973,-0.143986281158
ACH-000974,-0.173943688497
ACH-000975,-0.193903787377
ACH-000976,-0.17601653394900002
ACH-000978,1.4003172483300002
ACH-000980,-0.20223199397100003
ACH-000984,-0.253139193207
ACH-000986,-0.0461032043886
ACH-000988,-0.00741211981775
ACH-000993,-0.126287096895
ACH-000994,-0.20982219530699997
ACH-000996,-0.337144460243
ACH-001001,-0.280076297831
ACH-001020,-0.0754537714548
ACH-001028,-0.11334683228499999
ACH-001031,-0.168884735247
ACH-001038,-0.191775280064
ACH-001048,-0.168826388086
ACH-001050,-0.019038247345499998
ACH-001053,-0.362516698267
ACH-001054,-0.257646953162
ACH-001061,-0.17441036711199998
ACH-001067,-0.255034518856
ACH-001075,-0.223436109107
ACH-001096,-0.28862380723000003
ACH-001128,-0.430275604625
ACH-001134,-0.148556084975
ACH-001151,-0.248039645974
ACH-001163,-0.11282480748099999
ACH-001164,0.132217255125
ACH-001173,-0.202598890896
ACH-001183,-0.275066833932
ACH-001184,-0.20898716486699997
ACH-001190,-0.127831628751
ACH-001192,0.021674030429
ACH-001193,-0.174005788085
ACH-001196,-0.19311189228599998
ACH-001197,-0.137763919752
ACH-001205,-0.0985574945603
ACH-001211,-0.352180423847
ACH-001212,-0.32073139663600003
ACH-001228,-0.516188081393
ACH-001232,-0.117704837554
ACH-001239,-0.178476467207
ACH-001274,-0.0709282312023
ACH-001275,-0.050700016923599996
ACH-001277,-0.022446002226900002
ACH-001278,-0.028586043757899998
ACH-001280,-0.11793345799100001
ACH-001283,-0.106290809845
ACH-001289,-0.20119528618000002
ACH-001295,-0.11882452131799999
ACH-001300,-0.0321393799985
ACH-001301,-0.0557731557809
ACH-001302,0.06242293191880001
ACH-001303,-0.353705027914
ACH-001306,-0.12240609660700001
ACH-001318,-0.14397122942600002
ACH-001322,-0.0206253704243
ACH-001328,-0.35583694815
ACH-001332,-0.0385669413433
ACH-001333,-0.00198955689984
ACH-001336,-0.161328917617
ACH-001340,-0.277727391149
ACH-001346,-0.0465191607326
ACH-001353,-0.217441313321
ACH-001354,-0.229574985718
ACH-001367,-0.31828924329
ACH-001368,-0.15581566582800002
ACH-001374,-0.49264818612899997
ACH-001375,-0.29887284897599997
ACH-001377,-0.06926531610339999
ACH-001380,-0.12628978433399998
ACH-001391,-0.126948031063
ACH-001407,-0.147844978167
ACH-001408,-0.126390330225
ACH-001413,-0.127534248721
ACH-001430,-0.36736398547700005
ACH-001431,-0.35621503435999996
ACH-001450,-0.111373528715
ACH-001496,-0.184173926541
ACH-001500,-0.322918617583
ACH-001521,-0.326209722324
ACH-001523,-0.0908700921308
ACH-001532,0.048915751100399994
ACH-001536,-0.0399955477171
ACH-001550,-0.273821663063
ACH-001552,-0.22250813357700003
ACH-001554,-0.208274099928
ACH-001645,-0.0246455712496
ACH-001654,-0.18643430579700002
ACH-001715,-0.21239776304900002
ACH-001735,-0.210035023279
ACH-001736,-0.167196415313
ACH-001737,-0.283047673452
ACH-001740,-0.063962110795
ACH-001745,-0.143883275658
ACH-001750,-0.252628287743
ACH-001765,-0.151450725789
ACH-001956,-0.19962777245299998
ACH-001957,-0.169933426824
