,SHARPIN (81858)
ACH-000403,-0.279185611716
ACH-000404,-0.0369142984879
ACH-000406,-0.172191674604
ACH-000407,-0.0892816186716
ACH-000408,-0.192827834802
ACH-000410,-0.242585489294
ACH-000411,-0.311821418748
ACH-000414,-0.160794823269
ACH-000415,-0.08975715884780001
ACH-000416,-0.149016003677
ACH-000420,-0.415343461947
ACH-000421,-0.29508123728
ACH-000424,-0.298182411102
ACH-000425,-0.263029800462
ACH-000426,0.10225408963199999
ACH-000427,-0.514645763572
ACH-000433,-0.18185604178800002
ACH-000436,-0.039733131992
ACH-000444,-0.137088286314
ACH-000445,-0.0980688903555
ACH-000448,-0.19174877198399998
ACH-000450,-0.2019047852
ACH-000452,-0.42231700923
ACH-000454,-0.16699281997
ACH-000458,0.0478297221836
ACH-000459,-0.12439974837000001
ACH-000460,-0.279166210641
ACH-000461,-0.285760429173
ACH-000463,-0.191830355868
ACH-000464,0.054086664317300005
ACH-000466,-0.20214859933600002
ACH-000467,-0.341370979696
ACH-000468,-0.28610785008699996
ACH-000469,0.020332979666
ACH-000470,-0.47182520113999993
ACH-000471,-0.364413321788
ACH-000472,-0.24491848481800002
ACH-000473,-0.279122785931
ACH-000475,-0.159591333959
ACH-000476,-0.16268894362199998
ACH-000477,0.0803022841527
ACH-000480,-0.06293070719409999
ACH-000481,-0.023781073621099998
ACH-000483,-0.293788232606
ACH-000484,-0.311935642433
ACH-000485,-0.38555556427599996
ACH-000486,-0.285761378339
ACH-000487,-0.140376918565
ACH-000488,-0.19460871862399998
ACH-000490,-0.15599887125999998
ACH-000491,-0.09384155577289999
ACH-000495,-0.574395474855
ACH-000496,-0.115175942027
ACH-000499,-0.00382465495977
ACH-000500,-0.320813738525
ACH-000502,-0.322905370483
ACH-000503,-0.149405835823
ACH-000505,-0.411099305998
ACH-000507,-0.0645587750312
ACH-000510,-0.163720587845
ACH-000511,-0.10437220624099999
ACH-000512,-0.179429929025
ACH-000516,-0.209651265633
ACH-000517,-0.36138771735200004
ACH-000518,-0.20544110112199998
ACH-000520,-0.118976897388
ACH-000521,-0.308843580734
ACH-000522,0.0950291422371
ACH-000524,-0.5206974658829999
ACH-000527,-0.16997964893399997
ACH-000528,-0.18681696724
ACH-000537,-0.25219456872900003
ACH-000541,-0.396811916228
ACH-000542,-0.274658982635
ACH-000544,0.045087988590599995
ACH-000545,-0.159287994379
ACH-000547,-0.38989160695
ACH-000548,-0.33765416517499997
ACH-000549,-0.25924032051999996
ACH-000550,-0.12070132504
ACH-000552,-0.110385801443
ACH-000556,-0.220909980898
ACH-000557,-0.30531151603
ACH-000570,-0.144248875232
ACH-000571,-0.15458531079
ACH-000573,-0.138061904732
ACH-000576,-0.19830640814599998
ACH-000580,-0.29347829930999997
ACH-000584,-0.33682418187799995
ACH-000585,-0.210276846607
ACH-000588,-0.315470767487
ACH-000589,-0.351692136498
ACH-000591,0.0142472305737
ACH-000593,-0.05555062785
ACH-000600,-0.220431954982
ACH-000601,-0.17121828677200002
ACH-000604,-0.539665580248
ACH-000605,-0.388497498292
ACH-000606,-0.163505906127
ACH-000608,-0.18499816909000003
ACH-000614,-0.146440254541
ACH-000616,-0.250998932146
ACH-000618,-0.272957185601
ACH-000619,-0.605225607499
ACH-000620,-0.10121996601199999
ACH-000621,-0.149721609703
ACH-000622,-0.19179748098700003
ACH-000623,-0.12109585570999999
ACH-000624,-0.268675953589
ACH-000627,-0.20504780912099999
ACH-000630,-0.0744572020903
ACH-000632,-0.267353088801
ACH-000633,-0.212104807424
ACH-000637,-0.33344907609
ACH-000638,-0.205433359635
ACH-000646,-0.352305729218
ACH-000647,-0.154868503146
ACH-000648,-0.29069545625599996
ACH-000649,-0.377997443905
ACH-000651,-0.112743901484
ACH-000652,-0.6924339526309999
ACH-000653,-0.33778388170100004
ACH-000657,-0.217159232769
ACH-000658,-0.533662891283
ACH-000661,-0.0869025941167
ACH-000662,-0.602844364495
ACH-000663,-0.34236297149000006
ACH-000665,-0.140485044832
ACH-000671,-0.145369468157
ACH-000673,-0.16544684692199998
ACH-000676,-0.173076214196
ACH-000677,-0.148265562425
ACH-000681,-0.118041591391
ACH-000682,-0.219321246877
ACH-000683,-0.21143489206099997
ACH-000684,-0.397736547539
ACH-000688,-0.340033316277
ACH-000693,-0.21266828055700002
ACH-000694,-0.09516533071410001
ACH-000695,-0.356709581792
ACH-000696,-0.126270557715
ACH-000697,-0.0354230346539
ACH-000699,-0.43603475433600003
ACH-000701,-0.0020010439365600002
ACH-000706,-0.226889044115
ACH-000711,-0.17577725820999998
ACH-000713,-0.08068983313410001
ACH-000714,-0.004955962805350001
ACH-000718,-0.126013253558
ACH-000720,-0.163640724659
ACH-000721,-0.09236338151739999
ACH-000724,-0.26641937242400004
ACH-000725,-0.309756871469
ACH-000732,-0.347848486483
ACH-000734,-0.220107533813
ACH-000735,-0.329252754071
ACH-000736,-0.20032284054900001
ACH-000738,-0.205640494762
ACH-000746,-0.32638285214
ACH-000747,-0.0623424772943
ACH-000748,-0.161349871544
ACH-000753,-0.232009349026
ACH-000756,-0.021079298936
ACH-000757,0.0101868130235
ACH-000758,-0.374228373364
ACH-000760,-0.202651864765
ACH-000763,-0.19154365002999998
ACH-000764,-0.32207653298
ACH-000765,-0.277476056419
ACH-000766,-0.147045008477
ACH-000767,-0.045845996044699994
ACH-000768,-0.313959866531
ACH-000769,-0.038675693531800004
ACH-000770,-0.054564699236000005
ACH-000771,-0.17696265833500002
ACH-000773,-0.356996435276
ACH-000776,-0.319711283756
ACH-000777,-0.0869897632728
ACH-000778,-0.244196121764
ACH-000781,-0.180333423341
ACH-000782,0.166037178828
ACH-000783,-0.588878473445
ACH-000784,-0.154908715126
ACH-000785,-0.34912584060900004
ACH-000787,-0.153021365125
ACH-000788,-0.035638238300400006
ACH-000791,-0.209672009574
ACH-000792,-0.169968222965
ACH-000794,-0.40303305999899997
ACH-000796,-0.08948516907160001
ACH-000799,-0.133516821156
ACH-000800,-0.24236425933000003
ACH-000802,-0.283984569382
ACH-000804,-0.270856422499
ACH-000805,-0.231976204326
ACH-000809,-0.228963297914
ACH-000810,-0.471770965119
ACH-000811,-0.183323941275
ACH-000817,-0.25050683371
ACH-000819,-0.251975529132
ACH-000820,0.252767598786
ACH-000821,0.06340340443249999
ACH-000822,-0.23342753555999998
ACH-000823,-0.229593231591
ACH-000824,-0.113445984702
ACH-000827,-0.22917102607099998
ACH-000829,-0.355958444387
ACH-000831,-0.0594014634445
ACH-000832,-0.335279148484
ACH-000833,-0.136492795633
ACH-000834,-0.16645153655300002
ACH-000835,-0.217084916228
ACH-000836,-0.12219490392000001
ACH-000837,-0.266355538701
ACH-000838,-0.273121607048
ACH-000839,-0.251486222347
ACH-000840,-0.563418643681
ACH-000841,-0.23325401377799998
ACH-000843,-0.148140370666
ACH-000846,-0.358979474236
ACH-000847,-0.217897557287
ACH-000848,-0.00976805890603
ACH-000849,-0.265110668256
ACH-000851,-0.014801010927
ACH-000855,-0.266601923636
ACH-000856,-0.2025413777
ACH-000858,-0.324000775578
ACH-000859,0.0431062483102
ACH-000861,-0.194137260372
ACH-000862,-0.0470113203723
ACH-000865,-0.137208588712
ACH-000866,-0.15927182830800002
ACH-000867,-0.247812479328
ACH-000869,-0.146096545702
ACH-000872,-0.365769158649
ACH-000873,-0.204442397735
ACH-000876,0.0342177315607
ACH-000878,-0.41124859410099995
ACH-000880,-0.309588212944
ACH-000881,-0.394111165304
ACH-000882,-0.147937045162
ACH-000884,-0.268462586016
ACH-000885,-0.21847088957199998
ACH-000887,-0.183516234082
ACH-000888,-0.290369886909
ACH-000889,-0.17983891097100002
ACH-000890,-0.148559908189
ACH-000896,-0.0537275355779
ACH-000898,-0.211053722467
ACH-000900,-0.323341709985
ACH-000901,-0.23465139625599998
ACH-000905,-0.07597507776960001
ACH-000906,-0.226558786064
ACH-000907,-0.480944013854
ACH-000910,-0.383904335788
ACH-000911,-0.382414202197
ACH-000912,-0.170278837427
ACH-000913,-0.234321883163
ACH-000915,-0.0913323995731
ACH-000916,0.193514829499
ACH-000917,-0.117392565505
ACH-000921,-0.196972886381
ACH-000924,-0.393385981851
ACH-000926,-0.377330499677
ACH-000928,-0.300762435354
ACH-000929,-0.20744871988699998
ACH-000932,-0.31450144666900004
ACH-000935,-0.15971135657299998
ACH-000936,-0.470634935925
ACH-000937,-0.190025034984
ACH-000938,-0.10048056945499999
ACH-000939,-0.168011280125
ACH-000941,-0.217063161157
ACH-000943,-0.211867743376
ACH-000946,-0.275050016424
ACH-000947,-0.047693462692800004
ACH-000948,-0.173853737707
ACH-000950,-0.232846966763
ACH-000953,-0.190580225326
ACH-000957,-0.304671850382
ACH-000958,-0.304012365608
ACH-000960,-0.0896917273648
ACH-000963,-0.13416531967700002
ACH-000968,-0.20682205827300001
ACH-000969,-0.157022241986
ACH-000973,-0.13348807254
ACH-000974,-0.113358521632
ACH-000975,-0.20822147074900002
ACH-000976,-0.125635792216
ACH-000978,-0.520421807641
ACH-000980,-0.206008975609
ACH-000984,-0.28807267212
ACH-000986,-0.158242209632
ACH-000988,-0.0827417709113
ACH-000993,-0.165097573473
ACH-000994,-0.461702557134
ACH-000996,-0.290609451528
ACH-001001,0.08376055741260001
ACH-001020,-0.28680232742600004
ACH-001028,-0.18469126564399999
ACH-001031,-0.107881190388
ACH-001038,-0.146739931578
ACH-001048,-0.08749978137910001
ACH-001050,-0.17662012857200002
ACH-001053,-0.453936596127
ACH-001054,-0.29946164153099997
ACH-001061,-0.154804659935
ACH-001067,-0.047584293951500004
ACH-001075,-0.12242960326199999
ACH-001096,-0.09849397543430001
ACH-001128,-0.0679924355712
ACH-001134,-0.269122270558
ACH-001151,-0.312754686737
ACH-001163,-0.21408972189
ACH-001164,-0.269643045719
ACH-001173,-0.106739108806
ACH-001183,-0.423921576683
ACH-001184,-0.036714477256300004
ACH-001190,-0.00609249298756
ACH-001192,-0.47641211782799997
ACH-001193,-0.109162260218
ACH-001196,-0.264277817919
ACH-001197,-0.377777947204
ACH-001205,0.194930286061
ACH-001211,-0.343048947149
ACH-001212,-0.037759715731199996
ACH-001228,-0.42447751360799996
ACH-001232,-0.17557340684300002
ACH-001239,-0.409484822877
ACH-001274,-0.305554638848
ACH-001275,-0.380263452544
ACH-001277,-0.109717175974
ACH-001278,-0.267552192033
ACH-001280,-0.242078802145
ACH-001283,-0.0351961289337
ACH-001289,-0.208637151515
ACH-001295,-0.0942065601717
ACH-001300,-0.230736254639
ACH-001301,0.07067364158060001
ACH-001302,0.013663134805100001
ACH-001303,-0.296667884639
ACH-001306,-0.254796711458
ACH-001318,-0.225211570987
ACH-001322,0.0054743452155200005
ACH-001328,-0.278092790616
ACH-001332,-0.0146977097224
ACH-001333,-0.196170840394
ACH-001336,-0.156886906117
ACH-001340,-0.269822903031
ACH-001346,-0.126493216456
ACH-001353,-0.331211704401
ACH-001354,-0.399714673818
ACH-001367,-0.148211981597
ACH-001368,-0.11318164066
ACH-001374,-0.597370441041
ACH-001375,-0.0628098006001
ACH-001377,-0.122403032626
ACH-001380,-0.253033124066
ACH-001391,-0.164681410952
ACH-001407,-0.13194950152
ACH-001408,-0.233805172007
ACH-001413,0.117280493815
ACH-001430,-0.00447589006778
ACH-001431,-0.171649184377
ACH-001450,-0.553960480621
ACH-001496,-0.0779450358794
ACH-001500,-0.20240174813200001
ACH-001521,0.038586633996699995
ACH-001523,-0.294441203414
ACH-001532,-0.202957600519
ACH-001536,-0.317713522953
ACH-001550,-0.119032791207
ACH-001552,-0.12350218293
ACH-001554,-0.259043120772
ACH-001645,-0.056551515670199996
ACH-001654,-0.356628377688
ACH-001715,-0.186929172073
ACH-001735,-0.262244590853
ACH-001736,-0.46123238598800004
ACH-001737,-0.40947436696
ACH-001740,-0.09886543143719999
ACH-001745,-0.292008360297
ACH-001750,-0.255956910056
ACH-001765,-0.130522989858
ACH-001956,-0.160335849926
ACH-001957,-0.170295005953
