,RILPL2 (196383)
ACH-000215,-0.469892021495
ACH-000221,0.0402366549343
ACH-000222,-0.200767688734
ACH-000223,-0.430799783349
ACH-000226,-0.236352541065
ACH-000227,-0.527949347585
ACH-000228,-0.0910375899529
ACH-000231,-0.30202005944000004
ACH-000232,-0.41352288818300004
ACH-000233,-0.277323782099
ACH-000234,-0.571645200377
ACH-000235,-0.269172481538
ACH-000237,-0.432473766387
ACH-000238,-0.139286905984
ACH-000243,-0.259148540524
ACH-000244,-0.288142394699
ACH-000246,-0.312922869331
ACH-000248,-0.23048373311
ACH-000250,-0.37644756837800003
ACH-000251,-0.5147943393469999
ACH-000253,-0.389134485765
ACH-000255,-0.382546336554
ACH-000256,-0.401770530406
ACH-000257,-0.430864433537
ACH-000258,-0.005720985622310001
ACH-000259,-0.331427219776
ACH-000260,-0.352947715118
ACH-000261,-0.38006306837399995
ACH-000262,-0.318399695489
ACH-000263,-0.733192193498
ACH-000264,-0.42077041955300004
ACH-000265,-0.26442793338599996
ACH-000266,-0.423654009446
ACH-000272,-0.380395295119
ACH-000273,-0.257190519899
ACH-000274,-0.515543889129
ACH-000277,-0.46122105313100004
ACH-000278,-0.319733091405
ACH-000279,-0.48248465380000005
ACH-000280,-0.182534054868
ACH-000281,-0.271119934038
ACH-000288,-0.35826905185999997
ACH-000291,-0.330463560471
ACH-000293,-0.259371266905
ACH-000294,-0.350146407389
ACH-000295,-0.327290240405
ACH-000296,-0.300367649369
ACH-000302,-0.420307135219
ACH-000304,-0.399002120654
ACH-000307,-0.431345810044
ACH-000308,-0.402542013152
ACH-000310,-0.42006224772600004
ACH-000311,-0.292558069016
ACH-000312,-0.241261681051
ACH-000315,-0.254832733966
ACH-000316,-0.273906417915
ACH-000317,-0.17107835875799998
ACH-000318,-0.30929006165399997
ACH-000319,-0.138646840786
ACH-000320,-0.299300158325
ACH-000322,-0.0185152295398
ACH-000323,-0.17635862729899998
ACH-000324,-0.399540853615
ACH-000329,-0.465230809596
ACH-000330,0.0333186741944
ACH-000331,-0.311380851604
ACH-000332,-0.445859970487
ACH-000334,-0.253700349908
ACH-000335,-0.171404918476
ACH-000336,-0.20349564489900002
ACH-000337,-0.185046568603
ACH-000339,-0.272970430346
ACH-000341,-0.0520662876672
ACH-000348,-0.361525879679
ACH-000350,-0.366540212406
ACH-000352,-0.242221129103
ACH-000356,-0.265989462776
ACH-000361,-0.160988059133
ACH-000362,-0.309500058821
ACH-000363,-0.33499942347
ACH-000364,-0.250831563263
ACH-000365,-0.26889282356
ACH-000366,-0.479971155647
ACH-000368,-0.485060808465
ACH-000374,-0.547222696348
ACH-000375,-0.2054146565
ACH-000376,-0.25031663712900004
ACH-000381,-0.473716760087
ACH-000383,-0.258284582958
ACH-000387,-0.175352038363
ACH-000389,-0.278061206892
ACH-000390,-0.195793042153
ACH-000393,-0.364672837127
ACH-000395,-0.350971408974
ACH-000397,-0.441710520799
ACH-000401,-0.327312630248
ACH-000402,0.529493248821
ACH-000403,-0.426563054494
ACH-000404,0.000699118002553
ACH-000406,-0.271816887957
ACH-000407,-0.343720257364
ACH-000408,-0.336067037567
ACH-000410,-0.291545034196
ACH-000411,-0.325957034114
ACH-000414,-0.344547814154
ACH-000415,-0.111091345642
ACH-000416,-0.307477749405
ACH-000420,-0.400039139334
ACH-000421,-0.33858035182499996
ACH-000424,-0.208906296844
ACH-000425,-0.365562123084
ACH-000426,-0.278799054614
ACH-000427,-0.47527855036600003
ACH-000433,0.0858559119675
ACH-000436,-0.224133119547
ACH-000444,-0.454718019011
ACH-000445,-0.627541031155
ACH-000448,-0.324692844326
ACH-000450,-0.31737340747
ACH-000452,-0.36668917366400006
ACH-000454,-0.43766925016900005
ACH-000458,-0.300780743971
ACH-000459,-0.0523816508235
ACH-000460,-0.298791426932
ACH-000461,-0.317260733735
ACH-000463,-0.440865705779
ACH-000464,-0.325630778633
ACH-000466,-0.356317290207
ACH-000467,-0.206408351279
ACH-000468,-0.34475278820200006
ACH-000469,-0.315083610073
ACH-000470,-0.600024707598
ACH-000471,-0.26377362013
ACH-000472,-0.229320205759
ACH-000473,-0.215304211864
ACH-000475,-0.268801437962
ACH-000476,-0.332501666028
ACH-000477,-0.0373138345593
ACH-000480,-0.312232540231
ACH-000481,-0.36280245458800003
ACH-000483,-0.379678470052
ACH-000484,-0.10903732421599999
ACH-000485,-0.7446722737199999
ACH-000486,-0.245883163941
ACH-000487,-0.43738903988000005
ACH-000488,-0.223327844344
ACH-000490,-0.302919021968
ACH-000491,-0.245840390966
ACH-000495,-0.7100983993469999
ACH-000496,-0.208901687892
ACH-000499,-0.40451064872500003
ACH-000500,-0.13102883350400002
ACH-000502,-0.315246165654
ACH-000503,-0.376111056704
ACH-000505,-0.26950012413400004
ACH-000507,-0.306294755707
ACH-000510,-0.18299814753199997
ACH-000511,-0.39583869956699996
ACH-000512,0.133030890172
ACH-000516,-0.462509897894
ACH-000517,-0.50095352215
ACH-000518,-0.11296731104800001
ACH-000520,-0.32180802350000004
ACH-000521,-0.23427330034899999
ACH-000522,-0.288196088378
ACH-000524,-0.34488744659599996
ACH-000527,-0.40912713264600004
ACH-000528,-0.420068538561
ACH-000537,-0.343177849326
ACH-000541,-0.48371996766099995
ACH-000542,-0.513806653531
ACH-000544,-0.170992948437
ACH-000545,-0.250340523281
ACH-000547,-0.307262114958
ACH-000548,-0.27147672008400003
ACH-000549,-0.0880262168025
ACH-000550,-0.440122410942
ACH-000552,-0.107291719746
ACH-000556,-0.147587402765
ACH-000557,-0.610023939613
ACH-000570,-0.182034489351
ACH-000571,-0.292043091691
ACH-000573,-0.331816935107
ACH-000576,-0.31539480283599997
ACH-000580,-0.0711486943908
ACH-000584,-0.184162480464
ACH-000585,-0.225366580328
ACH-000588,-0.290421447747
ACH-000589,-0.32955910921799997
ACH-000591,-0.197463870514
ACH-000593,-0.264779360029
ACH-000600,-0.19946526204300002
ACH-000601,-0.29782803804499997
ACH-000604,-0.11625252528100001
ACH-000605,-0.280267746499
ACH-000606,-0.22693881623000003
ACH-000608,-0.277267165187
ACH-000614,-0.268116145629
ACH-000616,-0.24100624174000002
ACH-000618,-0.29797403683699997
ACH-000619,-0.24123168395599998
ACH-000620,-0.292117693951
ACH-000621,-0.502768988798
ACH-000622,-0.6529225157490001
ACH-000623,-0.285153686713
ACH-000624,-0.32742796349500003
ACH-000627,-0.309863378617
ACH-000630,-0.149775791603
ACH-000632,-0.26837195162300004
ACH-000633,-0.661169966999
ACH-000637,-0.47554654171800004
ACH-000638,-0.26801490825
ACH-000646,-0.160226113839
ACH-000647,-0.375833755263
ACH-000648,-0.288811304782
ACH-000649,-0.326164272298
ACH-000651,-0.40708446877800003
ACH-000652,-0.16815682280400002
ACH-000653,-0.343791376683
ACH-000657,-0.414040991453
ACH-000658,-0.135846783122
ACH-000661,-0.245410932622
ACH-000662,-0.0369415391092
ACH-000663,-0.444675073569
ACH-000665,-0.26507876091
ACH-000671,-0.41672823010399995
ACH-000673,-0.457258185206
ACH-000676,-0.444333053714
ACH-000677,-0.24424727741799998
ACH-000681,-0.281120865964
ACH-000682,-0.38360408009999997
ACH-000683,-0.304748776048
ACH-000684,-0.1759940985
ACH-000688,-0.332882592381
ACH-000693,-0.297323277487
ACH-000694,-0.229810194602
ACH-000695,-0.676931671664
ACH-000696,-0.37160803221999994
ACH-000697,-0.16402581015599998
ACH-000699,-0.434149770853
ACH-000701,-0.43147791051600004
ACH-000706,-0.27481980093499997
ACH-000711,-0.333416483587
ACH-000713,-0.176768649377
ACH-000714,-0.502912784506
ACH-000718,-0.505185314498
ACH-000720,-0.151488335102
ACH-000721,-0.177069862056
ACH-000724,-0.22816610479899999
ACH-000725,-0.453158489203
ACH-000732,-0.16998326514400003
ACH-000734,-0.116243321053
ACH-000735,-0.41148739101099996
ACH-000736,-0.16335913104699998
ACH-000738,-0.303673913714
ACH-000746,-0.0077344878903400005
ACH-000747,-0.234757825052
ACH-000748,-0.413110001026
ACH-000753,-0.275277418545
ACH-000756,-0.345067458707
ACH-000757,-0.408282533574
ACH-000758,-0.335039982762
ACH-000760,-0.276051830574
ACH-000763,-0.0921120456287
ACH-000764,-0.287992858708
ACH-000765,-0.34349377975100004
ACH-000766,-0.642761253536
ACH-000767,-0.499030663325
ACH-000768,-0.325834470906
ACH-000769,-0.345603571434
ACH-000770,-0.340482230142
ACH-000771,-0.386781281074
ACH-000773,-0.272695365514
ACH-000776,-0.141977759754
ACH-000777,-0.223623913685
ACH-000778,-0.572069717617
ACH-000781,-0.28617148387499997
ACH-000782,-0.238326822444
ACH-000783,-0.376530084992
ACH-000784,-0.26928428196299997
ACH-000785,-0.40001642888000005
ACH-000787,-0.277404226742
ACH-000788,-0.318176952871
ACH-000791,-0.383054113826
ACH-000792,-0.245557709735
ACH-000794,-0.351613067954
ACH-000796,-0.265748490201
ACH-000799,-0.434392585405
ACH-000800,-0.27549360853
ACH-000802,-0.24463671437800003
ACH-000804,-0.533424851818
ACH-000805,-0.546708283495
ACH-000809,-0.313232418661
ACH-000810,-0.341360235688
ACH-000811,-0.260444201674
ACH-000817,-0.252062540234
ACH-000819,-0.429147186716
ACH-000820,-0.254764305004
ACH-000821,-0.35525791508599996
ACH-000822,-0.49033149675099996
ACH-000823,-0.25384588641899997
ACH-000824,-0.468852908001
ACH-000827,-0.289416335056
ACH-000829,-0.438449281341
ACH-000831,-0.188303091874
ACH-000832,-0.140974197208
ACH-000833,-0.299090326117
ACH-000834,-0.183817539575
ACH-000835,-0.20085379038800003
ACH-000836,-0.347191687486
ACH-000837,-0.258694771753
ACH-000838,-0.25893930959600003
ACH-000839,-0.05697996011419999
ACH-000840,-0.28972139453
ACH-000841,-0.312300129045
ACH-000843,-0.17438152181699998
ACH-000846,-0.31027776121
ACH-000847,-0.283458111302
ACH-000848,-0.336674480946
ACH-000849,-0.43820494967100004
ACH-000851,-0.255230583305
ACH-000855,-0.44504071023900005
ACH-000856,-0.317563366788
ACH-000858,-0.354026723699
ACH-000859,-0.361964495265
ACH-000861,-0.37703122494999997
ACH-000862,-0.224359012117
ACH-000865,-0.20112564688200002
ACH-000866,-0.41296280133100005
ACH-000867,-0.47732899286799996
ACH-000869,-0.330213006362
ACH-000872,-0.317901841996
ACH-000873,-0.18167242759899999
ACH-000876,-0.278062408423
ACH-000878,-0.434172245136
ACH-000880,-0.248262715584
ACH-000881,-0.412338417623
ACH-000882,-0.221927027648
ACH-000884,-0.27152823728500003
ACH-000885,-0.42843306194499997
ACH-000887,-0.495885208668
ACH-000888,-0.330379579347
ACH-000889,-0.30050221248500003
ACH-000890,-0.329056934138
ACH-000896,-0.22071228265099999
ACH-000898,-0.336975648866
ACH-000900,-0.318312284361
ACH-000901,-0.594393080908
ACH-000905,-0.383665179726
ACH-000906,-0.333700340599
ACH-000907,-0.49456365154299997
ACH-000910,-0.5421015023219999
ACH-000911,-0.392695207779
ACH-000912,-0.265446764915
ACH-000913,-0.267935304135
ACH-000915,-0.408865444214
ACH-000916,-0.32454104041799997
ACH-000917,-0.24409165469799998
ACH-000921,-0.21149749358
ACH-000924,-0.25189759175500004
ACH-000926,-0.29712294987300003
ACH-000928,-0.39599709646799996
ACH-000929,-0.319162995507
ACH-000932,-0.230527292628
ACH-000935,-0.0611484026227
ACH-000936,-0.308649570635
ACH-000937,-0.43575816203900003
ACH-000938,-0.24064986848900002
ACH-000939,-0.13977652037799998
ACH-000941,-0.242092762634
ACH-000943,-0.36639867393700004
ACH-000946,-0.268801334432
ACH-000947,-0.310470170445
ACH-000948,-0.291103753222
ACH-000950,-0.347670437888
ACH-000953,-0.596411354691
ACH-000957,-0.0469316108846
ACH-000958,-0.17560886316
ACH-000960,-0.302496862308
ACH-000963,-0.450601482022
ACH-000968,-0.39172195105400004
ACH-000969,-0.24217013945000002
ACH-000973,-0.366850011471
ACH-000974,-0.42513905366800003
ACH-000975,-0.554274946435
ACH-000976,-0.25288668838399997
ACH-000978,-0.223032481065
ACH-000980,-0.40353627520900004
ACH-000984,-0.24311526088000004
ACH-000986,-0.285283785046
ACH-000988,-0.272317072053
ACH-000993,-0.282670486835
ACH-000994,-0.267945811153
ACH-000996,-0.29848753202399997
ACH-001001,-0.551423682906
ACH-001020,-0.44865597767300003
ACH-001028,-0.20235937213100003
ACH-001031,-0.315415975415
ACH-001038,-0.549407311339
ACH-001048,-0.41331137046099997
ACH-001050,-0.40555876653300005
ACH-001053,-0.42523342957800003
ACH-001054,-0.49005492770900005
ACH-001061,-0.31013252988
ACH-001067,-0.279194200178
ACH-001075,0.0251521026372
ACH-001096,-0.312362941425
ACH-001128,-0.227810431142
ACH-001134,-0.299334833475
ACH-001151,-0.270256272611
ACH-001163,-0.331559682002
ACH-001164,-0.20420395148499998
ACH-001173,-0.315515062521
ACH-001183,-0.111514315156
ACH-001184,-0.47814364529700004
ACH-001190,-0.353669671253
ACH-001192,-0.23269465202700002
ACH-001193,-0.279554768913
ACH-001196,-0.29567433984200003
ACH-001197,-0.114141964704
ACH-001205,-0.5313702027780001
ACH-001211,-0.395760785703
ACH-001212,-0.395771165732
ACH-001228,-0.34880323325900003
ACH-001232,-0.34962973491599997
ACH-001239,-0.306788319418
ACH-001274,-0.326084056419
ACH-001275,-0.244505324403
ACH-001277,-0.337734290616
ACH-001278,-0.382574172416
ACH-001280,-0.589868461662
ACH-001283,-0.481387745648
ACH-001289,-0.5668855948789999
ACH-001295,-0.5396676116520001
ACH-001300,-0.537461797877
ACH-001301,-0.47209918124300004
ACH-001302,-0.290934093401
ACH-001303,-0.39899263417400005
ACH-001306,-0.24224186438099998
ACH-001318,-0.206762874918
ACH-001322,-0.17879033688499998
ACH-001328,-0.36196533078000004
ACH-001332,-0.07863618860439998
ACH-001333,-0.217549100378
ACH-001336,-0.24380119756700003
ACH-001340,-0.47009621433300003
ACH-001346,-0.23141051185400002
ACH-001353,-0.423131721902
ACH-001354,-0.74140229077
ACH-001367,-0.43683153860699997
ACH-001368,-0.334353302359
ACH-001374,-0.633310958866
ACH-001375,-0.288221688159
ACH-001377,-0.170447579811
ACH-001380,-0.26935645535700004
ACH-001391,-0.469044101655
ACH-001407,-0.243749135
ACH-001408,-0.38914194888099995
ACH-001413,-0.48486971958499997
ACH-001430,-0.6597265432
ACH-001431,-0.48992330812299995
ACH-001450,-0.35981375016500006
ACH-001496,-0.29456842356999996
ACH-001500,-0.315101056301
ACH-001521,-0.6404471371930001
ACH-001523,-0.428466149859
ACH-001532,-0.307503601643
ACH-001536,-0.294925386329
ACH-001550,-0.330141125973
ACH-001552,-0.278692098409
ACH-001554,-0.315193029467
ACH-001645,-0.595320793285
ACH-001654,-0.424080343375
ACH-001715,-0.517847428855
ACH-001735,-0.342798265952
ACH-001736,-0.28582345776900003
ACH-001737,-1.04403072263
ACH-001740,-0.548269872462
ACH-001745,-0.6732324863689999
ACH-001750,-0.326616325064
ACH-001765,-0.393494192887
ACH-001956,-0.39826901579
ACH-001957,-0.188513776621
