,SPTB (6710)
ACH-000244,0.0183170066543
ACH-000246,-0.100051026265
ACH-000248,-0.13737980961100002
ACH-000250,-0.182297175119
ACH-000251,-0.011915854683299998
ACH-000253,-0.174203345251
ACH-000255,0.0273532311333
ACH-000256,-0.0532623297707
ACH-000257,-0.231171782939
ACH-000258,0.0689864494619
ACH-000259,-0.09362223363450001
ACH-000260,-0.0707407400925
ACH-000261,-0.0838286549738
ACH-000262,-0.22498682625500002
ACH-000263,0.108935106484
ACH-000264,-0.0551519141758
ACH-000265,-0.111843522368
ACH-000266,-0.08723517794800001
ACH-000272,-0.0895391230382
ACH-000273,-0.0258061150892
ACH-000274,-0.0880883440584
ACH-000277,0.060032117929600004
ACH-000278,-0.017263402789900004
ACH-000279,-0.156656462275
ACH-000280,-0.0640121416265
ACH-000281,-0.0325240299108
ACH-000288,0.011124784956200002
ACH-000291,-0.110086143237
ACH-000293,-0.0664686163195
ACH-000294,-0.0998506984648
ACH-000295,-0.0614950128164
ACH-000296,-0.024944358100900003
ACH-000302,-0.00148338224414
ACH-000304,0.0521047772226
ACH-000307,-0.00517673570149
ACH-000308,-0.0691814228113
ACH-000310,-0.005844713154380001
ACH-000311,-0.137769280729
ACH-000312,-0.0324024458825
ACH-000315,-0.0692715524833
ACH-000316,0.00115692285457
ACH-000317,-0.143085576056
ACH-000318,0.125479908428
ACH-000319,0.0671845454355
ACH-000320,0.0214216449284
ACH-000322,0.136164231162
ACH-000323,-0.139158121707
ACH-000324,-0.072060760392
ACH-000329,-0.143904050885
ACH-000330,-0.09368032005100001
ACH-000331,0.0419672067511
ACH-000332,-0.00106101439863
ACH-000334,-0.11596605077
ACH-000335,0.0124175594207
ACH-000336,-0.0621872712534
ACH-000337,0.029564545381
ACH-000339,-0.09466140879769999
ACH-000341,-0.07010212849
ACH-000348,-0.078195773998
ACH-000350,-0.050977936495
ACH-000352,-0.148751900778
ACH-000356,-0.236619264036
ACH-000361,-0.19593430817200003
ACH-000362,-0.045129318897799996
ACH-000363,-0.022035952781700004
ACH-000364,-0.014368155678
ACH-000365,-0.0630843480699
ACH-000366,-0.069474671191
ACH-000368,-0.26118082956300004
ACH-000374,0.06279559870319999
ACH-000375,-0.0300101856457
ACH-000376,-0.06722223236859999
ACH-000381,-0.11025679202199999
ACH-000383,-0.155243730977
ACH-000387,0.03529334414430001
ACH-000389,-0.278863049847
ACH-000390,-0.22167290213799998
ACH-000393,-0.137122162645
ACH-000395,-0.32064251351399997
ACH-000397,0.0190952297853
ACH-000401,-0.192996180817
ACH-000402,-0.286825889507
ACH-000403,0.005279794737979999
ACH-000404,0.21067415430300002
ACH-000406,-0.0788996874393
ACH-000407,-0.22445533511
ACH-000408,-0.11456119650999999
ACH-000410,-0.037538367161500004
ACH-000411,-0.11978042984500001
ACH-000414,0.0124585195616
ACH-000415,-0.126765664627
ACH-000416,-0.0180128950652
ACH-000420,-0.17091137868700002
ACH-000421,-0.0308767197235
ACH-000424,0.0118856444009
ACH-000425,-0.042989993688500004
ACH-000426,-0.159509858588
ACH-000427,-0.0246815998628
ACH-000433,-0.0611143451385
ACH-000436,0.00741467628792
ACH-000444,-0.114975156968
ACH-000445,-0.28388999201299997
ACH-000448,-0.206459308515
ACH-000450,-0.020056603776
ACH-000452,-0.0335214109311
ACH-000454,-0.130401872802
ACH-000458,-0.04147678894
ACH-000459,0.05971596722230001
ACH-000460,-0.0276683691976
ACH-000461,0.005916392879270001
ACH-000463,-0.08059089083939999
ACH-000464,-0.128963799337
ACH-000466,-0.0481274042234
ACH-000467,0.052851420815300004
ACH-000468,0.0202124538684
ACH-000469,-0.0770253809887
ACH-000470,0.008794943884299999
ACH-000471,0.00239569913129
ACH-000472,-0.114713135655
ACH-000473,-0.0033035012333500003
ACH-000475,-0.08298340549239999
ACH-000476,-0.0313536754046
ACH-000477,0.131883506715
ACH-000480,-0.016716678981000002
ACH-000481,-0.23831818645999997
ACH-000483,0.0191710392447
ACH-000484,0.22784703155699998
ACH-000485,0.0714910818757
ACH-000486,0.00723406884018
ACH-000487,0.008168408585229998
ACH-000488,-0.125817710951
ACH-000490,-0.0329253052274
ACH-000491,-0.324067623506
ACH-000495,-0.229716583935
ACH-000496,-0.057929390603599994
ACH-000499,-0.157594420698
ACH-000500,0.012620760577200001
ACH-000502,-0.129435185412
ACH-000503,-0.261240235116
ACH-000505,-0.176548881323
ACH-000507,-0.0748890771186
ACH-000510,0.00240525943023
ACH-000511,-0.143399833458
ACH-000512,-0.426034158741
ACH-000516,-0.14879053485
ACH-000517,-0.0695165754522
ACH-000518,-0.08829008218319999
ACH-000520,-0.11413153781400001
ACH-000521,-0.140594330518
ACH-000522,-0.171791483098
ACH-000524,-0.08748213587169999
ACH-000527,-0.0697557577262
ACH-000528,-0.152034527655
ACH-000537,-0.106039003656
ACH-000541,-0.19569473515799998
ACH-000542,0.021507523233099998
ACH-000544,-0.24046818190400002
ACH-000545,-0.105082607629
ACH-000547,-0.15774729989800002
ACH-000548,-0.0278162858671
ACH-000549,-0.171630765918
ACH-000550,-0.147284226222
ACH-000552,-0.134514097762
ACH-000556,-0.0863897512246
ACH-000557,-0.10890341730799999
ACH-000570,0.0351745047463
ACH-000571,-0.186896979633
ACH-000573,0.0379679225297
ACH-000576,0.06567098120090001
ACH-000580,-0.0378517448939
ACH-000584,-0.0857064515436
ACH-000585,-0.018411665573
ACH-000588,-0.0697913857127
ACH-000589,-0.10281041591199999
ACH-000591,-0.103919474202
ACH-000593,-0.0439948059814
ACH-000600,-0.125189429984
ACH-000601,-0.021072884485299998
ACH-000604,-0.014955194140299999
ACH-000605,-0.20472696674199997
ACH-000606,-0.148647033219
ACH-000608,-0.176840696981
ACH-000614,0.0349463868114
ACH-000616,-0.028540571471099997
ACH-000618,-0.007480873950939999
ACH-000619,-0.0951053259952
ACH-000620,-0.0298706975018
ACH-000621,-0.0412376853731
ACH-000622,-0.132428538583
ACH-000623,-0.198287422359
ACH-000624,-0.0793152353041
ACH-000627,-0.154610013434
ACH-000630,0.08380753628269999
ACH-000632,-0.162879358596
ACH-000633,-0.0507141134194
ACH-000637,-0.111100230327
ACH-000638,0.07512472407439999
ACH-000646,-0.329503362323
ACH-000647,-0.0893027191117
ACH-000648,-0.16329779168
ACH-000649,-0.161693821457
ACH-000651,-0.16223028587000002
ACH-000652,-0.027949956116
ACH-000653,0.0296874150823
ACH-000657,-0.08214419219789999
ACH-000658,0.206275923165
ACH-000661,-0.0807076499943
ACH-000662,-0.359923105122
ACH-000663,0.00769125551004
ACH-000665,-0.0483575530753
ACH-000671,-0.193248749
ACH-000673,-0.07674666656489999
ACH-000676,-0.10560255687999999
ACH-000677,0.037665900231499995
ACH-000681,0.018469425611199998
ACH-000682,-0.098855373407
ACH-000683,-0.0119913578421
ACH-000684,-0.026916238231599998
ACH-000688,-0.0744734345883
ACH-000693,-0.047428696447800005
ACH-000694,-0.199146288386
ACH-000695,-0.321303113659
ACH-000696,-0.060843923817
ACH-000697,-0.0202954550513
ACH-000699,-0.015101191038299999
ACH-000701,-0.09829355798350001
ACH-000706,-0.14567734905
ACH-000711,-0.13067077840500002
ACH-000713,0.0313987598539
ACH-000714,-0.127615122243
ACH-000718,-0.191102434433
ACH-000720,-0.0920488061875
ACH-000721,-0.08701856134910001
ACH-000724,0.19380396427299998
ACH-000725,-0.293278985222
ACH-000732,-0.0607931735298
ACH-000734,-0.0314436871373
ACH-000735,-0.17310149702599997
ACH-000736,-0.108540453902
ACH-000738,-0.127082787496
ACH-000746,-0.142581683323
ACH-000747,-0.166829749329
ACH-000748,-0.0110452314595
ACH-000753,-0.07184329820299999
ACH-000756,0.0735787072253
ACH-000757,-0.10894230874500001
ACH-000758,-0.036226422861300005
ACH-000760,-0.07087228965549999
ACH-000763,-0.0974177267955
ACH-000764,0.0130912079336
ACH-000765,-0.29417260277
ACH-000766,0.0873605625178
ACH-000767,-0.187673883932
ACH-000768,-0.214839491772
ACH-000769,-0.124285606156
ACH-000770,-0.00965950764924
ACH-000771,-0.16779525036899998
ACH-000773,-0.052249193437099994
ACH-000776,-0.0403919331582
ACH-000777,-0.162600500537
ACH-000778,0.00801531348418
ACH-000781,-0.130289680213
ACH-000782,-0.10734604901
ACH-000783,-0.142061349413
ACH-000784,-0.0625705748926
ACH-000785,-0.109247397026
ACH-000787,-0.153011689351
ACH-000788,-0.027529741941
ACH-000791,-0.101783918749
ACH-000792,-0.0620973138373
ACH-000794,-0.24859248460299999
ACH-000796,-0.126324732579
ACH-000799,0.08885874669180001
ACH-000800,-0.0371237613651
ACH-000802,-0.12878379828199998
ACH-000804,-0.159972520293
ACH-000805,-0.027076034328799996
ACH-000809,-0.0510308506846
ACH-000810,-0.09265299228389999
ACH-000811,-0.041290991195199994
ACH-000817,-0.18885670130899998
ACH-000819,-0.10130065683900001
ACH-000820,-0.223996459739
ACH-000821,-0.236284838588
ACH-000822,-0.09691302557039999
ACH-000823,-0.007011608191550001
ACH-000824,-0.23128889057399998
ACH-000827,-0.0618730055559
ACH-000829,0.0242325007795
ACH-000831,-0.087163455494
ACH-000832,0.146253869674
ACH-000833,-0.24004186554499998
ACH-000834,-0.11731191115700002
ACH-000835,-0.011259879547700002
ACH-000836,-0.0005082997863
ACH-000837,-0.119839730461
ACH-000838,-0.159559510588
ACH-000839,-0.19816294330899997
ACH-000840,-0.00876396287834
ACH-000841,0.08928393335820001
ACH-000843,-0.0874828456343
ACH-000846,-0.10060389999700001
ACH-000847,-0.142034934735
ACH-000848,0.021213511765400005
ACH-000849,-0.209745200917
ACH-000851,-0.12975660863
ACH-000855,-0.00601543910158
ACH-000856,-0.139239886174
ACH-000858,-0.108799198651
ACH-000859,-0.12147828947599999
ACH-000861,-0.172804348364
ACH-000862,-0.09049581752350001
ACH-000865,0.004425716444040001
ACH-000866,0.019954602843299998
ACH-000867,-0.0103857483006
ACH-000869,-0.029091928231200003
ACH-000872,-0.00923854315573
ACH-000873,-0.018841133796299998
ACH-000876,-0.174932029247
ACH-000878,-0.0411467795562
ACH-000880,0.006151879858050001
ACH-000881,-0.08921517738469999
ACH-000882,-0.12337097022299999
ACH-000884,-0.0410325657036
ACH-000885,-0.0763340898568
ACH-000887,-0.17828392267700002
ACH-000888,-0.0708203635662
ACH-000889,-0.129039645636
ACH-000890,-0.214905013677
ACH-000896,-0.00493558215642
ACH-000898,0.00793278976298
ACH-000900,-0.434760276966
ACH-000901,-0.0409704689071
ACH-000905,-0.136637029776
ACH-000906,-0.0610482718556
ACH-000907,-0.0671452558336
ACH-000910,-0.104882058441
ACH-000911,-0.123189613781
ACH-000912,-0.126610570501
ACH-000913,-0.04305446018080001
ACH-000915,-0.142545071599
ACH-000916,-0.10226177735
ACH-000917,-0.11518245050899999
ACH-000921,-0.0720843363824
ACH-000924,-0.0360750621891
ACH-000926,-0.0482910567896
ACH-000928,-0.0585659142806
ACH-000929,-0.17779195722600002
ACH-000932,-0.0799511113643
ACH-000935,-0.11547246244300001
ACH-000936,-0.10488191607000001
ACH-000937,-0.131961892217
ACH-000938,-0.0713946446644
ACH-000939,-0.13785219799
ACH-000941,-0.167594672432
ACH-000943,-0.048906454153199996
ACH-000946,-0.005535892923710001
ACH-000947,-0.00896836819177
ACH-000948,0.048382869226699994
ACH-000950,-0.0176330358068
ACH-000953,-0.23836191257800002
ACH-000957,0.10445102269300001
ACH-000958,0.0969835012215
ACH-000960,-0.0930252884973
ACH-000963,0.08981504869689999
ACH-000968,-0.0559446083292
ACH-000969,-0.056281233125300006
ACH-000973,-0.00994268381645
ACH-000974,0.017573966087
ACH-000975,-0.104446616075
ACH-000976,-0.32578151859
ACH-000978,0.158510293863
ACH-000980,-0.0578312363886
ACH-000984,0.0433444626022
ACH-000986,-0.205479336944
ACH-000988,-0.030250028435900002
ACH-000993,-0.11441146438899999
ACH-000994,-0.114648890048
ACH-000996,-0.11234020319700001
ACH-001001,-0.159590814158
ACH-001020,-0.414068491373
ACH-001028,-0.11356479885700001
ACH-001031,-0.0320189515099
ACH-001038,-0.107297610668
ACH-001048,-0.030704793530900002
ACH-001050,-0.08547381540139999
ACH-001053,-0.0786936536726
ACH-001054,-0.16905787267900002
ACH-001061,-0.0962873643117
ACH-001067,0.008173366913569999
ACH-001075,-0.00643391581451
ACH-001096,-0.0942411512004
ACH-001128,0.523347524461
ACH-001134,-0.0818321544687
ACH-001151,-0.0314273738654
ACH-001163,-0.09666293783560001
ACH-001164,-0.115857628994
ACH-001173,-0.052251390120999996
ACH-001183,-0.210654197027
ACH-001184,0.11404489099199999
ACH-001190,-0.0606532624264
ACH-001192,-0.0893210354959
ACH-001193,-0.106928148677
ACH-001196,-0.0928683389627
ACH-001197,-0.0633126878522
ACH-001205,-0.09754411394330001
ACH-001211,0.09296367844589999
ACH-001212,0.199576888693
ACH-001228,-0.222811825608
ACH-001232,-0.110422806694
ACH-001239,0.08636355209660002
ACH-001274,0.0513194603135
ACH-001275,0.07542053929789999
ACH-001277,0.00956179413806
ACH-001278,-0.04774763949469999
ACH-001280,-0.17206123298700002
ACH-001283,-0.0558708622274
ACH-001289,-0.0429695599943
ACH-001295,-0.158101167207
ACH-001300,-0.20608672802900002
ACH-001301,-0.00252543846134
ACH-001302,-0.0660576396509
ACH-001303,-0.264363037924
ACH-001306,-0.18494562450100002
ACH-001318,-0.124724411469
ACH-001322,0.008950944881870001
ACH-001328,-0.171182127822
ACH-001332,-0.178084824715
ACH-001333,-0.09068270613769999
ACH-001336,0.010003126202299999
ACH-001340,-0.117762511991
ACH-001346,-0.0768414763214
ACH-001353,-0.15264097757200001
ACH-001354,0.005194071441369999
ACH-001367,-0.108459709532
ACH-001368,-0.167396484336
ACH-001374,-0.21773919776
ACH-001375,-0.0213254208904
ACH-001377,0.0593072793414
ACH-001380,-0.127142461672
ACH-001391,-0.09359657501219999
ACH-001407,-0.0458355142077
ACH-001408,-0.123221697996
ACH-001413,-0.0798801922316
ACH-001430,-0.0725823593978
ACH-001431,-0.0892959375015
ACH-001450,-0.276013550211
ACH-001496,-0.155671436322
ACH-001500,-0.165641612562
ACH-001521,-0.0889832902331
ACH-001523,-0.123071233467
ACH-001532,-0.023780167905900002
ACH-001536,-0.08405174421839999
ACH-001550,-0.21786547190000002
ACH-001552,-0.141881619989
ACH-001554,-0.040774577465199996
ACH-001645,0.0103341393677
ACH-001654,-0.041208676447400006
ACH-001715,-0.17063384252099997
ACH-001735,-0.057806854724399996
ACH-001736,-0.060571613299
ACH-001737,-0.590954081855
ACH-001740,-0.09950993258179999
ACH-001745,0.11459903539699999
ACH-001750,-0.17637125345899998
ACH-001765,-0.07414865501189999
ACH-001956,-0.139016508796
ACH-001957,-0.108869888147
