,SPHK2 (56848)
ACH-000756,-0.42709168237800005
ACH-000757,-0.314985430333
ACH-000758,-0.0929239039555
ACH-000760,-0.300011889956
ACH-000763,-0.307475812534
ACH-000764,-0.374944010212
ACH-000765,-0.287834843138
ACH-000766,-0.22444272283599997
ACH-000767,-0.20647383959399998
ACH-000768,-0.151001908973
ACH-000769,-0.290297849245
ACH-000770,-0.295863950007
ACH-000771,-0.224678804627
ACH-000773,-0.37539017153800003
ACH-000776,-0.43971572627899996
ACH-000777,-0.306695756365
ACH-000778,-0.319913304038
ACH-000781,-0.231771918343
ACH-000782,-0.026458332404400004
ACH-000783,-0.595744441417
ACH-000784,-0.313472899076
ACH-000785,-0.292174776338
ACH-000787,-0.35930181970299996
ACH-000788,-0.253589394525
ACH-000791,-0.141334663413
ACH-000792,-0.41788179740000003
ACH-000794,-0.255196944774
ACH-000796,-0.20268198155699998
ACH-000799,-0.191740068129
ACH-000800,-0.061336841627199996
ACH-000802,-0.117084204116
ACH-000804,-0.345372432342
ACH-000805,-0.507261541656
ACH-000809,-0.217859410997
ACH-000810,-0.0774914441918
ACH-000811,-0.30618630283000003
ACH-000817,-0.30111295481999995
ACH-000819,-0.232505903048
ACH-000820,-0.18182220788400003
ACH-000821,-0.446381130641
ACH-000822,-0.47980490023500005
ACH-000823,-0.18069634321699998
ACH-000824,-0.651747142061
ACH-000827,-0.43171071205600003
ACH-000829,-0.38597575785599997
ACH-000831,-0.272958827219
ACH-000832,-0.17438750842300002
ACH-000833,0.0943960589603
ACH-000834,-0.230313405922
ACH-000835,-0.160351821054
ACH-000836,-0.22442224801999996
ACH-000837,-0.288824435481
ACH-000838,-0.356523925267
ACH-000839,-0.135218852588
ACH-000840,-0.08461824511749999
ACH-000841,-0.17201181660999998
ACH-000843,-0.250206432931
ACH-000846,-0.23487652901
ACH-000847,-0.377266394449
ACH-000848,-0.261131667701
ACH-000849,-0.30094868346299997
ACH-000851,-0.19785114313000002
ACH-000855,-0.277172908596
ACH-000856,-0.432536477515
ACH-000858,-0.192726398226
ACH-000859,-0.3772450279
ACH-000861,-0.311236138389
ACH-000862,-0.226439029933
ACH-000865,-0.262618627745
ACH-000866,-0.201099082785
ACH-000867,-0.24739361158000003
ACH-000869,-0.217214636243
ACH-000872,-0.298466927023
ACH-000873,-0.158593617514
ACH-000876,-0.191733206743
ACH-000878,-0.247982291499
ACH-000880,-0.367456212906
ACH-000881,-0.243264419079
ACH-000882,-0.40838912337899996
ACH-000884,-0.247827598226
ACH-000885,-0.194221593445
ACH-000887,-0.299105577415
ACH-000888,-0.21497900914999998
ACH-000889,-0.16519226340399998
ACH-000890,-0.173578700286
ACH-000896,-0.19158288889800001
ACH-000898,-0.347828167417
ACH-000900,-0.364313926756
ACH-000901,-0.41438132396899996
ACH-000905,-0.17734778243000002
ACH-000906,-0.266280365772
ACH-000907,-0.21258930554000002
ACH-000910,-0.13768220131
ACH-000911,-0.155806405026
ACH-000912,-0.381774158463
ACH-000913,-0.143469418957
ACH-000915,-0.236156625658
ACH-000916,-0.421841934151
ACH-000917,-0.326578813409
ACH-000921,0.159676214201
ACH-000924,-0.250750491352
ACH-000926,-0.207325858478
ACH-000928,-0.450471678679
ACH-000929,-0.255183433046
ACH-000932,-0.21357833856199998
ACH-000935,-0.34398649414000004
ACH-000936,-0.33623664152599997
ACH-000937,-0.246643328415
ACH-000938,-0.0575196517629
ACH-000939,-0.24180162748599998
ACH-000941,-0.271471162401
ACH-000943,-0.16988742990699998
ACH-000946,-0.32158213491
ACH-000947,-0.222512226536
ACH-000948,-0.204467929557
ACH-000950,-0.17601748882800003
ACH-000953,-0.315391956469
ACH-000957,-0.34287861285
ACH-000958,-0.169266951177
ACH-000960,-0.289449290431
ACH-000963,-0.341520244828
ACH-000968,-0.23271452554400002
ACH-000969,-0.247273432043
ACH-000973,-0.226517073625
ACH-000974,-0.26998022839
ACH-000975,-0.316574189986
ACH-000976,-0.3049263092
ACH-000978,-0.344179773941
ACH-000980,-0.20507341168999998
ACH-000984,-0.352282519731
ACH-000986,-0.214409296062
ACH-000988,-0.26304352640900003
ACH-000993,-0.31326756450800003
ACH-000994,-0.436145167723
ACH-000996,-0.614684226112
ACH-001001,-0.090962155607
ACH-001020,-0.387950953673
ACH-001028,-0.274448829803
ACH-001031,-0.444017933661
ACH-001038,-0.225496956173
ACH-001048,-0.317528552602
ACH-001050,-0.25026817667
ACH-001053,-0.341052289965
ACH-001054,-0.26141554490400004
ACH-001061,-0.277562241473
ACH-001067,-0.3207494543
ACH-001075,-0.15472282548900002
ACH-001096,-0.32669602922200003
ACH-001128,0.06561459209340001
ACH-001134,-0.21647140860300002
ACH-001151,-0.185249387682
ACH-001163,-0.246982775295
ACH-001164,-0.387786674272
ACH-001173,-0.393828327376
ACH-001183,-0.193807621994
ACH-001184,-0.235098580776
ACH-001190,-0.148780801806
ACH-001192,-0.305899084475
ACH-001193,-0.0665126511398
ACH-001196,-0.145790991062
ACH-001197,-0.323861688449
ACH-001205,-0.103166090728
ACH-001211,-0.321315290158
ACH-001212,-0.562042822142
ACH-001228,-0.20967321068599998
ACH-001232,-0.264452436263
ACH-001239,-0.15369678447000001
ACH-001274,-0.269401975767
ACH-001275,-0.355376802819
ACH-001277,-0.49556002163699997
ACH-001278,-0.342773804876
ACH-001280,-0.375793130046
ACH-001283,-0.12603262835
ACH-001289,-0.244494278968
ACH-001295,-0.211312527264
ACH-001300,-0.268648891506
ACH-001301,-0.37981879471600005
ACH-001302,-0.26019449885400003
ACH-001303,-0.47800249580399995
ACH-001306,-0.266339040584
ACH-001318,-0.168586167193
ACH-001322,-0.15558297578
ACH-001328,-0.25852632964600003
ACH-001332,-0.160304244375
ACH-001333,-0.48100976674999996
ACH-001336,-0.225418182668
ACH-001340,-0.22981812366300003
ACH-001346,-0.160692938001
ACH-001353,-0.44937932542
ACH-001354,-0.0417171238031
ACH-001367,-0.10895279620500001
ACH-001368,-0.3232324589
ACH-001374,-0.234218162062
ACH-001375,-0.26595126862
ACH-001377,-0.09555840897870001
ACH-001380,-0.0249457138635
ACH-001391,-0.137803008902
ACH-001407,-0.178126317333
ACH-001408,-0.35700845545599996
ACH-001413,-0.374819440695
ACH-001430,-0.26141804735199997
ACH-001431,-0.148426851315
ACH-001450,-0.252378046512
ACH-001496,-0.280277970974
ACH-001500,-0.531384769217
ACH-001521,-0.405624449124
ACH-001523,-0.318642454925
ACH-001532,-0.28766830152
ACH-001536,-0.23855886968899997
ACH-001550,-0.372909669195
ACH-001552,-0.49235170007299994
ACH-001554,-0.172374626393
ACH-001645,-0.220075171
ACH-001654,-0.308549089524
ACH-001715,-0.140375299133
ACH-001735,-0.117107757566
ACH-001736,-0.0912142275788
ACH-001737,0.00976711335516
ACH-001740,-0.45187063716799997
ACH-001745,-0.425591253024
ACH-001750,-0.35595992556
ACH-001765,-0.143106213581
ACH-001956,-0.247828334643
ACH-001957,-0.36983540458700004
