,SCNM1 (79005)
ACH-000711,-0.385174960317
ACH-000713,-0.8418349762899999
ACH-000714,-0.35722539739799997
ACH-000718,-0.421710362171
ACH-000720,-0.38098160809799997
ACH-000721,-0.49802570704300003
ACH-000724,-0.291007062385
ACH-000725,-0.972785882854
ACH-000732,-0.20234811431299998
ACH-000734,-0.398970076276
ACH-000735,-0.5721798552189999
ACH-000736,-0.42160913652599996
ACH-000738,-0.22950907551199998
ACH-000746,-0.5404267528369999
ACH-000747,-0.795714228071
ACH-000748,-0.36116695503799995
ACH-000753,-0.458428145163
ACH-000756,-0.237228120628
ACH-000757,-0.70596412193
ACH-000758,-0.420743339657
ACH-000760,-0.537163632905
ACH-000763,-0.35371269708
ACH-000764,-0.421758493895
ACH-000765,-0.597623516131
ACH-000766,-0.497620957491
ACH-000767,-0.742936662437
ACH-000768,-0.33673346368900003
ACH-000769,-0.758584073119
ACH-000770,-0.301365211742
ACH-000771,-0.6942485567579999
ACH-000773,-0.5531455199409999
ACH-000776,-0.234813812854
ACH-000777,-0.45662718572800004
ACH-000778,-0.294394955935
ACH-000781,-0.45800984915200005
ACH-000782,-0.481660657595
ACH-000783,-0.453863760374
ACH-000784,-0.244788504864
ACH-000785,-0.6455306422070001
ACH-000787,-0.816198325285
ACH-000788,-0.34393712450999997
ACH-000791,-0.547613951868
ACH-000792,-0.40757468725
ACH-000794,-0.309689226037
ACH-000796,-0.386036772601
ACH-000799,-0.620786740945
ACH-000800,-0.585365067662
ACH-000802,-0.44297606711599996
ACH-000804,-0.7419038203
ACH-000805,-0.22472764871
ACH-000809,-0.396193348861
ACH-000810,-0.366740117131
ACH-000811,-0.423328408836
ACH-000817,-0.704073143617
ACH-000819,-0.43353564135899997
ACH-000820,-0.5761974382289999
ACH-000821,-0.64325302455
ACH-000822,-0.7179163229180001
ACH-000823,-0.395631152223
ACH-000824,-0.42117187478100004
ACH-000827,-0.272861685598
ACH-000829,-0.25003471119000004
ACH-000831,-0.45776481560500004
ACH-000832,-0.707463638247
ACH-000833,-0.386988108488
ACH-000834,-0.548351379888
ACH-000835,-0.391499246684
ACH-000836,-0.533628646247
ACH-000837,-0.351476965415
ACH-000838,-0.667381626333
ACH-000839,-0.150538284942
ACH-000840,-0.388917309916
ACH-000841,-0.578102249864
ACH-000843,-0.279099242546
ACH-000846,-0.519488910853
ACH-000847,-0.279577415853
ACH-000848,-0.44702331288900005
ACH-000849,-0.43052087763700003
ACH-000851,-0.30825132551
ACH-000855,-0.470369736087
ACH-000856,-0.23453659151099998
ACH-000858,-0.316710126016
ACH-000859,-0.525542217075
ACH-000861,-0.411640281271
ACH-000862,-0.30357152744800003
ACH-000865,-0.364551526633
ACH-000866,-0.274820563047
ACH-000867,-0.631647373255
ACH-000869,-0.554079437319
ACH-000872,-0.279643867373
ACH-000873,-0.45912530313100003
ACH-000876,-0.441068601179
ACH-000878,-0.676518368201
ACH-000880,-0.320726934405
ACH-000881,-0.276418396104
ACH-000882,-0.35701433358400003
ACH-000884,-0.186424648435
ACH-000885,-0.277990980328
ACH-000887,-0.36080246713799996
ACH-000888,-0.49538038883999996
ACH-000889,-0.47662835990900004
ACH-000890,-0.576660282163
ACH-000896,-0.549219882149
ACH-000898,-0.289916871553
ACH-000900,-0.799682517773
ACH-000901,-0.28259914266999997
ACH-000905,-0.478874296342
ACH-000906,-0.22878412298300002
ACH-000907,-0.4849509225
ACH-000910,-0.416253345189
ACH-000911,-0.268249358407
ACH-000912,-0.943368889076
ACH-000913,-0.5245936169
ACH-000915,-0.41622466615599996
ACH-000916,-0.133204099885
ACH-000917,-0.507683121447
ACH-000921,-0.623328676952
ACH-000924,-0.485248372581
ACH-000926,-0.249124906041
ACH-000928,-0.48877773419299997
ACH-000929,-0.642384673211
ACH-000932,-0.39829771008299997
ACH-000935,-0.569218971557
ACH-000936,-0.529933728476
ACH-000937,-0.370282647398
ACH-000938,-0.225024131955
ACH-000939,-0.9197526770810001
ACH-000941,-0.35149214043300003
ACH-000943,-0.610941227355
ACH-000946,-0.31662348157299997
ACH-000947,-0.475789281432
ACH-000948,-0.537848165635
ACH-000950,-0.163158171769
ACH-000953,-0.667568433344
ACH-000957,-0.85676935704
ACH-000958,0.035970637387599994
ACH-000960,-0.125585556684
ACH-000963,-0.6210011258070001
ACH-000968,-0.466947194792
ACH-000969,-0.645913876535
ACH-000973,-0.563557226615
ACH-000974,-0.381102470428
ACH-000975,-0.476600003799
ACH-000976,-0.433341865956
ACH-000978,-0.8772267007250001
ACH-000980,-0.274638784329
ACH-000984,-0.456134473055
ACH-000986,-0.771255284498
ACH-000988,-0.292702545694
ACH-000993,-0.45257057785
ACH-000994,-0.924026811294
ACH-000996,-0.783136749475
ACH-001001,-0.429214956063
ACH-001020,-0.38091178087800004
ACH-001028,-0.317983453945
ACH-001031,-0.530552928365
ACH-001038,-0.364862009364
ACH-001048,-0.327024447723
ACH-001050,-0.470292979433
ACH-001053,-0.431388395176
ACH-001054,-0.493243607678
ACH-001061,-0.426754258442
ACH-001067,-0.523818481603
ACH-001075,-0.462810207855
ACH-001096,-0.502977817399
ACH-001128,-0.581208325214
ACH-001134,-0.398427994418
ACH-001151,-0.333226564993
ACH-001163,-0.645447487722
ACH-001164,-0.6236690615
ACH-001173,-0.360359744969
ACH-001183,-0.37453216983099996
ACH-001184,-0.349953834346
ACH-001190,-0.45312982333499996
ACH-001192,-0.41520390738000007
ACH-001193,-0.719644831711
ACH-001196,-0.774736318928
ACH-001197,-0.58615405071
ACH-001205,-0.40033870782799996
ACH-001211,-0.532395169887
ACH-001212,-0.0719803682077
ACH-001228,-0.19826494865299998
ACH-001232,-0.42817024088699995
ACH-001239,-0.511546388113
ACH-001274,-0.6853784885649999
ACH-001275,-0.48974163968999995
ACH-001277,-0.19585770133400002
ACH-001278,-0.271296644601
ACH-001280,-0.341534997847
ACH-001283,-0.279418331778
ACH-001289,-0.552767667187
ACH-001295,-0.420068176275
ACH-001300,-0.287890199354
ACH-001301,-0.233158425749
ACH-001302,-0.481038261882
ACH-001303,-0.266648430458
ACH-001306,-0.41505660767999997
ACH-001318,-0.484902816374
ACH-001322,-0.551983194112
ACH-001328,-0.356178304178
ACH-001332,-0.5903305730889999
ACH-001333,-0.455900354537
ACH-001336,-0.46882632630500004
ACH-001340,-0.342592701605
ACH-001346,-0.296788458325
ACH-001353,-0.531629222938
ACH-001354,-0.283321335743
ACH-001367,-0.414852475052
ACH-001368,-0.353077683925
ACH-001374,-0.75689140757
ACH-001375,-0.35600891001400004
ACH-001377,-0.596074110584
ACH-001380,-0.46199162469800004
ACH-001391,-0.249119161261
ACH-001407,-0.319576028259
ACH-001408,-0.572281119266
ACH-001413,-0.556324692023
ACH-001430,-0.45581189871600003
ACH-001431,-0.276836612892
ACH-001450,-0.299833992128
ACH-001496,-0.260413442948
ACH-001500,-0.661181434024
ACH-001521,-0.0205177566583
ACH-001523,-0.649350042818
ACH-001532,-0.345662104887
ACH-001536,-0.291444200401
ACH-001550,-0.304985830281
ACH-001552,-0.13530579933700002
ACH-001554,-0.602681081993
ACH-001645,-0.455029690303
ACH-001654,-0.35361374502899995
ACH-001715,-0.539404782911
ACH-001735,-0.417394849551
ACH-001736,-0.294299152334
ACH-001737,0.0474036328271
ACH-001740,-0.392591772818
ACH-001745,-0.274701824776
ACH-001750,-0.42989440169
ACH-001765,-0.499569210458
ACH-001956,-0.8580984347310001
ACH-001957,-0.765331430851
