,RFWD3 (55159)
ACH-000233,-0.576160595919
ACH-000234,-0.217486358844
ACH-000235,-0.28280297968
ACH-000237,-0.375986684114
ACH-000238,-0.6314277332320001
ACH-000243,-0.418294851461
ACH-000244,-0.362913064238
ACH-000246,-0.38703725403800004
ACH-000248,-0.20076025776099998
ACH-000250,-0.17072732164700002
ACH-000251,-0.228736855085
ACH-000253,-0.17502572260899998
ACH-000255,-0.258397087683
ACH-000256,-0.25427535480700003
ACH-000257,-0.454071870129
ACH-000258,-0.0518745833864
ACH-000259,-0.347329473344
ACH-000260,-0.135452052095
ACH-000261,-0.5311843174199999
ACH-000262,-0.293246188433
ACH-000263,-0.440663961333
ACH-000264,-0.37183085185000003
ACH-000265,-0.351221292882
ACH-000266,-0.5957746572779999
ACH-000272,-0.423626504897
ACH-000273,-0.400661778529
ACH-000274,-0.44755961061099997
ACH-000277,-0.5071201501
ACH-000278,-0.30950609412700003
ACH-000279,-0.307786044074
ACH-000280,-0.244701323004
ACH-000281,-0.622678937994
ACH-000288,-0.375009893796
ACH-000291,-0.0044770258062600005
ACH-000293,-0.42912989692000003
ACH-000294,-0.11715437583300001
ACH-000295,-0.626549559319
ACH-000296,-0.288742992373
ACH-000302,-0.179266095417
ACH-000304,-0.241218333659
ACH-000307,-0.49219297310500004
ACH-000308,-0.37516175749799996
ACH-000310,-0.41586789846100003
ACH-000311,-0.389383829945
ACH-000312,-0.374681078283
ACH-000315,-0.466413539036
ACH-000316,-0.668618232849
ACH-000317,-0.353682843744
ACH-000318,-0.21160158312600003
ACH-000319,-0.358349437908
ACH-000320,-0.35969711115599995
ACH-000322,-0.578594289739
ACH-000323,-0.548265507466
ACH-000324,-0.31515031677600003
ACH-000329,-0.544545414736
ACH-000330,-0.174143137415
ACH-000331,-0.386203863059
ACH-000332,-0.352807899737
ACH-000334,-0.331942609886
ACH-000335,-0.268695668228
ACH-000336,-0.118951695054
ACH-000337,-0.683085473589
ACH-000339,-0.36278461482600005
ACH-000341,-0.316325013954
ACH-000348,-0.343263136118
ACH-000350,-0.560754987142
ACH-000352,-0.297441233088
ACH-000356,-0.43225934703900004
ACH-000361,-0.771989433769
ACH-000362,-0.486737738074
ACH-000363,-0.258152205358
ACH-000364,-0.31695944798500003
ACH-000365,-0.626987780879
ACH-000366,-0.283391149179
ACH-000368,-0.43360482938199996
ACH-000374,-0.617718281637
ACH-000375,-0.611815937703
ACH-000376,-0.343762452711
ACH-000381,-0.16872799937600003
ACH-000383,-0.45918744702
ACH-000387,-0.551967175389
ACH-000389,-0.134147496756
ACH-000390,-0.170217495174
ACH-000393,-0.44871844979900005
ACH-000395,-0.271027534661
ACH-000397,-0.220583389139
ACH-000401,-0.45467180218000003
ACH-000402,-0.315103747617
ACH-000403,-0.6198986288699999
ACH-000404,-0.21577126497699997
ACH-000406,-0.369884388563
ACH-000407,-0.392600738877
ACH-000408,-0.423269422036
ACH-000410,-0.301602385296
ACH-000411,-0.285053218864
ACH-000414,-0.420399339834
ACH-000415,-0.315441522672
ACH-000416,-0.5113660164180001
ACH-000420,-0.434813474104
ACH-000421,-0.324863129728
ACH-000424,-0.602763073261
ACH-000425,-0.33171055613899997
ACH-000426,-0.7543639261120001
ACH-000427,-0.321388278175
ACH-000433,-0.430892935934
ACH-000436,-0.129558090817
ACH-000444,-0.6885385934110001
ACH-000445,-0.309739053662
ACH-000448,-0.224353575247
ACH-000450,-0.37490750368000003
ACH-000452,-0.444876637518
ACH-000454,-0.135992896974
ACH-000458,-0.391007444641
ACH-000459,-0.19490063575599997
ACH-000460,-0.0101903157472
ACH-000461,-0.285677003639
ACH-000463,-0.220573753467
ACH-000464,-0.475085220357
ACH-000466,-0.537512455807
ACH-000467,-0.304317347689
ACH-000468,-0.07817143498700001
ACH-000469,-0.413118201981
ACH-000470,-0.7611903115299999
ACH-000471,-0.315825780523
ACH-000472,-0.44097899854999995
ACH-000473,-0.45692056767
ACH-000475,-0.353025613583
ACH-000476,-0.6117880373899999
ACH-000477,-0.59298887418
ACH-000480,-0.30787385524099997
ACH-000481,-0.199416049667
ACH-000483,-0.350862516235
ACH-000484,-0.349685706592
ACH-000485,-0.340984310833
ACH-000486,-0.37005616429399996
ACH-000487,-0.49184803138899996
ACH-000488,-0.252623209885
ACH-000490,-0.33929973331999996
ACH-000491,-0.30034949370700004
ACH-000495,-0.36477828067900003
ACH-000496,-0.608789800747
ACH-000499,-0.19859513170200002
ACH-000500,-0.482757369173
ACH-000502,-0.286912381536
ACH-000503,-0.29534006749200004
ACH-000505,-0.560597288707
ACH-000507,-0.15543162773299998
ACH-000510,-0.264812908985
ACH-000511,-0.557367361666
ACH-000512,-0.23092216145999997
ACH-000516,-0.576224315035
ACH-000517,-0.38187840460699995
ACH-000518,-0.44884308773299997
ACH-000520,-0.34606375134000006
ACH-000521,-0.5732040383739999
ACH-000522,-0.645904035575
ACH-000524,-0.368692137908
ACH-000527,-0.315047207794
ACH-000528,-0.7557223994140001
ACH-000537,-0.47651110134900004
ACH-000541,-0.5821181860970001
ACH-000542,-0.526191845148
ACH-000544,-0.616584206572
ACH-000545,-0.4887460765300001
ACH-000547,-0.361395228217
ACH-000548,-0.31324842554000004
ACH-000549,-0.402742350602
ACH-000550,-0.526831916438
ACH-000552,-0.276343198985
ACH-000556,-0.14927003987
ACH-000557,-0.296757088117
ACH-000570,-0.287984881545
ACH-000571,-0.289145226791
ACH-000573,-0.286133068125
ACH-000576,-0.323691090136
ACH-000580,-0.195026868077
ACH-000584,-0.802988440708
ACH-000585,-0.384148839044
ACH-000588,-0.349382723119
ACH-000589,-0.282244483029
ACH-000591,-0.12075522965800001
ACH-000593,-0.156560700531
ACH-000600,-0.10688549559800001
ACH-000601,-0.291935624266
ACH-000604,-0.229549717465
ACH-000605,-0.442771779802
ACH-000606,-0.287752200018
ACH-000608,-0.562295488866
ACH-000614,-0.712474413039
ACH-000616,-0.349884886922
ACH-000618,-0.357687691584
ACH-000619,-0.293358085735
ACH-000620,-0.284833180814
ACH-000621,-0.502618680423
ACH-000622,-0.602290116563
ACH-000623,-0.476598927218
ACH-000624,-0.25215741146
ACH-000627,-0.40909907116300004
ACH-000630,-0.375128267012
ACH-000632,-0.437001818714
ACH-000633,-0.17758981310400002
ACH-000637,-0.46022082376400003
ACH-000638,-0.602389514527
ACH-000646,-0.31791950388900003
ACH-000647,-0.374832409064
ACH-000648,-0.45278244062600004
ACH-000649,-0.515993764625
ACH-000651,-0.451184775207
ACH-000652,-0.283409041974
ACH-000653,-0.414055980331
ACH-000657,-0.301824950409
ACH-000658,-0.436300337705
ACH-000661,-0.130527011419
ACH-000662,-0.06071226702819999
ACH-000663,-0.33706598372
ACH-000665,-0.267993712625
ACH-000671,-0.00189454514372
ACH-000673,-0.41899754531499994
ACH-000676,-0.28787617716200004
ACH-000677,-0.476837352047
ACH-000681,-0.150641701471
ACH-000682,-0.307004355455
ACH-000683,-0.28270311230399997
ACH-000684,-0.254376275171
ACH-000688,-0.5764460591749999
ACH-000693,-0.5206949214159999
ACH-000694,-0.391045944016
ACH-000695,-0.302956400074
ACH-000696,-0.534677479989
ACH-000697,-0.25056590354499997
ACH-000699,-0.43556981343999995
ACH-000701,-0.6383202651519999
ACH-000706,-0.165882536711
ACH-000711,-0.221574012969
ACH-000713,-0.44704605434199995
ACH-000714,-0.265659478842
ACH-000718,-0.516721611196
ACH-000720,-0.222871037313
ACH-000721,-0.28984805329700003
ACH-000724,-0.271891493426
ACH-000725,-0.418698641915
ACH-000732,-0.152838863856
ACH-000734,-0.22054148328
ACH-000735,-0.38493715430799996
ACH-000736,-0.54902138022
ACH-000738,-0.352586080244
ACH-000746,-0.13757070862
ACH-000747,-0.107251636568
ACH-000748,-0.462345960884
ACH-000753,-0.284172198046
ACH-000756,-0.467987261937
ACH-000757,-0.358192728131
ACH-000758,-0.505254885966
ACH-000760,-0.123332826886
ACH-000763,-0.55804558334
ACH-000764,-0.555076055803
ACH-000765,-0.164800794344
ACH-000766,-0.40822849607
ACH-000767,-0.438316248143
ACH-000768,-0.464123788511
ACH-000769,-0.378502504715
ACH-000770,-0.398656863244
ACH-000771,-0.417470850348
ACH-000773,-0.202720264973
ACH-000776,-0.411454516012
ACH-000777,-0.7226715783490001
ACH-000778,-0.471136682446
ACH-000781,-0.292330820852
ACH-000782,-0.49354488084799997
ACH-000783,-0.537155304612
ACH-000784,-0.37258340169200005
ACH-000785,-0.7721316827339999
ACH-000787,-0.572736790239
ACH-000788,-0.359966170589
ACH-000791,-0.605440722111
ACH-000792,-0.507970362454
ACH-000794,-0.544395644507
ACH-000796,-0.804285512877
ACH-000799,-0.6505129363359999
ACH-000800,-0.337401868788
ACH-000802,-0.404752429186
ACH-000804,-0.0314460101767
ACH-000805,-0.46195567989299996
ACH-000809,-0.669417922548
ACH-000810,-0.560352331187
ACH-000811,-0.441663391671
ACH-000817,-0.530813383928
ACH-000819,-0.308198537103
ACH-000820,-0.521638298545
ACH-000821,-0.31205245399500003
ACH-000822,-0.341826505845
ACH-000823,-0.356639285592
ACH-000824,-0.239030230837
ACH-000827,-0.223768882227
ACH-000829,-0.6852399122280001
ACH-000831,-0.22599625326900002
ACH-000832,-0.399014062589
ACH-000833,-0.09179586471000001
ACH-000834,-0.369093546389
ACH-000835,-0.50955708515
ACH-000836,-0.46767190518299995
ACH-000837,-0.34591819384800004
ACH-000838,-0.178610953241
ACH-000839,-0.21344962740899998
ACH-000840,-0.7074148232430001
ACH-000841,-0.41828841038099995
ACH-000843,-0.37890209456699997
ACH-000846,-0.260951707654
ACH-000847,-0.102779756414
ACH-000848,-0.283132594404
ACH-000849,-0.298268205345
ACH-000851,-0.21361122037
ACH-000855,-0.559330319968
ACH-000856,-0.35912032938199995
ACH-000858,-0.303386789055
ACH-000859,0.023196221070599998
ACH-000861,-0.447845581565
ACH-000862,-0.355613562377
ACH-000865,-0.5204184677570001
ACH-000866,-0.352131397228
ACH-000867,-0.280952500854
ACH-000869,-0.47724287280100003
ACH-000872,-0.242751707241
ACH-000873,-0.170222548719
ACH-000876,-0.500797112527
ACH-000878,-0.38406039327200003
ACH-000880,-0.35494319011200004
ACH-000881,-0.28914612550999996
ACH-000882,-0.191758409126
ACH-000884,-0.308175287759
ACH-000885,-0.406424788619
ACH-000887,-0.313563640958
ACH-000888,-0.245701752648
ACH-000889,-0.325251846659
ACH-000890,-0.457850284388
ACH-000896,-0.287543085431
ACH-000898,-0.104160701072
ACH-000900,-0.545789303803
ACH-000901,-0.47838050398299997
ACH-000905,-0.433743581647
ACH-000906,-0.492972142135
ACH-000907,-0.306622815519
ACH-000910,-0.322688636408
ACH-000911,-0.279877642234
ACH-000912,-0.431410896413
ACH-000913,-0.214039264174
ACH-000915,-0.293112895339
ACH-000916,-0.641240485129
ACH-000917,-0.198437307717
ACH-000921,-0.297841535694
ACH-000924,-0.125246947753
ACH-000926,-0.342130961497
ACH-000928,-0.410693086646
ACH-000929,-0.572557626428
ACH-000932,-0.421135907956
ACH-000935,-0.520853008335
ACH-000936,-0.214193721481
ACH-000937,-0.38538543407399994
ACH-000938,-0.622031575127
ACH-000939,-0.196499871861
ACH-000941,-0.27013676680300003
ACH-000943,-0.225079889606
ACH-000946,-0.291175358263
ACH-000947,-0.239330342856
ACH-000948,-0.275940947048
ACH-000950,-0.23882207951499998
ACH-000953,-0.0847349631314
ACH-000957,-0.383857487091
ACH-000958,-0.304942780077
ACH-000960,-0.704329295466
ACH-000963,-0.397518401307
ACH-000968,-0.356460653596
ACH-000969,-0.030101801935299998
ACH-000973,-0.313170219465
ACH-000974,-0.7057538812270001
ACH-000975,-0.244554124327
ACH-000976,-0.44619835001
ACH-000978,-0.28962413342099996
ACH-000980,-0.24054811773499998
ACH-000984,-0.470767320573
ACH-000986,-0.374895996204
ACH-000988,-0.271846222672
ACH-000993,-0.242831615011
ACH-000994,-0.392685768297
ACH-000996,-0.3867871042
ACH-001001,-0.30042746795499997
ACH-001020,-0.399320623856
ACH-001028,-0.292412132033
ACH-001031,-0.603803941215
ACH-001038,-0.413707812777
ACH-001048,-0.267962953118
ACH-001050,-0.30122261021499996
ACH-001053,-0.142157436797
ACH-001054,-0.518077261417
ACH-001061,-0.34272693909
ACH-001067,-0.139914133789
ACH-001075,-0.230326211725
ACH-001096,-0.444389953275
ACH-001128,-0.547730985364
ACH-001134,-0.314486189644
ACH-001151,-0.451472554635
ACH-001163,-0.21526646387499998
ACH-001164,-0.541599722535
ACH-001173,-0.385270436593
ACH-001183,-0.5600121283730001
ACH-001184,-0.709340341115
ACH-001190,-0.291878266399
ACH-001192,-0.308884025462
ACH-001193,-0.27560142794
ACH-001196,-0.38350431115500005
ACH-001197,-0.359672164854
ACH-001205,-0.10958619207699999
ACH-001211,-0.364227166571
ACH-001212,-0.539946182581
ACH-001228,-0.354033520745
ACH-001232,-0.525849086843
ACH-001239,-0.36756175791100004
ACH-001274,-0.476659464284
ACH-001275,-0.36115268393600003
ACH-001277,-0.380156810307
ACH-001278,-0.514610462653
ACH-001280,-0.8508184909819999
ACH-001283,-0.246431058358
ACH-001289,-0.5706424624449999
ACH-001295,-0.60191805598
ACH-001300,-0.29326242737799996
ACH-001301,-0.05108909908430001
ACH-001302,-0.17022785755800002
ACH-001303,-0.36405442437700003
ACH-001306,-0.442972837837
ACH-001318,-0.144689465878
ACH-001322,-0.225062700004
ACH-001328,-0.191269493352
ACH-001332,0.0303589956338
ACH-001333,-0.22223821463500001
ACH-001336,-0.565109023097
ACH-001340,-0.21856789058
ACH-001346,-0.342514125812
ACH-001353,-0.60032316704
ACH-001354,-0.442432043036
ACH-001367,-0.314186754765
ACH-001368,-0.602420073026
ACH-001374,-1.1324640019499999
ACH-001375,-0.56459750741
ACH-001377,-0.43403307012599995
ACH-001380,-0.34216058312700004
ACH-001391,-0.214715652977
ACH-001407,-0.46138299436999997
ACH-001408,-0.0377621462466
ACH-001413,-0.500315891195
ACH-001430,-0.127453132028
ACH-001431,-0.389921676158
ACH-001450,-0.251733396604
ACH-001496,-0.21456881245
ACH-001500,-0.0505650279031
ACH-001521,-0.403410035066
ACH-001523,-0.330204582166
ACH-001532,-0.5279990234790001
ACH-001536,-0.337827777722
ACH-001550,-0.37162845251599996
ACH-001552,-0.44411600958700004
ACH-001554,-0.425870346778
ACH-001645,-0.496123585871
ACH-001654,-0.450106896701
ACH-001715,-0.34762787604
ACH-001735,-0.651561050805
ACH-001736,-0.854090536578
ACH-001737,-0.0635208467713
ACH-001740,-0.260687869798
ACH-001745,-0.508090961912
ACH-001750,-0.24519399534000003
ACH-001765,-0.0803677575564
ACH-001956,-0.473800351065
ACH-001957,-0.46099944656
