,SCGB1D1 (10648)
ACH-000323,-0.289880130171
ACH-000324,-0.445186069487
ACH-000329,-0.0794810401599
ACH-000330,-0.511402217105
ACH-000331,-0.475254023856
ACH-000332,-0.247261613921
ACH-000334,-0.194093744334
ACH-000335,-0.40544548788900003
ACH-000336,-0.316449444555
ACH-000337,-0.415543081697
ACH-000339,-0.252624101954
ACH-000341,-0.38922912575
ACH-000348,-0.16260892575400002
ACH-000350,-0.465187583004
ACH-000352,-0.32108591619000004
ACH-000356,-0.445032617293
ACH-000361,-0.492551343131
ACH-000362,-0.268645116699
ACH-000363,-0.183059587379
ACH-000364,-0.231976669901
ACH-000365,-0.329404152148
ACH-000366,-0.503640070919
ACH-000368,-0.226552354467
ACH-000374,-0.608383669284
ACH-000375,-0.297882836012
ACH-000376,-0.171360419177
ACH-000381,-0.277840429141
ACH-000383,-0.36196589217299996
ACH-000387,-0.140351993427
ACH-000389,-0.315059758022
ACH-000390,-0.259052067876
ACH-000393,-0.236386869426
ACH-000395,-0.161642728425
ACH-000397,-0.38495640079599996
ACH-000401,-0.155642912492
ACH-000402,-0.460935885273
ACH-000403,-0.256337745046
ACH-000404,-0.46025956596400003
ACH-000406,-0.24898661652100001
ACH-000407,-0.402762327294
ACH-000408,-0.478388417773
ACH-000410,-0.226599075981
ACH-000411,-0.323393724719
ACH-000414,-0.20866609210999998
ACH-000415,-0.642789130756
ACH-000416,-0.132899862193
ACH-000420,-0.334847884101
ACH-000421,-0.395399168837
ACH-000424,-0.377733981341
ACH-000425,-0.21579936302299998
ACH-000426,-0.334395878202
ACH-000427,-0.412755261301
ACH-000433,-0.143786776693
ACH-000436,-0.06898572333939999
ACH-000444,-0.26625164503000004
ACH-000445,-0.285782552836
ACH-000448,-0.2447085726
ACH-000450,-0.124353654803
ACH-000452,-0.40252710827200006
ACH-000454,-0.25883578553500003
ACH-000458,-0.518089423121
ACH-000459,-0.028320976623299996
ACH-000460,-0.267067950186
ACH-000461,-0.5882310021720001
ACH-000463,-0.294830275938
ACH-000464,-0.23050280032900003
ACH-000466,-0.260748112326
ACH-000467,-0.136176407398
ACH-000468,-0.285314331526
ACH-000469,-0.34240783733999997
ACH-000470,-0.0772542823027
ACH-000471,-0.280161202101
ACH-000472,-0.23664509522100002
ACH-000473,-0.29053092857900004
ACH-000475,-0.267711527172
ACH-000476,-0.361287859503
ACH-000477,-0.265451804754
ACH-000480,-0.440106033642
ACH-000481,-0.252720559616
ACH-000483,-0.47360768703999995
ACH-000484,-0.43964236531499995
ACH-000485,-0.33799220509800004
ACH-000486,-0.33708427167099997
ACH-000487,-0.187811404119
ACH-000488,-0.287610511014
ACH-000490,-0.22026998402399997
ACH-000491,-0.188527392315
ACH-000495,-0.18875762400899998
ACH-000496,-0.24796399230500002
ACH-000499,-0.5178484967539999
ACH-000500,-0.185394797096
ACH-000502,-0.344417478315
ACH-000503,-0.361780773509
ACH-000505,-0.214025043246
ACH-000507,-0.22745998504099998
ACH-000510,-0.184328468347
ACH-000511,-0.345371407271
ACH-000512,-0.04312964856919999
ACH-000516,-0.127727331403
ACH-000517,-0.304619127667
ACH-000518,-0.328364169752
ACH-000520,-0.19142263168600002
ACH-000521,-0.17618899056600001
ACH-000522,-0.258584302037
ACH-000524,-0.144046524035
ACH-000527,-0.20359046568199998
ACH-000528,-0.323704894082
ACH-000537,-0.432485463218
ACH-000541,-0.8109893387970001
ACH-000542,-0.328636256109
ACH-000544,-0.346735988807
ACH-000545,-0.598964725854
ACH-000547,-0.330083137776
ACH-000548,-0.466545348694
ACH-000549,-0.46740830858000004
ACH-000550,-0.144588834841
ACH-000552,-0.300448645527
ACH-000556,-0.325972276697
ACH-000557,-0.34306193828500003
ACH-000570,-0.507073400045
ACH-000571,-0.469755888011
ACH-000573,-0.17611351368099998
ACH-000576,-0.325520943473
ACH-000580,-0.483760371403
ACH-000584,-0.248376035404
ACH-000585,-0.43170634327699997
ACH-000588,-0.34033583595899997
ACH-000589,-0.201283390555
ACH-000591,-0.376885737037
ACH-000593,-0.308090548393
ACH-000600,-0.628777996563
ACH-000601,-0.204431198724
ACH-000604,-0.305103879244
ACH-000605,-0.324236978154
ACH-000606,-0.513255697328
ACH-000608,-0.565136095289
ACH-000614,-0.414587713605
ACH-000616,-0.266493645224
ACH-000618,-0.47079273577299996
ACH-000619,-0.509994994153
ACH-000620,-0.0734574469465
ACH-000621,-0.33737426475000004
ACH-000622,-0.271096039336
ACH-000623,-0.46624903159100006
ACH-000624,-0.24800207290800003
ACH-000627,-0.197500818864
ACH-000630,-0.31368363271099997
ACH-000632,-0.268338730877
ACH-000633,-0.543345466442
ACH-000637,-0.568439909677
ACH-000638,-0.199124379646
ACH-000646,-0.18550962339699997
ACH-000647,-0.367057828793
ACH-000648,-0.421498275444
ACH-000649,-0.385655985493
ACH-000651,-0.225751421279
ACH-000652,-0.23760066245
ACH-000653,-0.43051176018700005
ACH-000657,-0.333547655627
ACH-000658,-0.40499773948
ACH-000661,-0.446497311345
ACH-000662,-0.102920218959
ACH-000663,-0.433287602969
ACH-000665,-0.44910230141999996
ACH-000671,-0.5025624041319999
ACH-000673,-0.29253252464
ACH-000676,-0.292379828684
ACH-000677,-0.440818190703
ACH-000681,-0.327297514152
ACH-000682,-0.146832671448
ACH-000683,-0.378861821501
ACH-000684,-0.378084126554
ACH-000688,-0.27174423929
ACH-000693,-0.45835508230899996
ACH-000694,-0.42685743616899996
ACH-000695,-0.236524068512
ACH-000696,-0.30314049639400004
ACH-000697,-0.445285755309
ACH-000699,-0.283669664889
ACH-000701,-0.196032279434
ACH-000706,-0.161063918325
ACH-000711,-0.236729119752
ACH-000713,-0.427980080695
ACH-000714,-0.339038309467
ACH-000718,-0.17839269647199998
ACH-000720,-0.22815840260200002
ACH-000721,-0.212902018798
ACH-000724,-0.120414612106
ACH-000725,-0.112508555006
ACH-000732,-0.344170408185
ACH-000734,-0.581312693192
ACH-000735,-0.21866274318000004
ACH-000736,-0.44548998865199996
ACH-000738,-0.319026531877
ACH-000746,-0.589761365232
ACH-000747,-0.273417623688
ACH-000748,-0.492822802455
ACH-000753,-0.39242610813100004
ACH-000756,-0.557883630906
ACH-000757,-0.48914725045199997
ACH-000758,-0.35412014207099995
ACH-000760,-0.293564273778
ACH-000763,-0.314371757711
ACH-000764,-0.418119401479
ACH-000765,-0.541699671732
ACH-000766,-0.18493328596
ACH-000767,-0.045537249533
ACH-000768,-0.180341038811
ACH-000769,-0.41194024566799997
ACH-000770,-0.249808742775
ACH-000771,-0.245496463204
ACH-000773,-0.415571771369
ACH-000776,-0.38191328526600005
ACH-000777,-0.341265672711
ACH-000778,-0.159101579801
ACH-000781,-0.390484824212
ACH-000782,-0.459558039635
ACH-000783,-0.307954998524
ACH-000784,-0.243894215583
ACH-000785,-0.233230437698
ACH-000787,-0.19653785627
ACH-000788,-0.23982645911699998
ACH-000791,-0.42722562160300004
ACH-000792,-0.206068262344
ACH-000794,-0.55056022732
ACH-000796,-0.3911425535
ACH-000799,-0.309991286301
ACH-000800,-0.34247100674599995
ACH-000802,-0.316656053792
ACH-000804,-0.35595377081600005
ACH-000805,-0.22908862017499998
ACH-000809,-0.293399182892
ACH-000810,-0.458286015423
ACH-000811,-0.252879474951
ACH-000817,-0.49236384115000004
ACH-000819,-0.288593761132
ACH-000820,-0.236291594143
ACH-000821,-0.327443129932
ACH-000822,-0.332305315453
ACH-000823,-0.393733973389
ACH-000824,-0.5255386968519999
ACH-000827,-0.194761375026
ACH-000829,-0.265977379896
ACH-000831,-0.222979100555
ACH-000832,-0.511385849847
ACH-000833,-0.256206053776
ACH-000834,-0.556430359727
ACH-000835,-0.394743221931
ACH-000836,-0.250880170665
ACH-000837,-0.258554225272
ACH-000838,-0.468569015469
ACH-000839,-0.656655452163
ACH-000840,-0.280896813607
ACH-000841,-0.154564776217
ACH-000843,-0.507341613689
ACH-000846,-0.35692176935599995
ACH-000847,-0.48525575337899995
ACH-000848,-0.459781243645
ACH-000849,-0.26043978798399997
ACH-000851,-0.207673782658
ACH-000855,-0.379207244531
ACH-000856,-0.29197794735599997
ACH-000858,-0.19540245261199998
ACH-000859,-0.316225402136
ACH-000861,-0.428022802984
ACH-000862,-0.21113492662900002
ACH-000865,-0.300021789007
ACH-000866,-0.239176646475
ACH-000867,-0.31480972704300003
ACH-000869,-0.286895959672
ACH-000872,-0.349526111708
ACH-000873,-0.235802595275
ACH-000876,-0.477669033656
ACH-000878,-0.33451348213300003
ACH-000880,-0.230478430402
ACH-000881,-0.277460194401
ACH-000882,-0.260505317752
ACH-000884,-0.135247956467
ACH-000885,-0.30194329728
ACH-000887,-0.444117445486
ACH-000888,-0.329775410908
ACH-000889,-0.220036029461
ACH-000890,-0.45313989795500004
ACH-000896,-0.353363195429
ACH-000898,-0.313248739856
ACH-000900,-0.284415329404
ACH-000901,-0.550596614578
ACH-000905,-0.275702685803
ACH-000906,-0.267801473802
ACH-000907,-0.061664638939999995
ACH-000910,-0.229107963649
ACH-000911,-0.327067609705
ACH-000912,-0.361361157827
ACH-000913,-0.281085582288
ACH-000915,-0.249850236902
ACH-000916,0.149939494887
ACH-000917,-0.49325931459100003
ACH-000921,-0.278023602692
ACH-000924,-0.19439884181400002
ACH-000926,-0.185674464031
ACH-000928,-0.290015234237
ACH-000929,-0.383127017924
ACH-000932,-0.22926721199
ACH-000935,-0.16902175004099998
ACH-000936,-0.460019462384
ACH-000937,-0.192465691216
ACH-000938,-0.35205894808300003
ACH-000939,-0.388036097953
ACH-000941,-0.5262837313409999
ACH-000943,-0.357451000082
ACH-000946,-0.447556321078
ACH-000947,-0.29769475606400003
ACH-000948,-0.247034195889
ACH-000950,-0.297036834688
ACH-000953,-0.30120616144900003
ACH-000957,-0.432264359881
ACH-000958,-0.18870926084000003
ACH-000960,-0.236619312944
ACH-000963,-0.665176544903
ACH-000968,-0.628163412116
ACH-000969,-0.504864000495
ACH-000973,-0.298554765085
ACH-000974,-0.33812574905000004
ACH-000975,-0.22596540794300002
ACH-000976,-0.14889840226
ACH-000978,-0.37238195589
ACH-000980,-0.218123607335
ACH-000984,-0.101848621678
ACH-000986,-0.2683295862
ACH-000988,-0.250977709952
ACH-000993,-0.204812448151
ACH-000994,-0.504251604352
ACH-000996,-0.380658301322
ACH-001001,-0.19822134135000002
ACH-001020,-0.310833412563
ACH-001028,-0.24810081084199997
ACH-001031,-0.473321211109
ACH-001038,-0.30875527027800004
ACH-001048,-0.309678243639
ACH-001050,-0.276194977355
ACH-001053,-0.342858747324
ACH-001054,-0.24727576942600002
ACH-001061,-0.386816290716
ACH-001067,-0.16779590406800002
ACH-001075,-0.586841915074
ACH-001096,-0.321048188356
ACH-001128,-0.214640108391
ACH-001134,-0.154647253599
ACH-001151,-0.18505399131900002
ACH-001163,-0.39400974193000005
ACH-001164,-0.163058840711
ACH-001173,-0.31131211757599997
ACH-001183,-0.277273726164
ACH-001184,0.0707004653363
ACH-001190,-0.276061965569
ACH-001192,-0.303029332979
ACH-001193,-0.0578819309839
ACH-001196,-0.31661021858000005
ACH-001197,-0.0110592383329
ACH-001205,-0.41751063083400003
ACH-001211,-0.542127129178
ACH-001212,-0.19707952159699998
ACH-001228,-0.30023877204300004
ACH-001232,-0.27274755982
ACH-001239,-0.199269616048
ACH-001274,-0.47211426402199996
ACH-001275,-0.178817181407
ACH-001277,-0.43098781857699997
ACH-001278,-0.2895638092
ACH-001280,-0.258661552179
ACH-001283,-0.336574350313
ACH-001289,-0.26819139293600003
ACH-001295,-0.236793663645
ACH-001300,-0.38900805553
ACH-001301,-0.299014968433
ACH-001302,-0.361145907144
ACH-001303,-0.43461820005199997
ACH-001306,-0.612812462629
ACH-001318,-0.352164313453
ACH-001322,-0.246577451873
ACH-001328,-0.410358495236
ACH-001332,-0.186913698613
ACH-001333,-0.0865984393011
ACH-001336,-0.43103246843000004
ACH-001340,-0.389718390794
ACH-001346,-0.495171673869
ACH-001353,-0.35172340087
ACH-001354,-0.370848807217
ACH-001367,-0.227425499774
ACH-001368,-0.284595479577
ACH-001374,-0.258054621428
ACH-001375,-0.455165845357
ACH-001377,-0.33381521193700003
ACH-001380,-0.301357545003
ACH-001391,-0.297442645667
ACH-001407,-0.289092002904
ACH-001408,-0.496626753336
ACH-001413,-0.46463292272
ACH-001430,-0.409213549311
ACH-001431,-0.393749870942
ACH-001450,-0.298458500799
ACH-001496,-0.327298603606
ACH-001500,-0.278911856149
ACH-001521,-0.351845336564
ACH-001523,-0.262790576496
ACH-001532,-0.298115320509
ACH-001536,-0.226991868165
ACH-001550,-0.38856222985100003
ACH-001552,-0.24212003871800003
ACH-001554,-0.264073350987
ACH-001645,-0.235806844704
ACH-001654,-0.380909590589
ACH-001715,-0.23595120563799998
ACH-001735,-0.373487750267
ACH-001736,-0.252870160788
ACH-001737,-0.209220437659
ACH-001740,-0.099439579726
ACH-001745,-0.07973001841630001
ACH-001750,-0.278429560629
ACH-001765,-0.291162398231
ACH-001956,-0.25508063498000005
ACH-001957,-0.418426213125
