,CREB3 (10488)
ACH-000235,-0.360568256461
ACH-000237,-0.17195553414099998
ACH-000238,-0.157504347684
ACH-000243,-0.43014486054799994
ACH-000244,-0.46050146974100004
ACH-000246,-0.383080244956
ACH-000248,-0.13245517935
ACH-000250,-0.155484215266
ACH-000251,-0.214242266498
ACH-000253,-0.09653851462589999
ACH-000255,-0.364789545269
ACH-000256,-0.241778873107
ACH-000257,-0.21841701328000002
ACH-000258,-0.29216477149
ACH-000259,-0.210259971853
ACH-000260,-0.181224825327
ACH-000261,-0.240099577097
ACH-000262,-0.166379118542
ACH-000263,-0.0934619862136
ACH-000264,-0.328459914925
ACH-000265,-0.458908007198
ACH-000266,-0.387547693879
ACH-000272,-0.212082797709
ACH-000273,-0.147690814861
ACH-000274,-0.263371767014
ACH-000277,-0.189332239493
ACH-000278,-0.356752125322
ACH-000279,-0.17320020707699998
ACH-000280,-0.403547557869
ACH-000281,-0.260219514016
ACH-000288,-0.208712557505
ACH-000291,-0.263923708355
ACH-000293,-0.209964997321
ACH-000294,-0.027523325356099998
ACH-000295,-0.033968631958
ACH-000296,-0.162682954732
ACH-000302,-0.0479483026258
ACH-000304,-0.375275347087
ACH-000307,-0.309899886315
ACH-000308,-0.23746225807799998
ACH-000310,-0.242255758677
ACH-000311,-0.24492532455899999
ACH-000312,-0.207375690647
ACH-000315,-0.049814684278199996
ACH-000316,-0.313626828152
ACH-000317,-0.49687882204499995
ACH-000318,-0.40422587660400006
ACH-000319,-0.0332684063948
ACH-000320,-0.426319895705
ACH-000322,-0.323726549049
ACH-000323,-0.33611935774499996
ACH-000324,-0.247747768764
ACH-000329,-0.00707624853339
ACH-000330,-0.38915226690899996
ACH-000331,-0.363864866025
ACH-000332,-0.289128569055
ACH-000334,-0.194795352378
ACH-000335,-0.271458344741
ACH-000336,0.0638591257974
ACH-000337,-0.509879183649
ACH-000339,-0.379671318817
ACH-000341,0.0881275932122
ACH-000348,-0.234046700831
ACH-000350,-0.027712607965599996
ACH-000352,-0.33495114861200004
ACH-000356,-0.09190649980900001
ACH-000361,-0.09549326497209999
ACH-000362,-0.0617280518552
ACH-000363,-0.231657362173
ACH-000364,-0.491621985508
ACH-000365,-0.271464689059
ACH-000366,-0.314163462005
ACH-000368,-0.205816615172
ACH-000374,-0.276520004644
ACH-000375,-0.262060878377
ACH-000376,-0.213490216239
ACH-000381,-0.346744964644
ACH-000383,-0.22093336245
ACH-000387,-0.210451958976
ACH-000389,-0.557181507835
ACH-000390,-0.224152221171
ACH-000393,-0.280694514294
ACH-000395,-0.215918559198
ACH-000397,-0.35264072510600003
ACH-000401,-0.164517801968
ACH-000402,0.7466011857800001
ACH-000403,-0.22000668088300002
ACH-000404,-0.342024611555
ACH-000406,-0.135567717563
ACH-000407,-0.248107163836
ACH-000408,-0.345360372347
ACH-000410,-0.22687879377700002
ACH-000411,-0.352637787051
ACH-000414,-0.342025246482
ACH-000415,-0.00469291469883
ACH-000416,-0.30636861012
ACH-000420,-0.318648343597
ACH-000421,-0.120980963563
ACH-000424,-0.238440303873
ACH-000425,-0.311847530959
ACH-000426,-0.151776352144
ACH-000427,-0.11299226880100001
ACH-000433,-0.17664561376600002
ACH-000436,-0.185076042442
ACH-000444,-0.325895731797
ACH-000445,0.00418494871057
ACH-000448,-0.310280768105
ACH-000450,0.0988407526953
ACH-000452,-0.221985885577
ACH-000454,-0.083119245572
ACH-000458,-0.149695308185
ACH-000459,-0.21220062903499998
ACH-000460,-0.23730383531399998
ACH-000461,-0.0015551344071900002
ACH-000463,-0.267530106257
ACH-000464,-0.182924510109
ACH-000466,-0.256778638043
ACH-000467,-0.0952267821786
ACH-000468,-0.12044898597
ACH-000469,-0.20844077857999999
ACH-000470,-0.239145234334
ACH-000471,-0.248536530474
ACH-000472,-0.312690307624
ACH-000473,-0.0370737637979
ACH-000475,-0.281227219641
ACH-000476,-0.13305265250499998
ACH-000477,-0.22982442173099998
ACH-000480,-0.226503978942
ACH-000481,-0.137896092317
ACH-000483,-0.18023236900400003
ACH-000484,-0.20863310190499998
ACH-000485,-0.131628170749
ACH-000486,-0.15298944645999998
ACH-000487,-0.226142366868
ACH-000488,-0.17774807244000002
ACH-000490,-0.153835473469
ACH-000491,-0.205034257001
ACH-000495,-0.146396252963
ACH-000496,-0.336739850178
ACH-000499,-0.25113848676100003
ACH-000500,-0.223734502167
ACH-000502,-0.20991933457800002
ACH-000503,-0.289504949418
ACH-000505,-0.08814542076680001
ACH-000507,-0.402304654981
ACH-000510,-0.37278155744999997
ACH-000511,-0.317475214306
ACH-000512,0.050733904649599995
ACH-000516,-0.228727482601
ACH-000517,-0.255316176934
ACH-000518,-0.377225095408
ACH-000520,-0.270073747489
ACH-000521,-0.43968295960299997
ACH-000522,-0.137921691196
ACH-000524,-0.24790070798
ACH-000527,-0.205891340061
ACH-000528,-0.33585773366
ACH-000537,-0.37425408121299997
ACH-000541,-0.391378368508
ACH-000542,-0.21237981772
ACH-000544,-0.16516867377299999
ACH-000545,-0.22133964753600002
ACH-000547,-0.41295106419100003
ACH-000548,-0.0378285290101
ACH-000549,-0.17414312668499998
ACH-000550,-0.157490710792
ACH-000552,-0.218905694069
ACH-000556,-0.254839597609
ACH-000557,-0.0935139371403
ACH-000570,-0.188465154646
ACH-000571,-0.17561503171300002
ACH-000573,-0.254465633196
ACH-000576,-0.26738332376400004
ACH-000580,-0.28521713506499996
ACH-000584,-0.218193250271
ACH-000585,-0.059709476592199995
ACH-000588,-0.234723094543
ACH-000589,-0.36483353405
ACH-000591,-0.26312354819
ACH-000593,-0.04696378836540001
ACH-000600,-0.385311529422
ACH-000601,-0.270930522224
ACH-000604,0.10279621182399999
ACH-000605,-0.25680047259100003
ACH-000606,-0.150163703641
ACH-000608,-0.19434799890299997
ACH-000614,-0.27029732922899996
ACH-000616,-0.20510866563400001
ACH-000618,-0.0875652403871
ACH-000619,-0.296986276791
ACH-000620,-0.14973853139
ACH-000621,-0.20354608595600002
ACH-000622,-0.266536323801
ACH-000623,-0.273637999345
ACH-000624,-0.262695823567
ACH-000627,-0.19562643801
ACH-000630,-0.198700043822
ACH-000632,-0.195673667656
ACH-000633,-0.0285250806525
ACH-000637,-0.305725221828
ACH-000638,-0.415227977139
ACH-000646,-0.26355792646299997
ACH-000647,-0.229038105434
ACH-000648,-0.513342129808
ACH-000649,-0.365865386438
ACH-000651,-0.351844642822
ACH-000652,0.021454215783099997
ACH-000653,-0.17796662003
ACH-000657,-0.357550970423
ACH-000658,-0.167714467139
ACH-000661,-0.190242151671
ACH-000662,-0.207940857947
ACH-000663,-0.263552175208
ACH-000665,-0.289258050096
ACH-000671,-0.07053008169769999
ACH-000673,-0.26831745820999997
ACH-000676,-0.250556835975
ACH-000677,-0.20354280260699997
ACH-000681,-0.446810754676
ACH-000682,-0.224539199622
ACH-000683,-0.0480758353001
ACH-000684,-0.33541841572500003
ACH-000688,-0.370224078691
ACH-000693,-0.320953448646
ACH-000694,-0.345057089098
ACH-000695,-0.204998577146
ACH-000696,-0.284379764238
ACH-000697,-0.385076275207
ACH-000699,-0.273818597088
ACH-000701,-0.276366310455
ACH-000706,-0.116692844155
ACH-000711,-0.282221139591
ACH-000713,-0.29736568689599996
ACH-000714,-0.18796686518800002
ACH-000718,-0.37329939852399996
ACH-000720,-0.10437475108899999
ACH-000721,-0.20763237311799998
ACH-000724,-0.206762892709
ACH-000725,-0.14547062259500002
ACH-000732,-0.34317681036700004
ACH-000734,-0.271247330992
ACH-000735,-0.148200346708
ACH-000736,-0.235408644733
ACH-000738,-0.228585292977
ACH-000746,-0.07868122410589999
ACH-000747,-0.342508017266
ACH-000748,-0.391488908763
ACH-000753,-0.06541407906419999
ACH-000756,-0.275026056484
ACH-000757,-0.462581176747
ACH-000758,-0.504954397763
ACH-000760,-0.276446727868
ACH-000763,-0.12941953873099998
ACH-000764,-0.324595704612
ACH-000765,-0.43677163090599996
ACH-000766,-0.13382363303300002
ACH-000767,-0.12048284501800001
ACH-000768,-0.348854275363
ACH-000769,-0.130790361186
ACH-000770,-0.261406994138
ACH-000771,-0.238766377925
ACH-000773,-0.170604280917
ACH-000776,-0.552544115929
ACH-000777,-0.13131788925000001
ACH-000778,-0.11008342952299999
ACH-000781,-0.324824409298
ACH-000782,-0.174073854893
ACH-000783,-0.106599266282
ACH-000784,-0.091940739444
ACH-000785,-0.374333884288
ACH-000787,-0.175823096752
ACH-000788,-0.30719326545000003
ACH-000791,-0.379691352155
ACH-000792,-0.29197697751400004
ACH-000794,-0.06907691182
ACH-000796,-0.407841855604
ACH-000799,-0.6533796092140001
ACH-000800,0.318864530087
ACH-000802,-0.350372223998
ACH-000804,-0.261947446688
ACH-000805,-0.29588312531100003
ACH-000809,-0.218263034861
ACH-000810,-0.532850781907
ACH-000811,-0.47365270733000003
ACH-000817,-0.333902501909
ACH-000819,-0.288183182427
ACH-000820,-0.36127326606399995
ACH-000821,-0.255954148281
ACH-000822,-0.174653837611
ACH-000823,-0.37679534803099995
ACH-000824,-0.215960402365
ACH-000827,-0.25921820044300004
ACH-000829,-0.13041367289300002
ACH-000831,-0.164207118961
ACH-000832,-0.15476164589000002
ACH-000833,-0.127443078368
ACH-000834,-0.34270218425899995
ACH-000835,-0.373320445924
ACH-000836,-0.352698817179
ACH-000837,-0.27320314638099996
ACH-000838,-0.377433935339
ACH-000839,-0.198792259828
ACH-000840,-0.0988595453656
ACH-000841,-0.345635947394
ACH-000843,-0.17224086302900002
ACH-000846,-0.179433849355
ACH-000847,-0.0385276653048
ACH-000848,-0.20203143210000002
ACH-000849,-0.379645091435
ACH-000851,-0.25853556664
ACH-000855,-0.509828506193
ACH-000856,-0.304474185187
ACH-000858,-0.07805935622160001
ACH-000859,-0.589827565256
ACH-000861,-0.33791561570699996
ACH-000862,-0.0902304850908
ACH-000865,-0.29743865839600003
ACH-000866,-0.25514025076499997
ACH-000867,-0.18695143873599998
ACH-000869,-0.16954439737799998
ACH-000872,-0.265115702462
ACH-000873,-0.223405932028
ACH-000876,-0.147621316976
ACH-000878,-0.294943645523
ACH-000880,-0.22096521982099998
ACH-000881,-0.324035986441
ACH-000882,-0.204255087681
ACH-000884,-0.197417785707
ACH-000885,-0.329937948865
ACH-000887,-0.148875232898
ACH-000888,-0.15376098066299998
ACH-000889,-0.0626157840264
ACH-000890,-0.263735190701
ACH-000896,-0.14685206313
ACH-000898,-0.22432921334699998
ACH-000900,-0.37226547446900005
ACH-000901,-0.25910015040199996
ACH-000905,-0.081640893386
ACH-000906,-0.202247241404
ACH-000907,-0.349503752399
ACH-000910,-0.18161283738200001
ACH-000911,-0.201310334175
ACH-000912,-0.34888869272
ACH-000913,-0.254829060336
ACH-000915,-0.22172266896099999
ACH-000916,-0.174979792247
ACH-000917,-0.20229972816599998
ACH-000921,-0.319576006991
ACH-000924,-0.167232699217
ACH-000926,-0.277029391946
ACH-000928,-0.40849905358099997
ACH-000929,-0.325361710524
ACH-000932,-0.247872536922
ACH-000935,-0.41584006677599994
ACH-000936,-0.37592093748000005
ACH-000937,-0.113947241347
ACH-000938,-0.104716696509
ACH-000939,-0.174006239516
ACH-000941,-0.0415179214984
ACH-000943,-0.287864463
ACH-000946,-0.462072794284
ACH-000947,-0.22554490403000002
ACH-000948,-0.371292104384
ACH-000950,-0.272764638834
ACH-000953,-0.0577431150139
ACH-000957,-0.44918968095399997
ACH-000958,-0.2629772813
ACH-000960,-0.122315308978
ACH-000963,-0.630047920092
ACH-000968,-0.179871520756
ACH-000969,-0.0380711633861
ACH-000973,-0.204425370197
ACH-000974,-0.357106237899
ACH-000975,-0.11932275437100001
ACH-000976,-0.137755564085
ACH-000978,-0.0134565224132
ACH-000980,-0.176693412086
ACH-000984,-0.21860846487900001
ACH-000986,-0.026550886729000002
ACH-000988,-0.286129710572
ACH-000993,-0.276707082788
ACH-000994,-0.338328891378
ACH-000996,-0.108136690325
ACH-001001,-0.12286390172700001
ACH-001020,-0.344869504368
ACH-001028,-0.30020166135000004
ACH-001031,-0.312084760186
ACH-001038,-0.342295077468
ACH-001048,-0.25827828882599996
ACH-001050,-0.118051795609
ACH-001053,-0.17534355288400003
ACH-001054,-0.264815669101
ACH-001061,-0.19982930045400002
ACH-001067,-0.29383035583
ACH-001075,-0.272967497557
ACH-001096,-0.24579665411200002
ACH-001128,-0.310144700636
ACH-001134,-0.30763528503800003
ACH-001151,-0.293053359049
ACH-001163,-0.145185662202
ACH-001164,-0.384190010713
ACH-001173,-0.212001569272
ACH-001183,-0.0411629479996
ACH-001184,-0.134470450181
ACH-001190,-0.36977600970200003
ACH-001192,-0.260673051972
ACH-001193,0.043710062030300006
ACH-001196,-0.308351318197
ACH-001197,-0.12604050506699999
ACH-001205,-0.437330978747
ACH-001211,-0.206548371249
ACH-001212,0.126034874515
ACH-001228,-0.284751214055
ACH-001232,-0.164868729233
ACH-001239,-0.395149823786
ACH-001274,-0.497486820489
ACH-001275,-0.275652308099
ACH-001277,-0.312430866404
ACH-001278,-0.16542235343699999
ACH-001280,-0.32237824536
ACH-001283,-0.20365576725
ACH-001289,-0.177572346593
ACH-001295,-0.241668539391
ACH-001300,-0.323369024056
ACH-001301,-0.166434659748
ACH-001302,-0.351180201277
ACH-001303,-0.0773229252035
ACH-001306,0.0027589623256999997
ACH-001318,-0.315293269178
ACH-001322,-0.21196801763
ACH-001328,-0.0856696579015
ACH-001332,-0.428363638868
ACH-001333,-0.323769590957
ACH-001336,-0.13031484634600002
ACH-001340,-0.219154412397
ACH-001346,-0.202366337133
ACH-001353,-0.27853733666700004
ACH-001354,-0.0908003895217
ACH-001367,-0.32976389849800003
ACH-001368,-0.12672875888000001
ACH-001374,-0.8304929324060001
ACH-001375,-0.320025511119
ACH-001377,-0.323948950597
ACH-001380,-0.215298345363
ACH-001391,-0.188223497706
ACH-001407,-0.419239210182
ACH-001408,-0.280605379306
ACH-001413,-0.170263770792
ACH-001430,-0.0897581551337
ACH-001431,-0.224633661354
ACH-001450,-0.0655549990256
ACH-001496,-0.268225701384
ACH-001500,-0.290580052998
ACH-001521,0.0837611607622
ACH-001523,-0.220694759008
ACH-001532,-0.479290322744
ACH-001536,-0.32438294595899997
ACH-001550,-0.469560001532
ACH-001552,-0.223003574258
ACH-001554,-0.205059503023
ACH-001645,-0.22529360604499998
ACH-001654,-0.11375464701400001
ACH-001715,-0.0472971262356
ACH-001735,-0.290194354065
ACH-001736,-0.19350697427000002
ACH-001737,-0.174183413367
ACH-001740,-0.362239319005
ACH-001745,-0.197493743985
ACH-001750,-0.21472095972
ACH-001765,-0.330493271671
ACH-001956,-0.129953727633
ACH-001957,-0.167258837922
