,RAVER1 (125950)
ACH-000238,-0.25169405291700003
ACH-000243,-0.37044707818800005
ACH-000244,0.00961079335418
ACH-000246,-0.11069834136199999
ACH-000248,-0.30565527430100004
ACH-000250,-0.173542801814
ACH-000251,-0.312639991746
ACH-000253,-0.0507620857428
ACH-000255,-0.385057723457
ACH-000256,-0.359290723878
ACH-000257,-0.36511399119000004
ACH-000258,-0.258091115163
ACH-000259,-0.146580800868
ACH-000260,-0.30880238986200004
ACH-000261,-0.326320892718
ACH-000262,0.0525096130578
ACH-000263,-0.444917562184
ACH-000264,-0.0913120155308
ACH-000265,-0.044512848155899995
ACH-000266,-0.226503762286
ACH-000272,-0.126261888037
ACH-000273,-0.0858073248756
ACH-000274,-0.122211573421
ACH-000277,-0.0929478784977
ACH-000278,-0.15904488042
ACH-000279,-0.0155999622911
ACH-000280,0.0578833419615
ACH-000281,-0.09848900628019999
ACH-000288,-0.0954429558701
ACH-000291,-0.268605059236
ACH-000293,-0.30186110067
ACH-000294,-0.335350286362
ACH-000295,-0.144665791074
ACH-000296,0.115384877863
ACH-000302,-0.40700322798699995
ACH-000304,-0.0300280112646
ACH-000307,-0.013136695127000001
ACH-000308,-0.425751833604
ACH-000310,-0.0551447078809
ACH-000311,-0.262643447626
ACH-000312,-0.325114001009
ACH-000315,-0.389031829405
ACH-000316,-0.193599622509
ACH-000317,-0.106722100123
ACH-000318,-0.391758368533
ACH-000319,-0.536123300973
ACH-000320,-0.317557756154
ACH-000322,-0.0279148490571
ACH-000323,-0.240861338295
ACH-000324,-0.08418851528660001
ACH-000329,-0.0119907364556
ACH-000330,-0.143495431921
ACH-000331,-0.34657136544699996
ACH-000332,-0.103275833195
ACH-000334,-0.551819444996
ACH-000335,-0.055397887839
ACH-000336,-0.0645535319335
ACH-000337,-0.447094057975
ACH-000339,-0.100779144627
ACH-000341,-0.432425122453
ACH-000348,0.0396988288815
ACH-000350,-0.196026113792
ACH-000352,-0.181172336877
ACH-000356,-0.172621729441
ACH-000361,-0.07129786379719999
ACH-000362,-0.26483855878
ACH-000363,-0.423772398239
ACH-000364,-0.36610590971699997
ACH-000365,-0.210787473767
ACH-000366,-0.23742800954399998
ACH-000368,-0.0222147070774
ACH-000374,-0.143765972591
ACH-000375,-0.187939578818
ACH-000376,0.016217213607900002
ACH-000381,0.302006632026
ACH-000383,-0.232514985708
ACH-000387,-0.10711015636099999
ACH-000389,-0.127533269491
ACH-000390,-0.227339611734
ACH-000393,-0.30460083642499997
ACH-000395,-0.323679732615
ACH-000397,-0.25045030468699997
ACH-000401,0.23033667400600003
ACH-000402,-0.44757104474200005
ACH-000403,-0.254494862409
ACH-000404,-0.010105282612
ACH-000406,-0.15688553723200002
ACH-000407,-0.305342188237
ACH-000408,0.0639454245243
ACH-000410,-0.28005808334000004
ACH-000411,-0.259191106043
ACH-000414,-0.17084202301800003
ACH-000415,-0.312611480138
ACH-000416,-0.262837749871
ACH-000420,-0.387477615711
ACH-000421,-0.0647055255261
ACH-000424,-0.0615298135229
ACH-000425,-0.179377736263
ACH-000426,-0.311965558762
ACH-000427,-0.3055066288
ACH-000433,-0.32100763530299997
ACH-000436,-0.395646516863
ACH-000444,0.0348293022434
ACH-000445,-0.276939068297
ACH-000448,-0.229450109022
ACH-000450,0.349529004739
ACH-000452,-0.32218729854600003
ACH-000454,-0.288333457082
ACH-000458,-0.0608034486291
ACH-000459,-0.00786100382581
ACH-000460,-0.27901752324900003
ACH-000461,-0.16558538496
ACH-000463,-0.25935705281599997
ACH-000464,0.08488774304610001
ACH-000466,-0.08829303182880001
ACH-000467,-0.297881033375
ACH-000468,0.0865106163748
ACH-000469,-0.112659731164
ACH-000470,0.0386377412596
ACH-000471,-0.210977462474
ACH-000472,-0.438768435833
ACH-000473,0.204154411076
ACH-000475,-0.126129266468
ACH-000476,0.0953900901779
ACH-000477,-0.279342679819
ACH-000480,-0.233235889511
ACH-000481,-0.28106990132
ACH-000483,-0.319979210349
ACH-000484,-0.474521818256
ACH-000485,-0.319529200113
ACH-000486,-0.09174148396989999
ACH-000487,-0.18797376526700002
ACH-000488,-0.23780809054299998
ACH-000490,-0.183779470115
ACH-000491,-0.120899193636
ACH-000495,-0.195455794796
ACH-000496,-0.295650913337
ACH-000499,-0.44569420729500003
ACH-000500,-0.260441325368
ACH-000502,-0.237310557751
ACH-000503,-0.0276643807276
ACH-000505,-0.0488526186472
ACH-000507,-0.05075810285830001
ACH-000510,-0.310586893792
ACH-000511,-0.220084961752
ACH-000512,-0.196097907233
ACH-000516,-0.138360547468
ACH-000517,-0.0887913581626
ACH-000518,-0.196900551155
ACH-000520,-0.0690598630596
ACH-000521,-0.20193046803
ACH-000522,-0.21841561637499998
ACH-000524,-0.19057113620000002
ACH-000527,-0.319757290427
ACH-000528,-0.284579510716
ACH-000537,-0.18113592186500002
ACH-000541,-0.270034662255
ACH-000542,-0.0584220365467
ACH-000544,-0.11574330421399999
ACH-000545,-0.28829928268399996
ACH-000547,-0.172757196497
ACH-000548,-0.523018009022
ACH-000549,-0.0570611708682
ACH-000550,0.006535444442029999
ACH-000552,-0.0635213221218
ACH-000556,-0.38841553691299996
ACH-000557,-0.24985296622499997
ACH-000570,-0.040427978885800006
ACH-000571,-0.370272986844
ACH-000573,-0.105359338222
ACH-000576,-0.427267963825
ACH-000580,0.188368697074
ACH-000584,-0.0283413750192
ACH-000585,-0.399765958592
ACH-000588,-0.250055064468
ACH-000589,-0.073377846277
ACH-000591,-0.281272063138
ACH-000593,-0.0327663751766
ACH-000600,-0.20968496221900002
ACH-000601,-0.166221063474
ACH-000604,-0.290024769614
ACH-000605,-0.310200835246
ACH-000606,-0.149417342725
ACH-000608,-0.369809303498
ACH-000614,0.120740287425
ACH-000616,-0.12972369962000002
ACH-000618,-0.249602882982
ACH-000619,-0.24632011597800002
ACH-000620,-0.31008904100900003
ACH-000621,-0.253050955352
ACH-000622,-0.17603872295000003
ACH-000623,-0.197641620771
ACH-000624,-0.261275186901
ACH-000627,-0.17940370165199998
ACH-000630,-0.0889416107268
ACH-000632,-0.305582441529
ACH-000633,-0.26554845467599997
ACH-000637,-0.432659306293
ACH-000638,-0.295232907732
ACH-000646,-0.28057353276299996
ACH-000647,-0.333461603635
ACH-000648,-0.111112718663
ACH-000649,-0.142047304001
ACH-000651,-0.0240227922325
ACH-000652,-0.213860688587
ACH-000653,-0.167226701571
ACH-000657,-0.028900476086900002
ACH-000658,-0.351958132138
ACH-000661,-0.31419030234
ACH-000662,-0.527172878536
ACH-000663,0.116573460342
ACH-000665,-0.38219517248199997
ACH-000671,-0.19148243028700002
ACH-000673,-0.043360774941499994
ACH-000676,-0.500011382386
ACH-000677,-0.149948635196
ACH-000681,-0.183267943528
ACH-000682,-0.133368077005
ACH-000683,-0.344187006929
ACH-000684,0.07001750308960002
ACH-000688,-0.029765048261799997
ACH-000693,-0.185653398809
ACH-000694,-0.35380449508100004
ACH-000695,-0.363343621768
ACH-000696,-0.480380414757
ACH-000697,-0.0162863780403
ACH-000699,-0.0347685704285
ACH-000701,-0.644745892588
ACH-000706,-0.335504590474
ACH-000711,-0.36597821446
ACH-000713,-0.14251995443600002
ACH-000714,-0.20894942465100003
ACH-000718,-0.051422289175500006
ACH-000720,-0.266393746067
ACH-000721,-0.269075243902
ACH-000724,-0.0449985016988
ACH-000725,-0.45783716113300005
ACH-000732,-0.307497842474
ACH-000734,-0.373759092306
ACH-000735,-0.31430970246
ACH-000736,0.08925217925010001
ACH-000738,-0.376782650296
ACH-000746,0.0594750325538
ACH-000747,-0.0741388742633
ACH-000748,-0.489316587475
ACH-000753,-0.142226803436
ACH-000756,-0.407596551344
ACH-000757,-0.109547407701
ACH-000758,-0.303161522503
ACH-000760,-0.257859474067
ACH-000763,-0.329996248279
ACH-000764,-0.503586935951
ACH-000765,-0.18963900999299999
ACH-000766,-0.055633432567499995
ACH-000767,-0.5090483222300001
ACH-000768,-0.0037460217523300004
ACH-000769,-0.17680877130199998
ACH-000770,-0.0888248168157
ACH-000771,-0.306641168676
ACH-000773,-0.07705252217960001
ACH-000776,-0.201943646529
ACH-000777,-0.136242352091
ACH-000778,-0.5093414031369999
ACH-000781,-0.18023435387000003
ACH-000782,-0.06373050848930001
ACH-000783,-0.238979831507
ACH-000784,-0.368867645009
ACH-000785,-0.360501582061
ACH-000787,-0.0916946579795
ACH-000788,-0.166563562035
ACH-000791,-0.179532200283
ACH-000792,-0.244831121798
ACH-000794,-0.26824187796300003
ACH-000796,-0.350857905349
ACH-000799,-0.286718347328
ACH-000800,-0.38621627285300003
ACH-000802,-0.210538454687
ACH-000804,-0.022935063172900002
ACH-000805,-0.160038029454
ACH-000809,-0.136015229452
ACH-000810,0.5471138527480001
ACH-000811,-0.0818038056151
ACH-000817,0.259265911266
ACH-000819,-0.255994277836
ACH-000820,-0.300421996775
ACH-000821,-0.12689689385199998
ACH-000822,-0.196053543545
ACH-000823,-0.414169295661
ACH-000824,-0.310014962405
ACH-000827,-0.103521813918
ACH-000829,-0.149737885757
ACH-000831,-0.389250767311
ACH-000832,-0.0979653807926
ACH-000833,-0.048985292623800004
ACH-000834,-0.12180115220599999
ACH-000835,-0.12134157851600001
ACH-000836,-0.16886314549400003
ACH-000837,-0.384689864675
ACH-000838,-0.329884752843
ACH-000839,-0.128135653868
ACH-000840,-0.239601370273
ACH-000841,-0.16355919351099998
ACH-000843,-0.36794588635
ACH-000846,-0.348379110486
ACH-000847,-0.558617995408
ACH-000848,0.0551961632872
ACH-000849,-0.127000139308
ACH-000851,-0.19158290009799997
ACH-000855,-0.341337834568
ACH-000856,-0.23547264317400002
ACH-000858,-0.54981071353
ACH-000859,-0.11756815781199999
ACH-000861,-0.33311038290399997
ACH-000862,-0.136538153258
ACH-000865,-0.12043140245100001
ACH-000866,-0.217017616085
ACH-000867,-0.140676419824
ACH-000869,-0.153251231636
ACH-000872,-0.19193138848000002
ACH-000873,-0.340468015001
ACH-000876,-0.174551157502
ACH-000878,-0.16919701918
ACH-000880,0.0678661633022
ACH-000881,-0.266443429423
ACH-000882,-0.46837748086000003
ACH-000884,-0.295502998106
ACH-000885,0.07070356027989999
ACH-000887,-0.295656234246
ACH-000888,-0.282050303312
ACH-000889,-0.08238619342539999
ACH-000890,-0.22713895936999998
ACH-000896,-0.09815240551370001
ACH-000898,-0.110810081808
ACH-000900,-0.0793562340117
ACH-000901,-0.156004535248
ACH-000905,-0.0744385861657
ACH-000906,-0.103500089649
ACH-000907,-0.202444179511
ACH-000910,-0.030529914394900003
ACH-000911,-0.37036253516900003
ACH-000912,-0.145834853283
ACH-000913,-0.166612783238
ACH-000915,-0.0668395335751
ACH-000916,0.4164288413
ACH-000917,0.147175905553
ACH-000921,0.103051242732
ACH-000924,-0.268096708094
ACH-000926,-0.0665896796018
ACH-000928,-0.203806309017
ACH-000929,0.239754161925
ACH-000932,-0.383049152791
ACH-000935,-0.425229055514
ACH-000936,-0.16296826319399998
ACH-000937,-0.0458410507033
ACH-000938,-0.014916094316799999
ACH-000939,-0.403420346549
ACH-000941,-0.470047413151
ACH-000943,-0.191984626713
ACH-000946,-0.14584989813100002
ACH-000947,-0.12400027711600001
ACH-000948,-0.251376862583
ACH-000950,-0.297715265565
ACH-000953,-0.194362500298
ACH-000957,-0.253646447282
ACH-000958,0.0331953257651
ACH-000960,-0.380860846848
ACH-000963,-0.415982218791
ACH-000968,-0.162253378408
ACH-000969,-0.275143360323
ACH-000973,-0.196235103847
ACH-000974,-0.113987884322
ACH-000975,-0.132286038714
ACH-000976,-0.31811101662700003
ACH-000978,-0.6545058854320001
ACH-000980,-0.295788851924
ACH-000984,-0.291049207954
ACH-000986,0.0840766099646
ACH-000988,-0.42457593837700003
ACH-000993,-0.447840688141
ACH-000994,-0.175666657225
ACH-000996,-0.311274561758
ACH-001001,-0.190768223569
ACH-001020,-0.476161523825
ACH-001028,-0.377555423162
ACH-001031,-0.190787580436
ACH-001038,-0.308825229441
ACH-001048,-0.394143751803
ACH-001050,-0.256049620842
ACH-001053,0.017825425432400004
ACH-001054,-0.13385148227399998
ACH-001061,-0.227384331466
ACH-001067,-0.16378720939000002
ACH-001075,-0.218115575463
ACH-001096,-0.179879457144
ACH-001128,-0.653077887979
ACH-001134,-0.0319820890086
ACH-001151,-0.198316319529
ACH-001163,0.027744598462999998
ACH-001164,-0.478512818778
ACH-001173,-0.348697855555
ACH-001183,0.0527551288784
ACH-001184,-0.09490362037180002
ACH-001190,0.036913198905
ACH-001192,-0.0234324829994
ACH-001193,-0.40549791378600003
ACH-001196,-0.507941039936
ACH-001197,-0.371434397662
ACH-001205,-0.506025373328
ACH-001211,0.283423176875
ACH-001212,-0.08879366251250001
ACH-001228,-0.27319318628600003
ACH-001232,-0.225403794163
ACH-001239,-0.0573887886401
ACH-001274,-0.370883564106
ACH-001275,-0.333330761571
ACH-001277,-0.408449374302
ACH-001278,-0.266577057735
ACH-001280,-0.057150482712900005
ACH-001283,-0.29325216435
ACH-001289,-0.449883376374
ACH-001295,-0.21398357132800003
ACH-001300,-0.310727663013
ACH-001301,-0.040971833840800005
ACH-001302,0.211559849405
ACH-001303,-0.00422528041142
ACH-001306,-0.42661357082400003
ACH-001318,-0.153336217409
ACH-001322,-0.518542393404
ACH-001328,-0.169254183799
ACH-001332,-0.149904883293
ACH-001333,-0.110299241586
ACH-001336,-0.203857011687
ACH-001340,-0.146761227573
ACH-001346,-0.37245207117
ACH-001353,-0.0524720710558
ACH-001354,-0.0467290911265
ACH-001367,-0.385166480797
ACH-001368,-0.15659230763499998
ACH-001374,-0.11983003623199999
ACH-001375,0.0426591301397
ACH-001377,-0.198433442207
ACH-001380,-0.192837477166
ACH-001391,-0.43946411741
ACH-001407,-0.44717810055699997
ACH-001408,-0.22013286341999996
ACH-001413,-0.278423628078
ACH-001430,0.00814296435306
ACH-001431,-0.24902514725000002
ACH-001450,-0.367697703574
ACH-001496,-0.20615101972199998
ACH-001500,-0.115056650507
ACH-001521,-0.0599051254211
ACH-001523,-0.28943806361900004
ACH-001532,-0.231806694272
ACH-001536,-0.0721190545992
ACH-001550,-0.40937013998000005
ACH-001552,-0.11862878786900001
ACH-001554,-0.43998892704099996
ACH-001645,-0.13478924023
ACH-001654,0.00796956326166
ACH-001715,-0.339166473166
ACH-001735,-0.396801466299
ACH-001736,-0.450372904442
ACH-001737,0.354204711016
ACH-001740,-0.433500902011
ACH-001745,-0.348014571242
ACH-001750,-0.227327016142
ACH-001765,-0.308394531127
ACH-001956,-0.044348861250300006
ACH-001957,-0.0841006339711
