,UQCC2 (84300)
ACH-000475,-0.408987512095
ACH-000476,-0.419131848259
ACH-000477,-0.577609268499
ACH-000480,-0.288693833996
ACH-000481,-0.504286430088
ACH-000483,-0.582225424572
ACH-000484,-0.57193336275
ACH-000485,-0.339370837187
ACH-000486,-0.467746532268
ACH-000487,-0.294609629165
ACH-000488,-0.607457565972
ACH-000490,-0.44766696058899996
ACH-000491,-0.473941525204
ACH-000495,-0.122299431545
ACH-000496,-0.352630593883
ACH-000499,-0.42178817405
ACH-000500,-0.216586453861
ACH-000502,-0.42691784140199995
ACH-000503,-0.379909411642
ACH-000505,-0.39758228195900003
ACH-000507,-0.565741293618
ACH-000510,-0.54856770696
ACH-000511,-0.437169943019
ACH-000512,-0.728917167881
ACH-000516,-0.47526116281
ACH-000517,-0.411999446166
ACH-000518,-0.291733984936
ACH-000520,-0.398441241936
ACH-000521,-0.441083059844
ACH-000522,-0.375925467521
ACH-000524,-0.618745909364
ACH-000527,-0.64071245963
ACH-000528,-0.625308464538
ACH-000537,-0.835148938248
ACH-000541,-0.41349680224200003
ACH-000542,-0.283461485384
ACH-000544,-0.610324874552
ACH-000545,-0.505228299375
ACH-000547,-0.65778608639
ACH-000548,-0.165615165943
ACH-000549,-0.292650356113
ACH-000550,-0.526278189567
ACH-000552,-0.40326038392499997
ACH-000556,-0.496633366345
ACH-000557,-0.211219689888
ACH-000570,-0.35885786888899995
ACH-000571,-0.348625868578
ACH-000573,-0.41726612025
ACH-000576,-0.319113634142
ACH-000580,-0.254202203218
ACH-000584,-0.571596405722
ACH-000585,-0.41059908946999996
ACH-000588,-0.552598849728
ACH-000589,-0.328354682996
ACH-000591,-0.519788448825
ACH-000593,-0.65622773656
ACH-000600,-0.5763018745740001
ACH-000601,-0.439134652468
ACH-000604,-0.463052877826
ACH-000605,-0.582914573954
ACH-000606,-0.507165521035
ACH-000608,-0.333371931273
ACH-000614,-0.46757807318800004
ACH-000616,-0.38501221463699997
ACH-000618,-0.5563274454280001
ACH-000619,-0.42174408046499995
ACH-000620,-0.8585735158329999
ACH-000621,-0.635408399759
ACH-000622,-0.457982135408
ACH-000623,-0.383298691349
ACH-000624,-0.666303272811
ACH-000627,-0.43391037363799995
ACH-000630,-0.576760099848
ACH-000632,-0.427342752848
ACH-000633,-0.0886216207589
ACH-000637,-0.583097459671
ACH-000638,-0.476855444876
ACH-000646,-0.7934714128329999
ACH-000647,-0.6993719226719999
ACH-000648,-0.226687216448
ACH-000649,-0.30622330822099997
ACH-000651,-0.797327525002
ACH-000652,-0.434684180084
ACH-000653,-0.433913405867
ACH-000657,-0.6643728719399999
ACH-000658,-0.557671001757
ACH-000661,-0.301793796281
ACH-000662,-0.569475758815
ACH-000663,-0.589491910894
ACH-000665,-0.465697634463
ACH-000671,-0.572059123055
ACH-000673,-0.42204564723300003
ACH-000676,-0.381324832025
ACH-000677,-0.536829369191
ACH-000681,-0.48847177273599995
ACH-000682,-0.421383531893
ACH-000683,-0.6191271371720001
ACH-000684,-0.40444148447800005
ACH-000688,-0.509995070921
ACH-000693,-0.8305690495290001
ACH-000694,-0.424732536997
ACH-000695,-0.184165184787
ACH-000696,-0.31431471506700004
ACH-000697,-0.681056619722
ACH-000699,-0.404471665987
ACH-000701,-0.350076679864
ACH-000706,-0.575622952158
ACH-000711,-0.302044558335
ACH-000713,-0.6999209758689999
ACH-000714,-0.419344416645
ACH-000718,-0.42949038989
ACH-000720,-0.394746867098
ACH-000721,-0.436150365299
ACH-000724,-0.223837971749
ACH-000725,-0.33557025218000003
ACH-000732,-0.626526671935
ACH-000734,-0.500773697122
ACH-000735,-0.377425264594
ACH-000736,-0.315494661224
ACH-000738,-0.550238553913
ACH-000746,-0.527364523618
ACH-000747,-0.48007461706200005
ACH-000748,-0.351975149137
ACH-000753,-0.5939803216699999
ACH-000756,-0.262563434967
ACH-000757,-0.515910001654
ACH-000758,-0.35842524422899996
ACH-000760,-0.30045518937
ACH-000763,-0.330408956623
ACH-000764,-0.6600258820229999
ACH-000765,-0.493028430638
ACH-000766,-0.45195340383500004
ACH-000767,-0.59040401025
ACH-000768,-0.390270073819
ACH-000769,-0.259917759116
ACH-000770,-0.33508851327399997
ACH-000771,-0.248974045878
ACH-000773,-0.312297733593
ACH-000776,-0.544764401811
ACH-000777,-0.581036152482
ACH-000778,-0.391144537076
ACH-000781,-0.407593030012
ACH-000782,-1.14795490344
ACH-000783,-0.65931200469
ACH-000784,-0.639363636386
ACH-000785,-0.472345176264
ACH-000787,-0.394200137231
ACH-000788,-0.28747609581
ACH-000791,-0.416462012469
ACH-000792,-0.290646925394
ACH-000794,-0.361588026527
ACH-000796,-0.355703549889
ACH-000799,-0.35124314659
ACH-000800,-0.350944405552
ACH-000802,-0.5323405614360001
ACH-000804,-0.578683595957
ACH-000805,-0.44155678179200003
ACH-000809,-0.41721442445699997
ACH-000810,-0.48485922256
ACH-000811,-0.42690020314800003
ACH-000817,-0.351737468053
ACH-000819,-0.44089398931999996
ACH-000820,-0.48884140587499997
ACH-000821,-0.04889935958719999
ACH-000822,-0.369483766815
ACH-000823,-0.347054847742
ACH-000824,-0.394207973085
ACH-000827,-0.263668361908
ACH-000829,-0.275785974956
ACH-000831,-0.550570736686
ACH-000832,-0.258936190536
ACH-000833,-0.509016273823
ACH-000834,-0.389324684111
ACH-000835,-0.4175761498800001
ACH-000836,-0.324794119729
ACH-000837,-0.6612679218909999
ACH-000838,-0.43925792931100005
ACH-000839,-0.44650524261999996
ACH-000840,-0.576410257534
ACH-000841,-0.29540845556999995
ACH-000843,-0.633821399561
ACH-000846,-0.437741585511
ACH-000847,-0.42020632218500004
ACH-000848,-0.5872834893159999
ACH-000849,-0.739585004408
ACH-000851,-0.5205352160660001
ACH-000855,-0.496694942509
ACH-000856,-0.557553538448
ACH-000858,-0.609783382564
ACH-000859,-0.600710871667
ACH-000861,-0.453466057311
ACH-000862,-0.684090098637
ACH-000865,-0.510248468869
ACH-000866,-0.30037035164799997
ACH-000867,-0.412718709834
ACH-000869,-0.642828101615
ACH-000872,-0.300124812234
ACH-000873,-0.451108965858
ACH-000876,-0.815583702328
ACH-000878,-0.616187724846
ACH-000880,-1.10203460136
ACH-000881,-0.39766316745200003
ACH-000882,-0.555024994161
ACH-000884,-0.44986316539
ACH-000885,-0.742749113108
ACH-000887,-0.455226173676
ACH-000888,-0.521692139134
ACH-000889,-0.893328422485
ACH-000890,-0.300637773004
ACH-000896,-0.41244452549599997
ACH-000898,-0.5505938397810001
ACH-000900,-0.441883355482
ACH-000901,-0.58209165602
ACH-000905,-0.511527085546
ACH-000906,-0.483152311244
ACH-000907,-0.596055515853
ACH-000910,-0.47072337170199996
ACH-000911,-0.57458869554
ACH-000912,-0.421019742422
ACH-000913,-0.627343636116
ACH-000915,-1.00051369213
ACH-000916,-0.39804551851
ACH-000917,-0.441877610752
ACH-000921,-0.689919036208
ACH-000924,-0.805460523308
ACH-000926,-0.5224501493289999
ACH-000928,-0.425140953721
ACH-000929,-0.598068251847
ACH-000932,-0.367166899899
ACH-000935,-0.418126043038
ACH-000936,-1.18372963255
ACH-000937,-0.450063286441
ACH-000938,-0.450922595594
ACH-000939,-0.556673911744
ACH-000941,-0.703158594473
ACH-000943,-0.49889815026199996
ACH-000946,-0.616479266623
ACH-000947,-0.6711500178550001
ACH-000948,-0.536170852072
ACH-000950,-0.651343962974
ACH-000953,-0.579451717431
ACH-000957,-0.41496739320500003
ACH-000958,-0.2842946485
ACH-000960,-0.5121521662740001
ACH-000963,-0.402498998197
ACH-000968,-0.60322205465
ACH-000969,-0.6500972267390001
ACH-000973,-0.46889096924199997
ACH-000974,-0.473694457619
ACH-000975,-0.676165713574
ACH-000976,-0.257973648792
ACH-000978,-0.6457770792409999
ACH-000980,-0.655241882869
ACH-000984,-0.42743533921899995
ACH-000986,-0.398766821049
ACH-000988,-0.500772140238
ACH-000993,-0.361488224362
ACH-000994,-1.6328158686200003
ACH-000996,-0.176681200657
ACH-001001,-0.820469678033
ACH-001020,-0.564597355078
ACH-001028,-0.7172725889630001
ACH-001031,-0.670556519069
ACH-001038,-0.43674777899800005
ACH-001048,-0.487217513697
ACH-001050,-0.487297184913
ACH-001053,-0.167106064526
ACH-001054,-0.17899058988699998
ACH-001061,-0.669259405112
ACH-001067,-0.6551212844659999
ACH-001075,-0.380424700611
ACH-001096,-0.437740900216
ACH-001128,-0.546357098522
ACH-001134,-0.453701923621
ACH-001151,-0.456446450176
ACH-001163,-0.623823250465
ACH-001164,-0.548522239422
ACH-001173,-0.27319389563
ACH-001183,-0.621275683518
ACH-001184,-0.452324780277
ACH-001190,-0.457078607095
ACH-001192,-0.20494536483800002
ACH-001193,-0.513410958998
ACH-001196,-0.417229192583
ACH-001197,-0.512843531935
ACH-001205,-0.253266607787
ACH-001211,-0.382339900492
ACH-001212,-0.279891947014
ACH-001228,-0.429297363367
ACH-001232,-0.441728610585
ACH-001239,-0.814393788946
ACH-001274,-0.364444715612
ACH-001275,-0.554224859831
ACH-001277,-0.544758033829
ACH-001278,-0.731259193942
ACH-001280,-0.421940222079
ACH-001283,-0.33780992660400005
ACH-001289,-0.5182455387830001
ACH-001295,-0.482812015236
ACH-001300,-0.674715668915
ACH-001301,-0.667235605763
ACH-001302,-0.262284840683
ACH-001303,-0.47799302719400005
ACH-001306,-0.399664999811
ACH-001318,-0.506307683651
ACH-001322,-0.322660104833
ACH-001328,-0.44317441274999997
ACH-001332,-0.481805764394
ACH-001333,-0.42175209321699997
ACH-001336,-0.609674144679
ACH-001340,-0.297915247797
ACH-001346,-0.502013734474
ACH-001353,-0.1978062891
ACH-001354,-0.463307311206
ACH-001367,-0.352858504541
ACH-001368,-0.33970735112899997
ACH-001374,-0.597252999885
ACH-001375,-0.526160957206
ACH-001377,-0.14723133009
ACH-001380,-0.370429775969
ACH-001391,-0.404291398015
ACH-001407,-0.335823301911
ACH-001408,-0.41730027013300003
ACH-001413,-0.24065066072500002
ACH-001430,-0.303125571219
ACH-001431,-0.298764488565
ACH-001450,-0.9174089265090001
ACH-001496,-0.43024820762599997
ACH-001500,-0.50480227306
ACH-001521,-0.538309708051
ACH-001523,-0.565771331071
ACH-001532,-0.229696211649
ACH-001536,-0.196461533466
ACH-001550,-0.3742272865199999
ACH-001552,-0.436973853494
ACH-001554,-0.45176711783600004
ACH-001645,-0.359258211483
ACH-001654,-0.471301450436
ACH-001715,-0.334518892085
ACH-001735,-0.709702963628
ACH-001736,-0.547655717481
ACH-001737,-0.725408626238
ACH-001740,-0.405092979802
ACH-001745,-0.441841845889
ACH-001750,-0.509199637967
ACH-001765,-0.669926202743
ACH-001956,-0.207212613827
ACH-001957,-0.5035478259089999
