,PLCXD2 (257068)
ACH-000337,-0.410360677749
ACH-000339,-0.356204002765
ACH-000341,-0.0805760249464
ACH-000348,-0.143346101643
ACH-000350,-0.140241128223
ACH-000352,-0.247874947751
ACH-000356,-0.39036682402199996
ACH-000361,-0.165683832313
ACH-000362,-0.19023123811700002
ACH-000363,-0.260956428254
ACH-000364,-0.42185097519500003
ACH-000365,-0.231647377512
ACH-000366,-0.166552662451
ACH-000368,-0.20044106541099999
ACH-000374,-0.136576349921
ACH-000375,-0.12165909929000002
ACH-000376,-0.19253514565000002
ACH-000381,-0.09578867998960001
ACH-000383,-0.216259045683
ACH-000387,-0.158237804773
ACH-000389,-0.330862122652
ACH-000390,-0.27200274024300003
ACH-000393,-0.304859242973
ACH-000395,-0.166243362919
ACH-000397,-0.421310156832
ACH-000401,0.136105785501
ACH-000402,0.179978972849
ACH-000403,-0.153803360478
ACH-000404,-0.340575194226
ACH-000406,-0.176874294716
ACH-000407,-0.156148791828
ACH-000408,-0.0529326464774
ACH-000410,-0.362348742262
ACH-000411,-0.397916183261
ACH-000414,-0.277685667159
ACH-000415,-0.449071960212
ACH-000416,-0.21481781026500002
ACH-000420,-0.20047803117199997
ACH-000421,-0.271003938399
ACH-000424,-0.26246721425700004
ACH-000425,-0.239304615136
ACH-000426,-0.416667072042
ACH-000427,-0.045265985790999996
ACH-000433,-0.397977778455
ACH-000436,-0.295249300416
ACH-000444,-0.35785562144
ACH-000445,0.028237234345900003
ACH-000448,-0.24579046958599998
ACH-000450,-0.523819701343
ACH-000452,-0.334493584038
ACH-000454,-0.183298547343
ACH-000458,-0.280491825211
ACH-000459,-0.00286902487746
ACH-000460,-0.371362502011
ACH-000461,-0.317261002924
ACH-000463,-0.212949463242
ACH-000464,-0.38412152548
ACH-000466,-0.103678710924
ACH-000467,-0.334063438855
ACH-000468,-0.271217646125
ACH-000469,-0.318744208112
ACH-000470,-0.12291272711100001
ACH-000471,-0.332278411221
ACH-000472,-0.0919564551802
ACH-000473,-0.251848325587
ACH-000475,-0.22095946854600002
ACH-000476,-0.369689400844
ACH-000477,-0.126005018386
ACH-000480,-0.268423846715
ACH-000481,-0.36442677583899996
ACH-000483,0.111756423418
ACH-000484,-0.388933448054
ACH-000485,-0.155944238579
ACH-000486,-0.142508631361
ACH-000487,-0.142609057642
ACH-000488,-0.307348975901
ACH-000490,-0.30004753011999996
ACH-000491,-0.153581818061
ACH-000495,-0.39288055386
ACH-000496,-0.182455662497
ACH-000499,-0.102048700352
ACH-000500,-0.047713108145399995
ACH-000502,-0.24743369491
ACH-000503,-0.516258570468
ACH-000505,-0.220439402536
ACH-000507,-0.21508620933400002
ACH-000510,-0.114187076123
ACH-000511,-0.197738946304
ACH-000512,-0.125837902393
ACH-000516,-0.22826887154300002
ACH-000517,-0.216986788855
ACH-000518,-0.32822531525
ACH-000520,-0.0197073180985
ACH-000521,-0.17803282926
ACH-000522,-0.122319449936
ACH-000524,-0.31026318836800004
ACH-000527,-0.240770678508
ACH-000528,-0.389190934547
ACH-000537,-0.203049409698
ACH-000541,-0.33343851333700003
ACH-000542,-0.262275727479
ACH-000544,-0.145255936492
ACH-000545,-0.37028316330899996
ACH-000547,-0.35646421499700004
ACH-000548,-0.208438503286
ACH-000549,-0.332536298913
ACH-000550,-0.159679625746
ACH-000552,-0.256810440253
ACH-000556,-0.432564997049
ACH-000557,-0.0661862727468
ACH-000570,-0.281036729462
ACH-000571,-0.325273855164
ACH-000573,-0.26151281421
ACH-000576,-0.323889839746
ACH-000580,0.07295604058789999
ACH-000584,-0.263555153356
ACH-000585,-0.26446968546
ACH-000588,-0.04323276884459999
ACH-000589,-0.20836209405900002
ACH-000591,-0.225579043371
ACH-000593,-0.36495905050599997
ACH-000600,-0.13997444502
ACH-000601,-0.17847250012899998
ACH-000604,-0.305882711892
ACH-000605,-0.258398756232
ACH-000606,-0.15007490964
ACH-000608,-0.223860252808
ACH-000614,-0.317057900663
ACH-000616,-0.328967644408
ACH-000618,-0.18469822093199997
ACH-000619,-0.19169353242800002
ACH-000620,-0.372331935786
ACH-000621,-0.179291717052
ACH-000622,-0.233821128347
ACH-000623,-0.0778319283263
ACH-000624,-0.261139681889
ACH-000627,-0.317363682782
ACH-000630,-0.246181508081
ACH-000632,-0.14278500874800001
ACH-000633,-0.0540859056447
ACH-000637,-0.140876757395
ACH-000638,-0.163526374764
ACH-000646,-0.565818309436
ACH-000647,-0.215758445922
ACH-000648,-0.17203548461399998
ACH-000649,-0.204610950675
ACH-000651,-0.289423420564
ACH-000652,-0.242284683758
ACH-000653,-0.28284461432700003
ACH-000657,-0.1670678652
ACH-000658,-0.397457405682
ACH-000661,-0.26512843160599997
ACH-000662,-0.410176649253
ACH-000663,-0.233372378928
ACH-000665,-0.182164289638
ACH-000671,-0.16877340446199998
ACH-000673,-0.242470348475
ACH-000676,-0.20591397215100002
ACH-000677,-0.06832162613409999
ACH-000681,-0.15555957015900002
ACH-000682,-0.2631071593
ACH-000683,-0.07538334989739999
ACH-000684,-0.21071277794799997
ACH-000688,-0.13773487323
ACH-000693,-0.188380270224
ACH-000694,-0.34854915906499995
ACH-000695,-0.208709427334
ACH-000696,-0.408923639451
ACH-000697,-0.291083690991
ACH-000699,-0.24258864393399998
ACH-000701,-0.191182316312
ACH-000706,-0.206626649486
ACH-000711,-0.250029988766
ACH-000713,-0.35739843882600003
ACH-000714,-0.173086007855
ACH-000718,-0.347228068029
ACH-000720,-0.289820195073
ACH-000721,-0.27664842262
ACH-000724,-0.146886758932
ACH-000725,-0.20710675444600002
ACH-000732,-0.13647093561100002
ACH-000734,-0.273455011231
ACH-000735,-0.333323080768
ACH-000736,-0.09980374668639999
ACH-000738,-0.16269268526699998
ACH-000746,-0.352420407122
ACH-000747,-0.157197793754
ACH-000748,-0.425794934912
ACH-000753,-0.157366148043
ACH-000756,-0.24348676003400002
ACH-000757,-0.474532716772
ACH-000758,-0.382541394687
ACH-000760,-0.30780915303
ACH-000763,-0.321242634646
ACH-000764,-0.305865831557
ACH-000765,-0.228501672282
ACH-000766,-0.121953893807
ACH-000767,-0.128618945037
ACH-000768,-0.409057294297
ACH-000769,-0.243842699179
ACH-000770,-0.24734190380899998
ACH-000771,-0.171988968912
ACH-000773,0.0631815286297
ACH-000776,-0.00781104978071
ACH-000777,-0.18140150311099998
ACH-000778,-0.149463255492
ACH-000781,-0.198832406937
ACH-000782,-0.181741645044
ACH-000783,-0.152225621452
ACH-000784,-0.230175988863
ACH-000785,-0.304577562349
ACH-000787,-0.230195522107
ACH-000788,-0.355374143952
ACH-000791,-0.373128664918
ACH-000792,-0.322185956152
ACH-000794,-0.0940105794103
ACH-000796,-0.505710952816
ACH-000799,-0.29537514428399997
ACH-000800,-0.37709699501000005
ACH-000802,-0.198854681322
ACH-000804,-0.32800175711
ACH-000805,-0.43649386283
ACH-000809,-0.188757733963
ACH-000810,-0.274120701413
ACH-000811,-0.259035099495
ACH-000817,-0.014635169094
ACH-000819,-0.155852147331
ACH-000820,-0.31691497469999996
ACH-000821,-0.218351812311
ACH-000822,-0.23044479622900002
ACH-000823,-0.190601509978
ACH-000824,-0.15475392446699998
ACH-000827,-0.298155932092
ACH-000829,-0.0316051307768
ACH-000831,-0.277152563724
ACH-000832,-0.38413323358499996
ACH-000833,-0.351702979975
ACH-000834,-0.156557622031
ACH-000835,-0.215712072435
ACH-000836,-0.301135128247
ACH-000837,-0.063315402844
ACH-000838,-0.28747555209000003
ACH-000839,-0.316570876169
ACH-000840,0.030237966009299996
ACH-000841,-0.282367081318
ACH-000843,-0.221096968063
ACH-000846,-0.314469187621
ACH-000847,-0.38696008373400004
ACH-000848,-0.255423085027
ACH-000849,-0.311541161172
ACH-000851,-0.305592766229
ACH-000855,-0.413766403573
ACH-000856,-0.184273928359
ACH-000858,-0.349870320088
ACH-000859,-0.29266198725000003
ACH-000861,-0.35909631666599995
ACH-000862,-0.492072620961
ACH-000865,-0.332248648386
ACH-000866,-0.17879506194000003
ACH-000867,-0.23717617620200002
ACH-000869,-0.108772539544
ACH-000872,-0.45228547667900004
ACH-000873,-0.166798136121
ACH-000876,-0.248047546681
ACH-000878,-0.354094330624
ACH-000880,-0.39486343265199997
ACH-000881,-0.339137288559
ACH-000882,-0.24556508386
ACH-000884,-0.339660093318
ACH-000885,-0.413190700053
ACH-000887,-0.10226978748500001
ACH-000888,-0.0686108159907
ACH-000889,-0.220333236402
ACH-000890,-0.286288792337
ACH-000896,-0.29312536495999997
ACH-000898,-0.39534840835100005
ACH-000900,-0.331727027146
ACH-000901,-0.20091183829599998
ACH-000905,-0.534350198419
ACH-000906,-0.269545162472
ACH-000907,-0.211576563249
ACH-000910,-0.12540877665300001
ACH-000911,-0.25821294603399997
ACH-000912,-0.191733657216
ACH-000913,-0.186683251508
ACH-000915,-0.273776811124
ACH-000916,-0.517788017327
ACH-000917,-0.268496365435
ACH-000921,-0.39290443920100004
ACH-000924,-0.21689655694899998
ACH-000926,-0.168762532031
ACH-000928,-0.173723584232
ACH-000929,-0.15097992486300002
ACH-000932,-0.201530261809
ACH-000935,-0.327802841545
ACH-000936,-0.26713852934099996
ACH-000937,-0.246717010869
ACH-000938,-0.41561443742799997
ACH-000939,-0.232214816359
ACH-000941,-0.33632842564000004
ACH-000943,-0.194353101606
ACH-000946,-0.134167342057
ACH-000947,-0.23631899204999998
ACH-000948,-0.198247902733
ACH-000950,-0.15862386736099998
ACH-000953,-0.180380580126
ACH-000957,-0.29102806618500004
ACH-000958,-0.332856562605
ACH-000960,-0.22406827926399997
ACH-000963,-0.585395411922
ACH-000968,-0.192071116095
ACH-000969,-0.29848789984900004
ACH-000973,-0.23755349471999998
ACH-000974,-0.322124950239
ACH-000975,-0.237226354595
ACH-000976,-0.350864267685
ACH-000978,-0.111853466772
ACH-000980,-0.19267323417399998
ACH-000984,-0.09218668455210001
ACH-000986,-0.0810851414954
ACH-000988,-0.148298663237
ACH-000993,-0.26848264042500003
ACH-000994,-0.15044577221799998
ACH-000996,-0.312129805556
ACH-001001,-0.268310062535
ACH-001020,-0.300762688398
ACH-001028,-0.263488178414
ACH-001031,-0.203009753993
ACH-001038,-0.327176324522
ACH-001048,-0.211750586057
ACH-001050,-0.21392459085499999
ACH-001053,-0.0934393772033
ACH-001054,-0.209450710948
ACH-001061,-0.31344953598700004
ACH-001067,-0.18779150912999998
ACH-001075,-0.28143072487
ACH-001096,-0.44181829552100005
ACH-001128,-0.415006184394
ACH-001134,-0.357300449143
ACH-001151,-0.124646262651
ACH-001163,-0.116544989879
ACH-001164,0.0417815953914
ACH-001173,-0.254486555023
ACH-001183,-0.327899119745
ACH-001184,-0.25401657609
ACH-001190,-0.304520279465
ACH-001192,-0.420281710699
ACH-001193,-0.23555153099
ACH-001196,-0.449909302816
ACH-001197,-0.165778181144
ACH-001205,-0.27587103317899997
ACH-001211,-0.04888023061340001
ACH-001212,-0.256415174049
ACH-001228,0.0296093481966
ACH-001232,-0.43927808685599995
ACH-001239,-0.07852134547610001
ACH-001274,-0.0159677425171
ACH-001275,-0.297659594661
ACH-001277,0.022924847112599997
ACH-001278,-0.237255948062
ACH-001280,0.160661892491
ACH-001283,-0.169260558851
ACH-001289,-0.40034770936700004
ACH-001295,-0.22553077230799998
ACH-001300,-0.115351970099
ACH-001301,-0.119865061085
ACH-001302,-0.290581030705
ACH-001303,-0.250580619284
ACH-001306,-0.340530406039
ACH-001318,-0.0930246171596
ACH-001322,-0.42383170137599996
ACH-001328,-0.18905709272399998
ACH-001332,-0.49428363486
ACH-001333,-0.04874353708
ACH-001336,-0.270995375049
ACH-001340,-0.29038558310400003
ACH-001346,-0.19186085435800002
ACH-001353,-0.320041868627
ACH-001354,0.142564114493
ACH-001367,-0.36968127137100004
ACH-001368,-0.239126197851
ACH-001374,-0.0747694346323
ACH-001375,-0.195734390042
ACH-001377,-0.17320217955400002
ACH-001380,-0.372963531273
ACH-001391,-0.144805673181
ACH-001407,-0.172015346648
ACH-001408,-0.106705896117
ACH-001413,-0.228827999584
ACH-001430,-0.247788764867
ACH-001431,-0.334427501119
ACH-001450,-0.46235421412199995
ACH-001496,-0.35812699649
ACH-001500,-0.236316433116
ACH-001521,-0.0430378348315
ACH-001523,-0.14380512077500002
ACH-001532,-0.22999005456500002
ACH-001536,-0.157400066023
ACH-001550,-0.351638138339
ACH-001552,-0.177084849446
ACH-001554,-0.259453322157
ACH-001645,-0.220020768636
ACH-001654,-0.13731982787799998
ACH-001715,-0.331521253662
ACH-001735,-0.16247917954399999
ACH-001736,-0.353230514783
ACH-001737,-0.12194886153
ACH-001740,-0.124301612369
ACH-001745,-0.242985899626
ACH-001750,-0.22808815950199998
ACH-001765,-0.246459701789
ACH-001956,-0.230583853514
ACH-001957,-0.145297754261
