,FLCN (201163)
ACH-001431,0.000655030135459
ACH-001450,-0.5302193051690001
ACH-001496,0.126250259515
ACH-001500,-0.15908426943099999
ACH-001521,-0.122488183387
ACH-001523,-0.18064936955299998
ACH-001532,0.150477132238
ACH-001536,-0.14603591116800002
ACH-001550,0.252895066692
ACH-001552,-0.288477791316
ACH-001554,0.0776386891327
ACH-001645,-0.131103095298
ACH-001654,-0.17623566925999998
ACH-001715,-0.0977810284233
ACH-001735,-0.354709860976
ACH-001736,-0.36573601811800005
ACH-001737,0.228493164431
ACH-001740,-0.137438447086
ACH-001745,0.11263688017699999
ACH-001750,-0.284608986105
ACH-001765,0.058627928913000005
ACH-001956,-0.28417475551
ACH-001957,0.163968449002
