,PHKG1 (5260)
ACH-000444,-0.31679545727499997
ACH-000445,-0.253750342483
ACH-000448,-0.39692388927199995
ACH-000450,-0.524102666625
ACH-000452,-0.573077744556
ACH-000454,-0.352823774046
ACH-000458,-0.269531343524
ACH-000459,-0.329094757282
ACH-000460,-0.261190191754
ACH-000461,-0.280589500331
ACH-000463,-0.253455327075
ACH-000464,-0.376113996303
ACH-000466,-0.6587745009520001
ACH-000467,-0.346225013646
ACH-000468,-0.151110246988
ACH-000469,-0.276221195596
ACH-000470,-0.40483185908200003
ACH-000471,-0.384939974995
ACH-000472,-0.443553064235
ACH-000473,-0.205623793684
ACH-000475,-0.412587123253
ACH-000476,-0.531148228506
ACH-000477,-0.291992692505
ACH-000480,-0.265808459739
ACH-000481,-0.31279869594500004
ACH-000483,-0.22830619783199999
ACH-000484,-0.18038067916900002
ACH-000485,-0.242443439089
ACH-000486,-0.34121769848300004
ACH-000487,-0.286174089455
ACH-000488,-0.34906701628
ACH-000490,-0.5839437846209999
ACH-000491,-0.38690125882799997
ACH-000495,-0.279063276518
ACH-000496,-0.340324921263
ACH-000499,-0.138394183223
ACH-000500,-0.500399922806
ACH-000502,-0.33593243557700003
ACH-000503,-0.586131075313
ACH-000505,-0.355701614199
ACH-000507,-0.327921996171
ACH-000510,-0.32119619211899997
ACH-000511,-0.41554199891500004
ACH-000512,-0.346099443834
ACH-000516,-0.341256783124
ACH-000517,-0.32431873991099996
ACH-000518,-0.51043410658
ACH-000520,-0.26720152503600003
ACH-000521,-0.23975979738400002
ACH-000522,-0.552898549962
ACH-000524,-0.307223947589
ACH-000527,-0.36391406988499997
ACH-000528,-0.282446198926
ACH-000537,-0.261352865294
ACH-000541,0.328594536398
ACH-000542,-0.450038319005
ACH-000544,-0.871022651135
ACH-000545,-0.370402636201
ACH-000547,-0.668644439557
ACH-000548,-0.31616846026900003
ACH-000549,-0.543243184018
ACH-000550,-0.419868732622
ACH-000552,-0.260761438068
ACH-000556,-0.287442122518
ACH-000557,-0.489235064456
ACH-000570,-0.33336644379700003
ACH-000571,-0.24374551289500002
ACH-000573,-0.315224307113
ACH-000576,-0.25252915076099997
ACH-000580,-0.48213586769199995
ACH-000584,-0.364627641145
ACH-000585,-0.369629993685
ACH-000588,-0.446002856083
ACH-000589,-0.29925834799199996
ACH-000591,-0.352340562355
ACH-000593,-0.48876656937299995
ACH-000600,-0.395820104486
ACH-000601,-0.309458747273
ACH-000604,-0.225306202437
ACH-000605,-0.344554017474
ACH-000606,-0.45150897746299995
ACH-000608,-0.498606816005
ACH-000614,-0.397061633551
ACH-000616,-0.46941383375100004
ACH-000618,-0.387125533869
ACH-000619,-0.436953181899
ACH-000620,-0.44245629479599996
ACH-000621,-0.38472580226400005
ACH-000622,-0.454472249348
ACH-000623,-0.390469739318
ACH-000624,-0.448347127853
ACH-000627,-0.423645329878
ACH-000630,-0.454947733556
ACH-000632,-0.49220194855899996
ACH-000633,-0.306698949727
ACH-000637,-0.613475627295
ACH-000638,-0.390446347147
ACH-000646,-0.329651398765
ACH-000647,-0.17113636136500002
ACH-000648,-0.227030495053
ACH-000649,-0.291515680382
ACH-000651,-0.334973322605
ACH-000652,-0.254858759407
ACH-000653,-0.386947449083
ACH-000657,-0.359328649123
ACH-000658,-0.35634945479999997
ACH-000661,-0.355701906347
ACH-000662,-0.139668130922
ACH-000663,-0.560400755697
ACH-000665,-0.286028827266
ACH-000671,-0.260038733026
ACH-000673,-0.507830058799
ACH-000676,-0.40103392357100004
ACH-000677,-0.545599464212
ACH-000681,-0.34302976109800004
ACH-000682,-0.422825375035
ACH-000683,-0.282084376905
ACH-000684,-0.47004857474399997
ACH-000688,-0.29211896438900004
ACH-000693,-0.358760075568
ACH-000694,-0.36039611662
ACH-000695,-0.596319283018
ACH-000696,-0.405003912492
ACH-000697,-0.356896357685
ACH-000699,-0.318518528017
ACH-000701,-0.43695501188
ACH-000706,-0.351121480741
ACH-000711,-0.488516716748
ACH-000713,-0.663156691342
ACH-000714,-0.456422208701
ACH-000718,-0.33171525446899996
ACH-000720,-0.401164889189
ACH-000721,-0.404991700072
ACH-000724,-0.405386390824
ACH-000725,-0.385960898678
ACH-000732,-0.539929107362
ACH-000734,-0.37538536785899995
ACH-000735,-0.539124771255
ACH-000736,-0.153160256625
ACH-000738,-0.491650400334
ACH-000746,-0.386405352263
ACH-000747,-0.428496470787
ACH-000748,-0.402909592151
ACH-000753,-0.372660624396
ACH-000756,-0.021348576663099996
ACH-000757,-0.14138778212
ACH-000758,-0.374196797129
ACH-000760,-0.18737312516600002
ACH-000763,-0.447681719035
ACH-000764,-0.620334520708
ACH-000765,-0.42340068071099995
ACH-000766,-0.41079222658
ACH-000767,-0.273510355518
ACH-000768,-0.440942912809
ACH-000769,-0.24018635241099998
ACH-000770,-0.343541200818
ACH-000771,-0.40599543219800005
ACH-000773,-0.30862000125
ACH-000776,-0.35700314838799996
ACH-000777,-0.875156354646
ACH-000778,-0.7626674782070001
ACH-000781,-0.48929466856700005
ACH-000782,-0.438592168654
ACH-000783,-0.226318424541
ACH-000784,-0.257535098927
ACH-000785,-0.41182622808700003
ACH-000787,-0.309280493941
ACH-000788,-0.38282370051799997
ACH-000791,-0.256629921326
ACH-000792,-0.253729377982
ACH-000794,-0.388716077244
ACH-000796,-0.42451260386
ACH-000799,-0.458665589498
ACH-000800,-0.305837961
ACH-000802,-0.348859828804
ACH-000804,-0.6177358893980001
ACH-000805,-0.27252530294300004
ACH-000809,-0.28117791438
ACH-000810,-0.306656019514
ACH-000811,-0.43288049092799996
ACH-000817,-0.485184998926
ACH-000819,-0.19391994329599999
ACH-000820,-0.08911373638720001
ACH-000821,-0.468537201649
ACH-000822,-0.42609972382399997
ACH-000823,-0.218695486312
ACH-000824,-0.291614562004
ACH-000827,-0.40190969728
ACH-000829,-0.445707096381
ACH-000831,-0.448981546741
ACH-000832,-0.475391293384
ACH-000833,-0.38667847748499995
ACH-000834,-0.344631801406
ACH-000835,-0.42100889516
ACH-000836,-0.43381613796999996
ACH-000837,-0.219713135019
ACH-000838,-0.298749461967
ACH-000839,-0.469136428748
ACH-000840,-0.37448600090899997
ACH-000841,-0.0574938379424
ACH-000843,-0.200303926112
ACH-000846,-0.554664071267
ACH-000847,-0.21896953291
ACH-000848,-0.241528584341
ACH-000849,-0.381242463757
ACH-000851,-0.47329899547300003
ACH-000855,-0.30100586006700003
ACH-000856,-0.19367285140700002
ACH-000858,-0.39758064679399996
ACH-000859,-0.199634490464
ACH-000861,-0.20502240504799998
ACH-000862,-0.43550913537
ACH-000865,-0.501226078866
ACH-000866,-0.22836215293499998
ACH-000867,-0.45012877552
ACH-000869,-0.32980304607
ACH-000872,-0.30798287834399996
ACH-000873,-0.33492815607
ACH-000876,-0.520109317962
ACH-000878,-0.19708266886599998
ACH-000880,-0.316025465736
ACH-000881,-0.433463839761
ACH-000882,-0.424821629778
ACH-000884,-0.250179471921
ACH-000885,-0.345384716335
ACH-000887,-0.340223736116
ACH-000888,-0.393052176784
ACH-000889,-0.39998070514899997
ACH-000890,-0.418434647149
ACH-000896,-0.540684068398
ACH-000898,-0.5707418047039999
ACH-000900,-0.577962292095
ACH-000901,-0.401946211417
ACH-000905,-0.485664359619
ACH-000906,-0.41792584796099996
ACH-000907,0.055273915228500003
ACH-000910,-0.181349156962
ACH-000911,-0.334509443342
ACH-000912,-0.24038193924600001
ACH-000913,-0.27257016907
ACH-000915,-0.352361178636
ACH-000916,0.0235079464271
ACH-000917,-0.45990902196
ACH-000921,-0.161200899019
ACH-000924,-0.413282765425
ACH-000926,-0.38196519002400003
ACH-000928,-0.599656249967
ACH-000929,-0.11390600945399999
ACH-000932,-0.441768538338
ACH-000935,-0.46936054522299997
ACH-000936,-0.597281848505
ACH-000937,-0.542506722593
ACH-000938,-0.32115783698899997
ACH-000939,-0.503865744876
ACH-000941,-0.172408056365
ACH-000943,-0.388555751793
ACH-000946,-0.41345101492200004
ACH-000947,-0.343054282702
ACH-000948,-0.401697251148
ACH-000950,-0.44304878045
ACH-000953,-0.31546917677700004
ACH-000957,-0.434003475741
ACH-000958,-0.590186657277
ACH-000960,-0.38752449252800003
ACH-000963,-0.600052298478
ACH-000968,-0.202231412944
ACH-000969,-0.422688487695
ACH-000973,-0.40782395965
ACH-000974,-0.323005068469
ACH-000975,-0.229884526067
ACH-000976,-0.406223260523
ACH-000978,-0.218026915464
ACH-000980,-0.352629085555
ACH-000984,-0.17266895411400002
ACH-000986,-0.38136761118199997
ACH-000988,-0.391467255117
ACH-000993,-0.381668439546
ACH-000994,-0.24107590605999998
ACH-000996,-0.25074214962200003
ACH-001001,-0.525184734666
ACH-001020,-0.22746857765999998
ACH-001028,-0.398628954372
ACH-001031,-0.436175002195
ACH-001038,-0.336568553156
ACH-001048,-0.406323125233
ACH-001050,-0.33974153834200005
ACH-001053,-0.0388765288708
ACH-001054,-0.289729024909
ACH-001061,-0.388302060705
ACH-001067,-0.301977993906
ACH-001075,-0.35882164974299996
ACH-001096,-0.341528911487
ACH-001128,-0.25441959965100003
ACH-001134,-0.314957187676
ACH-001151,-0.470960247971
ACH-001163,-0.40106815606
ACH-001164,-0.570866540344
ACH-001173,-0.276978675023
ACH-001183,-0.399757792666
ACH-001184,-0.430112428566
ACH-001190,-0.380286335495
ACH-001192,-0.157099086897
ACH-001193,-0.531374477594
ACH-001196,-0.5449665058259999
ACH-001197,-0.288676192476
ACH-001205,-0.486045066915
ACH-001211,-0.24458655614500002
ACH-001212,-0.5930443327880001
ACH-001228,-0.282647022815
ACH-001232,-0.480580243222
ACH-001239,-0.388401999903
ACH-001274,-0.383510395612
ACH-001275,-0.23469294278900002
ACH-001277,-0.588083896884
ACH-001278,-0.257394027799
ACH-001280,-0.27111631825599997
ACH-001283,-0.23001079417599998
ACH-001289,-0.3059762996
ACH-001295,-0.417056072329
ACH-001300,-0.517140667745
ACH-001301,-0.358790151401
ACH-001302,-0.255897929398
ACH-001303,-0.281380699063
ACH-001306,-0.4853443545100001
ACH-001318,-0.594716589629
ACH-001322,-0.45035369874
ACH-001328,-0.49971514323999994
ACH-001332,-0.6711144581999999
ACH-001333,-0.266837227261
ACH-001336,-0.5139417379460001
ACH-001340,-0.40626531295199997
ACH-001346,-0.543728197143
ACH-001353,-0.494505866739
ACH-001354,-0.4100274139
ACH-001367,-0.288893699877
ACH-001368,-0.47723271586599997
ACH-001374,-0.569240601979
ACH-001375,-0.385185905908
ACH-001377,-0.417198706356
ACH-001380,-0.42771311132600004
ACH-001391,-0.204164793801
ACH-001407,-0.43858997581200004
ACH-001408,-0.38018852497
ACH-001413,-0.450118230798
ACH-001430,-0.464534725827
ACH-001431,-0.536986758173
ACH-001450,-0.536595353166
ACH-001496,-0.34039551681100005
ACH-001500,-0.38157463040600004
ACH-001521,-0.277374215599
ACH-001523,-0.8071434567560001
ACH-001532,-0.552666671078
ACH-001536,-0.377827913161
ACH-001550,-0.384140061009
ACH-001552,-0.305087382765
ACH-001554,-0.505844046496
ACH-001645,-0.328311156517
ACH-001654,-0.44354664474699995
ACH-001715,-0.362769650516
ACH-001735,-0.377889599306
ACH-001736,-0.372357152609
ACH-001737,-0.403096059592
ACH-001740,-0.128562472057
ACH-001745,-0.139050769253
ACH-001750,-0.23014849286
ACH-001765,-0.40240162246600003
ACH-001956,-0.5157314262789999
ACH-001957,-0.531439386341
