,BNIP1 (662)
ACH-000315,-0.45197963531900004
ACH-000316,-0.539230219996
ACH-000317,-0.344510633114
ACH-000318,-0.55327097754
ACH-000319,-0.469417080105
ACH-000320,-0.46698701266599996
ACH-000322,-0.408793201783
ACH-000323,-0.79939763288
ACH-000324,-0.40124991168799995
ACH-000329,-0.48709589912600004
ACH-000330,-0.7988049273260001
ACH-000331,-0.756798713205
ACH-000332,-0.702266983195
ACH-000334,-0.5089246703600001
ACH-000335,-0.272963624442
ACH-000336,-0.27699079199099996
ACH-000337,-0.841392675359
ACH-000339,-0.568281359738
ACH-000341,-0.9836700201299999
ACH-000348,-0.648798803919
ACH-000350,-0.534666036916
ACH-000352,-0.675526755008
ACH-000356,-0.7816855858399999
ACH-000361,-0.778615442387
ACH-000362,-0.276613147297
ACH-000363,-1.0968240455299998
ACH-000364,-0.631723218707
ACH-000365,-0.470898687554
ACH-000366,-0.6802739478190001
ACH-000368,-0.7573290769509999
ACH-000374,-0.474749080428
ACH-000375,-0.6828465092880001
ACH-000376,-0.72215979152
ACH-000381,-0.49363285201000007
ACH-000383,-0.323463332113
ACH-000387,-0.449361928143
ACH-000389,-0.796661710712
ACH-000390,-0.6786492559020001
ACH-000393,-0.487038115249
ACH-000395,-0.6773888678929999
ACH-000397,-0.171639175632
ACH-000401,-0.143377813829
ACH-000402,-0.6810553651989999
ACH-000403,-0.582993018626
ACH-000404,-0.574156142818
ACH-000406,-0.236660687431
ACH-000407,-0.592412032953
ACH-000408,-0.318892088398
ACH-000410,-0.485746191211
ACH-000411,-0.44434687673
ACH-000414,-0.645549083496
ACH-000415,-0.403388228754
ACH-000416,-0.620187512694
ACH-000420,-0.779261917643
ACH-000421,-0.46184111923999993
ACH-000424,-0.650192116162
ACH-000425,-0.365657368339
ACH-000426,-0.705204486952
ACH-000427,-0.603978197162
ACH-000433,-0.55788353259
ACH-000436,-0.902793452155
ACH-000444,-0.20661600112999998
ACH-000445,-0.551401596194
ACH-000448,-0.511635979803
ACH-000450,-0.516181103643
ACH-000452,-0.277507412337
ACH-000454,-0.523971956215
ACH-000458,-0.38046929961099996
ACH-000459,-0.27797610795600003
ACH-000460,-0.51223857333
ACH-000461,-0.514256756837
ACH-000463,-0.401917962662
ACH-000464,-0.612112314931
ACH-000466,-0.5763296525630001
ACH-000467,-0.40574381915700003
ACH-000468,-0.48109687285499997
ACH-000469,-0.406355689067
ACH-000470,-0.31674941228799997
ACH-000471,-0.727736247712
ACH-000472,-0.7728955239540001
ACH-000473,-0.638386496676
ACH-000475,-0.729152727205
ACH-000476,-0.326541303812
ACH-000477,-0.455860093962
ACH-000480,-0.704759741494
ACH-000481,-0.583008473348
ACH-000483,-0.21370789027399997
ACH-000484,-0.536054285383
ACH-000485,-0.557361740862
ACH-000486,-0.40477735483099997
ACH-000487,-0.797727694982
ACH-000488,-0.44917614123800004
ACH-000490,-0.49244911342200004
ACH-000491,-0.662671188995
ACH-000495,-0.645049267836
ACH-000496,-0.416875186083
ACH-000499,-0.451939880068
ACH-000500,-0.976681912682
ACH-000502,-0.473515967232
ACH-000503,-0.284329915944
ACH-000505,-0.542609963745
ACH-000507,-0.306806479164
ACH-000510,-0.622789482874
ACH-000511,-0.4956818848100001
ACH-000512,-0.717917203239
ACH-000516,-0.5107004970319999
ACH-000517,-0.271709500296
ACH-000518,-0.526509937804
ACH-000520,-0.7256077944120001
ACH-000521,-0.563163082918
ACH-000522,-0.644937482403
ACH-000524,-0.7582973101620001
ACH-000527,-0.550817673548
ACH-000528,-0.646326372583
ACH-000537,-0.312528480067
ACH-000541,-0.819522165995
ACH-000542,-0.539859292684
ACH-000544,-0.49920579609399995
ACH-000545,-0.48854869133199996
ACH-000547,-0.35957820723399997
ACH-000548,-0.9438640935320001
ACH-000549,-0.794238629631
ACH-000550,-0.9011905964370001
ACH-000552,-0.553535853574
ACH-000556,-0.41300104379600006
ACH-000557,-0.0328616600986
ACH-000570,-0.271878490338
ACH-000571,-0.848677108859
ACH-000573,-0.33656908025399995
ACH-000576,-0.7208588903409999
ACH-000580,-0.428829104517
ACH-000584,-0.282518284201
ACH-000585,-0.264771673238
ACH-000588,-0.603823377037
ACH-000589,-0.394717726214
ACH-000591,-0.6908346247600001
ACH-000593,-0.787406198013
ACH-000600,-0.881871826158
ACH-000601,-0.594721721948
ACH-000604,-0.553691404074
ACH-000605,-0.309355037813
ACH-000606,-0.662408745662
ACH-000608,-0.5811658511819999
ACH-000614,-0.447155898701
ACH-000616,-0.844834107376
ACH-000618,-0.346585667948
ACH-000619,-0.46741692985
ACH-000620,-0.703188594178
ACH-000621,-0.684485307169
ACH-000622,-0.542609163244
ACH-000623,-0.353023250043
ACH-000624,-0.851280949534
ACH-000627,-0.482000694609
ACH-000630,-0.654852066144
ACH-000632,-0.5283053680740001
ACH-000633,-0.517908984024
ACH-000637,-0.46192868730400005
ACH-000638,-0.666664693956
ACH-000646,-0.575197068466
ACH-000647,-0.7887150675419999
ACH-000648,-0.623124064936
ACH-000649,-0.8010857412119999
ACH-000651,-0.258751106123
ACH-000652,-0.388566704088
ACH-000653,-0.738089388164
ACH-000657,-0.672530875826
ACH-000658,-0.748549809434
ACH-000661,-0.440021853164
ACH-000662,-0.7408165371100001
ACH-000663,-0.682472832718
ACH-000665,-0.44407293095899997
ACH-000671,-0.507442001247
ACH-000673,-0.7887186392409999
ACH-000676,-0.42118648264799996
ACH-000677,-0.13535413027999998
ACH-000681,-0.327016060442
ACH-000682,-0.589621074648
ACH-000683,-0.485895044884
ACH-000684,-0.683274726851
ACH-000688,-0.551972675912
ACH-000693,-0.258357211918
ACH-000694,-0.321311106871
ACH-000695,-0.680441498084
ACH-000696,-0.717147684854
ACH-000697,-0.41572157154899997
ACH-000699,-0.492906234432
ACH-000701,-0.362986771808
ACH-000706,-0.509822791264
ACH-000711,-0.7378154221879999
ACH-000713,-0.405792905549
ACH-000714,-0.511068382328
ACH-000718,-0.36758325849600004
ACH-000720,-0.8490331639859999
ACH-000721,-0.379904100952
ACH-000724,-0.731150799372
ACH-000725,-0.539194250082
ACH-000732,-0.813704281923
ACH-000734,-0.661447263306
ACH-000735,-0.7725407679809999
ACH-000736,-0.553687465403
ACH-000738,-0.39062496257600005
ACH-000746,-0.268614648876
ACH-000747,-0.46311583012199997
ACH-000748,-0.42813395044
ACH-000753,-0.477400411286
ACH-000756,-0.813535492626
ACH-000757,-0.358868043596
ACH-000758,-0.404904974603
ACH-000760,-0.504846122794
ACH-000763,-0.50565124269
ACH-000764,-0.684901662738
ACH-000765,-0.615559604058
ACH-000766,-0.41099855981100003
ACH-000767,-0.612346233622
ACH-000768,-0.830585830214
ACH-000769,-0.6076141266139999
ACH-000770,-0.465261850241
ACH-000771,-0.623072327723
ACH-000773,-0.799479167395
ACH-000776,-0.696250653663
ACH-000777,-0.464034102941
ACH-000778,-0.5437970433420001
ACH-000781,-0.477506117233
ACH-000782,-0.09437429395819999
ACH-000783,-0.36574060349299997
ACH-000784,-0.627690910008
ACH-000785,-0.295704652891
ACH-000787,-0.488572586048
ACH-000788,-0.648065504062
ACH-000791,-0.300705947441
ACH-000792,-0.49677987550700003
ACH-000794,-0.799774153377
ACH-000796,-0.569353930439
ACH-000799,-0.538690285127
ACH-000800,-0.434138392548
ACH-000802,-0.390571448274
ACH-000804,-0.6858535487080001
ACH-000805,-0.630509603645
ACH-000809,-0.286772742072
ACH-000810,-0.502784232761
ACH-000811,-0.650921585063
ACH-000817,-0.740437639658
ACH-000819,-0.617808558885
ACH-000820,-0.34072893193000003
ACH-000821,-0.49940714824500004
ACH-000822,-0.763648832348
ACH-000823,-0.454961066796
ACH-000824,-0.701157152563
ACH-000827,-0.7327913880179999
ACH-000829,-0.434047986257
ACH-000831,-0.517332486962
ACH-000832,-0.6699278289399999
ACH-000833,-0.480228492271
ACH-000834,-0.696798188469
ACH-000835,-0.163807744532
ACH-000836,-0.673098441098
ACH-000837,-0.502846327801
ACH-000838,-0.85582021964
ACH-000839,-0.9219808631659999
ACH-000840,-0.9156613854729999
ACH-000841,-0.855935337301
ACH-000843,-0.557495034998
ACH-000846,-0.47899906427
ACH-000847,-0.65882735885
ACH-000848,-0.736206175623
ACH-000849,-0.562287456263
ACH-000851,-0.654818626913
ACH-000855,-0.334311776952
ACH-000856,-0.309700019063
ACH-000858,-0.44097692584299997
ACH-000859,-0.7219485700470001
ACH-000861,-0.536057268947
ACH-000862,-0.332792370652
ACH-000865,-0.337983502711
ACH-000866,-0.39304694623499997
ACH-000867,-0.28347372272
ACH-000869,-0.646457712539
ACH-000872,-0.36924380436
ACH-000873,-0.254594140879
ACH-000876,-0.354798745475
ACH-000878,-0.74217995943
ACH-000880,-0.39064415724699997
ACH-000881,-0.521367962025
ACH-000882,-0.499705644916
ACH-000884,-0.7456757839720001
ACH-000885,-0.501901614
ACH-000887,-0.528248114113
ACH-000888,-0.689175702839
ACH-000889,-0.552413868437
ACH-000890,-0.43141891428900003
ACH-000896,-0.614298067527
ACH-000898,-0.8081295337250001
ACH-000900,-0.26605919951900003
ACH-000901,-0.386202298216
ACH-000905,-0.485366448541
ACH-000906,-0.598079220894
ACH-000907,-0.401975175511
ACH-000910,-0.507414208318
ACH-000911,-0.386932598838
ACH-000912,-0.44239542084899997
ACH-000913,-0.505438322821
ACH-000915,-0.525420453626
ACH-000916,-0.835072314558
ACH-000917,-0.589600622767
ACH-000921,-0.565673643203
ACH-000924,-0.42279370143399997
ACH-000926,-0.5636458716430001
ACH-000928,-0.433474782104
ACH-000929,-0.5555404387899999
ACH-000932,-0.615165695329
ACH-000935,-0.366777432482
ACH-000936,-0.454029110656
ACH-000937,-0.48479774713299995
ACH-000938,-0.353805047636
ACH-000939,-0.500577701742
ACH-000941,-0.622583776364
ACH-000943,-0.536401946972
ACH-000946,-0.35824883530900004
ACH-000947,-0.47814087935599997
ACH-000948,-0.454175836241
ACH-000950,-0.531623650787
ACH-000953,-0.1287336123
ACH-000957,-0.422502712969
ACH-000958,-0.419625465695
ACH-000960,-0.45067169996699996
ACH-000963,-0.548306699142
ACH-000968,-0.6331155494990001
ACH-000969,-0.45218238442500003
ACH-000973,-0.33687136430200004
ACH-000974,-0.40829990108099995
ACH-000975,-0.7250613726240001
ACH-000976,-0.744252619732
ACH-000978,-0.8063520377969999
ACH-000980,-0.554239225405
ACH-000984,-0.41679232832199997
ACH-000986,-0.246322025858
ACH-000988,-0.6555098695139999
ACH-000993,-0.618839447898
ACH-000994,-0.712744747693
ACH-000996,-0.420006691729
ACH-001001,-0.409801955356
ACH-001020,-0.756602504845
ACH-001028,-0.35293988436499996
ACH-001031,-0.288677379348
ACH-001038,-0.8256592906739999
ACH-001048,-0.765345702484
ACH-001050,-0.5081694464190001
ACH-001053,-0.570083736509
ACH-001054,-0.625778725036
ACH-001061,-0.44154081526999994
ACH-001067,-0.543473622223
ACH-001075,-0.581971469783
ACH-001096,-0.609742284657
ACH-001128,-0.946911166247
ACH-001134,-0.7128900943500001
ACH-001151,-0.793136011602
ACH-001163,-0.409877733187
ACH-001164,-0.205789771609
ACH-001173,-0.36350188494400004
ACH-001183,-0.520801985078
ACH-001184,-0.557025079224
ACH-001190,-0.41738476203900005
ACH-001192,-0.5804439608399999
ACH-001193,-0.430388749631
ACH-001196,-0.568710397815
ACH-001197,-0.28351498918699997
ACH-001205,-0.51563771249
ACH-001211,-0.634138632348
ACH-001212,-0.5227432872810001
ACH-001228,-0.319302444324
ACH-001232,-1.00505825625
ACH-001239,-0.408558107896
ACH-001274,-0.437457982666
ACH-001275,-0.624015770814
ACH-001277,-0.254077412309
ACH-001278,-0.46087768451800004
ACH-001280,-0.467803766644
ACH-001283,-0.680841259164
ACH-001289,-0.741123692356
ACH-001295,-0.788369451969
ACH-001300,-0.351542323146
ACH-001301,-0.766598319488
ACH-001302,-0.896726757703
ACH-001303,-0.452581854031
ACH-001306,-0.457282735898
ACH-001318,-0.60807706203
ACH-001322,-0.7384911094859999
ACH-001328,-0.910154067005
ACH-001332,-0.480471743036
ACH-001333,-0.347456869817
ACH-001336,-0.479411120004
ACH-001340,-0.34913578125100003
ACH-001346,-0.662004553818
ACH-001353,-0.6057909817989999
ACH-001354,-0.678212071248
ACH-001367,-0.9310372887360001
ACH-001368,-0.690655112775
ACH-001374,-0.43644555214100006
ACH-001375,-0.632153643531
ACH-001377,-0.444025578115
ACH-001380,-0.7375657576710001
ACH-001391,-0.633587502738
ACH-001407,-0.525492393869
ACH-001408,-0.808296032043
ACH-001413,-0.782970594103
ACH-001430,-0.229847894866
ACH-001431,-0.348419193765
ACH-001450,-0.631129318446
ACH-001496,-0.74787674362
ACH-001500,-0.44664019759499995
ACH-001521,-0.903373257386
ACH-001523,-0.564765054904
ACH-001532,-0.6491215603320001
ACH-001536,-0.562234056804
ACH-001550,-0.321865501487
ACH-001552,-0.731226097419
ACH-001554,-0.404961816911
ACH-001645,-0.741852272694
ACH-001654,-0.349064133199
ACH-001715,-0.37486234606200003
ACH-001735,-0.36369769461999996
ACH-001736,-0.36265262858900005
ACH-001737,-0.72348836371
ACH-001740,-0.499291028767
ACH-001745,-0.442291594944
ACH-001750,-0.934101409
ACH-001765,-0.225892497807
ACH-001956,-0.37295595090800004
ACH-001957,-0.529270342122
