,SFXN4 (119559)
ACH-001375,-0.21674837722399998
ACH-001377,-0.20688047459000003
ACH-001380,-0.230639893386
ACH-001391,-0.163641336755
ACH-001407,-0.0821912758495
ACH-001408,-0.011069115513599998
ACH-001413,-0.20110116011100002
ACH-001430,-0.23732985204799997
ACH-001431,-0.220509850011
ACH-001450,-0.16780268364
ACH-001496,-0.179051402878
ACH-001500,-0.0186090814633
ACH-001521,-0.20588476650499998
ACH-001523,-0.10220782806800001
ACH-001532,-0.211534052426
ACH-001536,-0.18356457448199998
ACH-001550,-0.232705178873
ACH-001552,-0.315627293224
ACH-001554,-0.25103836869
ACH-001645,-0.13613678248400002
ACH-001654,-0.26956678774500004
ACH-001715,-0.11763651468599999
ACH-001735,-0.149022128512
ACH-001736,-0.378714121827
ACH-001737,-0.15549121028100002
ACH-001740,-0.239460865941
ACH-001745,-0.238370291704
ACH-001750,-0.16064362438
ACH-001765,-0.13544619447
ACH-001956,-0.126365238261
ACH-001957,-0.215736074824
