,UBALD1 (124402)
ACH-000246,-0.256436237403
ACH-000248,-0.314007989576
ACH-000250,-0.37013892747
ACH-000251,-0.32678141141399997
ACH-000253,-0.29152443555700003
ACH-000255,-0.11313668976999999
ACH-000256,-0.23852567184
ACH-000257,-0.323611075399
ACH-000258,-0.236177219381
ACH-000259,-0.279204434536
ACH-000260,-0.45027885335100004
ACH-000261,-0.369166271422
ACH-000262,-0.596138892565
ACH-000263,-0.38037143859300004
ACH-000264,-0.244631012767
ACH-000265,-0.244698370759
ACH-000266,-0.19454691556899997
ACH-000272,-0.24999092315699997
ACH-000273,-0.39932350886699997
ACH-000274,-0.310253377007
ACH-000277,-0.306119754503
ACH-000278,-0.331133953424
ACH-000279,-0.474451600322
ACH-000280,-0.380644253688
ACH-000281,-0.25615711858
ACH-000288,-0.5845733506490001
ACH-000291,-0.434585360346
ACH-000293,-0.37686915155100004
ACH-000294,-0.26213167883099997
ACH-000295,-0.366562004369
ACH-000296,-0.300578327205
ACH-000302,-0.09495507495710001
ACH-000304,-0.386676521628
ACH-000307,-0.41199517647600004
ACH-000308,-0.18451431572000002
ACH-000310,-0.384294400295
ACH-000311,-0.24204456573000002
ACH-000312,-0.0852988684289
ACH-000315,-0.555325973511
ACH-000316,-0.651932540581
ACH-000317,-0.34987502202299997
ACH-000318,-0.217455755739
ACH-000319,-0.47584437840800003
ACH-000320,-0.230530452347
ACH-000322,-0.296372785766
ACH-000323,-0.788418176864
ACH-000324,-0.305725700228
ACH-000329,-0.8061539129709999
ACH-000330,-0.48517088519199997
ACH-000331,-0.5581983687259999
ACH-000332,-0.197425380858
ACH-000334,-0.571855486926
ACH-000335,-0.0747033954024
ACH-000336,-0.560836655155
ACH-000337,-0.09196678290850001
ACH-000339,-0.587171568704
ACH-000341,-0.196952161378
ACH-000348,-0.295739379187
ACH-000350,-0.5624722171159999
ACH-000352,-0.26901070313000003
ACH-000356,-0.19731590195999998
ACH-000361,-0.358123866572
ACH-000362,-0.283072482849
ACH-000363,-0.24681989808000002
ACH-000364,-0.554143691299
ACH-000365,-0.346645775072
ACH-000366,-0.0745408016815
ACH-000368,-0.597699048882
ACH-000374,-0.330925201106
ACH-000375,-0.377006172315
ACH-000376,-0.783344671552
ACH-000381,-0.172548293324
ACH-000383,-0.23706546038000004
ACH-000387,-0.130935917435
ACH-000389,-0.429290619133
ACH-000390,-0.15897978648299999
ACH-000393,-0.335379805175
ACH-000395,-0.506272548389
ACH-000397,-0.226349392697
ACH-000401,-0.536134273394
ACH-000402,-0.47464130158600004
ACH-000403,-0.405602907175
ACH-000404,-0.359985880196
ACH-000406,-0.22067352038000002
ACH-000407,-0.46339343692900004
ACH-000408,-0.23752612741300003
ACH-000410,-0.471915225625
ACH-000411,-0.29215546374400003
ACH-000414,-0.208262859881
ACH-000415,-0.281334786978
ACH-000416,-0.494134667914
ACH-000420,-0.284872774672
ACH-000421,-0.273233928949
ACH-000424,-0.23765602220100002
ACH-000425,-0.25975575978
ACH-000426,-0.6740381070739999
ACH-000427,-0.371299012935
ACH-000433,-0.758848202484
ACH-000436,-0.330361377184
ACH-000444,-0.215705415262
ACH-000445,-0.394139962644
ACH-000448,-0.341201096875
ACH-000450,-0.38264153193899997
ACH-000452,-0.222020688901
ACH-000454,-0.164718666926
ACH-000458,-0.174263858924
ACH-000459,0.06816622139909999
ACH-000460,-0.43653462813500005
ACH-000461,-0.166530683409
ACH-000463,-0.437974329612
ACH-000464,-0.465950351453
ACH-000466,-0.46411550270199997
ACH-000467,-0.456784647894
ACH-000468,-0.258281476309
ACH-000469,-0.589468392564
ACH-000470,-0.11559463626399999
ACH-000471,-1.03929467176
ACH-000472,-0.315924681747
ACH-000473,-0.233384096175
ACH-000475,-0.248685370576
ACH-000476,-0.169081169901
ACH-000477,-0.407552711374
ACH-000480,-0.32103020785
ACH-000481,-0.27730610521
ACH-000483,-0.45924741645000006
ACH-000484,0.049227594522
ACH-000485,-0.22004320416900003
ACH-000486,-0.37913808950000005
ACH-000487,-0.44103652055500003
ACH-000488,-0.330580404795
ACH-000490,-0.272368543386
ACH-000491,-0.288399098955
ACH-000495,-0.394765056932
ACH-000496,-0.47974493976800003
ACH-000499,-0.239667102603
ACH-000500,-0.774449548091
ACH-000502,-0.474744103042
ACH-000503,0.191724679002
ACH-000505,-0.329080853843
ACH-000507,-0.515688750546
ACH-000510,-0.172640166139
ACH-000511,-0.437426405538
ACH-000512,-0.208621132267
ACH-000516,-0.520113100184
ACH-000517,-0.270629288717
ACH-000518,-0.25125848388300004
ACH-000520,-0.360211858983
ACH-000521,-0.43155010222900003
ACH-000522,-0.567703720814
ACH-000524,-0.380116903463
ACH-000527,-0.18156830099500001
ACH-000528,-0.180319849536
ACH-000537,-0.32405802923
ACH-000541,-0.412097091804
ACH-000542,-0.34017428864699994
ACH-000544,-0.339199017108
ACH-000545,-0.36893533295000003
ACH-000547,-0.18509049591200002
ACH-000548,-0.36862024994000003
ACH-000549,-0.337834186085
ACH-000550,-0.697930342256
ACH-000552,-0.140792519075
ACH-000556,-0.386317109037
ACH-000557,-0.307170269106
ACH-000570,-0.606685420994
ACH-000571,-0.428997027143
ACH-000573,-0.206866116621
ACH-000576,-0.368469782272
ACH-000580,-0.236665394192
ACH-000584,-0.300681722335
ACH-000585,-0.473195226801
ACH-000588,-0.204843354272
ACH-000589,-0.47683793197700003
ACH-000591,-0.587592450774
ACH-000593,-0.455827413922
ACH-000600,-0.367812700343
ACH-000601,-0.26665110999
ACH-000604,-0.0631468937919
ACH-000605,-0.0282399357574
ACH-000606,-0.312866255134
ACH-000608,-0.5478188730610001
ACH-000614,-0.5301218754420001
ACH-000616,-0.5141939401460001
ACH-000618,-0.0584776828047
ACH-000619,-0.38407331636500003
ACH-000620,-0.259242983343
ACH-000621,-0.651194131854
ACH-000622,-0.499877643556
ACH-000623,-0.518848886514
ACH-000624,-0.193193753697
ACH-000627,-0.0356204000888
ACH-000630,-0.511092394053
ACH-000632,-0.373698998591
ACH-000633,-0.502830187753
ACH-000637,-0.298190893804
ACH-000638,-0.10587343152
ACH-000646,-0.12146465266899999
ACH-000647,-0.32978089887699996
ACH-000648,-0.278178324215
ACH-000649,-0.5500424146
ACH-000651,-0.053550201407500005
ACH-000652,-0.249534059063
ACH-000653,-0.21270448210700002
ACH-000657,-0.410136324449
ACH-000658,-0.520308523438
ACH-000661,-0.174781678996
ACH-000662,-0.479503866901
ACH-000663,-0.281454022982
ACH-000665,-0.33305747093000004
ACH-000671,-0.426466876611
ACH-000673,-0.941867509541
ACH-000676,-0.29988248283
ACH-000677,-0.120838950394
ACH-000681,-0.421276618446
ACH-000682,-0.35161468345299995
ACH-000683,-0.134328513269
ACH-000684,-0.7264160235539999
ACH-000688,-0.791944322211
ACH-000693,-0.161916166886
ACH-000694,0.0147616594222
ACH-000695,-0.376459567119
ACH-000696,-0.429157056884
ACH-000697,-0.288637072436
ACH-000699,-0.461617275825
ACH-000701,-0.195127559046
ACH-000706,-0.383141087522
ACH-000711,-0.374846553601
ACH-000713,-0.571835645755
ACH-000714,-0.282978100896
ACH-000718,-0.33404912659499997
ACH-000720,-0.483025533204
ACH-000721,-0.33384331163000003
ACH-000724,-0.0319700880029
ACH-000725,-0.49091643152900005
ACH-000732,-0.409411905279
ACH-000734,-0.24411868247
ACH-000735,-0.169852475255
ACH-000736,-0.16276043991699998
ACH-000738,-0.355475282664
ACH-000746,-0.23004954695500002
ACH-000747,-0.35089776175899995
ACH-000748,-0.658002374089
ACH-000753,-0.193691671164
ACH-000756,-0.200947581268
ACH-000757,-0.30855048961599996
ACH-000758,-0.166206335684
ACH-000760,-0.415142701043
ACH-000763,-0.124372481566
ACH-000764,-0.271096693804
ACH-000765,-0.15881399315300002
ACH-000766,-0.505402802452
ACH-000767,-0.305682116383
ACH-000768,-0.160987536035
ACH-000769,-0.36827509653800006
ACH-000770,-0.402274607311
ACH-000771,-0.327612627278
ACH-000773,-0.39889651281800004
ACH-000776,-0.343503066574
ACH-000777,-0.307073104248
ACH-000778,-0.19433329360100002
ACH-000781,-0.379171106973
ACH-000782,-0.202189606563
ACH-000783,-0.7196073443340001
ACH-000784,-0.267405106098
ACH-000785,-0.506093417126
ACH-000787,-0.307460406838
ACH-000788,-0.31599816936700004
ACH-000791,-0.19938249781
ACH-000792,-0.542237959525
ACH-000794,-0.244476424124
ACH-000796,-0.351477494515
ACH-000799,-0.548328255608
ACH-000800,-0.221574703372
ACH-000802,-0.102658071775
ACH-000804,-0.274254057941
ACH-000805,-0.284100146295
ACH-000809,-0.373257407398
ACH-000810,-0.236487663061
ACH-000811,-0.456093427308
ACH-000817,-0.571723061238
ACH-000819,-0.542814784145
ACH-000820,-0.0499607625246
ACH-000821,-0.741931041408
ACH-000822,-0.12249966624299999
ACH-000823,-0.22903150113200002
ACH-000824,-0.272027081274
ACH-000827,-0.309680459779
ACH-000829,-0.43252944653399994
ACH-000831,-0.49899344611999996
ACH-000832,-0.19947194772100002
ACH-000833,-0.201266205198
ACH-000834,-0.38954368149400004
ACH-000835,-0.266988285561
ACH-000836,-0.41624297570200003
ACH-000837,-0.0673457160754
ACH-000838,-0.450755950347
ACH-000839,-0.24870209176999997
ACH-000840,-0.60258633952
ACH-000841,-0.34002929483000005
ACH-000843,-0.17605128324000002
ACH-000846,-0.195381786217
ACH-000847,-0.468242142007
ACH-000848,-0.311496174698
ACH-000849,-0.37751570175800003
ACH-000851,-0.45167399703100003
ACH-000855,-0.14308559496200002
ACH-000856,-0.424185134494
ACH-000858,-0.0559133881614
ACH-000859,-0.179196941886
ACH-000861,-0.391771168566
ACH-000862,-0.181170322767
ACH-000865,-0.160330203526
ACH-000866,-0.324200441268
ACH-000867,-0.265833679349
ACH-000869,-0.40963652530100003
ACH-000872,-0.403614095441
ACH-000873,-0.0894029650993
ACH-000876,-0.35030768085600006
ACH-000878,-0.335664565576
ACH-000880,-0.189254215315
ACH-000881,-0.294695810146
ACH-000882,-0.165934780765
ACH-000884,-0.21295430814599997
ACH-000885,-0.264755776708
ACH-000887,-0.23974541313099998
ACH-000888,-0.709214582169
ACH-000889,-0.362469964542
ACH-000890,-0.187679788246
ACH-000896,-0.22967791592599998
ACH-000898,-0.272354972014
ACH-000900,-0.505063515593
ACH-000901,-0.457956230919
ACH-000905,-0.289156564089
ACH-000906,-0.119888197662
ACH-000907,-0.435306942825
ACH-000910,-0.36618294599699996
ACH-000911,-0.36129623518200005
ACH-000912,-0.37598785072700003
ACH-000913,-0.288105802777
ACH-000915,-0.331725829703
ACH-000916,-0.09371044390630001
ACH-000917,-0.32506356274099996
ACH-000921,-0.445128794464
ACH-000924,-0.495932132699
ACH-000926,-0.242951670077
ACH-000928,-0.297466017224
ACH-000929,-0.526365180852
ACH-000932,-0.512500329294
ACH-000935,-0.445325421711
ACH-000936,-0.450900396487
ACH-000937,-0.152972064642
ACH-000938,-0.20912728846700002
ACH-000939,-0.11062181355699999
ACH-000941,-0.269710658736
ACH-000943,-0.0884612486325
ACH-000946,-0.20316229298
ACH-000947,-0.372683265836
ACH-000948,-0.360347968403
ACH-000950,-0.201571343645
ACH-000953,-0.398393341969
ACH-000957,-0.140029768454
ACH-000958,-0.230652534582
ACH-000960,-0.1559443992
ACH-000963,-0.30804048563299996
ACH-000968,-0.27139222264400004
ACH-000969,-0.221614193909
ACH-000973,-0.192065422842
ACH-000974,-0.06290685717780001
ACH-000975,-0.35111486380199997
ACH-000976,-0.426903697291
ACH-000978,-0.334161516588
ACH-000980,-0.317026958726
ACH-000984,-0.47472320516800004
ACH-000986,-0.25884303091099997
ACH-000988,-0.306172551786
ACH-000993,-0.276662019414
ACH-000994,-0.45857075251999996
ACH-000996,-0.5054297732590001
ACH-001001,-0.161820100804
ACH-001020,-0.30044817332400003
ACH-001028,-0.460136174122
ACH-001031,-0.500518132746
ACH-001038,-0.456524731069
ACH-001048,-0.447298154783
ACH-001050,-0.473754584656
ACH-001053,-0.164789873431
ACH-001054,-0.181022120277
ACH-001061,-0.222810053441
ACH-001067,-0.506499531262
ACH-001075,-0.311032076595
ACH-001096,-0.130500407797
ACH-001128,-0.630075073153
ACH-001134,-0.220770649038
ACH-001151,-0.22065175904399997
ACH-001163,-0.234553857088
ACH-001164,-0.174606044382
ACH-001173,-0.316854024753
ACH-001183,-0.36353541396300004
ACH-001184,-0.34630799553999997
ACH-001190,-0.211104488335
ACH-001192,-0.44210338723000003
ACH-001193,-0.398039471976
ACH-001196,-0.454350218383
ACH-001197,-0.32533304352
ACH-001205,-0.602156816499
ACH-001211,-0.288312810927
ACH-001212,-0.6795784387520001
ACH-001228,-0.485504666668
ACH-001232,-0.598023569496
ACH-001239,-0.440930210955
ACH-001274,-0.5031357010899999
ACH-001275,-0.331223708811
ACH-001277,-0.405337570386
ACH-001278,-0.283021424336
ACH-001280,-0.486467471681
ACH-001283,-0.47554448409100003
ACH-001289,-0.363321940063
ACH-001295,-0.279099080934
ACH-001300,-0.213578088642
ACH-001301,-0.237252627399
ACH-001302,-0.38889799510300005
ACH-001303,-0.4330071779
ACH-001306,-0.501621920716
ACH-001318,-0.388812732126
ACH-001322,-0.48687855383900003
ACH-001328,-0.237817529773
ACH-001332,-0.22946765481999998
ACH-001333,-0.022544911153799998
ACH-001336,-0.304270480141
ACH-001340,-0.205039020353
ACH-001346,-0.0782834791368
ACH-001353,-0.170777786974
ACH-001354,-0.230461291723
ACH-001367,-0.313177969179
ACH-001368,-0.318678766001
ACH-001374,-0.505709691354
ACH-001375,-0.390497219851
ACH-001377,-0.434846050189
ACH-001380,-0.208771865981
ACH-001391,-0.27269364559099996
ACH-001407,-0.0769711832895
ACH-001408,-0.261832360699
ACH-001413,-0.7170578008580001
ACH-001430,-0.273830966837
ACH-001431,-0.24047981112599998
ACH-001450,-0.44953439226899994
ACH-001496,-0.039217276536
ACH-001500,-0.500018289553
ACH-001521,-0.29462743029399996
ACH-001523,-0.216705285723
ACH-001532,-0.21381123335000002
ACH-001536,-0.614448102785
ACH-001550,0.0144704213383
ACH-001552,-0.5861333862899999
ACH-001554,-0.173188185172
ACH-001645,-0.415905085282
ACH-001654,-0.819217533195
ACH-001715,-0.342602742076
ACH-001735,-0.27157442080899996
ACH-001736,-0.406852257845
ACH-001737,0.0018743602092899999
ACH-001740,-0.344876934062
ACH-001745,-0.5620036942409999
ACH-001750,-0.528058014222
ACH-001765,-0.5251714724100001
ACH-001956,-0.486653880325
ACH-001957,-0.397949641521
