,CD1D (912)
ACH-000232,-0.40884270281900004
ACH-000233,-0.25753142278
ACH-000234,-0.178704353378
ACH-000235,-0.35530455382799997
ACH-000237,-0.327121097515
ACH-000238,-0.17028084550500003
ACH-000243,-0.378386636673
ACH-000244,-0.351952106245
ACH-000246,-0.36160176977799996
ACH-000248,-0.40420825435
ACH-000250,-0.35189716076399996
ACH-000251,-0.189665378802
ACH-000253,-0.36341405027400003
ACH-000255,-0.46133128921300004
ACH-000256,-0.393407316768
ACH-000257,-0.36672518832900003
ACH-000258,-0.305087940703
ACH-000259,-0.461224047377
ACH-000260,-0.348402622487
ACH-000261,-0.235095768251
ACH-000262,-0.505773788119
ACH-000263,0.00623951228429
ACH-000264,-0.462460352448
ACH-000265,-0.46486265413000005
ACH-000266,-0.334938232488
ACH-000272,-0.527742788306
ACH-000273,-0.30701128696999996
ACH-000274,-0.10146779805600001
ACH-000277,-0.572603703409
ACH-000278,-0.43181057041000004
ACH-000279,-0.24802754889800002
ACH-000280,-0.278284006856
ACH-000281,-0.477013785857
ACH-000288,-0.304645819196
ACH-000291,-0.393241735122
ACH-000293,-0.278299552883
ACH-000294,-0.318716390405
ACH-000295,0.042607627159900005
ACH-000296,-0.45128063331100005
ACH-000302,-0.37420462123099996
ACH-000304,-0.327771612448
ACH-000307,-0.352472937684
ACH-000308,-0.384246386976
ACH-000310,-0.47853634938600004
ACH-000311,-0.6040222360809999
ACH-000312,-0.427460625295
ACH-000315,-0.430751013789
ACH-000316,-0.345305623479
ACH-000317,-0.499724799363
ACH-000318,-0.44512116372599997
ACH-000319,-0.47632933985299997
ACH-000320,-0.408954685596
ACH-000322,-0.533703141024
ACH-000323,-0.267380393563
ACH-000324,-0.269509377971
ACH-000329,-0.229218301303
ACH-000330,-0.33020414276500004
ACH-000331,-0.261834977867
ACH-000332,-0.412055508486
ACH-000334,-0.13833812244000002
ACH-000335,-0.365618237055
ACH-000336,-0.566018695265
ACH-000337,-0.45910561235299996
ACH-000339,-0.381161406674
ACH-000341,-0.210424083651
ACH-000348,-0.336041160131
ACH-000350,-0.633547029227
ACH-000352,-0.293852999765
ACH-000356,-0.36650536731100003
ACH-000361,-0.312964688962
ACH-000362,-0.466746522993
ACH-000363,-0.153120100164
ACH-000364,-0.269996483985
ACH-000365,-0.467643828231
ACH-000366,-0.280611448075
ACH-000368,-0.17856206862500001
ACH-000374,-0.368142494748
ACH-000375,-0.0612357798651
ACH-000376,-0.137630216554
ACH-000381,-0.465888497554
ACH-000383,-0.211829204892
ACH-000387,-0.23947837527899998
ACH-000389,-0.308265471686
ACH-000390,-0.354968592002
ACH-000393,-0.24228310776700002
ACH-000395,-0.0302409828271
ACH-000397,-0.43079091965800004
ACH-000401,-0.193895527872
ACH-000402,-0.39528842610799997
ACH-000403,-0.22635577943500002
ACH-000404,-0.45584452238300005
ACH-000406,-0.303786302961
ACH-000407,-0.263458570495
ACH-000408,-0.21769716676800002
ACH-000410,-0.47489952911300004
ACH-000411,-0.546246683566
ACH-000414,-0.541636617156
ACH-000415,-0.188394652719
ACH-000416,-0.42951446155699996
ACH-000420,-0.25667804360700003
ACH-000421,-0.370777774448
ACH-000424,-0.253185463225
ACH-000425,-0.376376745083
ACH-000426,-0.736828864349
ACH-000427,-0.573066282667
ACH-000433,-0.371026749635
ACH-000436,-0.638932886477
ACH-000444,-0.283821707377
ACH-000445,-0.594814317867
ACH-000448,-0.318457923361
ACH-000450,-0.20281105482500003
ACH-000452,-0.335357534658
ACH-000454,-0.345079719061
ACH-000458,-0.215117805332
ACH-000459,0.0754669890098
ACH-000460,-0.22112564327599998
ACH-000461,-0.478889390128
ACH-000463,-0.365659832738
ACH-000464,-0.180421230242
ACH-000466,-0.190067996502
ACH-000467,-0.506739361287
ACH-000468,-0.422704924388
ACH-000469,-0.21888369509599997
ACH-000470,-0.43777551380699997
ACH-000471,-0.302205325713
ACH-000472,-0.292268376056
ACH-000473,-0.48650266162699995
ACH-000475,-0.252893314194
ACH-000476,-0.30750791080400003
ACH-000477,-0.103309469571
ACH-000480,-0.196124493359
ACH-000481,-0.231943661644
ACH-000483,-0.372913463715
ACH-000484,-0.748133357609
ACH-000485,-0.330577735064
ACH-000486,-0.272460892231
ACH-000487,-0.381448825321
ACH-000488,-0.257603543462
ACH-000490,-0.43849379657399995
ACH-000491,-0.291840297971
ACH-000495,-0.469413298452
ACH-000496,-0.381926209507
ACH-000499,-0.40429322293700004
ACH-000500,-0.397466150171
ACH-000502,-0.400120202602
ACH-000503,0.0272718369467
ACH-000505,-0.336406767092
ACH-000507,-0.436034130633
ACH-000510,-0.46878661502999996
ACH-000511,-0.308594225806
ACH-000512,-0.079654611238
ACH-000516,-0.386965298344
ACH-000517,-0.205705064942
ACH-000518,-0.325643487918
ACH-000520,-0.422576127187
ACH-000521,-0.514318219155
ACH-000522,-0.389235490269
ACH-000524,-0.201910136765
ACH-000527,-0.387812928787
ACH-000528,-0.247072847608
ACH-000537,-0.059080266335899995
ACH-000541,-0.289528036841
ACH-000542,-0.339701711277
ACH-000544,-0.53584149665
ACH-000545,-0.197651788595
ACH-000547,-0.208814600176
ACH-000548,-0.387388106241
ACH-000549,-0.22420186687899998
ACH-000550,-0.16143777199
ACH-000552,-0.49530493217699995
ACH-000556,-0.573540233724
ACH-000557,-0.138189970758
ACH-000570,-0.194404976265
ACH-000571,-0.260667428647
ACH-000573,-0.384349421478
ACH-000576,-0.426943414771
ACH-000580,-0.47475150057300003
ACH-000584,-0.1878826757
ACH-000585,-0.323839310997
ACH-000588,-0.423616431985
ACH-000589,-0.261647663496
ACH-000591,-0.197039136413
ACH-000593,-0.225087624341
ACH-000600,-0.32969509459699997
ACH-000601,-0.505119294485
ACH-000604,-0.43981488489299997
ACH-000605,-0.382920551992
ACH-000606,-0.408028376411
ACH-000608,-0.316730613145
ACH-000614,-0.35988300064400003
ACH-000616,-0.322147125515
ACH-000618,-0.307747706668
ACH-000619,-0.200579504978
ACH-000620,-0.24876468576400002
ACH-000621,-0.006877539614379999
ACH-000622,-0.59859275916
ACH-000623,-0.275305702435
ACH-000624,-0.235447369003
ACH-000627,-0.233288619542
ACH-000630,-0.40334087480700004
ACH-000632,-0.195531189589
ACH-000633,-0.33199684231
ACH-000637,-0.234202812861
ACH-000638,-0.712205471971
ACH-000646,-0.311278036726
ACH-000647,-0.494714358259
ACH-000648,-0.38867461657700003
ACH-000649,-0.352331183288
ACH-000651,-0.41504036621299994
ACH-000652,-0.273568306439
ACH-000653,-0.398863552333
ACH-000657,-0.346677861523
ACH-000658,-0.46892748071
ACH-000661,-0.392776008586
ACH-000662,-0.368901880728
ACH-000663,-0.303674113804
ACH-000665,-0.19037186902
ACH-000671,-0.274743471607
ACH-000673,-0.345478890284
ACH-000676,-0.464334493596
ACH-000677,-0.41444054511399997
ACH-000681,-0.42537592915399997
ACH-000682,-0.312723439027
ACH-000683,-0.437421973451
ACH-000684,-0.467811923292
ACH-000688,-0.0586834198317
ACH-000693,-0.32234080351
ACH-000694,-0.18491581455800002
ACH-000695,-0.0210477298837
ACH-000696,-0.299927072701
ACH-000697,-0.402880346329
ACH-000699,-0.20020017726199998
ACH-000701,-0.332085921186
ACH-000706,-0.5311518574949999
ACH-000711,-0.33551632330200004
ACH-000713,-0.33749626367799995
ACH-000714,-0.60711294305
ACH-000718,-0.0438528390018
ACH-000720,-0.15496763870400002
ACH-000721,-0.21950991964699998
ACH-000724,-0.067553508733
ACH-000725,-0.562269185451
ACH-000732,-0.23019512384
ACH-000734,-0.42236378110699996
ACH-000735,-0.20006244850000002
ACH-000736,-0.388420835008
ACH-000738,-0.263305576459
ACH-000746,-0.304751512821
ACH-000747,-0.292628382238
ACH-000748,-0.0528562246825
ACH-000753,-0.542379700263
ACH-000756,-0.298288568907
ACH-000757,-0.7077762496269999
ACH-000758,-0.38100767449699996
ACH-000760,-0.292967501678
ACH-000763,-0.53792686021
ACH-000764,-0.183461024718
ACH-000765,-0.42567350925999997
ACH-000766,-0.342684996581
ACH-000767,-0.333394911292
ACH-000768,-0.481701953116
ACH-000769,-0.23829526150400002
ACH-000770,-0.34139207278399997
ACH-000771,-0.433338381727
ACH-000773,-0.313359389052
ACH-000776,-0.35382764571900005
ACH-000777,-0.446138957231
ACH-000778,-0.139710346319
ACH-000781,-0.344408679954
ACH-000782,-0.407042257649
ACH-000783,-0.233448838924
ACH-000784,-0.306533761335
ACH-000785,-0.491663545699
ACH-000787,-0.265331756363
ACH-000788,-0.346624298507
ACH-000791,-0.5143040375010001
ACH-000792,-0.298258562848
ACH-000794,-0.222666434919
ACH-000796,-0.274062619297
ACH-000799,-0.194738614335
ACH-000800,-0.27810257062399996
ACH-000802,-0.236425990112
ACH-000804,-0.39574312063
ACH-000805,-0.440543169794
ACH-000809,-0.401126802522
ACH-000810,-0.242810576889
ACH-000811,-0.112608366996
ACH-000817,-0.485539746356
ACH-000819,-0.445934055561
ACH-000820,-0.382845970286
ACH-000821,-0.199082284291
ACH-000822,-0.45730901976000005
ACH-000823,-0.47435115473300005
ACH-000824,-0.42648014455600003
ACH-000827,-0.424075586917
ACH-000829,-0.19469390117600002
ACH-000831,-0.131283361388
ACH-000832,-0.389710447157
ACH-000833,-0.457022761313
ACH-000834,-0.229457693707
ACH-000835,-0.35250673973200003
ACH-000836,0.154336517216
ACH-000837,-0.501318840533
ACH-000838,-0.515289632218
ACH-000839,-0.314314186971
ACH-000840,-0.301448250858
ACH-000841,-0.408064425921
ACH-000843,-0.374733612448
ACH-000846,-0.517821710448
ACH-000847,-0.24182389401700002
ACH-000848,-0.543531232134
ACH-000849,-0.207118591376
ACH-000851,-0.37072472384300004
ACH-000855,-0.538631942162
ACH-000856,-0.477436735249
ACH-000858,-0.43047809549500005
ACH-000859,-0.30358867064399997
ACH-000861,-0.34036166512500005
ACH-000862,-0.369333857496
ACH-000865,-0.347137652826
ACH-000866,-0.274055533467
ACH-000867,-0.254885541853
ACH-000869,-0.22662167751999995
ACH-000872,-0.23382553984
ACH-000873,-0.560916096031
ACH-000876,-0.34501619962499996
ACH-000878,-0.49297332568
ACH-000880,-0.147292180093
ACH-000881,-0.395521321049
ACH-000882,-0.33829357154399997
ACH-000884,-0.366849309828
ACH-000885,-0.363518475635
ACH-000887,-0.226461529483
ACH-000888,-0.388740116964
ACH-000889,-0.51709562672
ACH-000890,-0.356858885327
ACH-000896,-0.386904660365
ACH-000898,-0.261909842514
ACH-000900,-0.556007090393
ACH-000901,-0.279530088046
ACH-000905,-0.44750017225199995
ACH-000906,-0.185363450746
ACH-000907,-0.333597992322
ACH-000910,-0.334825084341
ACH-000911,-0.139612886479
ACH-000912,-0.46414143321699997
ACH-000913,-0.44294842788000005
ACH-000915,-0.145516988752
ACH-000916,-0.194327945462
ACH-000917,-0.29274419212499997
ACH-000921,-0.222832733627
ACH-000924,-0.30387216253800003
ACH-000926,-0.414050559009
ACH-000928,-0.737418461214
ACH-000929,-0.231538818788
ACH-000932,-0.47883291528899996
ACH-000935,-0.29638567517299996
ACH-000936,-0.428498034156
ACH-000937,-0.101820895151
ACH-000938,-0.38746715454
ACH-000939,0.188951078035
ACH-000941,-0.47198327088200004
ACH-000943,-0.179353460926
ACH-000946,-0.06793366366619999
ACH-000947,-0.22053829082100002
ACH-000948,-0.327519324945
ACH-000950,-0.267429438475
ACH-000953,-0.201694914293
ACH-000957,-0.49770765151600005
ACH-000958,-0.303376146246
ACH-000960,-0.317303075382
ACH-000963,-0.29579980355
ACH-000968,-0.37947307267700003
ACH-000969,-0.319367304656
ACH-000973,-0.222397676417
ACH-000974,-0.45570282702
ACH-000975,-0.43490348937299994
ACH-000976,-0.332394432851
ACH-000978,-0.550504579808
ACH-000980,-0.16696773690400002
ACH-000984,-0.678575438283
ACH-000986,-0.453710313032
ACH-000988,-0.279329327065
ACH-000993,-0.328162129766
ACH-000994,-0.275906118109
ACH-000996,-0.377483720217
ACH-001001,-0.27899223166299997
ACH-001020,0.26817217296100004
ACH-001028,-0.294208016741
ACH-001031,-0.18005640151799998
ACH-001038,-0.41849570359300003
ACH-001048,-0.331708167298
ACH-001050,-0.26241533971000003
ACH-001053,-0.191745926903
ACH-001054,-0.23889751132800002
ACH-001061,-0.35749182096
ACH-001067,-0.15306726258199999
ACH-001075,-0.43921941321900004
ACH-001096,-0.321031550601
ACH-001128,1.17410804127
ACH-001134,-0.40354725624
ACH-001151,-0.479670676404
ACH-001163,-0.470948156896
ACH-001164,-0.00556334703093
ACH-001173,-0.332501402846
ACH-001183,-0.314374704401
ACH-001184,-0.39746129506899996
ACH-001190,-0.36805893392
ACH-001192,-0.576594383652
ACH-001193,-0.04798836585130001
ACH-001196,-0.438479576483
ACH-001197,-0.27621509348400003
ACH-001205,-0.27519629926100003
ACH-001211,-0.0014726185904100002
ACH-001212,-0.612623792264
ACH-001228,-0.13249499228800002
ACH-001232,-0.225189040141
ACH-001239,-0.373413104409
ACH-001274,0.0199955219718
ACH-001275,-0.44872988857600005
ACH-001277,-0.161050555655
ACH-001278,-0.288232069493
ACH-001280,-0.39170557485
ACH-001283,-0.252059263976
ACH-001289,-0.526337479303
ACH-001295,-0.411640535381
ACH-001300,-0.38026142152
ACH-001301,-0.384629146534
ACH-001302,-0.675927868401
ACH-001303,-0.6342216711800001
ACH-001306,-0.205461273177
ACH-001318,-0.553952107051
ACH-001322,-0.246673733271
ACH-001328,-0.27675237664
ACH-001332,-0.60861712214
ACH-001333,-0.413353466517
ACH-001336,-0.544300821843
ACH-001340,-0.185742018512
ACH-001346,-0.526795236909
ACH-001353,-0.23628379833299998
ACH-001354,-0.595224755935
ACH-001367,-0.200878861714
ACH-001368,-0.271824782747
ACH-001374,-0.595087819408
ACH-001375,-0.39488850686099997
ACH-001377,-0.35268504851099997
ACH-001380,-0.405640653282
ACH-001391,-0.329754963649
ACH-001407,-0.287700072687
ACH-001408,-0.339947240164
ACH-001413,-0.23137033893199999
ACH-001430,-0.557727861633
ACH-001431,0.000229280456447
ACH-001450,-0.40559745214500004
ACH-001496,0.0245216755527
ACH-001500,-0.0869099307109
ACH-001521,-0.577626702195
ACH-001523,-0.254360358415
ACH-001532,-0.347692282128
ACH-001536,-0.31633481755
ACH-001550,0.259053634317
ACH-001552,-0.337575528581
ACH-001554,-0.36557484743100005
ACH-001645,-0.6567761644569999
ACH-001654,-0.324190150313
ACH-001715,-0.262050413314
ACH-001735,-0.200050025782
ACH-001736,-0.22117407366
ACH-001737,-0.19471012041299998
ACH-001740,-0.37554820336499994
ACH-001745,-0.30664203230500003
ACH-001750,-0.294362362924
ACH-001765,-0.34564288369900004
ACH-001956,-0.264483353324
ACH-001957,-0.243718787239
