,PON1 (5444)
ACH-001340,-0.47954619146300004
ACH-001346,-0.319954910599
ACH-001353,-0.278852732303
ACH-001354,-0.19034108348
ACH-001367,-0.5499489012600001
ACH-001368,-0.323269745832
ACH-001374,-0.166795788265
ACH-001375,-0.36593616877499996
ACH-001377,-0.391453730997
ACH-001380,-0.422801021109
ACH-001391,-0.468698405003
ACH-001407,-0.34229297805
ACH-001408,-0.197293570101
ACH-001413,-0.182371244652
ACH-001430,-0.50849842843
ACH-001431,-0.380243344009
ACH-001450,-0.276588561379
ACH-001496,-0.193328063662
ACH-001500,-0.269471572533
ACH-001521,-0.21167054129299998
ACH-001523,-0.283310788233
ACH-001532,-0.396127446271
ACH-001536,-0.22242824193500002
ACH-001550,-0.41624156469800005
ACH-001552,-0.414510146061
ACH-001554,-0.42219385264700005
ACH-001645,-0.45913158496600004
ACH-001654,-0.19915805285500002
ACH-001715,-0.181509878413
ACH-001735,-0.42819501049
ACH-001736,-0.353681884221
ACH-001737,-0.38726488900399997
ACH-001740,-0.19456386842700002
ACH-001745,-0.15449192733300002
ACH-001750,-0.326100451241
ACH-001765,-0.23375627276799998
ACH-001956,-0.310102532225
ACH-001957,-0.518941046483
