,LZTFL1 (54585)
ACH-001346,-0.258735940458
ACH-001353,-0.359841152157
ACH-001354,0.362112515298
ACH-001367,0.321487673693
ACH-001368,-0.18319500703400002
ACH-001374,-0.29252322049199997
ACH-001375,-0.133019945954
ACH-001377,-0.105498744011
ACH-001380,-0.28215786496999995
ACH-001391,-0.07694759149910001
ACH-001407,0.006123078652109999
ACH-001408,-0.167611336536
ACH-001413,-0.33818175290700003
ACH-001430,-0.24154395143100002
ACH-001431,-0.00385455643432
ACH-001450,0.011671437918200002
ACH-001496,-0.14274294241
ACH-001500,-0.21709082231999996
ACH-001521,-0.276136073599
ACH-001523,-0.0872330356581
ACH-001532,-0.19560319475000001
ACH-001536,0.06075476883219999
ACH-001550,-0.125130157347
ACH-001552,-0.169906015277
ACH-001554,-0.210706485732
ACH-001645,-0.031060020905299995
ACH-001654,-0.0323851308225
ACH-001715,-0.158230452377
ACH-001735,-0.0932294931103
ACH-001736,0.057066292699300004
ACH-001737,-0.257828309915
ACH-001740,-0.062199776003300004
ACH-001745,-0.224096328482
ACH-001750,-0.202262368422
ACH-001765,-0.0580001592642
ACH-001956,-0.184520222257
ACH-001957,-0.0103433337338
