,SSH2 (85464)
ACH-000183,-0.35236741548
ACH-000188,-0.303195630228
ACH-000189,-0.344441839719
ACH-000190,-0.23749959531599998
ACH-000198,-0.153533231142
ACH-000204,-0.389735277325
ACH-000206,-0.543587251589
ACH-000207,-0.317498516608
ACH-000211,-0.317424890916
ACH-000215,-0.11014315637599999
ACH-000221,-0.362138054124
ACH-000222,-0.458679673683
ACH-000223,-0.32267644056899997
ACH-000226,-0.283976063859
ACH-000227,-0.246893913539
ACH-000228,-0.254568863486
ACH-000231,-0.217982287668
ACH-000232,-0.16583766818499998
ACH-000233,-0.190110653358
ACH-000234,-0.514184396771
ACH-000235,-0.302211309784
ACH-000237,-0.127173206993
ACH-000238,-0.296148472358
ACH-000243,-0.412039585527
ACH-000244,-0.392353424184
ACH-000246,-0.36423252184
ACH-000248,-0.5984628897609999
ACH-000250,-0.314601562579
ACH-000251,-0.146962143428
ACH-000253,-0.159574532533
ACH-000255,-0.388003565756
ACH-000256,-0.48332102518799996
ACH-000257,-0.393481325955
ACH-000258,-0.211218581362
ACH-000259,-0.895903039947
ACH-000260,-0.229936734162
ACH-000261,-0.207926660722
ACH-000262,-0.381385710973
ACH-000263,-0.00684230800046
ACH-000264,-0.41248635164
ACH-000265,-0.302867320519
ACH-000266,-0.293098756073
ACH-000272,-0.22484559837499998
ACH-000273,-0.324369735544
ACH-000274,-0.318063803888
ACH-000277,0.0166299983759
ACH-000278,-0.24286500361299998
ACH-000279,-0.21328916651000002
ACH-000280,-0.205415644404
ACH-000281,-0.13071581145400002
ACH-000288,-0.301647065392
ACH-000291,-0.258701228341
ACH-000293,-0.332746236323
ACH-000294,-0.530048185905
ACH-000295,-0.55261423743
ACH-000296,-0.852149227801
ACH-000302,-0.22299463735599998
ACH-000304,-0.11255659037599999
ACH-000307,-0.264087591558
ACH-000308,-0.17116534552700002
ACH-000310,-0.340782842039
ACH-000311,-0.319531361719
ACH-000312,-0.21443269831
ACH-000315,-0.164315624799
ACH-000316,-0.207485918486
ACH-000317,-0.320840340509
ACH-000318,-0.269387748907
ACH-000319,-0.329591827534
ACH-000320,-0.44215425555699994
ACH-000322,-0.226249708715
ACH-000323,-0.357070162909
ACH-000324,-0.27901978709
ACH-000329,-0.268628481184
ACH-000330,-0.482901497577
ACH-000331,-0.29518823370499997
ACH-000332,-0.256140599515
ACH-000334,-0.31655105409400003
ACH-000335,-0.524815056053
ACH-000336,-0.13734208703099998
ACH-000337,-0.254566727897
ACH-000339,-0.41379081695500003
ACH-000341,0.0008578248973680001
ACH-000348,-0.324283090559
ACH-000350,-0.32740125906399997
ACH-000352,-0.17848995765
ACH-000356,-0.25288329360399997
ACH-000361,-0.199647761102
ACH-000362,-0.179144836211
ACH-000363,-0.396998148482
ACH-000364,-0.0840210098099
ACH-000365,-0.5689252245759999
ACH-000366,-0.20271567441399999
ACH-000368,-0.166173230489
ACH-000374,-0.34091524912199994
ACH-000375,-0.112627641751
ACH-000376,-0.313429827849
ACH-000381,-0.6066243382559999
ACH-000383,-0.109288463859
ACH-000387,-0.314478308918
ACH-000389,-0.0271978162385
ACH-000390,-0.496970359533
ACH-000393,-0.378014010227
ACH-000395,-0.09000598339469999
ACH-000397,-0.20891041538600003
ACH-000401,-0.295556820795
ACH-000402,-0.506771864425
ACH-000403,-0.322692460362
ACH-000404,-0.154054038251
ACH-000406,-0.275858334018
ACH-000407,-0.11625357088400001
ACH-000408,-0.35552429299500005
ACH-000410,-0.198502423601
ACH-000411,-0.18279304194600002
ACH-000414,-0.299501975413
ACH-000415,-0.39465158359200003
ACH-000416,-0.141395411694
ACH-000420,-0.10267053493100001
ACH-000421,-0.35314250639600003
ACH-000424,-0.394692570803
ACH-000425,-0.28103322369100003
ACH-000426,-0.247098158252
ACH-000427,-0.29144116600000003
ACH-000433,-0.42843365725500004
ACH-000436,-0.450513195489
ACH-000444,-0.384806120207
ACH-000445,-0.266092550636
ACH-000448,-0.353197961577
ACH-000450,-0.149001460852
ACH-000452,-0.439174257584
ACH-000454,-0.0844864663634
ACH-000458,-0.329627178704
ACH-000459,-0.253734906993
ACH-000460,-0.487057327228
ACH-000461,-0.187474694872
ACH-000463,-0.306220116792
ACH-000464,-0.112213887303
ACH-000466,-0.24194109381999998
ACH-000467,-0.421194777869
ACH-000468,-0.282623550373
ACH-000469,-0.159605723721
ACH-000470,-0.277134128619
ACH-000471,-0.303686881129
ACH-000472,-0.214848988627
ACH-000473,-0.370384377535
ACH-000475,-0.16953608558400002
ACH-000476,-0.222039040143
ACH-000477,-0.37866258194200003
ACH-000480,-0.35991818599299996
ACH-000481,-0.479295932712
ACH-000483,-0.0863452247805
ACH-000484,-0.325421141423
ACH-000485,-0.132660747244
ACH-000486,-0.19088815913600002
ACH-000487,-0.12073226260099999
ACH-000488,-0.411892993374
ACH-000490,-0.292685548698
ACH-000491,-0.37491389331999997
ACH-000495,-0.00532481481146
ACH-000496,-0.514367135505
ACH-000499,-0.0862532902197
ACH-000500,0.0331832399887
ACH-000502,-0.253565050298
ACH-000503,-0.257022713477
ACH-000505,-0.05297909488469999
ACH-000507,-0.242736324846
ACH-000510,-0.198743761316
ACH-000511,-0.181187304558
ACH-000512,-0.298012647009
ACH-000516,-0.21455269172400002
ACH-000517,-0.273606298677
ACH-000518,-0.350236984265
ACH-000520,-0.38681498314400004
ACH-000521,-0.39817787424
ACH-000522,-0.177575018197
ACH-000524,-0.5701832374600001
ACH-000527,-0.263779232879
ACH-000528,-0.23347030454599998
ACH-000537,-0.232026358578
ACH-000541,-0.110209286136
ACH-000542,-0.248986526581
ACH-000544,-0.36206946279299995
ACH-000545,-0.0558934161926
ACH-000547,-0.407357576492
ACH-000548,-0.169363582256
ACH-000549,-0.164832953956
ACH-000550,-0.174373794773
ACH-000552,-0.211399564906
ACH-000556,-0.33771828792400005
ACH-000557,-0.213881516216
ACH-000570,-0.257291900054
ACH-000571,-0.22473224359299998
ACH-000573,-0.268635320705
ACH-000576,-0.22226631705400002
ACH-000580,-0.30439046568399997
ACH-000584,-0.329463507746
ACH-000585,-0.256156621652
ACH-000588,-0.324785955339
ACH-000589,-0.143898121574
ACH-000591,-0.056584540423499995
ACH-000593,-0.253863815276
ACH-000600,-0.33878620257500003
ACH-000601,-0.254889874836
ACH-000604,-0.23138418606800001
ACH-000605,-0.992764783083
ACH-000606,-0.366768031774
ACH-000608,-0.497828989205
ACH-000614,-0.250499173624
ACH-000616,-0.211862490396
ACH-000618,-0.111757401676
ACH-000619,-0.29542030106199996
ACH-000620,-0.298857506778
ACH-000621,-0.184721843545
ACH-000622,-0.33889498857
ACH-000623,-0.416693139485
ACH-000624,-0.22131146688099998
ACH-000627,-0.32264444439199996
ACH-000630,-0.16129805692
ACH-000632,-0.47520132974699997
ACH-000633,-0.031575207808
ACH-000637,-0.16913376299600003
ACH-000638,-0.208975702057
ACH-000646,-0.859399013771
ACH-000647,-0.402976544472
ACH-000648,-0.087190963605
ACH-000649,-0.254000009355
ACH-000651,-0.38947353149700004
ACH-000652,-0.6093232298879999
ACH-000653,-0.49858588031499995
ACH-000657,-0.276296217804
ACH-000658,-0.175240784303
ACH-000661,-0.129409592418
ACH-000662,-1.27917100142
ACH-000663,-0.382483764229
ACH-000665,-0.238566656869
ACH-000671,-0.284763714796
ACH-000673,-0.207360895264
ACH-000676,-0.28366460615
ACH-000677,-0.168786322124
ACH-000681,-0.133162472974
ACH-000682,-0.203108497071
ACH-000683,-0.374902530761
ACH-000684,-0.117310386234
ACH-000688,-0.155115603666
ACH-000693,-0.330081243081
ACH-000694,-0.273088886287
ACH-000695,-0.473344335436
ACH-000696,-0.208348330148
ACH-000697,-0.276760062838
ACH-000699,-0.176925094637
ACH-000701,-0.32789903386700003
ACH-000706,-0.2867810497
ACH-000711,-0.268078246563
ACH-000713,-0.30141596907400003
ACH-000714,-0.302768791187
ACH-000718,-0.44479070814800004
ACH-000720,-0.225798270628
ACH-000721,-0.20351607900600002
ACH-000724,-0.171802843417
ACH-000725,-0.37268077268
ACH-000732,-0.270933449357
ACH-000734,-0.18919760915699999
ACH-000735,-0.23817117815400002
ACH-000736,-0.279845772268
ACH-000738,-0.178703150654
ACH-000746,-0.297201111104
ACH-000747,-0.356883583108
ACH-000748,-0.301183372753
ACH-000753,-0.24844492775
ACH-000756,-0.161330060711
ACH-000757,-0.21935561968199999
ACH-000758,-0.341050571229
ACH-000760,-0.20317332417
ACH-000763,-0.250483838038
ACH-000764,-0.275030306126
ACH-000765,-0.25150168926600003
ACH-000766,-0.307600717463
ACH-000767,-0.43539953846999996
ACH-000768,-0.150322409426
ACH-000769,-0.7454852491600001
ACH-000770,-0.27446360974100004
ACH-000771,-0.420228720433
ACH-000773,-0.210896891776
ACH-000776,-0.281139407108
ACH-000777,-0.09963461584989998
ACH-000778,-0.22017343517299998
ACH-000781,-0.20235421971700002
ACH-000782,-0.194604020493
ACH-000783,-0.433136361411
ACH-000784,-0.200073898398
ACH-000785,-0.499265109024
ACH-000787,-0.417581497043
ACH-000788,-0.206492409906
ACH-000791,-0.39198320125
ACH-000792,-0.244111732975
ACH-000794,-0.393395883252
ACH-000796,-0.20757006420600002
ACH-000799,-0.131230183108
ACH-000800,-0.37101351964100004
ACH-000802,-0.17858695210099998
ACH-000804,0.0780235141882
ACH-000805,0.148110511344
ACH-000809,-0.143431299427
ACH-000810,-0.144577274583
ACH-000811,-0.462493739384
ACH-000817,-0.331789881253
ACH-000819,-0.100456233156
ACH-000820,0.0316280386445
ACH-000821,-0.390652113591
ACH-000822,-0.21557141428800003
ACH-000823,-0.595094440097
ACH-000824,-0.117726667736
ACH-000827,-0.232652525878
ACH-000829,-0.145623018539
ACH-000831,-0.193883067861
ACH-000832,-0.359315822447
ACH-000833,-0.425304815017
ACH-000834,-0.257997493896
ACH-000835,-0.269764912971
ACH-000836,-0.0807666967167
ACH-000837,-0.1795180336
ACH-000838,0.0177940552151
ACH-000839,-0.390873305786
ACH-000840,-0.752119903767
ACH-000841,-0.433590547368
ACH-000843,-0.361288976533
ACH-000846,-0.28394864852400004
ACH-000847,-0.1645095259
ACH-000848,-0.479704386884
ACH-000849,-0.334731379222
ACH-000851,-0.158188228836
ACH-000855,-0.26377922739799997
ACH-000856,-0.34302951684699995
ACH-000858,-0.14241174314000002
ACH-000859,-0.685038872908
ACH-000861,-0.0681910159383
ACH-000862,-0.327205942815
ACH-000865,-0.268184638526
ACH-000866,-1.04945228737
ACH-000867,-0.33851230613899996
ACH-000869,-0.503794068282
ACH-000872,-0.420398646611
ACH-000873,-0.0571747338583
ACH-000876,-0.24031521522500002
ACH-000878,0.20403394929699997
ACH-000880,-0.6974962503509999
ACH-000881,-0.270099484046
ACH-000882,-0.255208628743
ACH-000884,-0.1134873984
ACH-000885,-0.106681144208
ACH-000887,-0.34519048729900004
ACH-000888,-0.208094654378
ACH-000889,-0.18549474825399997
ACH-000890,-0.222969013422
ACH-000896,-0.475595721037
ACH-000898,-0.520030333403
ACH-000900,-0.382185345163
ACH-000901,-0.294880340676
ACH-000905,-0.258852789373
ACH-000906,-0.308857677368
ACH-000907,-0.174720315933
ACH-000910,-0.60139549373
ACH-000911,-0.23095396830899997
ACH-000912,-0.205700737625
ACH-000913,-0.263548737398
ACH-000915,-0.34176453056199996
ACH-000916,-0.54008984526
ACH-000917,-0.11380577865599999
ACH-000921,-0.44900455165299996
ACH-000924,-0.0906142144637
ACH-000926,-0.124141739717
ACH-000928,-0.268907373805
ACH-000929,-0.1039606891
ACH-000932,-0.211016087195
ACH-000935,-0.284424748417
ACH-000936,-0.24897527871300001
ACH-000937,-0.306737289014
ACH-000938,-0.299634665466
ACH-000939,-0.15273125968100001
ACH-000941,-0.215301837514
ACH-000943,-0.15069345405200002
ACH-000946,-0.382629455753
ACH-000947,-0.14199470274
ACH-000948,-0.117610981655
ACH-000950,-0.36403304721199997
ACH-000953,-0.23598193774
ACH-000957,-0.35936956211599996
ACH-000958,-0.21317994048799999
ACH-000960,-0.223701892206
ACH-000963,-0.08242577396180001
ACH-000968,-0.21276603287
ACH-000969,-0.258478703001
ACH-000973,-0.345832128441
ACH-000974,-0.142107006418
ACH-000975,-0.384525002961
ACH-000976,-0.320557636622
ACH-000978,-0.108709300463
ACH-000980,-0.250982409642
ACH-000984,-0.30437912538899997
ACH-000986,-0.461860471338
ACH-000988,-0.7301755702689999
ACH-000993,-0.10799237144099999
ACH-000994,-0.38022041636
ACH-000996,-0.418461975741
ACH-001001,-0.29792628320799996
ACH-001020,-0.484581403729
ACH-001028,-0.256532477434
ACH-001031,-0.116945827344
ACH-001038,-0.289953426261
ACH-001048,-0.23371793626899998
ACH-001050,-0.133519400924
ACH-001053,-0.259130816554
ACH-001054,-0.593971779557
ACH-001061,-0.181936553108
ACH-001067,-0.37344456258000003
ACH-001075,-0.208609592393
ACH-001096,-0.459659247337
ACH-001128,-0.438952107055
ACH-001134,-0.249751877921
ACH-001151,-0.127296118628
ACH-001163,-0.256591383797
ACH-001164,0.052184109873000005
ACH-001173,-0.29828099793699997
ACH-001183,-0.0231781298123
ACH-001184,-0.08524621749669999
ACH-001190,-0.20620075877900002
ACH-001192,-0.251866787526
ACH-001193,-0.586338667223
ACH-001196,-0.20666273034200003
ACH-001197,-0.22302096268000002
ACH-001205,-0.17808290622099998
ACH-001211,-0.062287677139499995
ACH-001212,0.0311729213833
ACH-001228,-0.501928117144
ACH-001232,-0.21055841675700002
ACH-001239,-0.310724766379
ACH-001274,-0.19719514062
ACH-001275,-0.206386937314
ACH-001277,-0.312306633655
ACH-001278,-0.538374041231
ACH-001280,-0.18532129520799998
ACH-001283,-0.335637798863
ACH-001289,-0.223251675004
ACH-001295,-0.265073204852
ACH-001300,-0.27021827139800003
ACH-001301,-0.07776599634010001
ACH-001302,-0.14804668327
ACH-001303,-0.14922447931299998
ACH-001306,-0.028158706938700002
ACH-001318,-0.339918187489
ACH-001322,-0.421633925119
ACH-001328,-0.440700283564
ACH-001332,-0.5796745600050001
ACH-001333,-0.322239748332
ACH-001336,-0.11829891649
ACH-001340,-0.679587735905
ACH-001346,-0.297520036561
ACH-001353,-0.224387640271
ACH-001354,-0.17159476965700002
ACH-001367,-0.196944800369
ACH-001368,-0.372025988874
ACH-001374,-0.484450274535
ACH-001375,-0.244824748812
ACH-001377,-0.364828145884
ACH-001380,-0.181825977004
ACH-001391,-0.53747317773
ACH-001407,-0.0973933260245
ACH-001408,-0.255796466325
ACH-001413,-0.08303956658030001
ACH-001430,-0.320618434457
ACH-001431,-0.450221072792
ACH-001450,-0.40912862626100005
ACH-001496,-0.229363004103
ACH-001500,-0.324330013776
ACH-001521,-0.347528040365
ACH-001523,-0.41442548853100003
ACH-001532,-0.24031157167
ACH-001536,-0.149066747043
ACH-001550,-0.295629920383
ACH-001552,-0.0393706730081
ACH-001554,-0.22849769547499998
ACH-001645,-0.169544001195
ACH-001654,-0.0352624797935
ACH-001715,-0.312231265912
ACH-001735,-0.337836574867
ACH-001736,-0.247495305142
ACH-001737,-0.41261436995300005
ACH-001740,-0.221891776732
ACH-001745,-0.047689214262499995
ACH-001750,-0.21053406822700002
ACH-001765,-0.233342102421
ACH-001956,-0.211094741957
ACH-001957,-0.29795585255999996
