,DNAJC5G (285126)
ACH-000188,-0.240506059485
ACH-000189,0.146015625318
ACH-000190,-0.209494110674
ACH-000198,-0.159161006985
ACH-000204,-0.0436168955957
ACH-000206,-0.000122130334779
ACH-000207,-0.0596000366218
ACH-000211,-0.288902017605
ACH-000215,-0.264324558641
ACH-000221,0.059612759248599996
ACH-000222,-0.26773742052099997
ACH-000223,-0.18078342943
ACH-000226,-0.353201031439
ACH-000227,-0.12313131017699999
ACH-000228,-0.288205023777
ACH-000231,-0.21801928513399998
ACH-000232,-0.159536542006
ACH-000233,-0.35930029933200003
ACH-000234,-0.155322836973
ACH-000235,-0.172155573497
ACH-000237,-0.247515482662
ACH-000238,-0.567583659813
ACH-000243,-0.272334642848
ACH-000244,-0.0849592137829
ACH-000246,-0.049712582562100004
ACH-000248,-0.233981306954
ACH-000250,-0.19835906215
ACH-000251,-0.10358068349300001
ACH-000253,-0.22159565582
ACH-000255,-0.22680195462900002
ACH-000256,-0.0875825798447
ACH-000257,-0.276574213041
ACH-000258,0.153532987655
ACH-000259,-0.21585746882800003
ACH-000260,-0.133164108917
ACH-000261,-0.0900322184062
ACH-000262,-0.17372397804099998
ACH-000263,-0.5002369633079999
ACH-000264,-0.283656631502
ACH-000265,-0.13768886767400002
ACH-000266,-0.125013578171
ACH-000272,-0.312211217205
ACH-000273,-0.196254653237
ACH-000274,-0.41629024496699996
ACH-000277,-0.20524309917599998
ACH-000278,-0.128515118924
ACH-000279,-0.256871686381
ACH-000280,-0.150270197299
ACH-000281,-0.335243340878
ACH-000288,-0.28574420667399997
ACH-000291,-0.218617686417
ACH-000293,0.0555048408034
ACH-000294,-0.241369879287
ACH-000295,-0.12740803398800002
ACH-000296,-0.0144133765992
ACH-000302,-0.15873822067600002
ACH-000304,-0.35291869225999994
ACH-000307,-0.243478848178
ACH-000308,-0.22137890952
ACH-000310,-0.045471528729300006
ACH-000311,-0.38888745283200005
ACH-000312,-0.291831689244
ACH-000315,0.06898415881739998
ACH-000316,-0.14093316277100001
ACH-000317,-0.37875186866800004
ACH-000318,-0.353055680076
ACH-000319,-0.160602138735
ACH-000320,-0.400661964526
ACH-000322,-0.04795272059859999
ACH-000323,-0.295955965518
ACH-000324,-0.27729163638099996
ACH-000329,-0.173140642801
ACH-000330,-0.35510373119000005
ACH-000331,-0.17649986980300003
ACH-000332,-0.118029737685
ACH-000334,-0.5646534358959999
ACH-000335,-0.0191815972762
ACH-000336,-0.161931557814
ACH-000337,-0.0005870105170349999
ACH-000339,-0.156606003095
ACH-000341,0.012878124643000002
ACH-000348,-0.0873125141949
ACH-000350,-0.15291609047399998
ACH-000352,-0.303098681899
ACH-000356,-0.416756105014
ACH-000361,-0.192120562736
ACH-000362,-0.163385942722
ACH-000363,-0.256394356528
ACH-000364,-0.17157565005
ACH-000365,-0.197726731384
ACH-000366,-0.1985183912
ACH-000368,-0.092626123794
ACH-000374,-0.24963912609799999
ACH-000375,-0.243498414001
ACH-000376,-0.23202786083000002
ACH-000381,-0.23002163670899997
ACH-000383,-0.25984404667100003
ACH-000387,-0.138435407826
ACH-000389,-0.362818616792
ACH-000390,-0.284414685692
ACH-000393,-0.0947066376404
ACH-000395,-0.375050658973
ACH-000397,-0.215389006926
ACH-000401,0.024559729714900003
ACH-000402,-0.37393143698200004
ACH-000403,-0.24585794773699998
ACH-000404,-0.331226495703
ACH-000406,-0.192848745238
ACH-000407,-0.0760567099467
ACH-000408,-0.135748181043
ACH-000410,-0.037970750062699996
ACH-000411,-0.326897264135
ACH-000414,-0.24536252299400002
ACH-000415,-0.267471777781
ACH-000416,-0.24043986352
ACH-000420,-0.163455948593
ACH-000421,-0.10547937904999999
ACH-000424,-0.20505512250500002
ACH-000425,-0.205865081921
ACH-000426,-0.08442961954129999
ACH-000427,-0.0630458936524
ACH-000433,0.00857507042272
ACH-000436,-0.260212512685
ACH-000444,0.060823775205
ACH-000445,-0.0832124760289
ACH-000448,-0.161207578596
ACH-000450,-0.148606889834
ACH-000452,-0.17623013354699998
ACH-000454,-0.338434219788
ACH-000458,-0.07691542626219999
ACH-000459,-0.00594807213204
ACH-000460,-0.18223591940900002
ACH-000461,-0.0724031447702
ACH-000463,-0.204221860017
ACH-000464,-0.32127264116500004
ACH-000466,-0.246126184699
ACH-000467,-0.218225631898
ACH-000468,-0.36658913169600005
ACH-000469,-0.312138576693
ACH-000470,-0.1933991524
ACH-000471,-0.134640124409
ACH-000472,-0.272069547396
ACH-000473,-0.17972692558800002
ACH-000475,-0.11571522000399999
ACH-000476,-0.199854085138
ACH-000477,-0.132035440565
ACH-000480,-0.361999593189
ACH-000481,-0.333906860581
ACH-000483,-0.23031836515700002
ACH-000484,0.176460368499
ACH-000485,-0.00982265525874
ACH-000486,-0.220626819833
ACH-000487,-0.130398582159
ACH-000488,-0.105658228377
ACH-000490,-0.155862112777
ACH-000491,-0.30721515915500003
ACH-000495,-0.26144150570999997
ACH-000496,-0.18529513062800002
ACH-000499,-0.509118535518
ACH-000500,-0.0999693704731
ACH-000502,-0.226343671411
ACH-000503,-0.629609430718
ACH-000505,-0.142917109147
ACH-000507,-0.10443725593900001
ACH-000510,-0.0552034057879
ACH-000511,-0.187426187751
ACH-000512,-0.39254343713100004
ACH-000516,-0.326904397135
ACH-000517,-0.308177273905
ACH-000518,-0.265515418919
ACH-000520,-0.365261191663
ACH-000521,-0.388780455
ACH-000522,-0.150596291481
ACH-000524,-0.154864552863
ACH-000527,-0.07277563381419999
ACH-000528,-0.137376562643
ACH-000537,-0.234703510451
ACH-000541,-0.097877706688
ACH-000542,-0.144643147266
ACH-000544,0.011353012887500001
ACH-000545,-0.222002284219
ACH-000547,-0.30272465323000003
ACH-000548,-0.27760118859
ACH-000549,-0.32144423960900004
ACH-000550,-0.114819951063
ACH-000552,-0.23553197168499998
ACH-000556,-0.283423229816
ACH-000557,-0.347997569498
ACH-000570,-0.319997182647
ACH-000571,-0.213828415356
ACH-000573,-0.314009717869
ACH-000576,-0.044963582940300006
ACH-000580,-0.129460983483
ACH-000584,-0.135239274608
ACH-000585,-0.19737687318500002
ACH-000588,-0.19937926528900002
ACH-000589,-0.18478341549199997
ACH-000591,-0.351005562752
ACH-000593,-0.316407277717
ACH-000600,-0.38856164601599996
ACH-000601,-0.08479312882369999
ACH-000604,0.271285201635
ACH-000605,-0.251844438268
ACH-000606,-0.473898672901
ACH-000608,-0.141806683208
ACH-000614,-0.06753550910230001
ACH-000616,-0.105586051844
ACH-000618,-0.34212098729199997
ACH-000619,-0.139217337794
ACH-000620,0.00975233354448
ACH-000621,-0.19594169404
ACH-000622,-0.13252952963
ACH-000623,-0.347560197924
ACH-000624,-0.23382630313299999
ACH-000627,-0.28579540571600004
ACH-000630,-0.23466824140599998
ACH-000632,-0.115807180453
ACH-000633,-0.230442320117
ACH-000637,-0.167286619845
ACH-000638,-0.145006564294
ACH-000646,-0.239418486085
ACH-000647,-0.21577908202799997
ACH-000648,-0.350182518037
ACH-000649,-0.19387008640700001
ACH-000651,-0.248580507285
ACH-000652,-0.317730231226
ACH-000653,-0.283494081959
ACH-000657,-0.134024768358
ACH-000658,-0.0980926389669
ACH-000661,-0.0650220802117
ACH-000662,-0.191579123116
ACH-000663,-0.11416571911699999
ACH-000665,-0.38504349526500004
ACH-000671,-0.309282729105
ACH-000673,-0.212636999399
ACH-000676,0.0477216923307
ACH-000677,-0.253904868408
ACH-000681,-0.234183713497
ACH-000682,-0.217599787117
ACH-000683,-0.193269720698
ACH-000684,0.0158494499799
ACH-000688,0.0280635843316
ACH-000693,-0.175131775548
ACH-000694,-0.11225312582800001
ACH-000695,-0.457134794142
ACH-000696,-0.155723629981
ACH-000697,-0.376860824276
ACH-000699,-0.160564382945
ACH-000701,-0.288245403704
ACH-000706,-0.193681745374
ACH-000711,-0.154601467011
ACH-000713,-0.36645893373099997
ACH-000714,-0.330651786966
ACH-000718,-0.50061559497
ACH-000720,-0.18160326260499998
ACH-000721,-0.286859884858
ACH-000724,-0.538796471619
ACH-000725,-0.266470989026
ACH-000732,-0.0903374212771
ACH-000734,-0.149826842454
ACH-000735,-0.29912285208
ACH-000736,-0.253548369989
ACH-000738,-0.193094017659
ACH-000746,-0.114536868775
ACH-000747,-0.19432657478100002
ACH-000748,-0.480907201527
ACH-000753,-0.24441914934099998
ACH-000756,-0.286328886701
ACH-000757,-0.0905428711737
ACH-000758,-0.133404487112
ACH-000760,-0.323113084324
ACH-000763,-0.192165343284
ACH-000764,-0.108786149344
ACH-000765,-0.296315209073
ACH-000766,-0.281036456861
ACH-000767,-0.566544784284
ACH-000768,-0.0728000617676
ACH-000769,-0.275113523585
ACH-000770,-0.129943239473
ACH-000771,-0.296650306714
ACH-000773,-0.30477529921
ACH-000776,-0.08579222319919999
ACH-000777,-0.285788576198
ACH-000778,-0.298612796085
ACH-000781,-0.22463953692400002
ACH-000782,0.051904756693199994
ACH-000783,-0.31932112226
ACH-000784,-0.22135183406
ACH-000785,-0.389629419714
ACH-000787,-0.053836882776199996
ACH-000788,-0.19888750950599998
ACH-000791,-0.184609176606
ACH-000792,-0.393766396274
ACH-000794,-0.5245226724800001
ACH-000796,-0.22351043517799998
ACH-000799,-0.207646983162
ACH-000800,-0.485015959451
ACH-000802,-0.0035381034011599997
ACH-000804,-0.217621148074
ACH-000805,-0.227068052286
ACH-000809,-0.170429754056
ACH-000810,0.307217554752
ACH-000811,-0.22729513876899998
ACH-000817,-0.322666471614
ACH-000819,-0.110993473496
ACH-000820,-0.7411799944149999
ACH-000821,0.304662978102
ACH-000822,-0.14609136058900002
ACH-000823,-0.242165026527
ACH-000824,-0.349555014674
ACH-000827,-0.171485127063
ACH-000829,-0.20262185855
ACH-000831,-0.29268303
ACH-000832,-0.037426939816300006
ACH-000833,-0.359308255357
ACH-000834,-0.10756223820699999
ACH-000835,-0.26270612768
ACH-000836,-0.323400510315
ACH-000837,-0.281322037407
ACH-000838,-0.0833439749092
ACH-000839,-0.373552314755
ACH-000840,0.0241673805241
ACH-000841,-0.276944966718
ACH-000843,-0.173411063534
ACH-000846,-0.229924376375
ACH-000847,-0.15906522287900002
ACH-000848,-0.243663432404
ACH-000849,-0.146885522397
ACH-000851,-0.22053100750500002
ACH-000855,-0.128930953026
ACH-000856,-0.152402175246
ACH-000858,-0.136421953068
ACH-000859,-0.124252036713
ACH-000861,0.0200344235292
ACH-000862,-0.2713654933
ACH-000865,-0.276515395915
ACH-000866,-0.20965287488499998
ACH-000867,-0.188172693814
ACH-000869,-0.338608788318
ACH-000872,-0.0500590196057
ACH-000873,-0.0158029828686
ACH-000876,-0.116793639011
ACH-000878,-0.250042822636
ACH-000880,-0.0191904927206
ACH-000881,-0.09288194186139999
ACH-000882,-0.0589666288043
ACH-000884,-0.189408094335
ACH-000885,-0.0410441513741
ACH-000887,-0.159614596281
ACH-000888,-0.11994745909499999
ACH-000889,-0.171133634051
ACH-000890,-0.26653588189800004
ACH-000896,-0.0951662997659
ACH-000898,-0.390124807884
ACH-000900,-0.050063179280199994
ACH-000901,-0.14289087521500002
ACH-000905,-0.285402956209
ACH-000906,-0.190834081186
ACH-000907,-0.18859190466899997
ACH-000910,-0.331566112388
ACH-000911,-0.335179013909
ACH-000912,-0.16211194652799998
ACH-000913,-0.260056646477
ACH-000915,-0.203741998878
ACH-000916,-0.304594109492
ACH-000917,0.015668396169999998
ACH-000921,-0.204032881759
ACH-000924,0.0290961148179
ACH-000926,-0.18488137073199998
ACH-000928,-0.136848504841
ACH-000929,-0.22759379682300002
ACH-000932,-0.200006093702
ACH-000935,-0.155740962749
ACH-000936,-0.028158996916299996
ACH-000937,-0.165133237018
ACH-000938,-0.083181005401
ACH-000939,0.132065042949
ACH-000941,-0.0521307430906
ACH-000943,-0.195277012664
ACH-000946,-0.25703399138
ACH-000947,-0.110385798565
ACH-000948,-0.37825582130900004
ACH-000950,-0.184194062414
ACH-000953,-0.192669648605
ACH-000957,-0.079775007308
ACH-000958,-0.170784873774
ACH-000960,-0.053574754474
ACH-000963,-0.462253233269
ACH-000968,0.11724757514699999
ACH-000969,-0.232931679073
ACH-000973,-0.22339306851799998
ACH-000974,-0.18346835613600002
ACH-000975,-0.162894029992
ACH-000976,-0.246288304242
ACH-000978,-0.365102637442
ACH-000980,-0.26910887996800004
ACH-000984,-0.0756479805768
ACH-000986,-0.14632612702199999
ACH-000988,-0.043010561037999995
ACH-000993,-0.29970898026299997
ACH-000994,-0.07803681148450001
ACH-000996,-0.138832834758
ACH-001001,-0.276930599605
ACH-001020,-0.0357914389179
ACH-001028,-0.09251030568730001
ACH-001031,-0.21735282452
ACH-001038,-0.234076568875
ACH-001048,0.0062719408085500005
ACH-001050,-0.21336877540600002
ACH-001053,-0.192864228442
ACH-001054,-0.0514161808858
ACH-001061,-0.22605055478
ACH-001067,-0.124405089495
ACH-001075,-0.32717010958799997
ACH-001096,-0.149994817972
ACH-001128,-0.528465228874
ACH-001134,-0.036202076079
ACH-001151,-0.146139848943
ACH-001163,-0.245261017972
ACH-001164,-0.195586387486
ACH-001173,-0.283861376679
ACH-001183,-0.117588381612
ACH-001184,-0.138231063599
ACH-001190,-0.458331051639
ACH-001192,-0.25406775877300003
ACH-001193,-0.263794562835
ACH-001196,-0.0801810909815
ACH-001197,-0.402598436104
ACH-001205,-0.322784795799
ACH-001211,-0.11087612080499999
ACH-001212,-0.268706967339
ACH-001228,-0.31836719709100003
ACH-001232,-0.134447294709
ACH-001239,-0.331660379984
ACH-001274,-0.408328217205
ACH-001275,-0.259771097183
ACH-001277,-0.295918827821
ACH-001278,-0.248530560189
ACH-001280,-0.177309303002
ACH-001283,0.137619700017
ACH-001289,-0.266947013723
ACH-001295,-0.17889488972800002
ACH-001300,-0.39676130446099994
ACH-001301,-0.122233655227
ACH-001302,-0.194539312925
ACH-001303,-0.46604686215
ACH-001306,-0.275502732345
ACH-001318,-0.269578021569
ACH-001322,-0.00625173833262
ACH-001328,-0.33641434822599997
ACH-001332,0.100828404019
ACH-001333,-0.228694647357
ACH-001336,-0.255197742138
ACH-001340,-0.328494696745
ACH-001346,-0.19209278877
ACH-001353,-0.296488828244
ACH-001354,-0.0718425697867
ACH-001367,-0.252476134091
ACH-001368,-0.244871476488
ACH-001374,0.17407451056099998
ACH-001375,-0.335284440172
ACH-001377,-0.154080527592
ACH-001380,-0.013452116109799999
ACH-001391,-0.0980921279827
ACH-001407,-0.353662516189
ACH-001408,0.00259207865983
ACH-001413,-0.102591661481
ACH-001430,0.112916013784
ACH-001431,-0.34068535190300003
ACH-001450,-0.233669674782
ACH-001496,-0.403094177755
ACH-001500,-0.0155194608898
ACH-001521,-0.241471775087
ACH-001523,-0.12634738550799998
ACH-001532,-0.141060950342
ACH-001536,-0.220274881648
ACH-001550,-0.17345223354800002
ACH-001552,-0.287018018951
ACH-001554,-0.116155184534
ACH-001645,-0.0132258323946
ACH-001654,-0.192807444656
ACH-001715,-0.165726028154
ACH-001735,-0.264468805822
ACH-001736,-0.0931116495544
ACH-001737,-0.24661237870299998
ACH-001740,-0.18453656050500003
ACH-001745,-0.34198030921899997
ACH-001750,-0.141754030898
ACH-001765,-0.162405864706
ACH-001956,-0.0606304878455
ACH-001957,-0.169960372582
