,MCRS1 (10445)
ACH-000632,-0.533875006388
ACH-000633,-0.262459225633
ACH-000637,-0.458150649624
ACH-000638,-0.46532791771399995
ACH-000646,-0.288160818901
ACH-000647,-0.44848400169299996
ACH-000648,-0.529068842162
ACH-000649,-0.418285586202
ACH-000651,-0.414769358561
ACH-000652,-0.467359049441
ACH-000653,-0.345710554617
ACH-000657,-0.516151708924
ACH-000658,-0.39019014589699996
ACH-000661,-0.664706011387
ACH-000662,-0.542415069069
ACH-000663,-0.630414023451
ACH-000665,-0.762153903028
ACH-000671,-0.283756232542
ACH-000673,-0.725092763061
ACH-000676,-0.5033602891269999
ACH-000677,-0.534486286593
ACH-000681,-0.244935330188
ACH-000682,-0.629069758326
ACH-000683,-0.166966795707
ACH-000684,-0.479376874314
ACH-000688,-0.675998404149
ACH-000693,-0.642062445616
ACH-000694,-0.5012516670220001
ACH-000695,-0.485748670668
ACH-000696,-0.6276999232689999
ACH-000697,-0.553283627828
ACH-000699,-0.490691592884
ACH-000701,-0.531364181201
ACH-000706,-0.491538829309
ACH-000711,-0.5553950273380001
ACH-000713,-0.25958543538199996
ACH-000714,-0.555940981317
ACH-000718,-0.293105033237
ACH-000720,-0.658824978624
ACH-000721,-0.21676828052799998
ACH-000724,-0.530207049085
ACH-000725,-0.9886431312649999
ACH-000732,-0.47754807303900004
ACH-000734,-0.339532302612
ACH-000735,-0.503524104643
ACH-000736,-0.42073484905999997
ACH-000738,-0.411998760246
ACH-000746,-0.523637176248
ACH-000747,-0.549620285378
ACH-000748,-0.6194586496410001
ACH-000753,-0.5439315696
ACH-000756,-0.7620207619850001
ACH-000757,-0.396971778208
ACH-000758,-0.547881071542
ACH-000760,-0.5299346817930001
ACH-000763,-0.606515696667
ACH-000764,-0.382101966946
ACH-000765,-0.602556941213
ACH-000766,-0.658544658745
ACH-000767,-0.608653963509
ACH-000768,-0.546899278328
ACH-000769,-0.49433946576399995
ACH-000770,-0.487930709428
ACH-000771,-0.607536980662
ACH-000773,-0.644286400468
ACH-000776,-0.628999475248
ACH-000777,-0.397112389236
ACH-000778,-0.31113034860399996
ACH-000781,-0.288442998171
ACH-000782,-0.471247589636
ACH-000783,-0.9394052912890001
ACH-000784,-0.563113587928
ACH-000785,-0.39395628833400004
ACH-000787,-0.419282411379
ACH-000788,-0.40247491327699997
ACH-000791,-0.5136895152090001
ACH-000792,-0.513655814753
ACH-000794,-0.235089573695
ACH-000796,-0.48706940022100004
ACH-000799,-0.8787361455399999
ACH-000800,-0.667152692699
ACH-000802,-0.56231712161
ACH-000804,-0.344883084937
ACH-000805,-0.524198095112
ACH-000809,-0.430455932084
ACH-000810,-0.7829603045119999
ACH-000811,-0.454257290043
ACH-000817,-0.6181853622460001
ACH-000819,-0.687769850906
ACH-000820,-0.7044112239749999
ACH-000821,-0.833702014885
ACH-000822,-0.669961860295
ACH-000823,-0.538404618737
ACH-000824,-0.339393984288
ACH-000827,-0.657908049915
ACH-000829,-0.15091912499399998
ACH-000831,-0.517995427152
ACH-000832,-0.6139368048830001
ACH-000833,-0.551572390206
ACH-000834,-0.5641363360189999
ACH-000835,-0.39176789133900003
ACH-000836,-0.18718098111099998
ACH-000837,-0.457792230964
ACH-000838,-0.38001677888499996
ACH-000839,-0.743338258493
ACH-000840,-0.521740077894
ACH-000841,-0.526351249602
ACH-000843,-0.340908949387
ACH-000846,-0.652044134982
ACH-000847,-0.6697054639819999
ACH-000848,-0.378581142066
ACH-000849,-0.497476202213
ACH-000851,-0.524219543823
ACH-000855,-0.287282081037
ACH-000856,-0.532606258067
ACH-000858,-0.48763884282700004
ACH-000859,-0.742380945747
ACH-000861,-0.595610281287
ACH-000862,-0.45514463023199997
ACH-000865,-0.427996571118
ACH-000866,-0.560700245144
ACH-000867,-0.728455633348
ACH-000869,-0.451914709955
ACH-000872,-0.342295961664
ACH-000873,-0.23415395534800001
ACH-000876,-0.22539712807700002
ACH-000878,-0.5876125796
ACH-000880,-0.751789347543
ACH-000881,-0.492575072328
ACH-000882,-0.22206039945599998
ACH-000884,-0.5141456858
ACH-000885,-0.500708822767
ACH-000887,-0.503061637665
ACH-000888,-0.484518911904
ACH-000889,-0.22765486794599998
ACH-000890,-0.43144615266
ACH-000896,-0.465603243603
ACH-000898,-0.615705843691
ACH-000900,-0.637811396617
ACH-000901,-0.5103598140860001
ACH-000905,-0.390688231299
ACH-000906,-0.35284678188
ACH-000907,-0.64030235397
ACH-000910,-0.289427775321
ACH-000911,-0.716527165208
ACH-000912,-0.662822264533
ACH-000913,-0.549642431908
ACH-000915,-0.355316358106
ACH-000916,-0.5275525355030001
ACH-000917,-0.7537257798999999
ACH-000921,-0.423377215638
ACH-000924,-0.421768877672
ACH-000926,-0.506375559925
ACH-000928,-0.655985910184
ACH-000929,-0.527986946822
ACH-000932,-0.8135279070679999
ACH-000935,-0.388495143077
ACH-000936,-0.442026694047
ACH-000937,-0.388035276029
ACH-000938,-0.415307144218
ACH-000939,-0.24467614580400002
ACH-000941,-0.7679133009990001
ACH-000943,-0.39733211680799996
ACH-000946,-0.432687330533
ACH-000947,-0.384188280595
ACH-000948,-0.42810435655199996
ACH-000950,-0.26107020265
ACH-000953,-0.474473256448
ACH-000957,-0.655236171731
ACH-000958,-0.755993092776
ACH-000960,-0.502995463497
ACH-000963,-0.465387954803
ACH-000968,-0.4874325223899999
ACH-000969,-0.587891594921
ACH-000973,-0.38371226997100005
ACH-000974,-0.569130403376
ACH-000975,-0.428737008667
ACH-000976,-0.47436229838
ACH-000978,-0.544881888918
ACH-000980,-0.724207161117
ACH-000984,-0.369734422286
ACH-000986,-0.290885649941
ACH-000988,-0.45449586289099997
ACH-000993,-0.482071680106
ACH-000994,-0.531863669507
ACH-000996,-0.542290730562
ACH-001001,-0.651890194839
ACH-001020,-0.41642351636299996
ACH-001028,-0.36005636804200003
ACH-001031,-0.611729251991
ACH-001038,-0.678350751055
ACH-001048,-0.452657924504
ACH-001050,-0.43174571703299996
ACH-001053,-0.521276403217
ACH-001054,-0.39253124863300004
ACH-001061,-0.527249393228
ACH-001067,-0.6055126798480001
ACH-001075,-0.497940120923
ACH-001096,-0.550558057897
ACH-001128,0.0990080584017
ACH-001134,-0.647775611492
ACH-001151,-0.5416338838629999
ACH-001163,-0.512694189314
ACH-001164,-0.359107933788
ACH-001173,-0.565563569973
ACH-001183,-0.414642682135
ACH-001184,-0.36953317978
ACH-001190,-0.493956194705
ACH-001192,-0.420796743654
ACH-001193,-0.6945386590289999
ACH-001196,-0.492413358629
ACH-001197,-0.747795513487
ACH-001205,-0.625266468596
ACH-001211,-0.5326957215
ACH-001212,-0.556884344396
ACH-001228,-0.644919530151
ACH-001232,-0.549374622153
ACH-001239,-0.416009867045
ACH-001274,-0.392411605022
ACH-001275,-0.608891352562
ACH-001277,-0.5032162600069999
ACH-001278,-0.430470244687
ACH-001280,-0.55386097885
ACH-001283,-0.5544169562479999
ACH-001289,-0.72335697678
ACH-001295,-0.547992381239
ACH-001300,-0.592737121311
ACH-001301,-0.705651121276
ACH-001302,-0.638660584693
ACH-001303,-0.807626946697
ACH-001306,-0.35748985249700005
ACH-001318,-0.45278503688
ACH-001322,-0.49879020319899997
ACH-001328,-0.66923529146
ACH-001332,-0.47206048685099994
ACH-001333,-0.523953450944
ACH-001336,-0.665781478551
ACH-001340,-0.689731133374
ACH-001346,-0.509101829401
ACH-001353,-0.466763710425
ACH-001354,-0.5189604982280001
ACH-001367,-0.5466098029290001
ACH-001368,-0.707395381433
ACH-001374,-0.33080266969
ACH-001375,-0.569744057703
ACH-001377,-0.362868965097
ACH-001380,-0.14809529569399998
ACH-001391,-0.627452994272
ACH-001407,-0.32353753818000003
ACH-001408,-0.541896775871
ACH-001413,-0.8561351240039999
ACH-001430,-0.18458902668699997
ACH-001431,-0.467775799005
ACH-001450,-0.574435909638
ACH-001496,-0.531354596161
ACH-001500,-0.17400580912099997
ACH-001521,-0.515038147638
ACH-001523,-0.487393680188
ACH-001532,-0.474093766629
ACH-001536,-0.377294301681
ACH-001550,-0.35606723063
ACH-001552,-0.501790407502
ACH-001554,-0.46401341073299995
ACH-001645,-0.324473178416
ACH-001654,-0.7323667971979999
ACH-001715,-0.40313892751599995
ACH-001735,-0.49774292524499997
ACH-001736,-0.413812413754
ACH-001737,-0.414221478892
ACH-001740,-0.618776759833
ACH-001745,-0.611041626447
ACH-001750,-0.677449162993
ACH-001765,-0.452255295702
ACH-001956,-0.497786328079
ACH-001957,-0.5186776681499999
