,TNKS1BP1 (85456)
ACH-000969,-0.14617048528100002
ACH-000973,-0.00228342879358
ACH-000974,-0.0113212739269
ACH-000975,-0.0051607565299499995
ACH-000976,0.07521380315989999
ACH-000978,-0.49902148797799994
ACH-000980,-0.0721092861614
ACH-000984,-0.0287638364964
ACH-000986,-0.11969713785
ACH-000988,-0.0857268459566
ACH-000993,0.140288515271
ACH-000994,-0.170217678195
ACH-000996,-0.310532760766
ACH-001001,-0.009049731068139999
ACH-001020,0.07822725145269999
ACH-001028,-0.04286561569780001
ACH-001031,0.151520846175
ACH-001038,0.0761397073577
ACH-001048,-0.141353990552
ACH-001050,-0.0397409074526
ACH-001053,0.0828910158447
ACH-001054,-0.033036871860599996
ACH-001061,-0.021210842477500002
ACH-001067,-0.0195022139157
ACH-001075,-0.00229255521418
ACH-001096,0.0697732619675
ACH-001128,-0.020530401902700002
ACH-001134,-0.26341408826900004
ACH-001151,-0.19372009312600003
ACH-001163,-0.101951286762
ACH-001164,0.101387638628
ACH-001173,0.00510880242723
ACH-001183,0.0977260052915
ACH-001184,0.265421212332
ACH-001190,-0.132349171886
ACH-001192,0.051947945464699996
ACH-001193,0.07006853461960001
ACH-001196,-0.0890996327347
ACH-001197,-0.220733441869
ACH-001205,0.08678653326369999
ACH-001211,-0.044737644930699996
ACH-001212,0.12375378169199999
ACH-001228,0.132554618123
ACH-001232,-0.0220299285342
ACH-001239,0.0520520509133
ACH-001274,-0.129309725717
ACH-001275,0.0014747577978099999
ACH-001277,0.0598896385943
ACH-001278,0.199374880556
ACH-001280,0.24809998949700002
ACH-001283,0.0326642230317
ACH-001289,-0.114482644144
ACH-001295,-0.0982550425419
ACH-001300,0.0567765204887
ACH-001301,-0.0608718942198
ACH-001302,0.028086229804799998
ACH-001303,-0.242904337088
ACH-001306,-0.19648782751899999
ACH-001318,-0.23715082312199998
ACH-001322,-0.15669841070999999
ACH-001328,-0.19633344573199998
ACH-001332,-0.19222311405200002
ACH-001333,0.0341224433749
ACH-001336,-0.0548030141742
ACH-001340,-0.126006213402
ACH-001346,-0.13946272256
ACH-001353,-0.20238570061900002
ACH-001354,0.019742330219099997
ACH-001367,-0.278229761006
ACH-001368,-0.068505971873
ACH-001374,-0.18855853708099998
ACH-001375,-0.295142762362
ACH-001377,0.021360290536199998
ACH-001380,-0.0545751257974
ACH-001391,-0.163622970352
ACH-001407,-0.0687126145091
ACH-001408,-0.09280265172760001
ACH-001413,-0.276303019021
ACH-001430,-0.0651488062484
ACH-001431,-0.307898605876
ACH-001450,-0.322466130696
ACH-001496,-0.0380194774825
ACH-001500,0.0244631298493
ACH-001521,-0.0166013147643
ACH-001523,-0.0565785669013
ACH-001532,-0.0629442050689
ACH-001536,-0.0353954616826
ACH-001550,-0.0639819708581
ACH-001552,-0.121127852658
ACH-001554,-0.134560318585
ACH-001645,-0.281634898374
ACH-001654,-0.0549690367428
ACH-001715,-0.0404917424302
ACH-001735,-0.124166807333
ACH-001736,-0.200821598249
ACH-001737,-0.454278051908
ACH-001740,-0.028173559565699998
ACH-001745,0.22942946867
ACH-001750,-0.19684808055300002
ACH-001765,-0.145417990286
ACH-001956,-0.038048623344099995
ACH-001957,0.0038974726139299996
