,HUS1 (3364)
ACH-000304,-0.720548399136
ACH-000307,-0.169820832308
ACH-000308,-0.508146400486
ACH-000310,-0.413030066446
ACH-000311,-0.8531375211200001
ACH-000312,-0.237581496651
ACH-000315,-0.641204707856
ACH-000316,-0.56911940622
ACH-000317,-0.753449874426
ACH-000318,-1.1960295567700001
ACH-000319,-0.569249663557
ACH-000320,-0.5397958755009999
ACH-000322,-0.645285943133
ACH-000323,-0.479327993793
ACH-000324,-0.849279535476
ACH-000329,-0.604822248873
ACH-000330,-0.151089057832
ACH-000331,-0.359899518003
ACH-000332,-0.176341278118
ACH-000334,-0.463251138971
ACH-000335,-0.983445419324
ACH-000336,-0.664770058672
ACH-000337,-0.46618006719899996
ACH-000339,-0.994394747166
ACH-000341,-0.24431903273400002
ACH-000348,-0.545940598418
ACH-000350,-0.17098681175900002
ACH-000352,-0.22752417539900002
ACH-000356,-0.811910869709
ACH-000361,-0.44394795333400006
ACH-000362,-0.763749204128
ACH-000363,-0.18614597368299998
ACH-000364,-0.806790652137
ACH-000365,-0.33945746688199996
ACH-000366,-0.72193863419
ACH-000368,-0.223295186925
ACH-000374,-0.751214148736
ACH-000375,-0.728327674114
ACH-000376,-0.33719040442000003
ACH-000381,-0.8587008792209999
ACH-000383,-0.7867518144110001
ACH-000387,-0.929190920185
ACH-000389,-0.49736692998599996
ACH-000390,-0.564629859511
ACH-000393,-0.472421573372
ACH-000395,-0.454313145635
ACH-000397,-0.7905894950210001
ACH-000401,-0.6120762836379999
ACH-000402,-0.554932498284
ACH-000403,0.008891534334260001
ACH-000404,-0.667716999552
ACH-000406,-0.603872087563
ACH-000407,-0.613152068056
ACH-000408,-0.596693688558
ACH-000410,-0.384662729816
ACH-000411,-0.717217217583
ACH-000414,-1.0458037737399999
ACH-000415,-0.875014204013
ACH-000416,-0.465678904961
ACH-000420,-0.110465864053
ACH-000421,-0.552906297527
ACH-000424,-0.856348940587
ACH-000425,-0.634556661693
ACH-000426,-0.84654025941
ACH-000427,-0.349150888562
ACH-000433,-0.308441280315
ACH-000436,-0.6933139372399999
ACH-000444,-0.864730899428
ACH-000445,-0.103291168457
ACH-000448,-0.861876831193
ACH-000450,-0.8505768002869999
ACH-000452,-0.41394114412699995
ACH-000454,-0.611532677663
ACH-000458,-0.477969737439
ACH-000459,-1.3977983588999998
ACH-000460,-0.681064425836
ACH-000461,-0.9611109254029999
ACH-000463,-0.807490557973
ACH-000464,-0.7169199872579999
ACH-000466,-0.343169935625
ACH-000467,-0.64452623973
ACH-000468,-0.378649345985
ACH-000469,-0.686248689259
ACH-000470,-0.487673008569
ACH-000471,-0.8049227092219999
ACH-000472,-0.58279620456
ACH-000473,-0.6076401945459999
ACH-000475,-0.6960058548520001
ACH-000476,-0.147577898727
ACH-000477,-0.47474674534199995
ACH-000480,-1.03595066485
ACH-000481,-0.22971706639400002
ACH-000483,-0.45964629640199994
ACH-000484,-0.241597734586
ACH-000485,-0.493884705079
ACH-000486,-0.8994111783859999
ACH-000487,-0.488799442944
ACH-000488,-0.6252806482859999
ACH-000490,-0.536712727447
ACH-000491,-0.5492698632590001
ACH-000495,-0.854958298039
ACH-000496,-0.670532787399
ACH-000499,-0.7350686192
ACH-000500,-0.292973579215
ACH-000502,-0.742744263328
ACH-000503,-1.1009017889
ACH-000505,-0.209956284954
ACH-000507,-0.6788643672210001
ACH-000510,-0.35949964171
ACH-000511,-0.49950539068300004
ACH-000512,-0.439675961297
ACH-000516,-0.18848379598499998
ACH-000517,-0.18893692374600002
ACH-000518,-0.338330492156
ACH-000520,-0.41049480681199996
ACH-000521,-0.445994911289
ACH-000522,-0.765617411846
ACH-000524,-0.679591631338
ACH-000527,-0.48247418495899996
ACH-000528,-0.8012187437520001
ACH-000537,-0.389608483753
ACH-000541,-0.299599970232
ACH-000542,-0.6769621710510001
ACH-000544,-1.00858735646
ACH-000545,-0.5888074389869999
ACH-000547,-0.8304241366249999
ACH-000548,-0.8170855820180001
ACH-000549,-0.351015251037
ACH-000550,-0.370138485616
ACH-000552,-0.349926015631
ACH-000556,-0.22539393703699998
ACH-000557,-0.9467071726340001
ACH-000570,-0.48933137517700004
ACH-000571,-0.5280192962470001
ACH-000573,-0.878569759288
ACH-000576,-0.226887425743
ACH-000580,-0.938812527496
ACH-000584,-0.9340867938609999
ACH-000585,-1.0462380718100002
ACH-000588,-0.947194475217
ACH-000589,-0.9237057857590001
ACH-000591,-0.753014850262
ACH-000593,-1.03007293806
ACH-000600,-0.759440757081
ACH-000601,-0.541333679847
ACH-000604,-0.0296615917932
ACH-000605,-0.5009759413930001
ACH-000606,-0.490805598177
ACH-000608,-0.210261297854
ACH-000614,-0.9367418214700002
ACH-000616,-1.35441327415
ACH-000618,-0.45000709959299995
ACH-000619,-0.535115804584
ACH-000620,-0.7882736920640001
ACH-000621,-0.333674009126
ACH-000622,-0.393353718417
ACH-000623,-0.435591019674
ACH-000624,-0.926166401891
ACH-000627,-0.142741433676
ACH-000630,-0.564884955227
ACH-000632,-0.9525703986570001
ACH-000633,-0.0351491418271
ACH-000637,-0.7546906366930001
ACH-000638,-0.751595407203
ACH-000646,-0.184923789631
ACH-000647,-0.44366322376100004
ACH-000648,-0.6640053844100001
ACH-000649,-0.413135688156
ACH-000651,-0.371466768049
ACH-000652,-0.48772607779
ACH-000653,-0.584191477752
ACH-000657,-0.533784646713
ACH-000658,-0.546885464502
ACH-000661,-0.991414325314
ACH-000662,-0.371007954437
ACH-000663,-0.9093613625229999
ACH-000665,-0.8685557710230001
ACH-000671,-0.786395758961
ACH-000673,-0.39466690961199996
ACH-000676,-0.94960402676
ACH-000677,-0.462125172993
ACH-000681,-0.680319757279
ACH-000682,-0.293369112076
ACH-000683,-0.36004031570600004
ACH-000684,-1.08498499561
ACH-000688,-0.466484850762
ACH-000693,-0.6613048718810001
ACH-000694,-0.7978107760400001
ACH-000695,0.103341350354
ACH-000696,-0.751739094057
ACH-000697,-0.5588629108
ACH-000699,-1.16866520252
ACH-000701,-0.281527155452
ACH-000706,-0.483691417673
ACH-000711,-0.7584296487440001
ACH-000713,-0.907934796495
ACH-000714,-0.46034065921899997
ACH-000718,-0.360496794775
ACH-000720,-1.03902881371
ACH-000721,-0.41955188061
ACH-000724,-0.128292403388
ACH-000725,-0.236890213798
ACH-000732,-0.7498918743340001
ACH-000734,-0.613548753494
ACH-000735,-0.367511220255
ACH-000736,-0.89062320442
ACH-000738,-0.485899131906
ACH-000746,-0.601767888683
ACH-000747,-0.479281441328
ACH-000748,-0.211385658808
ACH-000753,-0.909595583
ACH-000756,-0.607335038816
ACH-000757,-0.43271376388899996
ACH-000758,-0.518425807458
ACH-000760,-0.257825386185
ACH-000763,-0.637349806
ACH-000764,-0.62041728565
ACH-000765,-0.560868275778
ACH-000766,-0.767002861939
ACH-000767,-0.09051888369
ACH-000768,-0.9939830341529999
ACH-000769,-0.769498038838
ACH-000770,-0.657485767368
ACH-000771,-0.7726097541329999
ACH-000773,-0.5733904752560001
ACH-000776,-0.534660671472
ACH-000777,-0.897521514479
ACH-000778,-0.497461293451
ACH-000781,-0.721124777077
ACH-000782,-1.0844353127700002
ACH-000783,-0.315784759238
ACH-000784,-0.283972233944
ACH-000785,-0.689197009926
ACH-000787,-0.495591389308
ACH-000788,-0.588377810916
ACH-000791,-0.340712165272
ACH-000792,-0.623320649834
ACH-000794,-0.734978004638
ACH-000796,-0.7305667851909999
ACH-000799,-0.7408967772949999
ACH-000800,-0.798797169179
ACH-000802,-0.9797340270739999
ACH-000804,-0.8616633040839999
ACH-000805,-0.576839580968
ACH-000809,-0.35089577192000004
ACH-000810,-0.588523578401
ACH-000811,-0.61427231338
ACH-000817,-0.332854030628
ACH-000819,-0.413314517044
ACH-000820,-0.7729595558319999
ACH-000821,-1.01195436631
ACH-000822,-0.426325347131
ACH-000823,-0.592994513061
ACH-000824,-0.296354987372
ACH-000827,-0.6368830642450001
ACH-000829,-0.611653165947
ACH-000831,-0.782365172677
ACH-000832,-0.596708340208
ACH-000833,-0.327719796697
ACH-000834,-0.729956163017
ACH-000835,-0.837351841025
ACH-000836,-0.469714518705
ACH-000837,-0.903782288478
ACH-000838,-0.349985521531
ACH-000839,-0.623380814789
ACH-000840,-0.501412869789
ACH-000841,-0.632213301073
ACH-000843,-1.01644889075
ACH-000846,-0.42903068591300003
ACH-000847,-0.742392513653
ACH-000848,-0.590960874881
ACH-000849,-0.7455348887119999
ACH-000851,-0.348225055722
ACH-000855,-0.851065603467
ACH-000856,-0.866567775602
ACH-000858,-0.549432068231
ACH-000859,-0.7433910592440001
ACH-000861,-0.6726347225
ACH-000862,-0.393471233665
ACH-000865,-0.24178619328200002
ACH-000866,-0.639930652166
ACH-000867,-0.37124849459
ACH-000869,-1.06793315776
ACH-000872,-0.739643576404
ACH-000873,-0.681139948799
ACH-000876,-0.354061913773
ACH-000878,-0.784318409455
ACH-000880,-0.893151961437
ACH-000881,-0.272266748222
ACH-000882,-0.6558346296800001
ACH-000884,-0.237354022234
ACH-000885,-0.984422030199
ACH-000887,-0.33154959587
ACH-000888,-0.49283288641999995
ACH-000889,-0.523400331429
ACH-000890,-0.586362980828
ACH-000896,-0.41155021784
ACH-000898,-0.6244513863050001
ACH-000900,-0.650245291723
ACH-000901,-0.601520600108
ACH-000905,-0.769265257585
ACH-000906,-0.7033231421709999
ACH-000907,-0.840683901953
ACH-000910,-0.542662541149
ACH-000911,-0.614802455241
ACH-000912,-0.664813794325
ACH-000913,-0.6787994783560001
ACH-000915,-0.5762670182890001
ACH-000916,-1.0573667458299998
ACH-000917,-0.433612737804
ACH-000921,-0.6525889766449999
ACH-000924,-0.42715354884
ACH-000926,-0.321317467112
ACH-000928,-0.8547737852509999
ACH-000929,-0.423809830286
ACH-000932,-0.179781273818
ACH-000935,-0.599656818303
ACH-000936,-0.615706543786
ACH-000937,-0.33941031869000005
ACH-000938,-0.674949055736
ACH-000939,-0.556912280046
ACH-000941,-0.672093365529
ACH-000943,-0.751734263078
ACH-000946,-0.79013501331
ACH-000947,-0.470836589309
ACH-000948,-0.721328850988
ACH-000950,-0.5467830083349999
ACH-000953,-0.371973927664
ACH-000957,-0.889387759877
ACH-000958,-0.587504516712
ACH-000960,-0.285021296579
ACH-000963,-0.817024782871
ACH-000968,-0.164703203274
ACH-000969,-0.645745055085
ACH-000973,-0.525979273578
ACH-000974,-0.7536588912909999
ACH-000975,-0.977010994654
ACH-000976,-0.302459862889
ACH-000978,-1.2519229130299998
ACH-000980,-0.643116698131
ACH-000984,-0.590615787494
ACH-000986,-0.590490608871
ACH-000988,-0.39522222138499996
ACH-000993,-0.716791349196
ACH-000994,-0.245961286371
ACH-000996,-0.4808373234
ACH-001001,-0.30809390506400003
ACH-001020,-0.422149454031
ACH-001028,-0.22961365508499998
ACH-001031,-0.604802398319
ACH-001038,-0.5764304813059999
ACH-001048,-0.477285279428
ACH-001050,-0.740868357197
ACH-001053,-0.890432030641
ACH-001054,-0.777512085201
ACH-001061,-0.424993766904
ACH-001067,-0.628743926394
ACH-001075,-0.7137773158670001
ACH-001096,-0.49765363688500003
ACH-001128,-0.734001290236
ACH-001134,-0.661556866034
ACH-001151,-0.658859273637
ACH-001163,-0.336970509289
ACH-001164,-0.922987084657
ACH-001173,-0.566499349796
ACH-001183,-0.837172230676
ACH-001184,-0.650769709897
ACH-001190,-1.15051912046
ACH-001192,-0.8322992546469999
ACH-001193,-0.579704288717
ACH-001196,-0.725393114333
ACH-001197,-0.450111989615
ACH-001205,-0.486993047279
ACH-001211,-0.684904556583
ACH-001212,-0.743098054531
ACH-001228,-0.704360934887
ACH-001232,-0.626569010962
ACH-001239,-0.283499220011
ACH-001274,-0.72688222478
ACH-001275,-0.611406971937
ACH-001277,-0.751036084918
ACH-001278,-0.6276152616239999
ACH-001280,-0.48727656940700004
ACH-001283,-1.02804349339
ACH-001289,-0.22890836109499998
ACH-001295,-0.6166119387919999
ACH-001300,-0.0355704429501
ACH-001301,-0.87593255864
ACH-001302,-0.687203994429
ACH-001303,0.172885367784
ACH-001306,-0.679810659483
ACH-001318,-0.7982414056129999
ACH-001322,-0.6330636071469999
ACH-001328,-0.868637629279
ACH-001332,-0.65747771287
ACH-001333,-1.01764924289
ACH-001336,-0.657673576194
ACH-001340,-0.922567525442
ACH-001346,-0.677915421056
ACH-001353,-0.711853069095
ACH-001354,-0.465175961836
ACH-001367,-0.428544666403
ACH-001368,-0.6974868652699999
ACH-001374,-0.581305104433
ACH-001375,-0.783845214173
ACH-001377,-0.85068932287
ACH-001380,-0.467431396414
ACH-001391,-0.721906239992
ACH-001407,-0.540011375765
ACH-001408,-0.658424282216
ACH-001413,-0.628668631276
ACH-001430,-0.156080253158
ACH-001431,-0.514339787031
ACH-001450,-0.87187852278
ACH-001496,-0.565325508634
ACH-001500,-0.44751033310000005
ACH-001521,-0.601518156746
ACH-001523,-0.33916787818300004
ACH-001532,-0.60429718887
ACH-001536,-0.734102222225
ACH-001550,-0.6798185031880001
ACH-001552,-0.41348145817299997
ACH-001554,-0.5103256657899999
ACH-001645,-0.827862393096
ACH-001654,-0.529373454796
ACH-001715,-0.8105712232310001
ACH-001735,-1.0001415146100001
ACH-001736,-0.660293841908
ACH-001737,0.0711050384018
ACH-001740,-1.2252214865200002
ACH-001745,-0.8218449052150001
ACH-001750,-0.168053146638
ACH-001765,-0.652567694664
ACH-001956,-0.33649952549199996
ACH-001957,-0.34487681046199997
