,GRHPR (9380)
ACH-000638,-0.20993787353799997
ACH-000646,-0.22933298168299998
ACH-000647,-0.218517110238
ACH-000648,-0.120995155626
ACH-000649,-0.141894747676
ACH-000651,-0.10970789713099999
ACH-000652,0.011135026344399999
ACH-000653,-0.181589048554
ACH-000657,-0.0755096682846
ACH-000658,-0.102310271203
ACH-000661,-0.30217035805799997
ACH-000662,-0.08804252690610001
ACH-000663,-0.0634446544661
ACH-000665,-0.120747440813
ACH-000671,-0.120549776368
ACH-000673,-0.16560738755100002
ACH-000676,-0.327061496267
ACH-000677,-0.09573300532989999
ACH-000681,-0.0722576652015
ACH-000682,-0.21152309312399997
ACH-000683,-0.08337869390949999
ACH-000684,-0.01536115909
ACH-000688,-0.279158680048
ACH-000693,-0.117662892492
ACH-000694,-0.115464492101
ACH-000695,-0.41937607737899996
ACH-000696,-0.214528254888
ACH-000697,-0.507016367501
ACH-000699,-0.138229299836
ACH-000701,-0.12579439891799998
ACH-000706,-0.10739478507000001
ACH-000711,-0.203744264047
ACH-000713,-0.17991348075
ACH-000714,-0.174994376391
ACH-000718,-0.171405130014
ACH-000720,-0.184660729567
ACH-000721,-0.0864452353812
ACH-000724,-0.292209195815
ACH-000725,-0.015539749906899998
ACH-000732,-0.290622157144
ACH-000734,-0.253136756529
ACH-000735,0.0187408296468
ACH-000736,-0.0791088660133
ACH-000738,-0.15217432464199998
ACH-000746,-0.165581154472
ACH-000747,-0.13137073995999998
ACH-000748,-0.344817959948
ACH-000753,-0.138344858177
ACH-000756,0.047235584769699995
ACH-000757,-0.36008405355800005
ACH-000758,-0.40034833957099997
ACH-000760,-0.009760024900379999
ACH-000763,-0.232440813866
ACH-000764,-0.17558532504000002
ACH-000765,-0.500352367646
ACH-000766,-0.244214336069
ACH-000767,-0.04811702383640001
ACH-000768,-0.180996326494
ACH-000769,-0.12264856923499999
ACH-000770,-0.191142321501
ACH-000771,-0.16172973548699998
ACH-000773,-0.161966189676
ACH-000776,-0.33524552262400004
ACH-000777,-0.14038851445999997
ACH-000778,0.0184329980055
ACH-000781,-0.0670191640875
ACH-000782,-0.244513659109
ACH-000783,-0.143621159488
ACH-000784,-0.08300524419369999
ACH-000785,-0.011150355024
ACH-000787,-0.0708910273894
ACH-000788,-0.207806231529
ACH-000791,-0.188344014879
ACH-000792,-0.298221601838
ACH-000794,-0.17897702037500002
ACH-000796,-0.17456025496199998
ACH-000799,-0.19492405363600002
ACH-000800,0.33891866321099995
ACH-000802,-0.187991235312
ACH-000804,-0.29945197271699997
ACH-000805,-0.240344983362
ACH-000809,-0.117667759926
ACH-000810,-0.297486020101
ACH-000811,-0.32685511428
ACH-000817,-0.295882682651
ACH-000819,-0.183830497383
ACH-000820,-0.406351353486
ACH-000821,-0.326737002659
ACH-000822,-0.129314296578
ACH-000823,-0.241279570454
ACH-000824,-0.125751316511
ACH-000827,-0.0957631243402
ACH-000829,-0.18594846359
ACH-000831,-0.109009622543
ACH-000832,-0.0909925168055
ACH-000833,-0.352015919109
ACH-000834,-0.224726964098
ACH-000835,-0.17104100406599998
ACH-000836,-0.294947079804
ACH-000837,-0.149505310475
ACH-000838,-0.10772374388
ACH-000839,-0.321211623976
ACH-000840,-0.265550194713
ACH-000841,-0.038883937747599996
ACH-000843,-0.133699689062
ACH-000846,-0.36421881167
ACH-000847,-0.010733880279000001
ACH-000848,-0.12014166191400001
ACH-000849,-0.18599066730799999
ACH-000851,-0.265932730952
ACH-000855,-0.248269052361
ACH-000856,-0.315822932718
ACH-000858,-0.27747309774
ACH-000859,-0.34994909134700003
ACH-000861,-0.15484083472100002
ACH-000862,-0.0495054026836
ACH-000865,-0.140198076253
ACH-000866,-0.115718500724
ACH-000867,-0.15640944589800002
ACH-000869,-0.17970506314100002
ACH-000872,-0.233924147833
ACH-000873,-0.122878365696
ACH-000876,-0.162890875132
ACH-000878,-0.156131905042
ACH-000880,-0.0738509869403
ACH-000881,-0.26639902824
ACH-000882,-0.0672394814023
ACH-000884,-0.0809747163911
ACH-000885,-0.180431880295
ACH-000887,-0.021247689789299997
ACH-000888,-0.124323734912
ACH-000889,-0.210947455545
ACH-000890,-0.120355783949
ACH-000896,-0.0547566562151
ACH-000898,-0.136554818087
ACH-000900,-0.5299274367360001
ACH-000901,-0.24133718190099998
ACH-000905,0.0720146194418
ACH-000906,-0.12293182263699999
ACH-000907,-0.243823907669
ACH-000910,-0.11448758499299999
ACH-000911,-0.333305855202
ACH-000912,-0.142619438539
ACH-000913,-0.152663641191
ACH-000915,-0.11394719491699999
ACH-000916,-0.20501300546
ACH-000917,-0.0964265338806
ACH-000921,-0.24462246136100002
ACH-000924,-0.189592391844
ACH-000926,0.0317142602672
ACH-000928,-0.47163856213600003
ACH-000929,-0.0876290971187
ACH-000932,-0.305289890139
ACH-000935,-0.117410118793
ACH-000936,-0.274550214991
ACH-000937,-0.129788177326
ACH-000938,-0.224301066831
ACH-000939,0.0163843466144
ACH-000941,-0.0365055738378
ACH-000943,-0.235946001028
ACH-000946,-0.270646257999
ACH-000947,-0.20044519366900002
ACH-000948,-0.241614579989
ACH-000950,0.12541089736400002
ACH-000953,-0.154095943168
ACH-000957,-0.019346576916799998
ACH-000958,-0.0062375018628
ACH-000960,-0.254428643497
ACH-000963,-0.165255611814
ACH-000968,0.119178428225
ACH-000969,-0.27600866650600003
ACH-000973,-0.120215902641
ACH-000974,-0.16974603208
ACH-000975,-0.0996190090483
ACH-000976,-0.10719054022399999
ACH-000978,-0.0343011099634
ACH-000980,-0.135981626976
ACH-000984,-0.319268527347
ACH-000986,-0.233381295268
ACH-000988,-0.0832974495826
ACH-000993,-0.198150343424
ACH-000994,-0.12675913338199998
ACH-000996,-0.20879922291499997
ACH-001001,-0.10346882934900001
ACH-001020,-0.13737502546299998
ACH-001028,-0.18097178123
ACH-001031,-0.19203903082899998
ACH-001038,-0.25191306851399997
ACH-001048,-0.0692326629044
ACH-001050,-0.155036266433
ACH-001053,-0.0916467377876
ACH-001054,-0.182619889798
ACH-001061,-0.213658789993
ACH-001067,-0.43999772310900004
ACH-001075,-0.17549069858199998
ACH-001096,-0.180829669801
ACH-001128,-0.287229881959
ACH-001134,-0.348498519661
ACH-001151,-0.229351926693
ACH-001163,-0.25278035905699997
ACH-001164,-0.215715905614
ACH-001173,-0.192038025671
ACH-001183,0.0289065340369
ACH-001184,-0.15730190138699998
ACH-001190,-0.06434425268999999
ACH-001192,-0.15812532151699998
ACH-001193,-0.5430842616170001
ACH-001196,-0.170250737105
ACH-001197,-0.203318284168
ACH-001205,0.05575613072150001
ACH-001211,-0.12191968007000001
ACH-001212,-0.0136673430204
ACH-001228,0.054588181910699994
ACH-001232,-0.310078204198
ACH-001239,-0.14756483634
ACH-001274,-0.33844786416199996
ACH-001275,-0.10485877893300001
ACH-001277,-0.221198371114
ACH-001278,0.07310792539189999
ACH-001280,-0.218344540968
ACH-001283,-0.034320982677000005
ACH-001289,0.0536297954209
ACH-001295,-0.252605627362
ACH-001300,-0.0717856639728
ACH-001301,-0.104322074418
ACH-001302,-0.21113859806
ACH-001303,-0.304540544647
ACH-001306,-0.0497114139044
ACH-001318,-0.372250653392
ACH-001322,-0.062122728863099996
ACH-001328,-0.162147415385
ACH-001332,-0.45414536017800006
ACH-001333,-0.128767635833
ACH-001336,-0.06588547684809999
ACH-001340,-0.22417801937100001
ACH-001346,-0.0952629253462
ACH-001353,-0.261237131622
ACH-001354,-0.17304295954799997
ACH-001367,-0.220759418627
ACH-001368,-0.144608815124
ACH-001374,0.361988751255
ACH-001375,-0.11106474642200001
ACH-001377,-0.185711287615
ACH-001380,-0.173746889514
ACH-001391,-0.10143669900699999
ACH-001407,-0.35081237855700004
ACH-001408,-0.14298456953299998
ACH-001413,-0.047760155465599995
ACH-001430,-0.08618438155489999
ACH-001431,0.168421049507
ACH-001450,-0.35359635421700003
ACH-001496,-0.0428336624467
ACH-001500,-0.023936970786099996
ACH-001521,-0.347836231747
ACH-001523,-0.0937534344685
ACH-001532,-0.102578563476
ACH-001536,-0.210599557902
ACH-001550,-0.21185306012699998
ACH-001552,-0.0333407824638
ACH-001554,-0.190807147821
ACH-001645,-0.137525826958
ACH-001654,-0.10602940807700001
ACH-001715,-0.232740128917
ACH-001735,-0.227965936373
ACH-001736,-0.222120224984
ACH-001737,-0.0493700651233
ACH-001740,-0.148042819099
ACH-001745,-0.19976830418400002
ACH-001750,-0.289490111953
ACH-001765,-0.150154191283
ACH-001956,-0.13089143050899998
ACH-001957,-0.158488969271
