,XPR1 (9213)
ACH-000881,-0.334174277071
ACH-000882,-0.278549478207
ACH-000884,-0.122271022579
ACH-000885,-0.453951207772
ACH-000887,-0.038237714206300004
ACH-000888,-0.21915488874800002
ACH-000889,-0.12107645556399999
ACH-000890,0.11548072806
ACH-000896,-0.49022024702699996
ACH-000898,0.04738247667719999
ACH-000900,-0.03862232230919999
ACH-000901,-0.0175545655432
ACH-000905,-0.148446027115
ACH-000906,-0.020376999536299997
ACH-000907,-0.108013743519
ACH-000910,-0.205285367231
ACH-000911,0.0829743055392
ACH-000912,-0.24408127005999997
ACH-000913,-0.36472468190499996
ACH-000915,-0.336570538911
ACH-000916,-0.260455889637
ACH-000917,-0.0910937471785
ACH-000921,-0.487872192628
ACH-000924,-0.0022790523972399997
ACH-000926,0.005511601200529999
ACH-000928,-0.654190829678
ACH-000929,-0.59064784385
ACH-000932,0.0558683912923
ACH-000935,-0.08768701152139999
ACH-000936,-0.0568951661587
ACH-000937,0.00780518037546
ACH-000938,-0.0723561033508
ACH-000939,-0.11430437530200001
ACH-000941,-0.25818138405499996
ACH-000943,-0.2374892885
ACH-000946,-0.19315422845400002
ACH-000947,-0.963723841329
ACH-000948,-0.0627722848202
ACH-000950,-0.0170213369789
ACH-000953,-0.103867282556
ACH-000957,-0.286496765592
ACH-000958,-0.0535264626287
ACH-000960,-0.0775331814014
ACH-000963,-0.42984581312799996
ACH-000968,-0.08554175582000001
ACH-000969,-0.193366149536
ACH-000973,-0.20226226186000001
ACH-000974,-1.09304784157
ACH-000975,0.025961673344400003
ACH-000976,-0.0178130012005
ACH-000978,-0.33570003650200003
ACH-000980,-0.0964498419739
ACH-000984,-0.34970053861199996
ACH-000986,-0.0492231633462
ACH-000988,-0.298686502516
ACH-000993,-0.576913245239
ACH-000994,-0.18334895578699997
ACH-000996,-0.593422630843
ACH-001001,-0.355305316491
ACH-001020,-0.115604371794
ACH-001028,0.0165845038384
ACH-001031,-0.23446766025899998
ACH-001038,-0.08675703372780001
ACH-001048,0.0031649214429000003
ACH-001050,-0.129355672387
ACH-001053,0.0411887391792
ACH-001054,-0.0191912326275
ACH-001061,-0.12984409273800002
ACH-001067,-0.218134553088
ACH-001075,-0.155035090803
ACH-001096,-0.154904788544
ACH-001128,-0.12729394150999998
ACH-001134,-0.33063188063099996
ACH-001151,0.25069686301800004
ACH-001163,0.0531825255492
ACH-001164,-0.22840201251800002
ACH-001173,-0.178768294852
ACH-001183,-0.0322232477732
ACH-001184,-0.06486869396459999
ACH-001190,-0.513425473977
ACH-001192,0.102873905515
ACH-001193,-0.341616549636
ACH-001196,-0.0135773156114
ACH-001197,-0.2837897769
ACH-001205,-0.18944339966600002
ACH-001211,-0.206936808969
ACH-001212,0.0682354875103
ACH-001228,-0.585548499956
ACH-001232,-0.0230056276717
ACH-001239,-0.024568916267499998
ACH-001274,0.0641342528177
ACH-001275,-0.44056523070200004
ACH-001277,0.00397083595938
ACH-001278,0.17594110605799998
ACH-001280,0.0009177654878560001
ACH-001283,0.026165099132
ACH-001289,0.020840145198
ACH-001295,0.0541359926241
ACH-001300,-0.0654227517045
ACH-001301,-0.000988175064713
ACH-001302,-0.0427018923726
ACH-001303,-0.0365453119029
ACH-001306,0.0464311707217
ACH-001318,-0.17956693854400002
ACH-001322,-0.06886325327260001
ACH-001328,-0.11975023294000002
ACH-001332,-0.469397511114
ACH-001333,-0.146720875275
ACH-001336,-0.186141843016
ACH-001340,-0.7892277443250001
ACH-001346,-0.24328920532099998
ACH-001353,-0.37071438789800004
ACH-001354,-0.295985263928
ACH-001367,-0.0915226309592
ACH-001368,-0.0623005565733
ACH-001374,-0.205277817678
ACH-001375,-0.7491097151360001
ACH-001377,-0.521230062096
ACH-001380,0.00126081797502
ACH-001391,0.0188078429053
ACH-001407,-0.6764306817290001
ACH-001408,-0.0798585602462
ACH-001413,-0.205787711638
ACH-001430,-0.200879997068
ACH-001431,-0.20696494133999999
ACH-001450,-0.0170645639041
ACH-001496,-0.0334040179873
ACH-001500,0.0062884013542200004
ACH-001521,0.11242475616599999
ACH-001523,-0.00862078717078
ACH-001532,0.011262506973600001
ACH-001536,-0.0263629482381
ACH-001550,-0.0845092136609
ACH-001552,0.119047727139
ACH-001554,-0.18839796117
ACH-001645,-0.646637784979
ACH-001654,-0.0280485317858
ACH-001715,-0.17426647053199998
ACH-001735,-0.08657901619950001
ACH-001736,-0.438581269036
ACH-001737,0.0320682609089
ACH-001740,-0.6752507971889999
ACH-001745,-0.535372645422
ACH-001750,0.0065061323841
ACH-001765,-0.0828757431175
ACH-001956,-0.40736397559199994
ACH-001957,-0.5950460712560001
