,GGNBP2 (79893)
ACH-000250,-1.23612826481
ACH-000251,-0.8939066348019999
ACH-000253,-0.251299187493
ACH-000255,-0.265973903538
ACH-000256,0.12472023642999999
ACH-000257,-0.318293665882
ACH-000258,-0.225888060963
ACH-000259,-0.27858193319
ACH-000260,-0.127701412609
ACH-000261,-0.39771683240500005
ACH-000262,-0.366309845741
ACH-000263,-0.178935455639
ACH-000264,-0.387146349225
ACH-000265,-0.46472443374899997
ACH-000266,-0.423775078609
ACH-000272,-0.423140009654
ACH-000273,-0.658742430898
ACH-000274,-0.352532476321
ACH-000277,-0.154573841747
ACH-000278,-0.237855415817
ACH-000279,-0.420185645572
ACH-000280,-0.505545781524
ACH-000281,-0.916818052279
ACH-000288,-0.417355203038
ACH-000291,-0.49502646342900003
ACH-000293,-0.339602443618
ACH-000294,-0.16781543373799998
ACH-000295,-0.515869417213
ACH-000296,-0.502548165918
ACH-000302,-0.106944511284
ACH-000304,-0.13933282695399998
ACH-000307,-0.456907856615
ACH-000308,-0.47746321028800004
ACH-000310,-0.331088977951
ACH-000311,-0.5583273760849999
ACH-000312,-0.292806024206
ACH-000315,-0.438033326271
ACH-000316,-0.637786800499
ACH-000317,-0.167430709076
ACH-000318,-0.158016586487
ACH-000319,-0.334127414281
ACH-000320,-0.139166630509
ACH-000322,-0.256091489439
ACH-000323,-0.258210677836
ACH-000324,-0.57681778488
ACH-000329,-0.375696705553
ACH-000330,-0.40901195648500005
ACH-000331,-0.307038018008
ACH-000332,-0.252721882581
ACH-000334,-0.0062516138295400005
ACH-000335,-0.30573176258
ACH-000336,-0.556865595151
ACH-000337,-0.21303635192
ACH-000339,-0.493025565473
ACH-000341,-0.10281337989499999
ACH-000348,-0.457291642741
ACH-000350,0.194667985139
ACH-000352,-0.347077620674
ACH-000356,-0.282705094815
ACH-000361,-0.494922691921
ACH-000362,-0.27883008116999997
ACH-000363,-0.0183275949907
ACH-000364,-0.744692327568
ACH-000365,-0.384003735115
ACH-000366,0.165951330042
ACH-000368,-0.42534877243
ACH-000374,-1.13588442485
ACH-000375,-0.127095661723
ACH-000376,-0.40508617429
ACH-000381,-0.149179410654
ACH-000383,-0.656836148798
ACH-000387,-0.699104038343
ACH-000389,-0.555280714775
ACH-000390,-0.13013079325899998
ACH-000393,-0.382333553556
ACH-000395,-0.7047204932800001
ACH-000397,-0.49585499092600005
ACH-000401,-0.165084427373
ACH-000402,-0.362570977788
ACH-000403,-0.47535937491400004
ACH-000404,-0.41977885953500005
ACH-000406,-0.347126859848
ACH-000407,-0.454842607209
ACH-000408,-0.615070754811
ACH-000410,-0.301486406852
ACH-000411,-0.396315364545
ACH-000414,-0.66267801573
ACH-000415,-0.847137296883
ACH-000416,-0.42122579206200006
ACH-000420,-0.226706863103
ACH-000421,-0.370579044247
ACH-000424,-0.18790447186599998
ACH-000425,-0.185446500981
ACH-000426,-0.287837568026
ACH-000427,-0.830672988141
ACH-000433,-1.1878037132500001
ACH-000436,-0.5453975205089999
ACH-000444,-0.238589960877
ACH-000445,-0.25534318574299997
ACH-000448,-0.443417417141
ACH-000450,-0.10195960495100001
ACH-000452,-0.305469412984
ACH-000454,-0.297310775428
ACH-000458,-0.561955402259
ACH-000459,-0.57291907973
ACH-000460,-0.246097944571
ACH-000461,-0.41230848230800005
ACH-000463,0.127015694079
ACH-000464,-0.446916641768
ACH-000466,-0.447506173151
ACH-000467,0.0169721665083
ACH-000468,-0.702854617597
ACH-000469,-0.980168959129
ACH-000470,-0.198318214903
ACH-000471,-0.539901469811
ACH-000472,-0.169813309388
ACH-000473,0.0610113719615
ACH-000475,-0.37003615850999994
ACH-000476,-0.304895223361
ACH-000477,0.166808854829
ACH-000480,-0.144140229634
ACH-000481,-0.194741947876
ACH-000483,-0.303791512419
ACH-000484,-0.274023314791
ACH-000485,-0.145899811066
ACH-000486,-0.604993630929
ACH-000487,-0.00686351041311
ACH-000488,-0.0634706204862
ACH-000490,-0.49648253730499997
ACH-000491,-0.421076289968
ACH-000495,0.025070189268900003
ACH-000496,-0.199571100502
ACH-000499,-0.164398146054
ACH-000500,-0.591173850802
ACH-000502,-0.888633066536
ACH-000503,-0.447414064515
ACH-000505,-0.133308053229
ACH-000507,-0.405237363119
ACH-000510,-0.362945960778
ACH-000511,-0.399994306991
ACH-000512,-0.899261463812
ACH-000516,-0.576134529555
ACH-000517,-0.544842520666
ACH-000518,-0.38933836983599995
ACH-000520,-0.599182008099
ACH-000521,-0.754634058474
ACH-000522,-0.267115554072
ACH-000524,-0.103738534529
ACH-000527,0.05305283452330001
ACH-000528,-0.285436238785
ACH-000537,-0.35804372028000003
ACH-000541,-0.17199663164700002
ACH-000542,-0.392428104341
ACH-000544,-0.5051923998510001
ACH-000545,-0.21897967846799998
ACH-000547,-0.517045937236
ACH-000548,-0.643699758279
ACH-000549,-0.674260816924
ACH-000550,-0.7441871677390001
ACH-000552,-0.0529378175482
ACH-000556,-0.549290330251
ACH-000557,0.190924535376
ACH-000570,-0.667534724698
ACH-000571,-0.765893130359
ACH-000573,-0.124814705183
ACH-000576,0.0838778773514
ACH-000580,-0.00940101342576
ACH-000584,-0.27611303237
ACH-000585,-0.464960807139
ACH-000588,-0.223648303983
ACH-000589,-0.5820365768119999
ACH-000591,-0.566846368635
ACH-000593,-0.135438377674
ACH-000600,-0.496749601039
ACH-000601,-0.262371739419
ACH-000604,-0.452738884332
ACH-000605,-0.292615290236
ACH-000606,-0.214389809571
ACH-000608,-0.364429685669
ACH-000614,0.317461717374
ACH-000616,-0.0653661665917
ACH-000618,-0.33413391111900004
ACH-000619,-0.69710504318
ACH-000620,0.09578734768269999
ACH-000621,-0.0933667600575
ACH-000622,-0.224384430004
ACH-000623,-0.685833741486
ACH-000624,-0.5060790298
ACH-000627,-0.23999683353700002
ACH-000630,-0.8052874278000001
ACH-000632,-0.300461988979
ACH-000633,-0.0343873555076
ACH-000637,-0.39534858286700003
ACH-000638,-0.17548465245900002
ACH-000646,0.801813487015
ACH-000647,-0.420869342178
ACH-000648,-0.364270511253
ACH-000649,-0.599312571072
ACH-000651,-0.275215984946
ACH-000652,-0.19364532404100002
ACH-000653,-0.328483350848
ACH-000657,-0.42671061922200004
ACH-000658,-0.341542339541
ACH-000661,-0.0430742403995
ACH-000662,-0.500363677636
ACH-000663,-0.07429406114369999
ACH-000665,-0.10647402079
ACH-000671,-0.27630332943700003
ACH-000673,-0.656469804107
ACH-000676,-0.03979940778569999
ACH-000677,-0.386622488614
ACH-000681,-0.614990366633
ACH-000682,-0.45813217961400005
ACH-000683,0.17464557871199998
ACH-000684,-0.524662124776
ACH-000688,-0.6567078494080001
ACH-000693,-0.252919146639
ACH-000694,-0.21977629682500002
ACH-000695,-0.0386068427856
ACH-000696,-0.545125617705
ACH-000697,-0.400821952513
ACH-000699,-0.159344148233
ACH-000701,-0.712765052974
ACH-000706,-0.457808790039
ACH-000711,-0.410814234475
ACH-000713,-0.644120793776
ACH-000714,-0.385566289638
ACH-000718,-0.315827504954
ACH-000720,-0.5394223807949999
ACH-000721,-0.28800099196199996
ACH-000724,-0.103987819923
ACH-000725,-0.105536851646
ACH-000732,-0.18998914359900002
ACH-000734,-0.329808399438
ACH-000735,-0.544407586716
ACH-000736,-0.7415132463330001
ACH-000738,-0.477889680078
ACH-000746,-0.138785927857
ACH-000747,-0.965752701748
ACH-000748,-0.0605534495924
ACH-000753,-0.32517050186700003
ACH-000756,-0.721389984771
ACH-000757,-0.150989410407
ACH-000758,-0.16899223774799998
ACH-000760,-0.0852081822908
ACH-000763,0.0363586004296
ACH-000764,-0.721277431198
ACH-000765,-0.191556581318
ACH-000766,-0.24560407249000002
ACH-000767,-0.306389848966
ACH-000768,-0.30039366419
ACH-000769,-0.23650912563499998
ACH-000770,-0.236701602843
ACH-000771,-0.375999015216
ACH-000773,-0.412328039981
ACH-000776,-0.167808536398
ACH-000777,-0.613708609553
ACH-000778,-0.291950258916
ACH-000781,-0.537725550595
ACH-000782,-0.502179581857
ACH-000783,-0.207339086306
ACH-000784,-0.0969024148329
ACH-000785,-0.560678600432
ACH-000787,-0.26885582719900003
ACH-000788,-0.250498981231
ACH-000791,-0.44077160100100005
ACH-000792,-0.608323697225
ACH-000794,-0.621249608575
ACH-000796,-0.670668649872
ACH-000799,-0.703702210106
ACH-000800,-0.23274837218299999
ACH-000802,-0.5403457567859999
ACH-000804,-0.588696799776
ACH-000805,-0.260783613072
ACH-000809,-0.312395573396
ACH-000810,0.0657817146939
ACH-000811,-0.645783261099
ACH-000817,-0.253462085703
ACH-000819,-0.324121424818
ACH-000820,-0.562989279744
ACH-000821,-0.699399309622
ACH-000822,-0.24979238844300003
ACH-000823,-0.0787802278354
ACH-000824,-0.46084070913
ACH-000827,-0.060144811041199994
ACH-000829,-0.46503854735
ACH-000831,-0.377579537767
ACH-000832,-0.557696250108
ACH-000833,-0.238238782729
ACH-000834,-0.65589040359
ACH-000835,0.028536976332099995
ACH-000836,-0.854116939244
ACH-000837,-0.335055269689
ACH-000838,0.0797280939047
ACH-000839,-0.394553433958
ACH-000840,-0.7375470026700001
ACH-000841,-0.301375001408
ACH-000843,-0.38103813411700005
ACH-000846,-0.206880777452
ACH-000847,0.023876970359
ACH-000848,-0.562976330118
ACH-000849,-0.23343554053000004
ACH-000851,-0.57604770371
ACH-000855,-0.0271863737372
ACH-000856,-0.487087726184
ACH-000858,-0.217341141067
ACH-000859,-0.631353074228
ACH-000861,-0.38388957400799995
ACH-000862,-0.18383399252799998
ACH-000865,-0.0659983163136
ACH-000866,-0.276256282168
ACH-000867,-0.157685630072
ACH-000869,-0.273485880232
ACH-000872,-0.410110981271
ACH-000873,-0.39193796445600004
ACH-000876,-0.377086693866
ACH-000878,-0.377221697583
ACH-000880,-0.49342623543
ACH-000881,0.017177290161999998
ACH-000882,0.32182879524999997
ACH-000884,0.0894806632463
ACH-000885,-0.278248689647
ACH-000887,-0.51091261519
ACH-000888,-0.41813935717699996
ACH-000889,-0.241263557179
ACH-000890,-0.49977634464299997
ACH-000896,-0.111235572216
ACH-000898,-0.288226034787
ACH-000900,-0.7676737191159999
ACH-000901,-0.385361740947
ACH-000905,-0.21310414478300002
ACH-000906,0.0367519465909
ACH-000907,-0.25324411357
ACH-000910,0.042828981917699994
ACH-000911,-0.329787377196
ACH-000912,-0.713597974313
ACH-000913,-0.558405761451
ACH-000915,-0.129069453787
ACH-000916,-0.663237771816
ACH-000917,-0.27028932300700004
ACH-000921,-0.269160446258
ACH-000924,-0.44400031735600004
ACH-000926,-0.171106473029
ACH-000928,-0.035707762144999995
ACH-000929,-0.958307031337
ACH-000932,0.0415900115454
ACH-000935,0.46339799526000003
ACH-000936,-0.399938955563
ACH-000937,-0.361171675162
ACH-000938,-0.39525640323100003
ACH-000939,-0.29167398156700003
ACH-000941,-0.215809423669
ACH-000943,-0.38104419050300004
ACH-000946,-0.343642826861
ACH-000947,-0.054917020686999996
ACH-000948,-0.520509003309
ACH-000950,-0.298440367007
ACH-000953,-0.698571886254
ACH-000957,-0.622672501174
ACH-000958,-0.177047268686
ACH-000960,-0.24071102928399998
ACH-000963,-0.539984576045
ACH-000968,0.35126001819700003
ACH-000969,-0.24827852463000002
ACH-000973,-0.62207917917
ACH-000974,-0.37932578383599996
ACH-000975,-0.18009669777600001
ACH-000976,-0.656485761611
ACH-000978,-0.226757526652
ACH-000980,0.0610874517684
ACH-000984,-0.116683156374
ACH-000986,-0.360604665574
ACH-000988,-0.35321108460199996
ACH-000993,-0.344301205805
ACH-000994,-0.359392569212
ACH-000996,-0.675138526235
ACH-001001,-0.34470371217900003
ACH-001020,-0.221063917765
ACH-001028,0.0297479195707
ACH-001031,-0.22242995699499998
ACH-001038,-0.267083842121
ACH-001048,-0.744726768514
ACH-001050,-0.877619386388
ACH-001053,-0.205440088757
ACH-001054,0.06776950467489999
ACH-001061,-0.142343338218
ACH-001067,-0.892673797305
ACH-001075,0.015428585805799998
ACH-001096,-0.424090645177
ACH-001128,-0.890367459629
ACH-001134,-0.466270908908
ACH-001151,-0.6887572962880001
ACH-001163,-0.235288529089
ACH-001164,-0.42621002673
ACH-001173,-0.408079663943
ACH-001183,-0.045843051846
ACH-001184,-0.0879605376224
ACH-001190,-0.34291674842000003
ACH-001192,-0.030223687025099998
ACH-001193,-0.189166036843
ACH-001196,-0.177662214324
ACH-001197,-0.848130989279
ACH-001205,-0.7274776335359999
ACH-001211,-0.19901272981600002
ACH-001212,-0.558685340173
ACH-001228,-0.26035316655
ACH-001232,-0.0716971893018
ACH-001239,0.0641062260966
ACH-001274,-1.09374462587
ACH-001275,-0.24152429070300002
ACH-001277,-0.220019409883
ACH-001278,-0.5146320510600001
ACH-001280,-0.338772858818
ACH-001283,-0.16682162361400002
ACH-001289,-0.27697797795400003
ACH-001295,-0.42527384662900003
ACH-001300,0.196841789227
ACH-001301,-0.419464599053
ACH-001302,-0.220448732128
ACH-001303,-0.0759814588665
ACH-001306,-0.16650533193199998
ACH-001318,-0.179909981491
ACH-001322,-0.261499978202
ACH-001328,-0.330374090863
ACH-001332,-0.482334412029
ACH-001333,-0.502475242148
ACH-001336,-0.44096325651
ACH-001340,-0.3347974802
ACH-001346,-0.626247780505
ACH-001353,-0.446265637934
ACH-001354,0.20598260287200001
ACH-001367,0.0511806960054
ACH-001368,-0.186927766685
ACH-001374,-0.0488206510532
ACH-001375,-0.501807517213
ACH-001377,-0.5338096584149999
ACH-001380,-0.277879945715
ACH-001391,-0.20789841152199998
ACH-001407,-0.11735501303200001
ACH-001408,-0.7657942943359999
ACH-001413,-0.64516005932
ACH-001430,-0.374863768892
ACH-001431,-0.375253262237
ACH-001450,-0.20713734680999998
ACH-001496,-0.186598764201
ACH-001500,-0.465758564238
ACH-001521,-0.26535985114
ACH-001523,-0.358100854582
ACH-001532,-0.23417302966200002
ACH-001536,-0.450498022116
ACH-001550,-0.274290247443
ACH-001552,-0.350696575793
ACH-001554,-0.0415968008797
ACH-001645,-0.0163124223237
ACH-001654,-0.370535143182
ACH-001715,-0.817421699413
ACH-001735,-0.148239164965
ACH-001736,-0.421160483073
ACH-001737,-0.466634162156
ACH-001740,-0.48896996281800004
ACH-001745,-0.30397469830699997
ACH-001750,-0.257538162922
ACH-001765,-0.477477563195
ACH-001956,-0.432031496369
ACH-001957,0.028831771858599996
