,NFE2L3 (9603)
ACH-000167,-0.0051039159501
ACH-000168,-0.11669070521
ACH-000169,-0.369635970541
ACH-000178,-0.155334881333
ACH-000182,-0.43428443866000005
ACH-000183,-0.133117517272
ACH-000188,-0.277681627344
ACH-000189,-0.593585258347
ACH-000190,-0.107146970255
ACH-000198,-0.299656456946
ACH-000204,-0.480091637072
ACH-000206,-0.393693787281
ACH-000207,-0.21848286611200002
ACH-000211,-0.227862262487
ACH-000215,-0.255618851544
ACH-000221,-0.24328185901399998
ACH-000222,-0.08308939064160001
ACH-000223,-0.203271043464
ACH-000226,-0.214419068182
ACH-000227,-0.385461675294
ACH-000228,-0.06858042976840001
ACH-000231,-0.34533086518600004
ACH-000232,-0.188422172901
ACH-000233,-0.21045871056899998
ACH-000234,-0.167003797614
ACH-000235,-0.36879424458300003
ACH-000237,-0.202540240666
ACH-000238,-0.31113311939
ACH-000243,-0.241809853524
ACH-000244,-0.562323058218
ACH-000246,-0.347466239631
ACH-000248,-0.399505367083
ACH-000250,-0.316265623374
ACH-000251,-0.697675033717
ACH-000253,-0.39706380817299997
ACH-000255,-0.26689003477
ACH-000256,-0.118023996309
ACH-000257,0.0861773577761
ACH-000258,0.004797285334249999
ACH-000259,-0.212321594832
ACH-000260,-0.15557146632899999
ACH-000261,-0.215960123057
ACH-000262,-0.208498185511
ACH-000263,-0.71477565273
ACH-000264,-0.192410909753
ACH-000265,-0.167699566051
ACH-000266,-0.34449386712700003
ACH-000272,-0.182580652817
ACH-000273,-0.178901431681
ACH-000274,-0.5510040998129999
ACH-000277,-0.262637151513
ACH-000278,-0.19152011494600002
ACH-000279,-0.203949963271
ACH-000280,-0.183219927007
ACH-000281,-0.239739775802
ACH-000288,-0.356142925885
ACH-000291,-0.06798722491419999
ACH-000293,-0.531196044872
ACH-000294,-0.298145488114
ACH-000295,-0.46655484938299996
ACH-000296,0.038345248454
ACH-000302,-0.282807199485
ACH-000304,-0.7858394150679999
ACH-000307,-0.346915764925
ACH-000308,-0.335473807723
ACH-000310,-0.22456551707400002
ACH-000311,-0.11748521792000001
ACH-000312,-0.23498567833
ACH-000315,-0.311804674091
ACH-000316,-0.107184755168
ACH-000317,-0.09960163568399999
ACH-000318,-0.314422765669
ACH-000319,-0.278204003921
ACH-000320,-0.201928745508
ACH-000322,-0.185874945566
ACH-000323,-0.451652431456
ACH-000324,-0.21455851481
ACH-000329,-0.238179887196
ACH-000330,-0.32971447049400004
ACH-000331,-0.39302016467399997
ACH-000332,-0.43110347194399995
ACH-000334,0.206228855462
ACH-000335,-0.27742317221
ACH-000336,0.0131281795791
ACH-000337,-0.40331822344400003
ACH-000339,-0.204583136297
ACH-000341,-0.094974233304
ACH-000348,-0.276534908857
ACH-000350,-0.376481621484
ACH-000352,-0.126454946446
ACH-000356,-0.439504944196
ACH-000361,-0.11546728874500001
ACH-000362,-0.0527840435822
ACH-000363,-0.41457042859300003
ACH-000364,-0.11994090652799999
ACH-000365,-0.128351203985
ACH-000366,-0.20531295182300002
ACH-000368,-0.310227012621
ACH-000374,-0.304315875848
ACH-000375,-0.152937935814
ACH-000376,-0.29006931232
ACH-000381,-0.44632234600500004
ACH-000383,-0.0496671634706
ACH-000387,-0.216875086138
ACH-000389,-0.302923905498
ACH-000390,-0.05393574661119999
ACH-000393,-0.175568190372
ACH-000395,-0.40977919568899995
ACH-000397,-0.147146295122
ACH-000401,-0.357626549285
ACH-000402,-0.19652697363899999
ACH-000403,-0.19374328429999998
ACH-000404,-0.19439016758699998
ACH-000406,-0.213102889221
ACH-000407,-0.21537084337499998
ACH-000408,0.025330605300400003
ACH-000410,-0.210735418633
ACH-000411,-0.285423401611
ACH-000414,-0.14389886534399998
ACH-000415,-0.398433401567
ACH-000416,-0.383131694594
ACH-000420,-0.262282384084
ACH-000421,-0.0658411165288
ACH-000424,-0.483871692056
ACH-000425,-0.138675671752
ACH-000426,-0.48569179484200004
ACH-000427,0.253122244711
ACH-000433,-0.35102541508199997
ACH-000436,-0.413288619113
ACH-000444,-0.390714124689
ACH-000445,-0.331794872807
ACH-000448,-0.291871640151
ACH-000450,-0.208694135216
ACH-000452,-0.223661385057
ACH-000454,-0.150831353817
ACH-000458,-0.120650273117
ACH-000459,0.15880399061
ACH-000460,-0.16398264770999998
ACH-000461,-0.285520382133
ACH-000463,-0.284125248351
ACH-000464,-0.185057007612
ACH-000466,0.0633214096332
ACH-000467,-0.111182602184
ACH-000468,-0.246524813661
ACH-000469,-0.165376008947
ACH-000470,-0.12344557022199999
ACH-000471,-0.32919868609700004
ACH-000472,-0.268469449767
ACH-000473,-0.23504510684799998
ACH-000475,-0.141132023573
ACH-000476,-0.32839256308000003
ACH-000477,-0.5600507398
ACH-000480,-0.30417376695099996
ACH-000481,-0.287042802549
ACH-000483,0.012036281438
ACH-000484,-0.393190736559
ACH-000485,-0.294997708538
ACH-000486,-0.351824547192
ACH-000487,-0.297452524047
ACH-000488,-0.292655687099
ACH-000490,-0.40392464636200004
ACH-000491,-0.358943020388
ACH-000495,0.188366010681
ACH-000496,-0.377983389027
ACH-000499,-0.13511462286599998
ACH-000500,-0.360638476851
ACH-000502,-0.155622899399
ACH-000503,-0.461326263316
ACH-000505,-0.112133494341
ACH-000507,-0.253384489467
ACH-000510,-0.23788649840700002
ACH-000511,-0.26687236258
ACH-000512,-0.171050251057
ACH-000516,-0.316820624898
ACH-000517,-0.30028741206
ACH-000518,-0.446904846112
ACH-000520,-0.102717548638
ACH-000521,-0.21006401813
ACH-000522,-0.27458118585499997
ACH-000524,-0.401886944549
ACH-000527,-0.057842500244899994
ACH-000528,-0.17961728256099999
ACH-000537,-0.42310801549500004
ACH-000541,-0.0620262144199
ACH-000542,-0.212971534934
ACH-000544,-0.419296376601
ACH-000545,-0.494245666586
ACH-000547,0.032078489963500004
ACH-000548,-0.354063156131
ACH-000549,-0.42201964340899994
ACH-000550,-0.225849393618
ACH-000552,-0.379044775678
ACH-000556,-0.27382233629299996
ACH-000557,-0.36163661041
ACH-000570,-0.251127020931
ACH-000571,-0.224037254442
ACH-000573,-0.157593814076
ACH-000576,-0.365323282504
ACH-000580,-0.42527933408
ACH-000584,-0.171128105247
ACH-000585,-0.238616921245
ACH-000588,-0.161410434954
ACH-000589,-0.243853329729
ACH-000591,-0.28734031388500003
ACH-000593,-0.326743417947
ACH-000600,-0.354201207212
ACH-000601,-0.22257257607500003
ACH-000604,-0.40371008356700006
ACH-000605,-0.5926430964689999
ACH-000606,-0.266030141214
ACH-000608,-0.245234897217
ACH-000614,0.0564040519684
ACH-000616,-0.50520370828
ACH-000618,-0.218767192064
ACH-000619,0.026734706004499998
ACH-000620,-0.168954188076
ACH-000621,-0.350034491276
ACH-000622,-0.429899154598
ACH-000623,-0.29737771988899997
ACH-000624,-0.23240433887200002
ACH-000627,-0.295135918487
ACH-000630,-0.35547383230400004
ACH-000632,-0.367101823755
ACH-000633,-0.43110901729400003
ACH-000637,-0.22496634754500003
ACH-000638,-0.226788174635
ACH-000646,-0.151154112558
ACH-000647,-0.28506842915999997
ACH-000648,-0.0126113943404
ACH-000649,-0.305983257299
ACH-000651,-0.34434541544299996
ACH-000652,-0.643732078359
ACH-000653,-0.355022209677
ACH-000657,-0.286452963957
ACH-000658,-0.408534247874
ACH-000661,-0.149960753307
ACH-000662,-0.202852673101
ACH-000663,-0.167023965938
ACH-000665,-0.168608014591
ACH-000671,-0.410572468601
ACH-000673,-0.292579669043
ACH-000676,-0.12958884179400001
ACH-000677,-0.136455126623
ACH-000681,-0.145922521355
ACH-000682,-0.10667731241499999
ACH-000683,-0.305136728139
ACH-000684,-0.21311662236200002
ACH-000688,-0.367287636921
ACH-000693,-0.150641492261
ACH-000694,-0.153381819099
ACH-000695,-0.103688807972
ACH-000696,-0.337560930951
ACH-000697,-0.44631355454899996
ACH-000699,-0.180543400458
ACH-000701,-0.156998539874
ACH-000706,-0.386387089821
ACH-000711,-0.18251786278499998
ACH-000713,-0.244000474705
ACH-000714,-0.32551653188900004
ACH-000718,-0.171488472188
ACH-000720,-0.45260690953999994
ACH-000721,-0.137350928457
ACH-000724,-0.31391346659200003
ACH-000725,-0.125606532519
ACH-000732,-0.45794163084
ACH-000734,-0.168334181099
ACH-000735,-0.18337488746
ACH-000736,-0.277948359283
ACH-000738,-0.42459860664800003
ACH-000746,-0.12054965913599999
ACH-000747,-0.20882681448399998
ACH-000748,-0.32655540926800003
ACH-000753,-0.264947554799
ACH-000756,-0.277067532423
ACH-000757,-0.059790121211000004
ACH-000758,-0.275085846657
ACH-000760,-0.279177118988
ACH-000763,-0.5168680017180001
ACH-000764,-0.138353370502
ACH-000765,-0.329245886023
ACH-000766,-0.26437151893000005
ACH-000767,-0.265848443867
ACH-000768,-0.231076549538
ACH-000769,-0.11088404556399999
ACH-000770,-0.191105031286
ACH-000771,-0.381455436761
ACH-000773,0.0358254320779
ACH-000776,-0.190822560338
ACH-000777,-0.21743163609299998
ACH-000778,-0.213607583069
ACH-000781,-0.338048643938
ACH-000782,-0.161377278211
ACH-000783,-0.340470702176
ACH-000784,-0.329360307142
ACH-000785,-0.0015141334813
ACH-000787,-0.118947677778
ACH-000788,-0.32086708117
ACH-000791,-0.36143385648500004
ACH-000792,-0.23831736578499998
ACH-000794,-0.0767864343613
ACH-000796,-0.194683069881
ACH-000799,-0.209862261861
ACH-000800,-0.191925833964
ACH-000802,-0.25088088893599997
ACH-000804,-0.054910510974399994
ACH-000805,-0.324323629866
ACH-000809,-0.273994819148
ACH-000810,-0.42737543223499996
ACH-000811,-0.40977677713
ACH-000817,-0.27248848206500004
ACH-000819,-0.198547705552
ACH-000820,-0.0648382231381
ACH-000821,-0.260788276003
ACH-000822,-0.0943265004064
ACH-000823,-0.10858108291600001
ACH-000824,-0.137670568755
ACH-000827,-0.252484944393
ACH-000829,-0.0867492020319
ACH-000831,-0.18227306226300002
ACH-000832,-0.166997194823
ACH-000833,-0.222165885084
ACH-000834,-0.10217745739600001
ACH-000835,-0.177141836858
ACH-000836,-0.17635077739399999
ACH-000837,-0.277500425027
ACH-000838,-0.44181648163599996
ACH-000839,-0.147203011733
ACH-000840,-0.435461315259
ACH-000841,-0.035853842629
ACH-000843,-0.352779619566
ACH-000846,-0.300669622292
ACH-000847,-0.428633948962
ACH-000848,-0.206632160439
ACH-000849,-0.137579771032
ACH-000851,-0.443516475484
ACH-000855,-0.473753380943
ACH-000856,-0.06963401801519999
ACH-000858,-0.09987559245510001
ACH-000859,-0.246830074752
ACH-000861,-0.131299033552
ACH-000862,-0.27971477831700003
ACH-000865,-0.27700610088100003
ACH-000866,-0.191721277784
ACH-000867,-0.171662168493
ACH-000869,-0.30427387758
ACH-000872,-0.444043549263
ACH-000873,-0.18090091623100002
ACH-000876,-0.17386134138
ACH-000878,-0.33999276546999996
ACH-000880,-0.4201398592
ACH-000881,-0.410531770766
ACH-000882,-0.346096950846
ACH-000884,-0.39854499208599997
ACH-000885,-0.177032663709
ACH-000887,-0.15362812011399998
ACH-000888,-0.343460650414
ACH-000889,-0.23466308689399998
ACH-000890,-0.0996038218059
ACH-000896,-0.45435983035599997
ACH-000898,-0.011075180169500001
ACH-000900,-0.12219560914000001
ACH-000901,-0.298263584297
ACH-000905,-0.374032874499
ACH-000906,-0.26373529023000003
ACH-000907,-0.23024481485599999
ACH-000910,-0.297999986767
ACH-000911,-0.276822247159
ACH-000912,-0.24109389021299998
ACH-000913,-0.34745972137100006
ACH-000915,-0.346037556039
ACH-000916,-0.14225757795
ACH-000917,-0.370471418613
ACH-000921,-0.314754737164
ACH-000924,-0.167014315967
ACH-000926,-0.145602473206
ACH-000928,-0.136353650372
ACH-000929,-0.164714260279
ACH-000932,-0.172381657039
ACH-000935,-0.171096052405
ACH-000936,-0.106862345662
ACH-000937,-0.458183634905
ACH-000938,-0.448514100436
ACH-000939,-0.15070285744200002
ACH-000941,-0.17657708476700001
ACH-000943,-0.177474116407
ACH-000946,-0.115593213322
ACH-000947,-0.12399406210000001
ACH-000948,-0.11192322418600001
ACH-000950,-0.683814904886
ACH-000953,-0.460757407508
ACH-000957,-0.32089845402
ACH-000958,-0.179115878919
ACH-000960,-0.289937163524
ACH-000963,-0.163151169328
ACH-000968,-0.153999411223
ACH-000969,-0.12334395321799999
ACH-000973,-0.24169453239900002
ACH-000974,-0.300321777047
ACH-000975,-0.16015878042099999
ACH-000976,-0.261001091852
ACH-000978,0.0432286390372
ACH-000980,-0.44050964501100004
ACH-000984,-0.259399314408
ACH-000986,-0.10680677640000001
ACH-000988,-0.17662007255800002
ACH-000993,-0.201577960231
ACH-000994,-0.305068862353
ACH-000996,-0.380960432171
ACH-001001,-0.245213776443
ACH-001020,-0.128673056673
ACH-001028,-0.13810871575099998
ACH-001031,0.305883058933
ACH-001038,-0.388798935347
ACH-001048,-0.139101338915
ACH-001050,-0.23324934235
ACH-001053,-0.310155001237
ACH-001054,-0.17626204929
ACH-001061,-0.401957202107
ACH-001067,-0.07526197061260001
ACH-001075,-0.537812541836
ACH-001096,-0.27259403379999997
ACH-001128,-0.561009641758
ACH-001134,-0.25606888276900003
ACH-001151,-0.28640906127599997
ACH-001163,-0.29770152678000006
ACH-001164,-0.167958509539
ACH-001173,-0.187467940155
ACH-001183,-0.207953774107
ACH-001184,-0.143026082193
ACH-001190,-0.152002953654
ACH-001192,-0.563338212587
ACH-001193,-0.325473410669
ACH-001196,-0.07232176198660001
ACH-001197,-0.411106558381
ACH-001205,-0.301130392874
ACH-001211,-0.23781171215
ACH-001212,-0.563999309729
ACH-001228,-0.183095398419
ACH-001232,-0.289931241362
ACH-001239,-0.168327754892
ACH-001274,-0.035901319589900005
ACH-001275,-0.332685404372
ACH-001277,-0.6238470803149999
ACH-001278,-0.0946964170567
ACH-001280,-0.329555034477
ACH-001283,-0.46962925255099996
ACH-001289,0.00674728075406
ACH-001295,-0.265087807979
ACH-001300,-0.0871342763036
ACH-001301,-0.22907196965799997
ACH-001302,-0.9636711370209999
ACH-001303,-0.399145065202
ACH-001306,-0.28946763805799997
ACH-001318,-0.357322390053
ACH-001322,-0.307527116971
ACH-001328,-0.12676331446
ACH-001332,-0.254628084411
ACH-001333,-0.10972640051100001
ACH-001336,-0.30908377245900004
ACH-001340,-0.429543948805
ACH-001346,-0.253942328339
ACH-001353,-0.0413535004515
ACH-001354,-0.148312610162
ACH-001367,-0.0841950081793
ACH-001368,-0.241501257508
ACH-001374,-0.704823413169
ACH-001375,-0.27998138388599997
ACH-001377,-0.164806225523
ACH-001380,-0.284441325779
ACH-001391,-0.552399557312
ACH-001407,-0.385570490561
ACH-001408,-0.261912603949
ACH-001413,-0.08153737950360002
ACH-001430,0.245542151764
ACH-001431,-0.46229136826300005
ACH-001450,-0.179216683936
ACH-001496,-0.09072064245589999
ACH-001500,-0.333071801919
ACH-001521,-0.44193139605
ACH-001523,-0.37710756526699996
ACH-001532,-0.13150722246
ACH-001536,0.0979220654424
ACH-001550,-0.158100159267
ACH-001552,-0.367762120461
ACH-001554,-0.265759658735
ACH-001645,-0.39895623681599995
ACH-001654,-0.21539545575599997
ACH-001715,-0.17838655523400002
ACH-001735,-0.192815366457
ACH-001736,-0.11603075720799999
ACH-001737,-0.264805890456
ACH-001740,-0.276611463791
ACH-001745,-0.24948708014899998
ACH-001750,-0.283300011961
ACH-001765,-0.106893089389
ACH-001956,-0.10868452094799999
ACH-001957,-0.377428903085
