,NDEL1 (81565)
ACH-000969,-0.30702589621599996
ACH-000973,-0.300542910911
ACH-000974,-0.103536121023
ACH-000975,-0.0960868158752
ACH-000976,-0.145601168761
ACH-000978,-0.014453662739299999
ACH-000980,-0.171767263584
ACH-000984,-0.432699701947
ACH-000986,-0.17112576644000002
ACH-000988,-0.217826427517
ACH-000993,-0.19842398157299998
ACH-000994,-0.146572377883
ACH-000996,-0.35715676304899996
ACH-001001,-0.27406745085
ACH-001020,-0.265116974768
ACH-001028,-0.125240672775
ACH-001031,-0.129630334212
ACH-001038,-0.18499158423099998
ACH-001048,-0.19088120079999998
ACH-001050,-0.37719767765600004
ACH-001053,-7.84141398201e-05
ACH-001054,-0.42720650151600004
ACH-001061,-0.192025936262
ACH-001067,-0.266791043074
ACH-001075,-0.382620361806
ACH-001096,-0.234285762333
ACH-001128,-0.0562683729464
ACH-001134,0.0331367231819
ACH-001151,-0.08895557896339999
ACH-001163,-0.226815648825
ACH-001164,-0.482932072811
ACH-001173,-0.134712723211
ACH-001183,-0.0901749878618
ACH-001184,-0.194925749722
ACH-001190,-0.32692459063499996
ACH-001192,-0.207144871494
ACH-001193,-0.049702679206900004
ACH-001196,-0.18231259034299999
ACH-001197,-0.17733008268599998
ACH-001205,0.0397609303931
ACH-001211,-0.141535008051
ACH-001212,-0.0933810328221
ACH-001228,-0.11098557106200001
ACH-001232,-0.420540195369
ACH-001239,-0.0910176782943
ACH-001274,-0.29487226194899996
ACH-001275,-0.018187322006299998
ACH-001277,-0.350870729595
ACH-001278,0.101470116485
ACH-001280,-0.157615497187
ACH-001283,-0.106797521455
ACH-001289,-0.298659775712
ACH-001295,-0.20100461786600002
ACH-001300,-0.338094702123
ACH-001301,-0.047607990863500003
ACH-001302,0.169430219641
ACH-001303,-0.167204319543
ACH-001306,-0.232864758285
ACH-001318,-0.19301858387499998
ACH-001322,-0.19576489451999998
ACH-001328,-0.34534199249700004
ACH-001332,-0.19330149062600002
ACH-001333,-0.145988115767
ACH-001336,-0.0234250663325
ACH-001340,-0.24784035266399998
ACH-001346,-0.0132365210338
ACH-001353,-0.34279634996200004
ACH-001354,-0.0669482104327
ACH-001367,-0.139416298157
ACH-001368,-0.0633411680677
ACH-001374,-0.267989525523
ACH-001375,0.0007510662586100001
ACH-001377,-0.22416758816
ACH-001380,-0.192467172291
ACH-001391,-0.14767413190300002
ACH-001407,-0.260820736752
ACH-001408,-0.130409723143
ACH-001413,-0.493211714849
ACH-001430,-0.474108965502
ACH-001431,-0.323378724174
ACH-001450,-0.192699950208
ACH-001496,-0.208317297711
ACH-001500,-0.26515117431400004
ACH-001521,-0.33604637914200003
ACH-001523,-0.022729509430400002
ACH-001532,-0.27791309478799997
ACH-001536,-0.365324665765
ACH-001550,-0.0652901868076
ACH-001552,-0.258805341814
ACH-001554,-0.150244335584
ACH-001645,-0.0816801900237
ACH-001654,-0.192939001492
ACH-001715,-0.5394160466160001
ACH-001735,-0.24382495762200002
ACH-001736,0.0065424690795600005
ACH-001737,0.0983219602409
ACH-001740,-0.169218114122
ACH-001745,-0.025486223786299996
ACH-001750,-0.436005057368
ACH-001765,-0.10123408952099999
ACH-001956,-0.308812005534
ACH-001957,-0.054686339202899996
