,SECTM1 (6398)
ACH-000652,0.0420300953201
ACH-000653,-0.13053840818600002
ACH-000657,-0.17369542116300002
ACH-000658,-0.0116711356308
ACH-000661,-0.0117663251812
ACH-000662,-0.0390021182248
ACH-000663,-0.151026930098
ACH-000665,0.0154315043151
ACH-000671,-0.149894287164
ACH-000673,-0.11571782737900001
ACH-000676,0.00832861644508
ACH-000677,0.0451142439535
ACH-000681,-0.356051267503
ACH-000682,-0.149740587733
ACH-000683,-0.178287459314
ACH-000684,-0.127247214484
ACH-000688,-0.0812860667047
ACH-000693,-0.08941536349310002
ACH-000694,-0.16356120751800002
ACH-000695,-0.0209086846373
ACH-000696,-0.0791599487369
ACH-000697,-0.0323900203323
ACH-000699,-0.16968063385499998
ACH-000701,-0.027556063946799998
ACH-000706,-0.09633110992550001
ACH-000711,0.0240751015769
ACH-000713,-0.0978266214642
ACH-000714,-0.230909769572
ACH-000718,-0.152556628221
ACH-000720,-0.00480116664257
ACH-000721,-0.0932776842842
ACH-000724,0.054609479300699995
ACH-000725,-0.163111993171
ACH-000732,-0.0618222019965
ACH-000734,-0.0680416067059
ACH-000735,-0.0491983194635
ACH-000736,-0.028054649669699998
ACH-000738,-0.0821884641367
ACH-000746,0.039306888427199996
ACH-000747,0.00373778633879
ACH-000748,-0.12924497122300002
ACH-000753,-0.0875762343264
ACH-000756,-0.0807514544842
ACH-000757,0.11086486662100001
ACH-000758,0.00322349311081
ACH-000760,-0.188222317592
ACH-000763,0.006592115849680001
ACH-000764,0.028389614740200003
ACH-000765,-0.21876407487799998
ACH-000766,-0.237880191917
ACH-000767,-0.20218247604200001
ACH-000768,-0.043868294502600005
ACH-000769,-0.243133789136
ACH-000770,-0.14035945313200002
ACH-000771,-0.046098781864599994
ACH-000773,-0.300914398792
ACH-000776,-0.25198328809799997
ACH-000777,-0.202605600704
ACH-000778,-0.161403920026
ACH-000781,-0.04715094858519999
ACH-000782,-0.09196021356489999
ACH-000783,-0.33259991064399996
ACH-000784,-0.0260258536572
ACH-000785,-0.127733605099
ACH-000787,-0.09466666924860001
ACH-000788,-0.0663585039202
ACH-000791,-0.117154327807
ACH-000792,-0.0652119334286
ACH-000794,-0.236557929439
ACH-000796,-0.0334653234723
ACH-000799,-0.0026625105461900002
ACH-000800,-0.140993019918
ACH-000802,0.000506510551204
ACH-000804,-0.214034971629
ACH-000805,-0.218533601464
ACH-000809,-0.171974027996
ACH-000810,-0.230717747245
ACH-000811,-0.266597967397
ACH-000817,-0.04860852128769999
ACH-000819,-0.276685869401
ACH-000820,0.186844082691
ACH-000821,-0.2370862807
ACH-000822,-0.041956615105999996
ACH-000823,-0.11105174425799999
ACH-000824,-0.181037945168
ACH-000827,-0.134108928317
ACH-000829,-0.08336914620960001
ACH-000831,0.0426298499218
ACH-000832,-0.04710604781330001
ACH-000833,-0.245237893484
ACH-000834,-0.08696755164439998
ACH-000835,-0.0737771075161
ACH-000836,0.06519098998169999
ACH-000837,-0.019296997581599997
ACH-000838,-0.19421865048
ACH-000839,-0.18300548310800002
ACH-000840,0.0098200944074
ACH-000841,-0.00933603089169
ACH-000843,-0.066330257426
ACH-000846,-0.378983384574
ACH-000847,-0.167539330746
ACH-000848,-0.265251136595
ACH-000849,-0.0944010585561
ACH-000851,0.0461064283418
ACH-000855,0.125784226234
ACH-000856,-0.0789423204164
ACH-000858,0.00203645807042
ACH-000859,-0.36093425183
ACH-000861,0.00191740393302
ACH-000862,-0.284835800057
ACH-000865,-0.112547495132
ACH-000866,-0.0930499349137
ACH-000867,-0.04785260634769999
ACH-000869,-0.106996820691
ACH-000872,-0.198400633499
ACH-000873,-0.07888181310480001
ACH-000876,-0.08221106624689999
ACH-000878,0.22153150299899999
ACH-000880,-0.101530965714
ACH-000881,-0.11051709342299999
ACH-000882,-0.18803747230099999
ACH-000884,-0.103189615594
ACH-000885,-0.32953263334800004
ACH-000887,-0.0740562480588
ACH-000888,-0.0640126503271
ACH-000889,0.0148793849202
ACH-000890,-0.0273303504998
ACH-000896,-0.07443765830310001
ACH-000898,-0.06834281139949999
ACH-000900,-0.0666244368537
ACH-000901,-0.108177630823
ACH-000905,-0.041089228787800004
ACH-000906,-0.12360392082699999
ACH-000907,-0.133749650092
ACH-000910,-0.257868639887
ACH-000911,-0.093122529351
ACH-000912,-9.82231085451e-05
ACH-000913,-0.200679967036
ACH-000915,0.0254152860696
ACH-000916,-0.240784238827
ACH-000917,-0.114498980821
ACH-000921,-0.0748022098121
ACH-000924,-0.13403761978599998
ACH-000926,-0.117565215352
ACH-000928,-0.045588147293999993
ACH-000929,-0.261940459578
ACH-000932,-0.0861827844452
ACH-000935,-0.172464249701
ACH-000936,0.0321486334466
ACH-000937,-0.133508569328
ACH-000938,0.050209698377400004
ACH-000939,-0.101442238686
ACH-000941,0.12233779784900001
ACH-000943,-0.022986161978000002
ACH-000946,0.0115906341845
ACH-000947,-0.108380053523
ACH-000948,-0.024923195647299997
ACH-000950,-0.129724766306
ACH-000953,-0.169628736479
ACH-000957,0.112959425648
ACH-000958,-0.0540630906502
ACH-000960,-0.151740957095
ACH-000963,-0.0830383347562
ACH-000968,-0.041349496619199996
ACH-000969,-0.00967550002897
ACH-000973,0.0155561702967
ACH-000974,-0.16470333808
ACH-000975,-0.0512047262304
ACH-000976,-0.0950836775924
ACH-000978,0.0581581712923
ACH-000980,-0.0827357164543
ACH-000984,0.037040455268599996
ACH-000986,-0.024240405290099996
ACH-000988,-0.09410213193389999
ACH-000993,-0.32658279990600003
ACH-000994,0.0470359238604
ACH-000996,-0.20539462662
ACH-001001,-0.19042172068
ACH-001020,-0.298009026432
ACH-001028,-0.164192730268
ACH-001031,-0.195028800926
ACH-001038,-0.053218508298000004
ACH-001048,-0.160225383507
ACH-001050,-0.148764527381
ACH-001053,0.0208907122167
ACH-001054,-0.228753837071
ACH-001061,0.015384443320799999
ACH-001067,-0.133392136297
ACH-001075,-0.0566250266361
ACH-001096,-0.38045824138800005
ACH-001128,-0.44357331531000005
ACH-001134,-0.024480208439500002
ACH-001151,0.0201534067855
ACH-001163,-0.14529574343
ACH-001164,-0.185606663502
ACH-001173,-0.07699419568789999
ACH-001183,-0.0965021312818
ACH-001184,-0.159425872853
ACH-001190,-0.051128226475300007
ACH-001192,-0.286024612886
ACH-001193,-0.04306018390480001
ACH-001196,0.0127433874345
ACH-001197,-0.282347694732
ACH-001205,-0.0835885526738
ACH-001211,-0.184852635465
ACH-001212,-0.164978125793
ACH-001228,-0.222147576288
ACH-001232,-0.21519240732099998
ACH-001239,-0.158469830722
ACH-001274,-0.29460168916900004
ACH-001275,-0.020115994472700002
ACH-001277,-0.142752939414
ACH-001278,-0.131477619061
ACH-001280,-0.271014668916
ACH-001283,-0.0581813949083
ACH-001289,-0.129535232601
ACH-001295,-0.0968148190744
ACH-001300,-0.270781460164
ACH-001301,0.034419682971
ACH-001302,-0.46359585557300004
ACH-001303,-0.468167271597
ACH-001306,-0.039196884502800004
ACH-001318,-0.11823811022
ACH-001322,0.167458576693
ACH-001328,-0.305369685479
ACH-001332,0.24212388515099997
ACH-001333,-0.031033351168900002
ACH-001336,-0.12360071630000001
ACH-001340,-0.0652882335628
ACH-001346,-0.07352407005850001
ACH-001353,-0.046189440653499995
ACH-001354,-0.12759912766200002
ACH-001367,-0.0941865066816
ACH-001368,-0.22179602096999998
ACH-001374,0.11638186350299999
ACH-001375,-0.167210391594
ACH-001377,-0.169878217793
ACH-001380,-0.059445043666500004
ACH-001391,-0.057613468972199995
ACH-001407,-0.0910899839092
ACH-001408,-0.13292708610600001
ACH-001413,-0.06272323726819999
ACH-001430,-0.0501178530512
ACH-001431,-0.139672653371
ACH-001450,-0.143536560732
ACH-001496,-0.044845605161100005
ACH-001500,-0.19739971055599997
ACH-001521,-0.068684152209
ACH-001523,-0.156824362066
ACH-001532,-0.09806504385610001
ACH-001536,0.024222089947900004
ACH-001550,-0.188390890784
ACH-001552,-0.261549875159
ACH-001554,-0.101191272229
ACH-001645,-0.240825486534
ACH-001654,-0.259570633905
ACH-001715,0.0220351174777
ACH-001735,-0.14992480995
ACH-001736,-0.0163200297127
ACH-001737,-0.28218011376999996
ACH-001740,-0.305796152943
ACH-001745,0.014220199927600001
ACH-001750,-0.131564306222
ACH-001765,0.0281924476086
ACH-001956,-0.213229333025
ACH-001957,-0.203399375473
