,COPS3 (8533)
ACH-000777,-0.892808118695
ACH-000778,-1.20721916315
ACH-000781,-1.32117208367
ACH-000782,-0.850934787455
ACH-000783,-1.77501321463
ACH-000784,-0.971299367204
ACH-000785,-1.53624981669
ACH-000787,-1.03104501314
ACH-000788,-1.04289003616
ACH-000791,-1.2352458910700002
ACH-000792,-0.95888987676
ACH-000794,-1.13201487264
ACH-000796,-1.4397879707499999
ACH-000799,-1.31121111582
ACH-000800,-1.14594127148
ACH-000802,-1.35613278021
ACH-000804,-1.0511911760500001
ACH-000805,-1.45768314899
ACH-000809,-1.42439549057
ACH-000810,-0.853336325824
ACH-000811,-1.08253111554
ACH-000817,-1.42310177629
ACH-000819,-1.09979728839
ACH-000820,-1.33200411326
ACH-000821,-0.923200498573
ACH-000822,-1.35374159877
ACH-000823,-1.16707030004
ACH-000824,-1.41528659934
ACH-000827,-1.3228883960100002
ACH-000829,-1.0765545375399999
ACH-000831,-1.0800622261700001
ACH-000832,-1.3178563543000001
ACH-000833,-0.818376011926
ACH-000834,-1.2120059775299998
ACH-000835,-1.00089165707
ACH-000836,-1.4703256776
ACH-000837,-1.08292682485
ACH-000838,-1.38733283757
ACH-000839,-1.33974348392
ACH-000840,-1.34036615093
ACH-000841,-0.9772409846060001
ACH-000843,-1.2646033125700002
ACH-000846,-1.0582131748399999
ACH-000847,-1.12078921826
ACH-000848,-1.09834438005
ACH-000849,-1.26119624642
ACH-000851,-1.21749149647
ACH-000855,-0.909792045134
ACH-000856,-0.975932592863
ACH-000858,-1.22547317207
ACH-000859,-1.4185442327700002
ACH-000861,-1.09040567988
ACH-000862,-1.28569439293
ACH-000865,-1.08108544724
ACH-000866,-1.1039215497200001
ACH-000867,-1.23578102614
ACH-000869,-1.7852854823900002
ACH-000872,-1.07208044371
ACH-000873,-1.30811919162
ACH-000876,-0.914631037614
ACH-000878,-1.0374378715700001
ACH-000880,-0.900948048459
ACH-000881,-1.03486253252
ACH-000882,-0.883362420802
ACH-000884,-1.25480166486
ACH-000885,-0.970111399128
ACH-000887,-1.0822529715
ACH-000888,-1.20477575238
ACH-000889,-1.0447204980299998
ACH-000890,-0.9220504299969999
ACH-000896,-1.19578187552
ACH-000898,-1.31247691256
ACH-000900,-1.15856460714
ACH-000901,-0.969543041404
ACH-000905,-1.3167155532400001
ACH-000906,-1.24897716263
ACH-000907,-1.3920693326299998
ACH-000910,-1.1513261198
ACH-000911,-1.2934869925299999
ACH-000912,-1.3209459206899998
ACH-000913,-1.12482695759
ACH-000915,-1.32657014399
ACH-000916,-1.54785530915
ACH-000917,-0.847156238769
ACH-000921,-1.30067549025
ACH-000924,-1.25664438097
ACH-000926,-1.24931704949
ACH-000928,-1.19865776122
ACH-000929,-1.30354168847
ACH-000932,-1.15330821363
ACH-000935,-1.30509315035
ACH-000936,-1.2262984103399999
ACH-000937,-0.943337647885
ACH-000938,-0.825151816864
ACH-000939,-1.05061432526
ACH-000941,-1.5849405804700003
ACH-000943,-1.10746420829
ACH-000946,-1.2663491107200002
ACH-000947,-1.08577000752
ACH-000948,-1.15022887957
ACH-000950,-1.1406039435700002
ACH-000953,-1.05993293248
ACH-000957,-1.42487478928
ACH-000958,-1.29946242096
ACH-000960,-0.8083264408799999
ACH-000963,-1.6345389095700003
ACH-000968,-1.17059524009
ACH-000969,-1.13224083275
ACH-000973,-1.2983245836200001
ACH-000974,-1.38094490727
ACH-000975,-1.3433862943900001
ACH-000976,-1.28790277073
ACH-000978,-1.49621596602
ACH-000980,-1.26911637891
ACH-000984,-1.14313621588
ACH-000986,-1.21436974291
ACH-000988,-1.21340722979
ACH-000993,-1.0509911536
ACH-000994,-1.0117206570200001
ACH-000996,-1.2583038239700002
ACH-001001,-1.12923883381
ACH-001020,-1.49956526451
ACH-001028,-1.3661478772100002
ACH-001031,-1.12368549427
ACH-001038,-1.35794681403
ACH-001048,-1.24481769121
ACH-001050,-1.05456024216
ACH-001053,-1.17172490042
ACH-001054,-1.2180444990000001
ACH-001061,-1.27371262934
ACH-001067,-1.21245708638
ACH-001075,-1.13872247862
ACH-001096,-0.960370216707
ACH-001128,-1.567829705
ACH-001134,-1.35948440875
ACH-001151,-1.3286569623
ACH-001163,-1.26544755284
ACH-001164,-0.998017947932
ACH-001173,-1.27703255215
ACH-001183,-1.22711761628
ACH-001184,-1.00193864314
ACH-001190,-1.4268030189399998
ACH-001192,-0.9486434253389999
ACH-001193,-1.35579117171
ACH-001196,-1.1426497924799999
ACH-001197,-1.06281534872
ACH-001205,-1.1230355521700002
ACH-001211,-1.22168206759
ACH-001212,-1.32103572816
ACH-001228,-1.62994153875
ACH-001232,-1.35712174708
ACH-001239,-1.0211825462100002
ACH-001274,-1.1808904768000001
ACH-001275,-1.14158143606
ACH-001277,-1.09452049098
ACH-001278,-1.03105460042
ACH-001280,-1.3252632336799999
ACH-001283,-1.32038611444
ACH-001289,-1.01739113979
ACH-001295,-1.3627764091499999
ACH-001300,-1.08975622169
ACH-001301,-1.16847219401
ACH-001302,-0.942539845032
ACH-001303,-1.6789565758200002
ACH-001306,-1.21940319085
ACH-001318,-1.1826687441600001
ACH-001322,-1.2681673982
ACH-001328,-1.57475868335
ACH-001332,-1.34521173801
ACH-001333,-1.14304756118
ACH-001336,-1.4556456411200003
ACH-001340,-1.21237115674
ACH-001346,-1.20319805074
ACH-001353,-1.16485017491
ACH-001354,-1.1717047138799999
ACH-001367,-1.3973794536700002
ACH-001368,-1.34048619957
ACH-001374,-1.58702827544
ACH-001375,-1.3557785853600002
ACH-001377,-0.910709211139
ACH-001380,-1.2858495291299998
ACH-001391,-1.5380567027899998
ACH-001407,-0.986663592577
ACH-001408,-1.27423888142
ACH-001413,-1.2826039331499999
ACH-001430,-1.44142386167
ACH-001431,-1.17358340497
ACH-001450,-1.22091240361
ACH-001496,-1.4359453244799998
ACH-001500,-1.45770574875
ACH-001521,-1.27373583637
ACH-001523,-1.0224371191700001
ACH-001532,-1.13724033005
ACH-001536,-1.06285496687
ACH-001550,-1.28367219862
ACH-001552,-1.03996533482
ACH-001554,-1.0399059776200001
ACH-001645,-1.39800128628
ACH-001654,-1.08426484246
ACH-001715,-1.11790691764
ACH-001735,-1.0523420946100002
ACH-001736,-0.827345387263
ACH-001737,-1.66540998
ACH-001740,-1.2332154955799999
ACH-001745,-1.1343113622
ACH-001750,-0.9229282719299999
ACH-001765,-1.02541204933
ACH-001956,-1.0547073355
ACH-001957,-1.26101481375
