,PRPF40A (55660)
ACH-000260,-1.02402666009
ACH-000261,-0.980650239329
ACH-000262,-0.579262928613
ACH-000263,-0.9551231922700001
ACH-000264,-0.84822980067
ACH-000265,-0.958235331983
ACH-000266,-1.176828095
ACH-000272,-0.671562847281
ACH-000273,-0.969930177823
ACH-000274,-0.9379528134289999
ACH-000277,-1.26529376037
ACH-000278,-1.09180391703
ACH-000279,-1.07531939439
ACH-000280,-1.2977155820200001
ACH-000281,-0.7657441117749999
ACH-000288,-0.9824574528919999
ACH-000291,-0.6412872771399999
ACH-000293,-0.8378396681170001
ACH-000294,-0.902165986148
ACH-000295,-0.829473696375
ACH-000296,-1.0809362467299999
ACH-000302,-0.944336708785
ACH-000304,-0.605160037004
ACH-000307,-0.8925859592730001
ACH-000308,-0.9269435962829999
ACH-000310,-1.39126982826
ACH-000311,-1.19510653088
ACH-000312,-1.0011678835200002
ACH-000315,-1.0424797752600001
ACH-000316,-1.11324275561
ACH-000317,-0.9174965436299999
ACH-000318,-0.8660598143350001
ACH-000319,-0.79915908128
ACH-000320,-1.03107497038
ACH-000322,-0.9085350748890001
ACH-000323,-0.5802626642459999
ACH-000324,-1.1649409278799998
ACH-000329,-1.09252806065
ACH-000330,-1.04865092099
ACH-000331,-0.914397869322
ACH-000332,-0.9756505918639999
ACH-000334,-1.07523306095
ACH-000335,-0.9987115895440001
ACH-000336,-0.542518141633
ACH-000337,-1.34688422593
ACH-000339,-1.24082759787
ACH-000341,-0.7717246134729999
ACH-000348,-0.712224041558
ACH-000350,-0.903325044031
ACH-000352,-0.978066572578
ACH-000356,-0.772097084086
ACH-000361,-0.666863332153
ACH-000362,-0.9096884614040001
ACH-000363,-0.982231756874
ACH-000364,-1.01571737046
ACH-000365,-0.894057328038
ACH-000366,-0.7945262879100001
ACH-000368,-0.7994058101360001
ACH-000374,-0.992741549281
ACH-000375,-0.9535159014550001
ACH-000376,-0.832450871611
ACH-000381,-0.9964068027259999
ACH-000383,-0.9354250262780001
ACH-000387,-0.618737868948
ACH-000389,-0.7819338598190001
ACH-000390,-1.01885090701
ACH-000393,-0.9254610168940001
ACH-000395,-1.03109970823
ACH-000397,-0.8262779928849999
ACH-000401,-0.6962912208840001
ACH-000402,-1.2151899559100001
ACH-000403,-0.8697019488079999
ACH-000404,-0.9356543352310001
ACH-000406,-0.832874472744
ACH-000407,-0.982230379883
ACH-000408,-0.9925541065000001
ACH-000410,-1.1350285654799999
ACH-000411,-0.9673054051209999
ACH-000414,-1.4621510371000002
ACH-000415,-1.24176345125
ACH-000416,-0.8941612336920001
ACH-000420,-1.0
ACH-000421,-0.8562666707100001
ACH-000424,-0.7816219974359999
ACH-000425,-0.605839745947
ACH-000426,-0.8642991696269999
ACH-000427,-1.32891385041
ACH-000433,-0.7880790413609999
ACH-000436,-1.05364755287
ACH-000444,-1.21325727284
ACH-000445,-1.0403994847600002
ACH-000448,-0.9979220392110001
ACH-000450,-0.8393419246439999
ACH-000452,-0.8136936778980001
ACH-000454,-0.981101365895
ACH-000458,-1.18022269582
ACH-000459,-0.916672393327
ACH-000460,-1.07352149717
ACH-000461,-0.846443749569
ACH-000463,-0.887604858314
ACH-000464,-1.01277900111
ACH-000466,-1.0736799004100002
ACH-000467,-1.03380836249
ACH-000468,-1.2736631272499999
ACH-000469,-0.728184505988
ACH-000470,-0.631873448872
ACH-000471,-0.720072543574
ACH-000472,-1.3025607566600002
ACH-000473,-1.08479046201
ACH-000475,-1.0401405586599999
ACH-000476,-0.8595307309010001
ACH-000477,-0.646956115066
ACH-000480,-0.7413709836229999
ACH-000481,-0.81740530368
ACH-000483,-0.943158389786
ACH-000484,-1.04772555785
ACH-000485,-0.879356291613
ACH-000486,-1.19290534346
ACH-000487,-0.957152825757
ACH-000488,-1.2160996557100001
ACH-000490,-1.01527391308
ACH-000491,-0.6588841350519999
ACH-000495,-1.07187987098
ACH-000496,-0.880035670244
ACH-000499,-0.845174874798
ACH-000500,-0.925689875301
ACH-000502,-1.00659780801
ACH-000503,-1.51051433008
ACH-000505,-0.986181407188
ACH-000507,-0.8467095703049999
ACH-000510,-1.27347356741
ACH-000511,-1.10582200527
ACH-000512,-0.799880473416
ACH-000516,-1.13379169531
ACH-000517,-0.8627096685600001
ACH-000518,-1.05173670122
ACH-000520,-0.476069897676
ACH-000521,-1.01441207694
ACH-000522,-1.06906916856
ACH-000524,-0.805766873962
ACH-000527,-0.9777730287019999
ACH-000528,-1.1987295727399998
ACH-000537,-0.93317753826
ACH-000541,-0.7647597231800001
ACH-000542,-1.32029264379
ACH-000544,-1.0866925445
ACH-000545,-0.9933455774459999
ACH-000547,-0.781988534799
ACH-000548,-1.23102392048
ACH-000549,-0.9878672802949999
ACH-000550,-1.02886529425
ACH-000552,-0.801576444666
ACH-000556,-1.06819681089
ACH-000557,-0.6661138621639999
ACH-000570,-0.8126043997560001
ACH-000571,-0.836855402002
ACH-000573,-0.911417807334
ACH-000576,-1.0137451452700001
ACH-000580,-1.2547424011
ACH-000584,-0.847858780174
ACH-000585,-1.12255136702
ACH-000588,-1.0539720315999999
ACH-000589,-1.11148289425
ACH-000591,-0.89141814065
ACH-000593,-0.943097109094
ACH-000600,-0.582793055422
ACH-000601,-0.911081480882
ACH-000604,-0.881909703971
ACH-000605,-1.25339368912
ACH-000606,-0.985902534333
ACH-000608,-1.02942574875
ACH-000614,-0.8997033932449999
ACH-000616,-1.0332405610700002
ACH-000618,-1.21682987401
ACH-000619,-0.891897651691
ACH-000620,-0.86070451709
ACH-000621,-1.08404054357
ACH-000622,-1.05549278285
ACH-000623,-0.9007376162630001
ACH-000624,-0.946468437394
ACH-000627,-1.1122030332500001
ACH-000630,-0.8533478056739999
ACH-000632,-0.991192565121
ACH-000633,-1.28686304933
ACH-000637,-1.28988420091
ACH-000638,-1.00226357036
ACH-000646,-0.653863107258
ACH-000647,-0.9008451880399999
ACH-000648,-0.952916067718
ACH-000649,-0.9271459885340001
ACH-000651,-0.7824965727969999
ACH-000652,-0.763709777541
ACH-000653,-1.23824464347
ACH-000657,-0.986809922034
ACH-000658,-0.8286503570880001
ACH-000661,-1.00173660959
ACH-000662,-0.852421837701
ACH-000663,-1.1924959561
ACH-000665,-0.784604530187
ACH-000671,-0.8234560738210001
ACH-000673,-1.06962299349
ACH-000676,-0.948017823741
ACH-000677,-1.25928595631
ACH-000681,-0.8604226378540001
ACH-000682,-1.15349505198
ACH-000683,-1.11656329004
ACH-000684,-0.8655120607089999
ACH-000688,-1.4057339651700003
ACH-000693,-1.13833947253
ACH-000694,-0.9536184341299999
ACH-000695,-1.0727452072499999
ACH-000696,-1.0948399955299999
ACH-000697,-0.8023879476450001
ACH-000699,-1.28774147987
ACH-000701,-0.965927885627
ACH-000706,-1.10040867892
ACH-000711,-1.13267470335
ACH-000713,-1.0210876880700002
ACH-000714,-0.79058488182
ACH-000718,-1.4279144271700002
ACH-000720,-0.928820442853
ACH-000721,-1.01613987894
ACH-000724,-1.3947190207700002
ACH-000725,-1.24835579057
ACH-000732,-0.989980650616
ACH-000734,-1.17128379717
ACH-000735,-1.17823372354
ACH-000736,-0.6945408998729999
ACH-000738,-1.007339462
ACH-000746,-0.614099913145
ACH-000747,-1.04720518185
ACH-000748,-0.8790216637270001
ACH-000753,-1.06656456587
ACH-000756,-1.0297190388600002
ACH-000757,-1.10335609999
ACH-000758,-0.946435994523
ACH-000760,-1.1112381461799998
ACH-000763,-1.1166174920799998
ACH-000764,-0.875921491919
ACH-000765,-0.946931588011
ACH-000766,-0.996748199069
ACH-000767,-0.678233850371
ACH-000768,-1.4630107692399998
ACH-000769,-1.01380049279
ACH-000770,-0.861302984825
ACH-000771,-0.972031425996
ACH-000773,-0.890541267831
ACH-000776,-0.9769359072849999
ACH-000777,-1.17486763348
ACH-000778,-1.7040024176299997
ACH-000781,-0.7186458217880001
ACH-000782,-1.08588191156
ACH-000783,-0.8231691636310001
ACH-000784,-1.0406299683700002
ACH-000785,-0.925917020387
ACH-000787,-0.876726631785
ACH-000788,-1.0918185009299999
ACH-000791,-1.0331481402200002
ACH-000792,-1.05730199658
ACH-000794,-1.2758912735799999
ACH-000796,-1.0863644485100001
ACH-000799,-0.941001619184
ACH-000800,-0.6175750394139999
ACH-000802,-0.971094736119
ACH-000804,-1.139638083
ACH-000805,-0.948064023568
ACH-000809,-1.00129666814
ACH-000810,-0.9043682647779999
ACH-000811,-0.9249729827590001
ACH-000817,-0.8908879711480001
ACH-000819,-0.7914394653829999
ACH-000820,-0.9284006993289999
ACH-000821,-0.737569346177
ACH-000822,-1.03469986171
ACH-000823,-1.2578116059
ACH-000824,-0.633403243115
ACH-000827,-0.9126073667200001
ACH-000829,-0.73455165638
ACH-000831,-0.872647344935
ACH-000832,-0.8177455894140001
ACH-000833,-0.936266275347
ACH-000834,-1.16733333369
ACH-000835,-0.919167409659
ACH-000836,-1.1461951171
ACH-000837,-1.21827691253
ACH-000838,-0.824232124182
ACH-000839,-0.861057677863
ACH-000840,-0.910604591891
ACH-000841,-1.06100630766
ACH-000843,-1.14344748477
ACH-000846,-0.7297797327940001
ACH-000847,-1.34821421527
ACH-000848,-0.7494511774220001
ACH-000849,-0.8704729725110001
ACH-000851,-0.8646761915710001
ACH-000855,-1.1139228866
ACH-000856,-0.772138512222
ACH-000858,-1.1044994702600002
ACH-000859,-1.0263301222
ACH-000861,-0.9774072225139999
ACH-000862,-0.9973226026719999
ACH-000865,-1.1247462752
ACH-000866,-1.06867866555
ACH-000867,-1.17754227149
ACH-000869,-1.33902415344
ACH-000872,-0.9910981978010001
ACH-000873,-0.87518234767
ACH-000876,-1.5075556205899998
ACH-000878,-0.9579514672130001
ACH-000880,-0.984571007018
ACH-000881,-1.1990503797399998
ACH-000882,-0.963987906127
ACH-000884,-0.977015510015
ACH-000885,-1.00275971279
ACH-000887,-1.17530183401
ACH-000888,-0.809533142896
ACH-000889,-1.38711783518
ACH-000890,-0.889725935468
ACH-000896,-1.2096851972700002
ACH-000898,-1.01453166177
ACH-000900,-0.9146420763969999
ACH-000901,-0.87948154064
ACH-000905,-0.925230663064
ACH-000906,-1.01608427293
ACH-000907,-0.7458283054279999
ACH-000910,-1.1685782995799998
ACH-000911,-0.7869654376719999
ACH-000912,-0.9308523109190001
ACH-000913,-1.04443559384
ACH-000915,-0.708953331328
ACH-000916,-0.9763102114799999
ACH-000917,-1.0046353479299999
ACH-000921,-0.9999276671610001
ACH-000924,-1.08139522568
ACH-000926,-0.693917010523
ACH-000928,-1.0379335744299998
ACH-000929,-1.07394603861
ACH-000932,-1.07629358206
ACH-000935,-0.803246559497
ACH-000936,-0.9968944196430001
ACH-000937,-0.677785851934
ACH-000938,-1.17312644249
ACH-000939,-0.898419005279
ACH-000941,-1.12686459001
ACH-000943,-0.887918850731
ACH-000946,-0.879541945469
ACH-000947,-0.955013746207
ACH-000948,-0.89455698975
ACH-000950,-0.926658748942
ACH-000953,-1.15190495655
ACH-000957,-0.972483013064
ACH-000958,-0.708285159658
ACH-000960,-1.0294846881200002
ACH-000963,-1.02826180369
ACH-000968,-1.12740891882
ACH-000969,-0.9516582627069999
ACH-000973,-1.0193916186299998
ACH-000974,-1.0979293208499998
ACH-000975,-1.1022089693100001
ACH-000976,-1.21573397026
ACH-000978,-0.519018324183
ACH-000980,-0.881866772192
ACH-000984,-0.863886581287
ACH-000986,-0.8437511109450001
ACH-000988,-1.01222481621
ACH-000993,-0.986249571426
ACH-000994,-0.846822876303
ACH-000996,-1.00817301234
ACH-001001,-0.91544334814
ACH-001020,-1.1807177151000001
ACH-001028,-1.23909727928
ACH-001031,-0.871425733979
ACH-001038,-1.04595129808
ACH-001048,-0.6447404687089999
ACH-001050,-1.06261306381
ACH-001053,-0.554727095484
ACH-001054,-0.89351182034
ACH-001061,-1.0004156945
ACH-001067,-1.2656664187200002
ACH-001075,-0.8826590468459999
ACH-001096,-1.0405937438700001
ACH-001128,-1.0538752649
ACH-001134,-0.9415048094230001
ACH-001151,-0.7507058479559999
ACH-001163,-0.927384833734
ACH-001164,-1.1889695865899998
ACH-001173,-0.99161957326
ACH-001183,-0.961315451009
ACH-001184,-1.2595452315200002
ACH-001190,-0.827642213043
ACH-001192,-0.603651979997
ACH-001193,-1.13398364248
ACH-001196,-1.0
ACH-001197,-0.992973569216
ACH-001205,-1.1815317818100002
ACH-001211,-1.24770318265
ACH-001212,-0.9147527143590001
ACH-001228,-1.36610418695
ACH-001232,-0.8855044264920001
ACH-001239,-0.601553836915
ACH-001274,-0.954687127453
ACH-001275,-1.0173823583700001
ACH-001277,-1.0023662984100001
ACH-001278,-1.30167904536
ACH-001280,-1.01069249664
ACH-001283,-1.05940494492
ACH-001289,-1.12942427574
ACH-001295,-0.8092128528210001
ACH-001300,-0.9734286079700001
ACH-001301,-0.885651252409
ACH-001302,-0.7659926889049999
ACH-001303,-0.7238152611759999
ACH-001306,-0.755569253647
ACH-001318,-0.8457856764049999
ACH-001322,-0.742326337359
ACH-001328,-0.887694494794
ACH-001332,-1.1678359926100002
ACH-001333,-0.898663154847
ACH-001336,-1.00669629985
ACH-001340,-1.14202496308
ACH-001346,-1.13719855856
ACH-001353,-1.12596916318
ACH-001354,-0.422810393295
ACH-001367,-0.568171276746
ACH-001368,-0.949142807973
ACH-001374,-1.2269013364499999
ACH-001375,-0.6617204606220001
ACH-001377,-0.916777562351
ACH-001380,-1.1689979407
ACH-001391,-0.712686231443
ACH-001407,-0.850129661963
ACH-001408,-0.944016340342
ACH-001413,-1.03147893811
ACH-001430,-1.0314682289700001
ACH-001431,-1.0422024373
ACH-001450,-0.9758284339669999
ACH-001496,-0.911569465909
ACH-001500,-0.904130831169
ACH-001521,-1.5993178265099999
ACH-001523,-1.1061572026
ACH-001532,-1.04927748806
ACH-001536,-1.22038686801
ACH-001550,-0.848934660511
ACH-001552,-0.798435712097
ACH-001554,-1.03153080699
ACH-001645,-1.3377028470999999
ACH-001654,-1.11741665518
ACH-001715,-0.720084050737
ACH-001735,-0.6519113709100001
ACH-001736,-0.81426705962
ACH-001737,-1.16999808535
ACH-001740,-1.12798158773
ACH-001745,-1.0050389796799999
ACH-001750,-0.926126603177
ACH-001765,-0.874719377934
ACH-001956,-1.05766633249
ACH-001957,-0.809503038638
