,OR10H2 (26538)
ACH-000657,-0.365007700096
ACH-000658,-0.296605721148
ACH-000661,-0.18544244279599997
ACH-000662,-0.327626086644
ACH-000663,-0.12309571602700001
ACH-000665,-0.363288365903
ACH-000671,-0.441731006196
ACH-000673,-0.20640387746599997
ACH-000676,-0.288608938703
ACH-000677,-0.242369062721
ACH-000681,-0.24784928628800001
ACH-000682,-0.27628985351700003
ACH-000683,-0.408691199488
ACH-000684,-0.25881007328899996
ACH-000688,-0.019472311045099996
ACH-000693,-0.299932652462
ACH-000694,-0.19726772540800003
ACH-000695,-0.40551761769199995
ACH-000696,-0.26494876544199997
ACH-000697,-0.36309813022299997
ACH-000699,-0.20532425400499998
ACH-000701,-0.182415237758
ACH-000706,-0.24210573470400001
ACH-000711,-0.223551547079
ACH-000713,-0.230967329593
ACH-000714,-0.367693469569
ACH-000718,-0.27043517388300004
ACH-000720,-0.23853316909299999
ACH-000721,-0.383692615818
ACH-000724,-0.390424693081
ACH-000725,-0.34512757553499995
ACH-000732,-0.365727837861
ACH-000734,-0.348645578091
ACH-000735,-0.174355794899
ACH-000736,-0.153730401431
ACH-000738,-0.141562238634
ACH-000746,-0.261686341832
ACH-000747,-0.187466935331
ACH-000748,-0.380478057862
ACH-000753,-0.133582379143
ACH-000756,-0.11124328339600001
ACH-000757,-0.160503778714
ACH-000758,-0.205378081294
ACH-000760,-0.129544202492
ACH-000763,-0.166633228445
ACH-000764,-0.103640753937
ACH-000765,-0.116089912469
ACH-000766,-0.184576370882
ACH-000767,-0.27317234365
ACH-000768,-0.279960934051
ACH-000769,-0.221685802485
ACH-000770,-0.379233271321
ACH-000771,-0.313041778059
ACH-000773,-0.147926682117
ACH-000776,-0.331809175379
ACH-000777,-0.105358197231
ACH-000778,-0.5614100816709999
ACH-000781,-0.285722891917
ACH-000782,-0.378166174116
ACH-000783,-0.38248184222900006
ACH-000784,-0.215634225733
ACH-000785,-0.27775358477
ACH-000787,-0.0768731586125
ACH-000788,-0.299095112671
ACH-000791,-0.21491886664299997
ACH-000792,-0.308872764754
ACH-000794,-0.284992697279
ACH-000796,-0.223321225403
ACH-000799,-0.302653115511
ACH-000800,-0.216118173724
ACH-000802,-0.315605376111
ACH-000804,-0.114387622019
ACH-000805,-0.30882533747499996
ACH-000809,-0.441998687418
ACH-000810,-0.11728855184699999
ACH-000811,-0.19388053825800003
ACH-000817,-0.28593052551
ACH-000819,-0.35887047255300003
ACH-000820,-0.152007890762
ACH-000821,-0.233768858734
ACH-000822,-0.282975628747
ACH-000823,-0.42844093174599995
ACH-000824,-0.22879401737799998
ACH-000827,-0.236833995268
ACH-000829,-0.15276527853
ACH-000831,-0.187884397598
ACH-000832,-0.173691121873
ACH-000833,-0.364025322635
ACH-000834,-0.457349842573
ACH-000835,-0.175975003466
ACH-000836,-0.388015785452
ACH-000837,-0.24133593116000002
ACH-000838,-0.19885213287
ACH-000839,-0.242700925249
ACH-000840,0.044379409440900006
ACH-000841,-0.249976011992
ACH-000843,-0.0970445991603
ACH-000846,-0.50362700842
ACH-000847,-0.028575597159299998
ACH-000848,-0.40479929146300003
ACH-000849,-0.17664312908799998
ACH-000851,-0.361805300967
ACH-000855,-0.09522061541780001
ACH-000856,-0.492444072693
ACH-000858,-0.397020552791
ACH-000859,-0.235536306749
ACH-000861,-0.20380341712400002
ACH-000862,-0.011196584925799998
ACH-000865,-0.20129479475900003
ACH-000866,-0.28528939575
ACH-000867,-0.368572318755
ACH-000869,-0.31360374038000005
ACH-000872,-0.282349398412
ACH-000873,-0.259894909012
ACH-000876,-0.324278770968
ACH-000878,0.052263593053400004
ACH-000880,-0.0784418941434
ACH-000881,-0.22544877466200003
ACH-000882,-0.33071913149300003
ACH-000884,-0.12017221619999999
ACH-000885,-0.323525982418
ACH-000887,-0.281308046305
ACH-000888,-0.259477803001
ACH-000889,-0.161857136858
ACH-000890,-0.0149034168989
ACH-000896,-0.28731711144600003
ACH-000898,-0.09649841639139999
ACH-000900,-0.161560272877
ACH-000901,-0.171322827469
ACH-000905,-0.206226883564
ACH-000906,-0.179740448072
ACH-000907,-0.24050013468000003
ACH-000910,-0.0759154356184
ACH-000911,-0.296340375979
ACH-000912,-0.286399615225
ACH-000913,-0.20232666811299999
ACH-000915,-0.347901038394
ACH-000916,-0.441504592664
ACH-000917,-0.307722252743
ACH-000921,-0.14051146116
ACH-000924,-0.128542423436
ACH-000926,-0.392674696639
ACH-000928,-0.0914485210134
ACH-000929,-0.294831461032
ACH-000932,-0.367092879255
ACH-000935,-0.20343179483399998
ACH-000936,-0.341819167943
ACH-000937,-0.284585207936
ACH-000938,-0.323868960991
ACH-000939,-0.261575007035
ACH-000941,-0.46813386583899996
ACH-000943,-0.228882036456
ACH-000946,-0.286946427079
ACH-000947,-0.16373688844599998
ACH-000948,-0.182930408996
ACH-000950,-0.158125983243
ACH-000953,-0.379095836924
ACH-000957,-0.211990324075
ACH-000958,-0.22670151856100001
ACH-000960,-0.519241842381
ACH-000963,-0.297408946769
ACH-000968,-0.221109758633
ACH-000969,-0.114543392129
ACH-000973,-0.17402519485800003
ACH-000974,-0.223008319958
ACH-000975,-0.285823577653
ACH-000976,-0.029681498294299998
ACH-000978,-0.305805233147
ACH-000980,-0.17995013432300003
ACH-000984,-0.162751054047
ACH-000986,-0.238685713094
ACH-000988,-0.369000875858
ACH-000993,-0.190218321291
ACH-000994,-0.023966292154700003
ACH-000996,-0.20678097720400002
ACH-001001,-0.239381455984
ACH-001020,-0.24028279698399999
ACH-001028,-0.34775051196199996
ACH-001031,-0.327327662137
ACH-001038,-0.253950603509
ACH-001048,-0.145045170768
ACH-001050,-0.384828531315
ACH-001053,-0.208016812569
ACH-001054,-0.239042951528
ACH-001061,-0.313577846888
ACH-001067,-0.0310617775362
ACH-001075,-0.464809103575
ACH-001096,-0.328721315613
ACH-001128,-0.27010640579100004
ACH-001134,-0.207020866503
ACH-001151,-0.11894846888699999
ACH-001163,-0.051511093333599996
ACH-001164,-0.0506981180767
ACH-001173,-0.238437733713
ACH-001183,-0.13388656888800002
ACH-001184,-0.280392333367
ACH-001190,-0.23626224883000002
ACH-001192,-0.0303923751959
ACH-001193,0.028683952699899998
ACH-001196,-0.0147100182983
ACH-001197,-0.215732918761
ACH-001205,-0.43005229779700005
ACH-001211,-0.170912090508
ACH-001212,-0.0872257478682
ACH-001228,-0.36403074395
ACH-001232,-0.121172365858
ACH-001239,-0.156483680526
ACH-001274,-0.323673591857
ACH-001275,-0.178740715394
ACH-001277,-0.18061751510200003
ACH-001278,-0.263277326936
ACH-001280,0.14577580296700002
ACH-001283,-0.0976792821448
ACH-001289,-0.16149786720599998
ACH-001295,-0.220928286416
ACH-001300,-0.395055212146
ACH-001301,-0.0036282275963000006
ACH-001302,-0.303057267743
ACH-001303,-0.22695508217399998
ACH-001306,-0.319417798574
ACH-001318,-0.29126508454
ACH-001322,-0.265864508005
ACH-001328,-0.431317628126
ACH-001332,-0.09796530046869999
ACH-001333,-0.39666051238300004
ACH-001336,-0.0979993300944
ACH-001340,-0.17251914323800002
ACH-001346,-0.335889335273
ACH-001353,-0.460844066902
ACH-001354,-0.412941120802
ACH-001367,-0.283933465206
ACH-001368,-0.334930775163
ACH-001374,-0.323605616534
ACH-001375,-0.20513239798
ACH-001377,-0.23428448660999998
ACH-001380,-0.383798922243
ACH-001391,-0.23926520504299997
ACH-001407,-0.443065026072
ACH-001408,-0.0868547334375
ACH-001413,-0.12008381221799999
ACH-001430,-0.212321881574
ACH-001431,-0.16189125714000002
ACH-001450,-0.130209111268
ACH-001496,-0.314620241038
ACH-001500,-0.39818140486500003
ACH-001521,-0.23401945144699998
ACH-001523,-0.0688815176898
ACH-001532,-0.28006260266399996
ACH-001536,-0.292175890516
ACH-001550,-0.25931821216400003
ACH-001552,-0.601741274961
ACH-001554,-0.28671608349
ACH-001645,-0.373708884801
ACH-001654,-0.21698866169300002
ACH-001715,-0.321371792915
ACH-001735,-0.38720895423
ACH-001736,-0.19597905514400002
ACH-001737,-0.07501390581930001
ACH-001740,-0.12251025612500001
ACH-001745,-0.322383929574
ACH-001750,-0.316784066602
ACH-001765,-0.274616006621
ACH-001956,-0.19795883085000002
ACH-001957,-0.11493637989700001
