,PHGR1 (644844)
ACH-000552,-0.0924129571007
ACH-000556,-0.025488409833599998
ACH-000557,-0.158845724049
ACH-000570,-0.253975093973
ACH-000571,-0.130428089818
ACH-000573,-0.19709462658500002
ACH-000576,-0.264342121361
ACH-000580,0.0512681098504
ACH-000584,-0.38077955330700003
ACH-000585,-0.212973712333
ACH-000588,-0.19189696004700002
ACH-000589,-0.233814779702
ACH-000591,-0.193733112559
ACH-000593,-0.354742623047
ACH-000600,-0.23222281367800002
ACH-000601,-0.12208293115
ACH-000604,-0.273875001648
ACH-000605,-0.07903848664739999
ACH-000606,-0.10292807927400001
ACH-000608,-0.32900772696499997
ACH-000614,-0.022701298890200002
ACH-000616,-0.0688075051538
ACH-000618,-0.138762211221
ACH-000619,-0.181337513031
ACH-000620,-0.22269452141999999
ACH-000621,-0.052658510518199995
ACH-000622,-0.08716541556889999
ACH-000623,-0.210356151896
ACH-000624,-0.0882681586334
ACH-000627,-0.056478029712899995
ACH-000630,-0.0834192076961
ACH-000632,-0.09992449912689999
ACH-000633,-0.196744036744
ACH-000637,-0.03946098894
ACH-000638,-0.256303358245
ACH-000646,-0.18595076633000002
ACH-000647,-0.194259532115
ACH-000648,0.035589665889400005
ACH-000649,-0.11083049603700001
ACH-000651,-0.20514452401900002
ACH-000652,0.132940810018
ACH-000653,-0.25567400822299996
ACH-000657,-0.204332719646
ACH-000658,-0.17294996951400002
ACH-000661,-0.038061278923
ACH-000662,0.26042547121
ACH-000663,-0.038901299035
ACH-000665,-0.197507228772
ACH-000671,-0.245140787439
ACH-000673,-0.0842805253949
ACH-000676,0.000795497883266
ACH-000677,-0.415283713045
ACH-000681,-0.0796359993894
ACH-000682,-0.260349655513
ACH-000683,-0.0909630595519
ACH-000684,-0.03634368723880001
ACH-000688,-0.00304568478144
ACH-000693,-0.241974240735
ACH-000694,-0.28946536568000003
ACH-000695,-0.301501330951
ACH-000696,-0.116827668057
ACH-000697,0.0535415319069
ACH-000699,-0.231516348814
ACH-000701,-0.08665704962000001
ACH-000706,-0.0658002854706
ACH-000711,-0.21091956916299998
ACH-000713,-0.17529175274599998
ACH-000714,-0.16232218158199999
ACH-000718,-0.163559630541
ACH-000720,-0.0904805685797
ACH-000721,-0.153597681258
ACH-000724,-0.0769272781744
ACH-000725,-0.122565384292
ACH-000732,-0.228556325483
ACH-000734,-0.048221072840599996
ACH-000735,-0.307241694622
ACH-000736,-0.0933463695452
ACH-000738,-0.318054539814
ACH-000746,0.12466790967800001
ACH-000747,-0.0748998418056
ACH-000748,-0.180556655106
ACH-000753,-0.128636846711
ACH-000756,-0.218097242792
ACH-000757,-0.115324540651
ACH-000758,-0.219963130575
ACH-000760,-0.181486433878
ACH-000763,-0.188815003624
ACH-000764,-0.0551101208254
ACH-000765,-0.017930008114099998
ACH-000766,-0.12271223209799999
ACH-000767,-0.0531630658368
ACH-000768,-0.12133380699200001
ACH-000769,-0.08838436729389999
ACH-000770,-0.15809348217
ACH-000771,-0.41957668984700003
ACH-000773,-0.319542460422
ACH-000776,-0.170658241886
ACH-000777,-0.271478624684
ACH-000778,-0.21154707681200002
ACH-000781,-0.09983962278789998
ACH-000782,-0.09883356600649999
ACH-000783,-0.09223770227269999
ACH-000784,-0.280633750792
ACH-000785,-0.139619324373
ACH-000787,-0.19416027975800002
ACH-000788,-0.13385890982
ACH-000791,-0.230646955157
ACH-000792,-0.131210998682
ACH-000794,-0.124764801948
ACH-000796,-0.15796114931
ACH-000799,-0.127085968736
ACH-000800,-0.34033019688500005
ACH-000802,-0.290010319871
ACH-000804,0.23578620974599998
ACH-000805,-0.275378839003
ACH-000809,0.021453283285400002
ACH-000810,-0.348553604248
ACH-000811,-0.253916604133
ACH-000817,-0.0944711045937
ACH-000819,-0.20131846232
ACH-000820,0.05685051447919999
ACH-000821,-0.115818582457
ACH-000822,0.0144529843848
ACH-000823,-0.21805592266100002
ACH-000824,-0.118540570166
ACH-000827,-0.175971516801
ACH-000829,-0.263859314937
ACH-000831,-0.156233251507
ACH-000832,-0.158227804409
ACH-000833,-0.265851590691
ACH-000834,-0.135216847475
ACH-000835,0.0256671427793
ACH-000836,-0.0700441177558
ACH-000837,-0.0636505557547
ACH-000838,-0.17274821822099998
ACH-000839,-0.42417291858
ACH-000840,-0.126794171838
ACH-000841,-0.0828136019427
ACH-000843,-0.21206089334800002
ACH-000846,-0.21444761744899998
ACH-000847,-0.07710294609360001
ACH-000848,-0.193445977406
ACH-000849,-0.0345781498913
ACH-000851,-0.0411351326689
ACH-000855,-0.39607638194899997
ACH-000856,-0.157924394091
ACH-000858,-0.12234125399599999
ACH-000859,-0.0278440108561
ACH-000861,0.015803670063
ACH-000862,-0.04568490904619999
ACH-000865,-0.13031231119
ACH-000866,-0.299954250826
ACH-000867,-0.208291262932
ACH-000869,-0.0595587828383
ACH-000872,-0.0899621848048
ACH-000873,-0.500653130963
ACH-000876,-0.0969449802983
ACH-000878,0.0445871972187
ACH-000880,-0.0815630596008
ACH-000881,-0.0755451725518
ACH-000882,-0.10312557649599999
ACH-000884,-0.153761979696
ACH-000885,-0.0697774782883
ACH-000887,-0.046417120572100005
ACH-000888,-0.191492391907
ACH-000889,0.00272698803848
ACH-000890,-0.0302860873885
ACH-000896,-0.13665205460899998
ACH-000898,-0.10327394306700001
ACH-000900,-0.0212626695436
ACH-000901,-0.0885078649948
ACH-000905,-0.284313051181
ACH-000906,-0.0847177235214
ACH-000907,-0.162668822772
ACH-000910,-0.10851009955999999
ACH-000911,-0.12180941577099999
ACH-000912,-0.102422314407
ACH-000913,-0.107217166643
ACH-000915,-0.195946538449
ACH-000916,-0.306735375268
ACH-000917,-0.0536868650375
ACH-000921,-0.0758960253831
ACH-000924,-0.0405981510852
ACH-000926,-0.0284728117328
ACH-000928,0.00571503773446
ACH-000929,-0.0610344089931
ACH-000932,-0.0486061298441
ACH-000935,-0.407327133453
ACH-000936,-0.130031824228
ACH-000937,-0.10982321117499999
ACH-000938,-0.0931334201901
ACH-000939,-0.39348358867899996
ACH-000941,-0.078254807155
ACH-000943,-0.10961876803099999
ACH-000946,-0.18692871060600003
ACH-000947,-0.147543418483
ACH-000948,-0.157990402967
ACH-000950,-0.06443612405100001
ACH-000953,-0.304374031905
ACH-000957,-0.120204126307
ACH-000958,-0.33250034060600003
ACH-000960,-0.052628886687400005
ACH-000963,-0.21303766659200002
ACH-000968,-0.29772030034
ACH-000969,-0.049590533302699996
ACH-000973,-0.162744413587
ACH-000974,-0.13152294170999998
ACH-000975,-0.22075710140299998
ACH-000976,0.0333491088207
ACH-000978,-0.320714729415
ACH-000980,-0.215447839661
ACH-000984,-0.13006309087200002
ACH-000986,-0.077940207853
ACH-000988,-0.15931006793299998
ACH-000993,-0.330631788616
ACH-000994,-0.31923842274500003
ACH-000996,-0.291540070621
ACH-001001,-0.18423306517299998
ACH-001020,-0.0112623264093
ACH-001028,-0.135750008448
ACH-001031,-0.194396373807
ACH-001038,-0.190243829502
ACH-001048,-0.08057510192810001
ACH-001050,-0.0993269931224
ACH-001053,-0.08957032133639999
ACH-001054,-0.17848386896200003
ACH-001061,-0.210617824487
ACH-001067,0.00978681632545
ACH-001075,-0.086962039517
ACH-001096,-0.126295896267
ACH-001128,-0.228348507034
ACH-001134,-0.549942967814
ACH-001151,-0.151357620759
ACH-001163,-0.321213727386
ACH-001164,-0.0549331568789
ACH-001173,-0.232282197892
ACH-001183,-0.0301396952328
ACH-001184,-0.226813777789
ACH-001190,-0.0645638952776
ACH-001192,-0.167011573272
ACH-001193,0.11017512666899999
ACH-001196,-0.238384632465
ACH-001197,-0.153471584638
ACH-001205,-0.16775246339000002
ACH-001211,-0.102510672406
ACH-001212,-0.0625218365262
ACH-001228,-0.207658966854
ACH-001232,-0.041441528804900006
ACH-001239,-0.154209129953
ACH-001274,0.011798180508000002
ACH-001275,-0.0314413462593
ACH-001277,-0.05650603031669999
ACH-001278,-0.136124023077
ACH-001280,0.109602266381
ACH-001283,-0.30292871688
ACH-001289,-0.102586945827
ACH-001295,-0.223054298712
ACH-001300,-0.145970756659
ACH-001301,-0.0664268954749
ACH-001302,0.0314874166117
ACH-001303,-0.42565801937
ACH-001306,-0.23509695443700002
ACH-001318,-0.217589945848
ACH-001322,-0.0687298083549
ACH-001328,-0.162840030788
ACH-001332,-0.026383186343200003
ACH-001333,-0.05206200758690001
ACH-001336,-0.0913321566539
ACH-001340,-0.169755319146
ACH-001346,-0.101331159607
ACH-001353,-0.19789668550700001
ACH-001354,-0.47288588320299996
ACH-001367,-0.0539879065664
ACH-001368,-0.129648727459
ACH-001374,-0.07260656538589999
ACH-001375,-0.38651799515199997
ACH-001377,-0.09573265216330001
ACH-001380,-0.012406702841299999
ACH-001391,-0.583486027196
ACH-001407,-0.204800115725
ACH-001408,-0.0645525070818
ACH-001413,-0.24432356921300002
ACH-001430,-0.0700928940979
ACH-001431,-0.20009159868
ACH-001450,-0.167353194941
ACH-001496,-0.0964393851081
ACH-001500,-0.0186231432386
ACH-001521,0.00663535121371
ACH-001523,-0.06885986101449999
ACH-001532,-0.23882398846500003
ACH-001536,-0.145169355673
ACH-001550,-0.296003560165
ACH-001552,-0.0408312562529
ACH-001554,-0.0723687838653
ACH-001645,-0.12771075932
ACH-001654,-0.30025167531
ACH-001715,-0.18304515554499998
ACH-001735,-0.0935781826626
ACH-001736,-0.055446881833
ACH-001737,-0.766329548475
ACH-001740,-0.029211713740500002
ACH-001745,-0.0132938264961
ACH-001750,-0.19338026886100002
ACH-001765,-0.22537900513
ACH-001956,-0.269048712254
ACH-001957,-0.218867791171
