,CUTA (51596)
ACH-000980,-0.073294361072
ACH-000984,-0.0477507901468
ACH-000986,-0.0382682956714
ACH-000988,-0.136728990052
ACH-000993,-0.263176763145
ACH-000994,-0.127120971226
ACH-000996,-0.310362777047
ACH-001001,-0.10322615199599999
ACH-001020,0.11143791409499999
ACH-001028,-0.0038177814264600003
ACH-001031,0.108456294211
ACH-001038,-0.17715858689300001
ACH-001048,0.14198943866
ACH-001050,-0.202421939326
ACH-001053,-0.111242733257
ACH-001054,-0.0837216998758
ACH-001061,0.0400437185715
ACH-001067,-0.000446048339177
ACH-001075,-0.0742273744355
ACH-001096,-0.00210328598955
ACH-001128,-0.417433865132
ACH-001134,-0.170743589331
ACH-001151,-0.06283499035630001
ACH-001163,-0.252715696779
ACH-001164,-0.440301567954
ACH-001173,-0.0537154622786
ACH-001183,-0.155372553821
ACH-001184,-0.043241674677800004
ACH-001190,-0.243200913634
ACH-001192,0.07726579921
ACH-001193,0.24018433628400002
ACH-001196,-0.375847205576
ACH-001197,-0.06191990268730001
ACH-001205,0.107045810317
ACH-001211,-0.06982114037739999
ACH-001212,0.13187643004000002
ACH-001228,-0.0341128333183
ACH-001232,-0.0652195207745
ACH-001239,-0.00038407219473000003
ACH-001274,-0.25197062527499997
ACH-001275,-0.114276528393
ACH-001277,0.156137062976
ACH-001278,-0.252697630599
ACH-001280,-0.252293720063
ACH-001283,-0.017892832104599996
ACH-001289,-0.0455386065964
ACH-001295,-0.14164095629100001
ACH-001300,-0.144339104826
ACH-001301,0.0355042706557
ACH-001302,-0.009674161756149999
ACH-001303,-0.204615146575
ACH-001306,-0.19229581586599998
ACH-001318,-0.0581441717107
ACH-001322,-0.0372593538832
ACH-001328,-0.0763316147414
ACH-001332,-0.07909588240139999
ACH-001333,-0.08644432673530002
ACH-001336,-0.198885579745
ACH-001340,-0.17406523308400002
ACH-001346,-0.20303462571199998
ACH-001353,-0.256646165648
ACH-001354,-0.214236841524
ACH-001367,-0.08064553129089999
ACH-001368,-0.08380696874210002
ACH-001374,0.08602874222760001
ACH-001375,-0.100231458959
ACH-001377,-0.17934219184500003
ACH-001380,-0.290147235948
ACH-001391,-0.0455008314019
ACH-001407,-0.173338938145
ACH-001408,0.0341272332388
ACH-001413,-0.2295250857
ACH-001430,-0.339167618156
ACH-001431,-0.116264520837
ACH-001450,-0.0014592974591500002
ACH-001496,0.19215298662900002
ACH-001500,-0.606627446405
ACH-001521,0.184607849397
ACH-001523,-0.025890955052400005
ACH-001532,-0.229110284177
ACH-001536,0.201476479122
ACH-001550,-0.0636706714785
ACH-001552,-0.356666093341
ACH-001554,-0.184753851683
ACH-001645,-0.30503158600900004
ACH-001654,-0.15608480834000002
ACH-001715,-0.0254033654933
ACH-001735,-0.0333833948402
ACH-001736,-0.11410515089000002
ACH-001737,0.100927881002
ACH-001740,-0.39820774278899995
ACH-001745,-0.21481966805999997
ACH-001750,-0.18275240617199998
ACH-001765,-0.43098548310400003
ACH-001956,-0.0818022519294
ACH-001957,-0.0760922069507
