,KAT5 (10524)
ACH-000848,-1.03185651457
ACH-000849,-0.843678083475
ACH-000851,-0.6531530254600001
ACH-000855,-0.992689805091
ACH-000856,-0.741175013936
ACH-000858,-0.826398628811
ACH-000859,-1.01226491192
ACH-000861,-0.695096110143
ACH-000862,-0.7630553193899999
ACH-000865,-0.7343236589579999
ACH-000866,-0.792996599649
ACH-000867,-0.9129878276279999
ACH-000869,-0.848318522097
ACH-000872,-0.869364097459
ACH-000873,-0.67991042441
ACH-000876,-0.9463142820379999
ACH-000878,-0.588558990511
ACH-000880,-0.79775631157
ACH-000881,-0.766754525526
ACH-000882,-0.823130487166
ACH-000884,-0.850747427597
ACH-000885,-0.8244463960940001
ACH-000887,-0.790517046198
ACH-000888,-1.02660764646
ACH-000889,-0.725769475541
ACH-000890,-0.841801597069
ACH-000896,-0.904814553863
ACH-000898,-0.8171199131970001
ACH-000900,-0.842157945746
ACH-000901,-1.01354782702
ACH-000905,-0.72659351952
ACH-000906,-0.8122608924629999
ACH-000907,-0.906271682087
ACH-000910,-0.620874660719
ACH-000911,-0.854848242948
ACH-000912,-0.805199908707
ACH-000913,-0.696095087842
ACH-000915,-0.692513132194
ACH-000916,-1.08065495471
ACH-000917,-0.693711332835
ACH-000921,-0.786097026211
ACH-000924,-0.67620149004
ACH-000926,-0.632214514433
ACH-000928,-0.848968320706
ACH-000929,-0.617453056728
ACH-000932,-0.671216437809
ACH-000935,-0.460673553927
ACH-000936,-0.912161032076
ACH-000937,-1.02303808566
ACH-000938,-0.932958146134
ACH-000939,-0.211208774124
ACH-000941,-0.954011378152
ACH-000943,-0.7672548259890001
ACH-000946,-0.896086655903
ACH-000947,-0.820009976392
ACH-000948,-0.783839661996
ACH-000950,-0.936428122115
ACH-000953,-0.8457411822740001
ACH-000957,-0.607698792834
ACH-000958,-1.15147703108
ACH-000960,-0.9329901714450001
ACH-000963,-1.29754142815
ACH-000968,-0.9775853785780001
ACH-000969,-0.826968154022
ACH-000973,-0.708780715394
ACH-000974,-0.953998953866
ACH-000975,-0.6963826289939999
ACH-000976,-0.401768442503
ACH-000978,-0.893775226555
ACH-000980,-1.0265685772700002
ACH-000984,-0.962976939895
ACH-000986,-0.7884288146430001
ACH-000988,-0.731179007209
ACH-000993,-0.6936970214720001
ACH-000994,-0.8285772165209999
ACH-000996,-0.822831757326
ACH-001001,-0.7887972834639999
ACH-001020,-0.184222856745
ACH-001028,-0.9244714729000001
ACH-001031,-0.656668207066
ACH-001038,-0.793713671967
ACH-001048,-0.6959459117910001
ACH-001050,-0.653232399782
ACH-001053,-0.641113106651
ACH-001054,-0.901770121347
ACH-001061,-0.785905548684
ACH-001067,-0.985650609032
ACH-001075,-0.908455519234
ACH-001096,-0.787603843306
ACH-001128,0.44627086134300004
ACH-001134,-0.5517776062349999
ACH-001151,-0.812640416409
ACH-001163,-0.8909018412559999
ACH-001164,-0.866154345178
ACH-001173,-0.882392925456
ACH-001183,-0.8770945418680001
ACH-001184,-0.690871176443
ACH-001190,-0.8636225190629999
ACH-001192,-0.599006114381
ACH-001193,-0.999333454286
ACH-001196,-0.855455138852
ACH-001197,-0.9999143605580001
ACH-001205,-0.712111441336
ACH-001211,-0.614397467934
ACH-001212,-0.9577538662270001
ACH-001228,-0.981530009857
ACH-001232,-0.8222876678159999
ACH-001239,-0.775102391177
ACH-001274,-0.532035032243
ACH-001275,-0.7285251436
ACH-001277,-0.875513359711
ACH-001278,-0.928741368933
ACH-001280,-1.14840822176
ACH-001283,-0.8354424970730001
ACH-001289,-0.6909785072
ACH-001295,-0.980639806349
ACH-001300,-0.9122449462409999
ACH-001301,-0.6958904064370001
ACH-001302,-0.6223208935100001
ACH-001303,-0.7866331987880001
ACH-001306,-0.846102899166
ACH-001318,-0.903136573521
ACH-001322,-1.0251441133799999
ACH-001328,-0.9665128119159999
ACH-001332,-0.7489135294529999
ACH-001333,-0.577094043807
ACH-001336,-0.7912567959899999
ACH-001340,-0.941265537721
ACH-001346,-0.684182236575
ACH-001353,-0.82749491603
ACH-001354,-0.9158627707539999
ACH-001367,-0.653278542433
ACH-001368,-0.914182943311
ACH-001374,-1.09014070739
ACH-001375,-1.07817074092
ACH-001377,-0.555665437936
ACH-001380,-0.597827229617
ACH-001391,-1.08997847293
ACH-001407,-0.618238984407
ACH-001408,-0.833288032464
ACH-001413,-1.14674349444
ACH-001430,-0.888078374479
ACH-001431,-0.759940681226
ACH-001450,-0.8914302285369999
ACH-001496,-0.514116797027
ACH-001500,-0.38988646630400003
ACH-001521,-1.06629991545
ACH-001523,-0.6206219090890001
ACH-001532,-0.9287823259710001
ACH-001536,-0.853763190419
ACH-001550,-0.521404279013
ACH-001552,-0.620068983161
ACH-001554,-0.8187511331649999
ACH-001645,-0.764734521816
ACH-001654,-0.8616111270290001
ACH-001715,-0.55992148351
ACH-001735,-0.947012506506
ACH-001736,-0.8729154548010001
ACH-001737,-0.869897339789
ACH-001740,-0.676989547978
ACH-001745,-0.730659905671
ACH-001750,-0.621586849912
ACH-001765,-0.863294928082
ACH-001956,-0.9346443865090001
ACH-001957,-0.9701919219220001
