,ADCYAP1R1 (117)
ACH-000713,-0.613745793525
ACH-000714,-0.23121968063700002
ACH-000718,-0.00918907136819
ACH-000720,-0.159948292227
ACH-000721,-0.0752796152131
ACH-000724,-0.175842586879
ACH-000725,0.0947245978967
ACH-000732,-0.153220800781
ACH-000734,0.0348513259262
ACH-000735,-0.09117527325489999
ACH-000736,0.029887904912400003
ACH-000738,-0.021316064023
ACH-000746,0.19396427361699997
ACH-000747,-0.06392743533459999
ACH-000748,-0.11404633179500001
ACH-000753,-0.103896992817
ACH-000756,0.277697203577
ACH-000757,0.11882839780400001
ACH-000758,-0.153955788236
ACH-000760,-0.0360978332714
ACH-000763,0.055292056468699995
ACH-000764,-0.205848652698
ACH-000765,0.0234180923237
ACH-000766,-0.015370012623299999
ACH-000767,0.0415995145354
ACH-000768,0.07408287239960001
ACH-000769,0.091143428922
ACH-000770,-0.0189329967193
ACH-000771,-0.160609427769
ACH-000773,-0.242161965101
ACH-000776,0.029757854674999997
ACH-000777,-0.116255271185
ACH-000778,-0.130205109435
ACH-000781,-0.154028367879
ACH-000782,0.0670890411125
ACH-000783,-0.17879902344999998
ACH-000784,-0.021264059550400005
ACH-000785,-0.0037213811581399995
ACH-000787,-0.0647047862904
ACH-000788,-0.0793843019462
ACH-000791,0.074917680583
ACH-000792,-0.11055973685
ACH-000794,-0.127631063412
ACH-000796,-0.0824689110035
ACH-000799,-0.199638969207
ACH-000800,-0.024962213256999998
ACH-000802,-0.146169014658
ACH-000804,-0.037375081636
ACH-000805,-0.113497079807
ACH-000809,-0.104264555606
ACH-000810,-0.0416186146382
ACH-000811,-0.127936443082
ACH-000817,0.0439098861199
ACH-000819,-0.057883805394900005
ACH-000820,-0.022545407518599996
ACH-000821,-0.19308642308899998
ACH-000822,0.0105662528874
ACH-000823,-0.186813592443
ACH-000824,-0.10761393576400001
ACH-000827,-0.0576040726088
ACH-000829,-0.276282226397
ACH-000831,-0.13615994511600002
ACH-000832,-0.0770951285228
ACH-000833,-0.0416698579693
ACH-000834,-0.24586837804900002
ACH-000835,-0.0716245837145
ACH-000836,0.024975337824900003
ACH-000837,0.0657060763795
ACH-000838,-0.09089055435419999
ACH-000839,0.13459413372600001
ACH-000840,-0.00188520861247
ACH-000841,-0.131144765957
ACH-000843,-0.266122228375
ACH-000846,0.135639375252
ACH-000847,-0.247415351958
ACH-000848,-0.0597828792088
ACH-000849,-0.0808736935953
ACH-000851,-0.047626469632099995
ACH-000855,-0.18522589407900003
ACH-000856,-0.129010032536
ACH-000858,-0.00885612432861
ACH-000859,0.060180545574199995
ACH-000861,0.0327788396354
ACH-000862,-0.0764393506488
ACH-000865,-0.11452244903799999
ACH-000866,-0.129000008038
ACH-000867,0.008761443021100001
ACH-000869,-0.0876778182111
ACH-000872,0.029712900682299998
ACH-000873,-0.145088838655
ACH-000876,-0.211289368847
ACH-000878,-0.127804976152
ACH-000880,-0.189104483169
ACH-000881,-0.0648818129005
ACH-000882,-0.178867603499
ACH-000884,-0.06552228893380001
ACH-000885,-0.012468558171700003
ACH-000887,-0.0957535096174
ACH-000888,-0.115935531691
ACH-000889,-0.11083238092900001
ACH-000890,-0.126668381564
ACH-000896,-0.11212436718699999
ACH-000898,0.199629485012
ACH-000900,-0.115672959331
ACH-000901,-0.112503225371
ACH-000905,-0.315545284167
ACH-000906,-0.135819694331
ACH-000907,0.278935176789
ACH-000910,-0.08203416273910001
ACH-000911,-0.104956022402
ACH-000912,-0.0460318820149
ACH-000913,-0.152769954021
ACH-000915,-0.212547962691
ACH-000916,0.0382134711803
ACH-000917,-0.276840649433
ACH-000921,-0.08103385502110001
ACH-000924,-0.12163493002800001
ACH-000926,-0.122641758095
ACH-000928,0.0995863297686
ACH-000929,0.0189103017602
ACH-000932,-0.0242303905994
ACH-000935,-0.216605400885
ACH-000936,-0.19115181333
ACH-000937,-0.0436954992299
ACH-000938,0.000638975963027
ACH-000939,-0.0153494353052
ACH-000941,-0.050320174807799996
ACH-000943,-0.07759683960139999
ACH-000946,0.0783110460907
ACH-000947,-0.105609005866
ACH-000948,-0.102835469898
ACH-000950,-0.214056925721
ACH-000953,0.082439252857
ACH-000957,-0.130761966058
ACH-000958,-0.164694951456
ACH-000960,-0.0645341186541
ACH-000963,-0.10011364297900001
ACH-000968,-0.08121984089010001
ACH-000969,-0.104006061632
ACH-000973,-0.127128046232
ACH-000974,-0.14777921538799998
ACH-000975,0.0364048396065
ACH-000976,-0.0837961617695
ACH-000978,0.49352575037100005
ACH-000980,-0.133372405959
ACH-000984,-0.08647657823270001
ACH-000986,0.0130379696278
ACH-000988,-0.0107459892561
ACH-000993,-0.0562306827075
ACH-000994,-0.216880752369
ACH-000996,0.115573296057
ACH-001001,-0.0760665148916
ACH-001020,-0.229387237784
ACH-001028,-0.0967980037036
ACH-001031,0.0470018770014
ACH-001038,-0.106597584402
ACH-001048,-0.0978185506791
ACH-001050,0.0351491469959
ACH-001053,-0.09765728864399999
ACH-001054,-0.0138611144216
ACH-001061,-0.113580751115
ACH-001067,-0.0555224897614
ACH-001075,-0.289852421563
ACH-001096,0.031194746037300002
ACH-001128,-0.23227190526900002
ACH-001134,0.033483934347099994
ACH-001151,-0.105314878004
ACH-001163,-0.09893252503660001
ACH-001164,-0.34426428498499995
ACH-001173,-0.030216704925
ACH-001183,0.176032524377
ACH-001184,0.00121374885784
ACH-001190,0.0960295495664
ACH-001192,-0.072160985082
ACH-001193,-0.161625343277
ACH-001196,-0.136141749349
ACH-001197,0.0302424420464
ACH-001205,-0.041466288634199995
ACH-001211,-0.0684261994179
ACH-001212,0.166649204093
ACH-001228,-0.0480406950031
ACH-001232,0.0853717123099
ACH-001239,-0.042403188811400004
ACH-001274,-0.0600235575145
ACH-001275,-0.214013631959
ACH-001277,-0.22186083434999998
ACH-001278,-0.0573588905015
ACH-001280,0.0926728775838
ACH-001283,-0.17408292863299998
ACH-001289,0.08122949810430001
ACH-001295,-0.053096584496800006
ACH-001300,-0.15843041236
ACH-001301,-0.08650031565369999
ACH-001302,-0.180191486673
ACH-001303,0.0417223950781
ACH-001306,-0.123593755153
ACH-001318,-0.140261171185
ACH-001322,-0.034540194901699996
ACH-001328,-0.0700047472367
ACH-001332,-0.324703321386
ACH-001333,-0.08204322915300001
ACH-001336,-0.11285395512
ACH-001340,-0.0923010717495
ACH-001346,0.0247592959537
ACH-001353,-0.129701236635
ACH-001354,-0.0761223812888
ACH-001367,-0.008589512530779999
ACH-001368,-0.0492012275722
ACH-001374,0.157671683273
ACH-001375,-0.114912162292
ACH-001377,0.00909958728948
ACH-001380,-0.0397843262704
ACH-001391,-0.0824714202564
ACH-001407,0.00509263673743
ACH-001408,-0.055883026222900006
ACH-001413,0.15270506381100002
ACH-001430,-0.23562393528900002
ACH-001431,-0.23293316141999998
ACH-001450,-0.236995085056
ACH-001496,-0.18282855595
ACH-001500,-0.180661675393
ACH-001521,0.179699262479
ACH-001523,0.0138857554437
ACH-001532,-0.0164148567032
ACH-001536,-0.111320164268
ACH-001550,-0.166635506535
ACH-001552,0.032477744526999995
ACH-001554,0.059081178189500004
ACH-001645,-0.0579719271985
ACH-001654,-0.118456862901
ACH-001715,-0.42592833803
ACH-001735,-0.00726797680342
ACH-001736,0.0426380062716
ACH-001737,0.09964574124610001
ACH-001740,0.076204355656
ACH-001745,0.016817416930599998
ACH-001750,-0.10017289587099999
ACH-001765,0.0335246050059
ACH-001956,-0.09061529269989999
ACH-001957,-0.0943337222752
