,GAP43 (2596)
ACH-001554,0.472319361912
ACH-001645,0.31422499866500003
ACH-001654,0.280943441155
ACH-001715,0.312768381221
ACH-001735,0.20303605769400002
ACH-001736,0.317374316405
ACH-001737,0.006926221968609999
ACH-001740,0.5401913921989999
ACH-001745,0.327481132168
ACH-001750,0.298970540917
ACH-001765,0.259091696887
ACH-001956,0.288157569215
ACH-001957,0.273016640986
