,NTF3 (4908)
ACH-000684,-0.35865098473000007
ACH-000688,-0.23021789141100002
ACH-000693,-0.35588446945200003
ACH-000694,-0.31577705606199996
ACH-000695,-0.0484260798106
ACH-000696,-0.290953169526
ACH-000697,-0.328077769459
ACH-000699,-0.194142299314
ACH-000701,-0.310921970739
ACH-000706,-0.32033125004
ACH-000711,-0.255789262
ACH-000713,-0.21324357981199998
ACH-000714,-0.292325859104
ACH-000718,-0.462891128747
ACH-000720,-0.291736104681
ACH-000721,-0.309653335377
ACH-000724,-0.203253405144
ACH-000725,-0.39894827965
ACH-000732,-0.287707971588
ACH-000734,-0.25744383162900003
ACH-000735,-0.38464340633599997
ACH-000736,-0.31645486731
ACH-000738,-0.386837480361
ACH-000746,-0.378532449357
ACH-000747,-0.280500818603
ACH-000748,-0.411043096298
ACH-000753,-0.313066590777
ACH-000756,-0.493148367024
ACH-000757,-0.545047279781
ACH-000758,-0.18065465207000003
ACH-000760,-0.36903062470200004
ACH-000763,-0.20695530958900002
ACH-000764,-0.25230292265500004
ACH-000765,-0.262261464071
ACH-000766,-0.25190827592500004
ACH-000767,-0.392282223257
ACH-000768,-0.195941087441
ACH-000769,-0.229413675957
ACH-000770,-0.263453866758
ACH-000771,-0.21750576539500002
ACH-000773,-0.234147284711
ACH-000776,-0.19747575751899998
ACH-000777,-0.289970806534
ACH-000778,-0.22929777061999998
ACH-000781,-0.335725643978
ACH-000782,-0.328280493219
ACH-000783,-0.292551403835
ACH-000784,-0.317997138
ACH-000785,-0.299476859087
ACH-000787,-0.37969296713100004
ACH-000788,-0.42113302733400004
ACH-000791,-0.365852280753
ACH-000792,-0.367958818859
ACH-000794,-0.264537272536
ACH-000796,-0.316427185854
ACH-000799,-0.283425007475
ACH-000800,-0.279252706985
ACH-000802,-0.438535705796
ACH-000804,-0.328410930154
ACH-000805,-0.124662696936
ACH-000809,-0.304021532729
ACH-000810,-0.20562692402
ACH-000811,-0.336151320546
ACH-000817,-0.266843472433
ACH-000819,-0.30583237755
ACH-000820,-0.299573429213
ACH-000821,-0.408875653328
ACH-000822,-0.404934034613
ACH-000823,-0.43597051052
ACH-000824,-0.38527268009000004
ACH-000827,-0.40108908525200004
ACH-000829,-0.137485908591
ACH-000831,-0.298142091792
ACH-000832,-0.303625138008
ACH-000833,-0.302398529269
ACH-000834,-0.439590412424
ACH-000835,-0.329067344049
ACH-000836,-0.381050652629
ACH-000837,-0.33851400042700003
ACH-000838,-0.181749775379
ACH-000839,-0.245218415628
ACH-000840,-0.601908432163
ACH-000841,-0.139492497711
ACH-000843,-0.19365295310199998
ACH-000846,-0.36087056331699996
ACH-000847,-0.43904554071999996
ACH-000848,-0.34435138299999996
ACH-000849,-0.241795606467
ACH-000851,-0.212935757359
ACH-000855,-0.161739675038
ACH-000856,-0.313036361467
ACH-000858,-0.250316974443
ACH-000859,-0.150415452438
ACH-000861,-0.26380806335900003
ACH-000862,-0.24224986862700001
ACH-000865,-0.340711489866
ACH-000866,-0.242913747909
ACH-000867,-0.35101049092799996
ACH-000869,-0.278607975125
ACH-000872,-0.214507280581
ACH-000873,-0.488533314959
ACH-000876,-0.370516123254
ACH-000878,-0.15341398335
ACH-000880,-0.19681670882599997
ACH-000881,-0.29552219807700003
ACH-000882,-0.276269133358
ACH-000884,-0.479550037055
ACH-000885,-0.277587283824
ACH-000887,-0.289021115256
ACH-000888,-0.42606431197899997
ACH-000889,-0.442564814319
ACH-000890,-0.33888780224
ACH-000896,-0.355380769165
ACH-000898,-0.20135169156500002
ACH-000900,-0.144840606526
ACH-000901,-0.368731198061
ACH-000905,-0.23509722851300002
ACH-000906,-0.294318170239
ACH-000907,-0.230237766422
ACH-000910,-0.42104705013099997
ACH-000911,-0.307168120062
ACH-000912,-0.24988736762299998
ACH-000913,-0.42941480865099996
ACH-000915,-0.231879819136
ACH-000916,-0.166929887905
ACH-000917,-0.237431101161
ACH-000921,-0.564870154547
ACH-000924,-0.364975008595
ACH-000926,-0.300536415392
ACH-000928,-0.311113415239
ACH-000929,-0.36402593242700004
ACH-000932,-0.5059008910320001
ACH-000935,-0.337939511809
ACH-000936,-0.12976300613
ACH-000937,-0.272817139805
ACH-000938,-0.34564013667599996
ACH-000939,-0.319157917887
ACH-000941,-0.322800682258
ACH-000943,-0.2982159452
ACH-000946,-0.21912293002900002
ACH-000947,-0.260483963254
ACH-000948,-0.17227380762299999
ACH-000950,-0.335074611199
ACH-000953,-0.317419720048
ACH-000957,-0.332507242137
ACH-000958,-0.266155973477
ACH-000960,-0.42422055099
ACH-000963,-0.31399912339200003
ACH-000968,-0.279037729191
ACH-000969,-0.142027627455
ACH-000973,-0.35742910996699995
ACH-000974,-0.36816727865500004
ACH-000975,-0.369032086678
ACH-000976,-0.353724010704
ACH-000978,-0.331032456747
ACH-000980,-0.326461162764
ACH-000984,-0.319323938871
ACH-000986,-0.290290567208
ACH-000988,-0.330069028223
ACH-000993,-0.255165319802
ACH-000994,-0.275709859335
ACH-000996,-0.22121744581799999
ACH-001001,-0.40204994370700003
ACH-001020,-0.515814626743
ACH-001028,-0.35182299991800003
ACH-001031,-0.294156776088
ACH-001038,-0.268363412599
ACH-001048,-0.222750582659
ACH-001050,-0.273386291178
ACH-001053,-0.19911950692699998
ACH-001054,-0.260233867322
ACH-001061,-0.235737755086
ACH-001067,-0.212972873242
ACH-001075,-0.259622174302
ACH-001096,-0.290708839276
ACH-001128,-0.11171086464199999
ACH-001134,-0.319921301412
ACH-001151,-0.28518400712499997
ACH-001163,-0.397051713243
ACH-001164,-0.5273796934130001
ACH-001173,-0.360441588898
ACH-001183,-0.34273248621799995
ACH-001184,-0.22558952817699998
ACH-001190,-0.392406259874
ACH-001192,-0.219200966246
ACH-001193,-0.11367033385500001
ACH-001196,-0.490895713178
ACH-001197,-0.40766079042400005
ACH-001205,-0.244201543422
ACH-001211,-0.275667997018
ACH-001212,-0.171748960521
ACH-001228,-0.33605902914700003
ACH-001232,-0.24268593625100002
ACH-001239,-0.44380341626
ACH-001274,-0.0979746779544
ACH-001275,-0.452244916703
ACH-001277,-0.422786558749
ACH-001278,-0.338726689448
ACH-001280,-0.393578804125
ACH-001283,-0.41547714561399995
ACH-001289,-0.211066158926
ACH-001295,-0.411223867115
ACH-001300,-0.540257281311
ACH-001301,-0.26899459366
ACH-001302,-0.36212397505599997
ACH-001303,-0.456342970472
ACH-001306,-0.392995821769
ACH-001318,-0.25119857432799997
ACH-001322,-0.16753368062100002
ACH-001328,-0.266957816058
ACH-001332,-0.0912633420026
ACH-001333,-0.23419516951900002
ACH-001336,-0.261873282654
ACH-001340,-0.221057095268
ACH-001346,-0.25224109017499996
ACH-001353,-0.145451303725
ACH-001354,-0.37557094705300004
ACH-001367,-0.371095169678
ACH-001368,-0.224633001695
ACH-001374,-0.623980326155
ACH-001375,-0.254737802383
ACH-001377,-0.349219325421
ACH-001380,-0.302186964765
ACH-001391,-0.44830082063999993
ACH-001407,-0.401592726607
ACH-001408,-0.22539008379099998
ACH-001413,-0.235758701101
ACH-001430,-0.386479564617
ACH-001431,-0.242857894927
ACH-001450,-0.261557543794
ACH-001496,-0.44662285456
ACH-001500,-0.33934933589199995
ACH-001521,-0.425248547416
ACH-001523,-0.413028520803
ACH-001532,-0.332320291796
ACH-001536,-0.208554817471
ACH-001550,-0.41634502731299994
ACH-001552,-0.327082774522
ACH-001554,-0.436587942583
ACH-001645,-0.49289931145099997
ACH-001654,-0.393536682113
ACH-001715,-0.228859581813
ACH-001735,-0.40414090783100004
ACH-001736,-0.438899566303
ACH-001737,-0.33727767434100003
ACH-001740,-0.327486256481
ACH-001745,-0.358172687071
ACH-001750,-0.441246556355
ACH-001765,-0.217594595875
ACH-001956,-0.21163094076900002
ACH-001957,-0.23423176592199998
