,LAT (27040)
ACH-000619,-0.32377716216499997
ACH-000620,-0.207480165512
ACH-000621,-0.239775913939
ACH-000622,0.07200186177339998
ACH-000623,-0.0772570523047
ACH-000624,-0.196351541579
ACH-000627,0.272253584567
ACH-000630,-0.075157309662
ACH-000632,-0.030602212241599997
ACH-000633,-0.18592047989500002
ACH-000637,-0.336360815678
ACH-000638,0.010542228261799999
ACH-000646,0.021590316873400003
ACH-000647,0.0062850292642000006
ACH-000648,-0.33572945741
ACH-000649,-0.100140928588
ACH-000651,-0.043820598893300006
ACH-000652,-0.40159687328599997
ACH-000653,-0.186455508472
ACH-000657,-0.053707445940300004
ACH-000658,-0.141178310043
ACH-000661,0.115523588598
ACH-000662,0.0458663688599
ACH-000663,-0.218269493618
ACH-000665,-0.123907481613
ACH-000671,-0.36172239518
ACH-000673,-0.201462758848
ACH-000676,-0.11306179307
ACH-000677,-0.043792342673
ACH-000681,0.043644883491
ACH-000682,-0.09256270955939999
ACH-000683,-0.352766404159
ACH-000684,-0.125916193352
ACH-000688,-0.219905819727
ACH-000693,-0.0299116868714
ACH-000694,-0.028578502072900004
ACH-000695,-0.291419499644
ACH-000696,-0.0425218434713
ACH-000697,0.070045067606
ACH-000699,-0.0679540997781
ACH-000701,-0.0951158141042
ACH-000706,-0.10002572559299999
ACH-000711,-0.195115114556
ACH-000713,-0.441177898838
ACH-000714,-0.205332416827
ACH-000718,-0.10582820545800001
ACH-000720,0.025370886406
ACH-000721,-0.177403062482
ACH-000724,-0.16435712978599998
ACH-000725,-0.409823557289
ACH-000732,-0.260693248313
ACH-000734,-0.0433784774249
ACH-000735,-0.036431824514900006
ACH-000736,-0.224946222658
ACH-000738,-0.058647309069300005
ACH-000746,-0.06446093126659999
ACH-000747,-0.114962849004
ACH-000748,-0.0394016875189
ACH-000753,-0.125323838317
ACH-000756,-0.140767471529
ACH-000757,-0.28543801063900004
ACH-000758,-0.277843858198
ACH-000760,-0.163143175576
ACH-000763,-0.24431616005999998
ACH-000764,-0.14631031885600002
ACH-000765,-0.313601901422
ACH-000766,-0.221439072206
ACH-000767,-0.126991002741
ACH-000768,-0.0920672250169
ACH-000769,-0.12591272362
ACH-000770,-0.0644616001973
ACH-000771,-0.0988244006103
ACH-000773,0.037570004473999996
ACH-000776,-0.05879454079180001
ACH-000777,-0.13445333102
ACH-000778,-0.228011253293
ACH-000781,-0.0304845629901
ACH-000782,-0.021918899681199998
ACH-000783,-0.103721051176
ACH-000784,-0.188466615157
ACH-000785,-0.17156203188799998
ACH-000787,0.0989809299537
ACH-000788,-0.18455179688499998
ACH-000791,-0.101352325221
ACH-000792,-0.0228564391592
ACH-000794,-0.233810601398
ACH-000796,0.0434335157746
ACH-000799,-0.165563279393
ACH-000800,-0.20506860440900002
ACH-000802,-0.250173004521
ACH-000804,-0.023611612884499998
ACH-000805,-0.192473977689
ACH-000809,-0.157455066676
ACH-000810,0.0599990503688
ACH-000811,-0.0749192671047
ACH-000817,-0.089690630395
ACH-000819,0.0266895289243
ACH-000820,-0.264743863623
ACH-000821,-0.19508760057500002
ACH-000822,-0.07157120226119999
ACH-000823,0.0247037671319
ACH-000824,-0.0198489599521
ACH-000827,-0.13934972312000002
ACH-000829,-0.0958242672634
ACH-000831,0.0703898886268
ACH-000832,-0.258073169015
ACH-000833,-0.0344223488687
ACH-000834,-0.31075267637
ACH-000835,-0.155932882581
ACH-000836,-0.283613145967
ACH-000837,-0.109378150034
ACH-000838,-0.0030720565679400002
ACH-000839,-0.0789567911318
ACH-000840,-0.440902571632
ACH-000841,-0.15554508187000002
ACH-000843,0.10903766364600001
ACH-000846,-0.395457585937
ACH-000847,0.054441917583
ACH-000848,-0.21482704153299997
ACH-000849,-0.0860502726235
ACH-000851,0.034465694328699996
ACH-000855,-0.0565084819895
ACH-000856,-0.114111238563
ACH-000858,-0.07993343878789999
ACH-000859,0.17488420607000002
ACH-000861,-0.20967536790199998
ACH-000862,-0.051306810082800004
ACH-000865,0.0455207434891
ACH-000866,0.0229281138901
ACH-000867,-0.200461901851
ACH-000869,-0.533864806354
ACH-000872,-0.320394075962
ACH-000873,-0.077978748867
ACH-000876,-0.022156498113299998
ACH-000878,0.121214808975
ACH-000880,-0.12026726252
ACH-000881,-0.0693814160844
ACH-000882,-0.110043767476
ACH-000884,-0.21036635145399998
ACH-000885,-0.15360514508099998
ACH-000887,-0.0102782457176
ACH-000888,-0.24033565447299998
ACH-000889,-0.06638026519809999
ACH-000890,-0.14468225541
ACH-000896,-0.10410568659700001
ACH-000898,-0.252884960211
ACH-000900,-0.277014851301
ACH-000901,-0.265403382154
ACH-000905,-0.222950375246
ACH-000906,-0.019595823065900003
ACH-000907,-0.175808373305
ACH-000910,-0.21272350001899998
ACH-000911,-0.176615415284
ACH-000912,-0.12994467514900002
ACH-000913,0.0316007615628
ACH-000915,-0.028619699906200002
ACH-000916,-0.129579909077
ACH-000917,-0.120383459093
ACH-000921,-0.063528733024
ACH-000924,-0.0368517151307
ACH-000926,-0.00839452188322
ACH-000928,0.027166557806599996
ACH-000929,-0.20914286206399998
ACH-000932,-0.103197945024
ACH-000935,-0.110452992934
ACH-000936,-0.22894451024300003
ACH-000937,0.10944300184399999
ACH-000938,-0.17660733315699997
ACH-000939,-0.170246693927
ACH-000941,-0.195595665478
ACH-000943,-0.0368503885465
ACH-000946,-0.0466560762798
ACH-000947,-0.13968623768
ACH-000948,-0.138897692445
ACH-000950,-0.058672399560400004
ACH-000953,-0.257455803842
ACH-000957,0.152391413696
ACH-000958,-0.12833801748600002
ACH-000960,-0.110940446581
ACH-000963,-0.000230148100318
ACH-000968,-0.184992591219
ACH-000969,-0.10151761293400001
ACH-000973,-0.15059056313400002
ACH-000974,-0.0369084594615
ACH-000975,-0.0964206528887
ACH-000976,-0.19993197180199998
ACH-000978,-0.395455689274
ACH-000980,-0.09996415637299999
ACH-000984,-0.26725293234700004
ACH-000986,-0.20098376490800002
ACH-000988,-0.150706244507
ACH-000993,-0.292776090815
ACH-000994,-0.153380787892
ACH-000996,-0.12588531944599998
ACH-001001,-0.0824321330603
ACH-001020,-0.0796055791107
ACH-001028,0.0165879981281
ACH-001031,-0.199993288634
ACH-001038,-0.221842381994
ACH-001048,-0.0318810159651
ACH-001050,-0.063807163639
ACH-001053,0.0207381421867
ACH-001054,-0.08438167271610002
ACH-001061,-0.0579072269535
ACH-001067,-0.249368535994
ACH-001075,0.0836612517434
ACH-001096,-0.207810588693
ACH-001128,-0.0723293394244
ACH-001134,-0.173119937177
ACH-001151,-0.0123711219894
ACH-001163,-0.11732799172800001
ACH-001164,0.04435380210530001
ACH-001173,-0.140452824719
ACH-001183,-0.0713923994986
ACH-001184,-0.34052056913500006
ACH-001190,0.0453106634243
ACH-001192,-0.017297818896400002
ACH-001193,-0.133809394049
ACH-001196,-0.187521765946
ACH-001197,-0.117938381216
ACH-001205,0.0433328820896
ACH-001211,-0.075884942158
ACH-001212,0.237611123577
ACH-001228,-0.249803461986
ACH-001232,-0.0718371940525
ACH-001239,-0.107922749558
ACH-001274,0.0171829654763
ACH-001275,-0.06365364357940001
ACH-001277,-0.224498681418
ACH-001278,-0.152314158388
ACH-001280,-0.0769676169431
ACH-001283,-0.18137986048000002
ACH-001289,0.045476852423900004
ACH-001295,-0.228272644021
ACH-001300,0.126544431102
ACH-001301,-0.272339520893
ACH-001302,-0.14068876798000002
ACH-001303,-0.030626802220099995
ACH-001306,-0.09315357406880001
ACH-001318,-0.11232903311100001
ACH-001322,0.010916338372200001
ACH-001328,-0.0409993511754
ACH-001332,0.112017162924
ACH-001333,-0.13734182810999998
ACH-001336,-0.16405038377999998
ACH-001340,-0.161376257582
ACH-001346,-0.107957141556
ACH-001353,-0.0104373575066
ACH-001354,-0.0787030590085
ACH-001367,-0.15287776515499998
ACH-001368,-0.22958879609700003
ACH-001374,-0.159490511055
ACH-001375,-0.12620250052
ACH-001377,-0.19348065004
ACH-001380,0.0697979777722
ACH-001391,-0.052675823431799995
ACH-001407,-0.0174304832407
ACH-001408,-0.10920079186
ACH-001413,-0.15167662802100002
ACH-001430,-0.00356305548136
ACH-001431,-0.062347797317699995
ACH-001450,-0.38919704582599995
ACH-001496,-0.132675059152
ACH-001500,-0.050162016524099996
ACH-001521,-0.191598460999
ACH-001523,-0.183507909311
ACH-001532,-0.061851906448300006
ACH-001536,-0.23276808268000002
ACH-001550,0.049355945632
ACH-001552,0.0300445366879
ACH-001554,-0.0379026831064
ACH-001645,0.021374498777799997
ACH-001654,-0.120397079245
ACH-001715,0.0328731969378
ACH-001735,-0.272171563371
ACH-001736,-0.232259452153
ACH-001737,-0.165499655058
ACH-001740,-0.103197207314
ACH-001745,0.0145410216303
ACH-001750,-0.14765746487700002
ACH-001765,-0.10939991781899999
ACH-001956,-0.12379417912599999
ACH-001957,-0.18148542291099998
