,GFER (2671)
ACH-000402,-0.9290463069299999
ACH-000403,-0.86525783375
ACH-000404,-0.912096725532
ACH-000406,-0.917091932481
ACH-000407,-0.996358889183
ACH-000408,-0.78714180872
ACH-000410,-0.773602687201
ACH-000411,-0.9364487995730001
ACH-000414,-1.0158085221
ACH-000415,-0.9419406788339999
ACH-000416,-0.734675041885
ACH-000420,-0.844903496795
ACH-000421,-0.776422437676
ACH-000424,-0.867995014341
ACH-000425,-0.715814798488
ACH-000426,-0.734206954724
ACH-000427,-0.59131567569
ACH-000433,-1.1536196490600001
ACH-000436,-1.03087514728
ACH-000444,-0.684401167878
ACH-000445,-1.2933626304999999
ACH-000448,-0.8507477502519999
ACH-000450,-0.735672171841
ACH-000452,-1.0492157526
ACH-000454,-1.03128562926
ACH-000458,-0.6826874956669999
ACH-000459,-1.16646946037
ACH-000460,-0.8478471759639999
ACH-000461,-0.812604710995
ACH-000463,-0.731768366999
ACH-000464,-0.9187889549670001
ACH-000466,-0.7005607355410001
ACH-000467,-0.569336331132
ACH-000468,-0.795769044084
ACH-000469,-0.9744526868629999
ACH-000470,-0.660348545703
ACH-000471,-0.989670431263
ACH-000472,-1.0521136031899998
ACH-000473,-1.0
ACH-000475,-1.1839631389299998
ACH-000476,-0.832950109653
ACH-000477,-1.3123872894
ACH-000480,-0.830030648439
ACH-000481,-0.8312945297959999
ACH-000483,-0.919424764566
ACH-000484,-0.427403708966
ACH-000485,-0.90817651016
ACH-000486,-0.898493956452
ACH-000487,-0.720279360369
ACH-000488,-0.8429266313830001
ACH-000490,-1.05489681605
ACH-000491,-0.843037807354
ACH-000495,-1.4873910283
ACH-000496,-0.960748443635
ACH-000499,-1.10738969881
ACH-000500,-1.19958549574
ACH-000502,-0.9559966254539999
ACH-000503,-1.0990328581
ACH-000505,-0.751451852779
ACH-000507,-0.797796035134
ACH-000510,-1.04377513056
ACH-000511,-0.686014099746
ACH-000512,-0.469789909307
ACH-000516,-0.651934981655
ACH-000517,-0.696620711538
ACH-000518,-1.07042333058
ACH-000520,-1.08075485702
ACH-000521,-0.7651944411939999
ACH-000522,-1.0239133882200002
ACH-000524,-0.620386778165
ACH-000527,-0.676881068539
ACH-000528,-0.788059855574
ACH-000537,-0.532305682364
ACH-000541,-1.08817597954
ACH-000542,-0.8643552861750001
ACH-000544,-0.828810418455
ACH-000545,-1.00766180117
ACH-000547,-0.9560687933740001
ACH-000548,-0.613200544507
ACH-000549,-0.7178035080390001
ACH-000550,-0.729312935443
ACH-000552,-0.9192851638259999
ACH-000556,-0.8018007238179999
ACH-000557,-0.79607153333
ACH-000570,-1.0397157485700002
ACH-000571,-0.532338170683
ACH-000573,-0.760013157877
ACH-000576,-0.720787858741
ACH-000580,-0.8441273337430001
ACH-000584,-0.985785379231
ACH-000585,-0.862613457571
ACH-000588,-1.03629423782
ACH-000589,-0.7392546328980001
ACH-000591,-1.03915274776
ACH-000593,-0.682737487303
ACH-000600,-0.7089093130290001
ACH-000601,-0.969341387781
ACH-000604,-1.09144144583
ACH-000605,-0.9283809613230001
ACH-000606,-0.888804424824
ACH-000608,-0.5987880250550001
ACH-000614,-0.566395382085
ACH-000616,-0.7886407967839999
ACH-000618,-0.887377986706
ACH-000619,-0.7482208017059999
ACH-000620,-0.943144561973
ACH-000621,-0.921211651488
ACH-000622,-0.780078523551
ACH-000623,-1.09287451314
ACH-000624,-0.679448444727
ACH-000627,-0.779698869662
ACH-000630,-0.847773630756
ACH-000632,-1.10571909519
ACH-000633,-0.829217125915
ACH-000637,-1.0251703189399999
ACH-000638,-0.845577423487
ACH-000646,-0.557701189046
ACH-000647,-0.6821666269650001
ACH-000648,-1.02978395558
ACH-000649,-1.06034775846
ACH-000651,-0.8181376145389999
ACH-000652,-1.1594971171200001
ACH-000653,-0.71644320535
ACH-000657,-0.7918176563680001
ACH-000658,-0.8058500560680001
ACH-000661,-1.12621478784
ACH-000662,-0.6756968622849999
ACH-000663,-0.700665076265
ACH-000665,-1.07059821869
ACH-000671,-1.0428002754
ACH-000673,-0.690884292137
ACH-000676,-0.87342680972
ACH-000677,-0.705939413428
ACH-000681,-0.9387134473379999
ACH-000682,-0.7489106439309999
ACH-000683,-1.00759369857
ACH-000684,-0.898534861201
ACH-000688,-0.9674567210889999
ACH-000693,-0.720236818158
ACH-000694,-0.733423195657
ACH-000695,-0.646609475641
ACH-000696,-0.80766836159
ACH-000697,-0.613346056048
ACH-000699,-0.980670036207
ACH-000701,-0.955331799747
ACH-000706,-0.9965453873799999
ACH-000711,-0.8098685378910001
ACH-000713,-0.905647390258
ACH-000714,-1.0605254446799999
ACH-000718,-0.752341064691
ACH-000720,-0.865599184904
ACH-000721,-0.8089679208249999
ACH-000724,-0.662590373553
ACH-000725,-0.5672216781989999
ACH-000732,-0.954275022931
ACH-000734,-0.991019939525
ACH-000735,-0.5487716289119999
ACH-000736,-0.9549370745110001
ACH-000738,-0.7927518523129999
ACH-000746,-0.567377344291
ACH-000747,-0.9437681500489999
ACH-000748,-0.779732623567
ACH-000753,-0.8256072077869999
ACH-000756,-0.878257019991
ACH-000757,-1.24776038139
ACH-000758,-0.866439672991
ACH-000760,-0.923209662853
ACH-000763,-0.691309901608
ACH-000764,-0.475497439318
ACH-000765,-1.21952760033
ACH-000766,-0.7751983337109999
ACH-000767,-0.6898630055149999
ACH-000768,-0.8823049767260001
ACH-000769,-0.988271024803
ACH-000770,-0.7597640807029999
ACH-000771,-1.03216835658
ACH-000773,-0.561380338213
ACH-000776,-0.739814012855
ACH-000777,-0.955432676108
ACH-000778,-0.779706597811
ACH-000781,-1.0888544541399998
ACH-000782,-0.859005538018
ACH-000783,-0.7887935240170001
ACH-000784,-1.0513018427399998
ACH-000785,-0.653148949691
ACH-000787,-0.8981105801929999
ACH-000788,-0.853155682714
ACH-000791,-0.7395052033249999
ACH-000792,-1.2310924543200001
ACH-000794,-0.9287502944689999
ACH-000796,-0.5674963957
ACH-000799,-0.815747590447
ACH-000800,-0.612150384958
ACH-000802,-0.9069228688490001
ACH-000804,-0.526281051304
ACH-000805,-0.878170605687
ACH-000809,-0.67864929057
ACH-000810,-1.18895610417
ACH-000811,-0.714093437707
ACH-000817,-0.8382998467039999
ACH-000819,-1.07099585277
ACH-000820,-0.778735727107
ACH-000821,-1.07977086872
ACH-000822,-0.6765979208600001
ACH-000823,-0.8614701164569999
ACH-000824,-0.87975497627
ACH-000827,-1.00197596639
ACH-000829,-0.785019198115
ACH-000831,-1.0090215749299998
ACH-000832,-1.01796983362
ACH-000833,-0.98312283609
ACH-000834,-0.7647293699519999
ACH-000835,-0.980367852903
ACH-000836,-0.641734480415
ACH-000837,-0.798222753592
ACH-000838,-0.8119759225509999
ACH-000839,-0.819096859324
ACH-000840,-0.7128538417389999
ACH-000841,-1.01049688315
ACH-000843,-0.774961010766
ACH-000846,-0.842060610889
ACH-000847,-1.10952008941
ACH-000848,-0.696021778231
ACH-000849,-0.8934052688240001
ACH-000851,-0.73785956463
ACH-000855,-1.08436681936
ACH-000856,-0.6868963388179999
ACH-000858,-0.9024872437610001
ACH-000859,-0.752366137249
ACH-000861,-0.936812998467
ACH-000862,-0.8251342234669999
ACH-000865,-0.858737730098
ACH-000866,-1.02786877009
ACH-000867,-0.732154935213
ACH-000869,-0.544875055368
ACH-000872,-0.978595885546
ACH-000873,-0.771382623932
ACH-000876,-0.7419141898810001
ACH-000878,-1.18184754137
ACH-000880,-0.794993593216
ACH-000881,-1.1040985393
ACH-000882,-0.870751249637
ACH-000884,-0.819900334155
ACH-000885,-0.709208423886
ACH-000887,-0.943017102338
ACH-000888,-1.1084233329200002
ACH-000889,-1.1804494007700002
ACH-000890,-0.7756707266349999
ACH-000896,-1.0238608725
ACH-000898,-0.598831315492
ACH-000900,-1.09561352236
ACH-000901,-0.8674574814480001
ACH-000905,-1.0239705428399999
ACH-000906,-0.834998204464
ACH-000907,-1.04040213238
ACH-000910,-0.898612869853
ACH-000911,-0.993824736214
ACH-000912,-0.791656640783
ACH-000913,-0.7441036401469999
ACH-000915,-0.8022864139929999
ACH-000916,-0.898178087528
ACH-000917,-0.989824955054
ACH-000921,-0.854129414736
ACH-000924,-0.971979923955
ACH-000926,-0.757356000662
ACH-000928,-0.619080011633
ACH-000929,-0.853409784595
ACH-000932,-0.700197769112
ACH-000935,-0.41280813799800004
ACH-000936,-0.830792347465
ACH-000937,-0.721593991202
ACH-000938,-0.604944236963
ACH-000939,-0.962780639363
ACH-000941,-1.1756446011700001
ACH-000943,-0.875458399541
ACH-000946,-0.741444196014
ACH-000947,-0.722873556203
ACH-000948,-0.8469032845669999
ACH-000950,-1.13985636016
ACH-000953,-0.891739960733
ACH-000957,-0.84000772848
ACH-000958,-0.826667299363
ACH-000960,-0.744156360294
ACH-000963,-0.672088692369
ACH-000968,-0.928583561672
ACH-000969,-0.828850052398
ACH-000973,-0.815203755071
ACH-000974,-0.9872905540479999
ACH-000975,-0.845374070182
ACH-000976,-1.05290077357
ACH-000978,-0.412529078899
ACH-000980,-0.914226994456
ACH-000984,-0.928802711915
ACH-000986,-0.7369168160330001
ACH-000988,-0.707219996381
ACH-000993,-1.00140534073
ACH-000994,-0.9102693163660001
ACH-000996,-0.831858796409
ACH-001001,-0.815695235856
ACH-001020,-0.987618393417
ACH-001028,-0.821840823313
ACH-001031,-0.810140607376
ACH-001038,-0.8697231395630001
ACH-001048,-0.795042023547
ACH-001050,-1.1577057817299998
ACH-001053,-0.989265598586
ACH-001054,-0.8607594716570001
ACH-001061,-0.822408138281
ACH-001067,-0.758025747419
ACH-001075,-0.967502626901
ACH-001096,-0.831440258286
ACH-001128,-0.9570922721359999
ACH-001134,-0.713886337484
ACH-001151,-0.676934777506
ACH-001163,-0.7833609009170001
ACH-001164,-1.1111683094299998
ACH-001173,-0.8151120765819999
ACH-001183,-0.898797110887
ACH-001184,-0.873313902334
ACH-001190,-0.821077220768
ACH-001192,-1.12088981754
ACH-001193,-1.3494505448899998
ACH-001196,-0.79824745294
ACH-001197,-0.724135676172
ACH-001205,-0.868878675292
ACH-001211,-1.04030878314
ACH-001212,-0.468402444227
ACH-001228,-1.12283356563
ACH-001232,-0.820675283388
ACH-001239,-1.17718973983
ACH-001274,-0.8339513637070001
ACH-001275,-1.0
ACH-001277,-1.0975329165899999
ACH-001278,-0.728190957815
ACH-001280,-0.8901657460600001
ACH-001283,-0.8806166016470001
ACH-001289,-0.822184069625
ACH-001295,-0.771754288733
ACH-001300,-0.8788582947299999
ACH-001301,-0.996369588994
ACH-001302,-0.639727113501
ACH-001303,-0.668469252903
ACH-001306,-0.7993906939550001
ACH-001318,-0.98702519071
ACH-001322,-0.832417702997
ACH-001328,-0.8405552862029999
ACH-001332,-0.8371304232369999
ACH-001333,-0.8976871363869999
ACH-001336,-0.900056136843
ACH-001340,-0.892636983873
ACH-001346,-0.8563531883490001
ACH-001353,-0.706473891383
ACH-001354,-1.0
ACH-001367,-0.382239924354
ACH-001368,-1.147177142
ACH-001374,-0.826623174997
ACH-001375,-0.968383101747
ACH-001377,-0.885697328346
ACH-001380,-0.782390648657
ACH-001391,-0.441856147387
ACH-001407,-0.713399766974
ACH-001408,-0.9794323646850001
ACH-001413,-0.918779652067
ACH-001430,-0.791059634894
ACH-001431,-0.765278201134
ACH-001450,-0.823480772699
ACH-001496,-0.762212754142
ACH-001500,-0.99403620152
ACH-001521,-1.09142637267
ACH-001523,-1.0494683764100001
ACH-001532,-0.735197341141
ACH-001536,-0.647793215136
ACH-001550,-0.7007234553630001
ACH-001552,-0.8429364920129999
ACH-001554,-0.946948997837
ACH-001645,-0.858273499754
ACH-001654,-0.907167014872
ACH-001715,-0.728608117494
ACH-001735,-0.8307649118770001
ACH-001736,-0.7498068617649999
ACH-001737,-1.08179635776
ACH-001740,-1.08313236201
ACH-001745,-1.03904825572
ACH-001750,-0.7502297315800001
ACH-001765,-0.873760217131
ACH-001956,-0.862896514922
ACH-001957,-0.949631580253
