,ZUFSP (221302)
ACH-000819,-0.0872337519056
ACH-000820,-0.0167007138257
ACH-000821,0.0752697039319
ACH-000822,-0.203082371175
ACH-000823,0.018167774735
ACH-000824,0.126019494507
ACH-000827,0.0333955997906
ACH-000829,-0.011855514384899998
ACH-000831,0.055559904019300006
ACH-000832,0.001573077971
ACH-000833,0.138115303568
ACH-000834,0.083575978259
ACH-000835,0.0662916322103
ACH-000836,0.030016057739400002
ACH-000837,-0.10127615052899999
ACH-000838,0.109141043899
ACH-000839,0.0403962718101
ACH-000840,-0.08775050437760001
ACH-000841,-0.22250936836100002
ACH-000843,-0.15489890002999998
ACH-000846,-0.09033218615779999
ACH-000847,0.147606571225
ACH-000848,0.0268341647057
ACH-000849,-0.00163179501319
ACH-000851,-0.089813330708
ACH-000855,0.08611790080389999
ACH-000856,5.66092195502e-05
ACH-000858,0.0769407907118
ACH-000859,0.00719942331522
ACH-000861,-0.225787269747
ACH-000862,0.006849664957020001
ACH-000865,-0.00438450442832
ACH-000866,0.062792930299
ACH-000867,0.0328847060065
ACH-000869,0.040905587820699994
ACH-000872,-0.19383868644000002
ACH-000873,0.00588710519451
ACH-000876,0.126590249322
ACH-000878,-0.112409689518
ACH-000880,0.048134734229
ACH-000881,-0.059136053549800005
ACH-000882,-0.0266502794866
ACH-000884,-0.023160363618099998
ACH-000885,-0.249746725236
ACH-000887,-0.00305699425226
ACH-000888,0.0457496605609
ACH-000889,-0.0354732823767
ACH-000890,0.017488110996999998
ACH-000896,-0.0336634117681
ACH-000898,0.047876902072599994
ACH-000900,-0.0877370141507
ACH-000901,0.0235635998932
ACH-000905,-0.09805187991239998
ACH-000906,-0.0783559610397
ACH-000907,-0.0702456823886
ACH-000910,-0.0679451516309
ACH-000911,-0.144571477328
ACH-000912,-0.0495166797379
ACH-000913,-0.07185255280639999
ACH-000915,0.109026893444
ACH-000916,0.257276177607
ACH-000917,0.0014561092257
ACH-000921,0.016159388014899998
ACH-000924,0.046994506375500004
ACH-000926,-0.14955631577
ACH-000928,-0.080037880448
ACH-000929,0.160766004967
ACH-000932,0.029651782182400003
ACH-000935,-0.137342124969
ACH-000936,0.0585723593738
ACH-000937,0.06941159231960001
ACH-000938,0.12450264425
ACH-000939,0.06445905724140001
ACH-000941,-0.150305117441
ACH-000943,0.00345901698348
ACH-000946,-0.0466301959733
ACH-000947,-0.0592276964556
ACH-000948,-0.135073533881
ACH-000950,0.1949506034
ACH-000953,0.125672329711
ACH-000957,-0.187930391164
ACH-000958,0.231566906642
ACH-000960,0.08677944305150001
ACH-000963,-0.0632701821868
ACH-000968,-0.028849778396200003
ACH-000969,0.010799927800399999
ACH-000973,0.0379205032206
ACH-000974,-0.0013742284932499998
ACH-000975,-0.06957722922689999
ACH-000976,-0.0822323047727
ACH-000978,0.0107584815523
ACH-000980,-0.00223326164955
ACH-000984,-0.0783270503617
ACH-000986,-0.125820362531
ACH-000988,0.185178938042
ACH-000993,-0.05427787432569999
ACH-000994,-0.16408571344
ACH-000996,-0.264963989634
ACH-001001,0.00659720203658
ACH-001020,-0.197982582867
ACH-001028,-0.0259081224249
ACH-001031,-0.022904830588700003
ACH-001038,-0.006427023766
ACH-001048,-0.0330732078947
ACH-001050,-0.0174519966426
ACH-001053,0.014796957847500002
ACH-001054,-0.09503911907469999
ACH-001061,0.0483108201404
ACH-001067,-0.0419227338979
ACH-001075,-0.10122642667199999
ACH-001096,0.043332559462800006
ACH-001128,-0.1759491425
ACH-001134,-0.009555117233610001
ACH-001151,-0.029181039747799998
ACH-001163,-0.05154760393019999
ACH-001164,-0.124785438563
ACH-001173,0.0667712045752
ACH-001183,0.0707060021753
ACH-001184,0.029307300508500004
ACH-001190,0.0184613943352
ACH-001192,-0.0298350066358
ACH-001193,0.0846233988608
ACH-001196,-0.0903590949222
ACH-001197,0.215504532788
ACH-001205,-0.292734691163
ACH-001211,-0.0183264661873
ACH-001212,-0.10074272763599999
ACH-001228,-0.0121944973734
ACH-001232,0.021096438773
ACH-001239,0.0969122542826
ACH-001274,-0.0472022353457
ACH-001275,-0.270697127334
ACH-001277,0.0596665369685
ACH-001278,-0.05330116395100001
ACH-001280,-0.127179198449
ACH-001283,0.0617475962531
ACH-001289,0.11222411761
ACH-001295,-0.056538176924000004
ACH-001300,0.0849514559371
ACH-001301,-0.146120069693
ACH-001302,0.122705878804
ACH-001303,0.0797432652987
ACH-001306,-0.09802670956630001
ACH-001318,0.125267583168
ACH-001322,-0.239726851224
ACH-001328,0.031259210742200005
ACH-001332,0.28317960834899997
ACH-001333,-0.09025055125669999
ACH-001336,0.019787285914300002
ACH-001340,0.00496856654128
ACH-001346,0.013692394722500001
ACH-001353,0.022781901184200003
ACH-001354,-0.09324773582419998
ACH-001367,0.281041969062
ACH-001368,0.039462422526
ACH-001374,-0.08538604393339999
ACH-001375,0.170472959742
ACH-001377,0.00011561070280700001
ACH-001380,-0.109304744412
ACH-001391,-0.339757161037
ACH-001407,-0.125762696344
ACH-001408,-0.033457566661400005
ACH-001413,-0.26472395129099996
ACH-001430,-0.275206460174
ACH-001431,0.0261233669722
ACH-001450,0.165304993916
ACH-001496,-0.0470930637806
ACH-001500,0.0203787156107
ACH-001521,-0.030412400452600002
ACH-001523,0.066213135282
ACH-001532,-0.0860721954779
ACH-001536,-0.0885328233694
ACH-001550,-0.0968508999415
ACH-001552,0.0365176125881
ACH-001554,0.114912468388
ACH-001645,-0.0552502667031
ACH-001654,0.0677531624345
ACH-001715,-0.0471784688568
ACH-001735,0.053910250332399996
ACH-001736,-0.00189036972894
ACH-001737,0.195851777124
ACH-001740,0.005570102154399999
ACH-001745,0.102770517694
ACH-001750,-0.214734995216
ACH-001765,0.0147728162892
ACH-001956,-0.026016708284800003
ACH-001957,0.118751740161
