,SF3B3 (23450)
ACH-000368,-1.17357779214
ACH-000374,-1.58185570581
ACH-000375,-1.4222190950799998
ACH-000376,-1.82456224993
ACH-000381,-1.39797865906
ACH-000383,-1.9283072988699999
ACH-000387,-1.5547607712399998
ACH-000389,-1.43179219945
ACH-000390,-1.53380796855
ACH-000393,-1.22628044266
ACH-000395,-1.3388332232
ACH-000397,-1.6254886592500002
ACH-000401,-1.27355291824
ACH-000402,-1.38687858084
ACH-000403,-1.8252647599
ACH-000404,-1.7865064115599998
ACH-000406,-1.6992913799899998
ACH-000407,-1.7106475004600001
ACH-000408,-1.17165166828
ACH-000410,-1.43272310622
ACH-000411,-1.1954470656
ACH-000414,-1.53109613178
ACH-000415,-1.3536977243700001
ACH-000416,-1.6982559644
ACH-000420,-1.1727826013
ACH-000421,-1.27408397298
ACH-000424,-1.56540935745
ACH-000425,-1.63157843387
ACH-000426,-2.0945309053599996
ACH-000427,-1.58099633989
ACH-000433,-1.60008336643
ACH-000436,-1.6770418000100002
ACH-000444,-1.4963994045299998
ACH-000445,-1.69106655482
ACH-000448,-1.26379922713
ACH-000450,-1.4959472041
ACH-000452,-1.45100178492
ACH-000454,-1.53615825685
ACH-000458,-1.35000982868
ACH-000459,-2.2470317573
ACH-000460,-1.5582669708399999
ACH-000461,-1.85447928537
ACH-000463,-1.6217653376700003
ACH-000464,-1.67387734518
ACH-000466,-1.348224568
ACH-000467,-1.45987604954
ACH-000468,-1.69301597369
ACH-000469,-1.46216592759
ACH-000470,-1.78229470072
ACH-000471,-1.7162503974399999
ACH-000472,-1.6483487040600002
ACH-000473,-1.6944992118200002
ACH-000475,-1.6194066327599999
ACH-000476,-1.45061410845
ACH-000477,-1.6648173538799997
ACH-000480,-1.45201793542
ACH-000481,-1.3619598178499999
ACH-000483,-1.3909992697799998
ACH-000484,-1.67892442169
ACH-000485,-1.9443374588299998
ACH-000486,-1.2818929803899999
ACH-000487,-1.9141179533200001
ACH-000488,-1.5322873730000002
ACH-000490,-1.4466637871899999
ACH-000491,-1.7208905082
ACH-000495,-1.43368365903
ACH-000496,-1.6522299439500001
ACH-000499,-1.68531807745
ACH-000500,-1.5141489391299998
ACH-000502,-1.50552242572
ACH-000503,-1.09502432324
ACH-000505,-1.5816353533399998
ACH-000507,-1.69260425649
ACH-000510,-1.6863628338799999
ACH-000511,-1.61360903366
ACH-000512,-1.34681904972
ACH-000516,-1.73047480308
ACH-000517,-1.6596695531499999
ACH-000518,-1.61144062167
ACH-000520,-1.7628062936700002
ACH-000521,-1.31558343955
ACH-000522,-1.4711557729499998
ACH-000524,-1.9216259703099998
ACH-000527,-1.3471905816799998
ACH-000528,-1.49663655756
ACH-000537,-1.4859320476
ACH-000541,-1.7399945282799998
ACH-000542,-1.62303220035
ACH-000544,-1.5678672334900001
ACH-000545,-1.07932192462
ACH-000547,-1.14673054309
ACH-000548,-1.49795542718
ACH-000549,-1.7907422307900003
ACH-000550,-1.8109955695400002
ACH-000552,-1.5826134246799999
ACH-000556,-1.32828504153
ACH-000557,-1.65988686981
ACH-000570,-1.4841176414700001
ACH-000571,-1.9106287305
ACH-000573,-1.77836304311
ACH-000576,-1.58328610305
ACH-000580,-1.43802006187
ACH-000584,-1.81076476493
ACH-000585,-1.3094363895799999
ACH-000588,-1.86526446115
ACH-000589,-1.43015986495
ACH-000591,-1.52875946982
ACH-000593,-1.55566156229
ACH-000600,-1.57205182801
ACH-000601,-1.59299975116
ACH-000604,-1.67635539454
ACH-000605,-1.7571061085
ACH-000606,-1.4746754160799997
ACH-000608,-2.1953880574599998
ACH-000614,-1.54492289174
ACH-000616,-1.3994021873299998
ACH-000618,-1.40459654643
ACH-000619,-1.41071712381
ACH-000620,-1.68793622102
ACH-000621,-2.20545980287
ACH-000622,-1.79808268488
ACH-000623,-1.5028804253
ACH-000624,-1.65957441264
ACH-000627,-1.2341071997
ACH-000630,-1.3926947997299999
ACH-000632,-1.28819655906
ACH-000633,-1.66556435583
ACH-000637,-1.37071445425
ACH-000638,-1.46556699224
ACH-000646,-1.90006362681
ACH-000647,-1.55153417583
ACH-000648,-1.3777009655599999
ACH-000649,-1.40957208232
ACH-000651,-1.35293830809
ACH-000652,-1.58405305002
ACH-000653,-1.71316810588
ACH-000657,-1.63502281902
ACH-000658,-1.61754421659
ACH-000661,-1.55908665088
ACH-000662,-1.65204183177
ACH-000663,-1.37641197774
ACH-000665,-1.18982156248
ACH-000671,-1.5957770465799999
ACH-000673,-1.48215924942
ACH-000676,-1.43230925908
ACH-000677,-1.4014839999700002
ACH-000681,-1.2668948225799999
ACH-000682,-1.4730711543700001
ACH-000683,-1.68805168756
ACH-000684,-1.20039508407
ACH-000688,-2.39480642265
ACH-000693,-1.3848556114
ACH-000694,-1.42467738416
ACH-000695,-1.57138049556
ACH-000696,-1.47736068905
ACH-000697,-1.5537988648199998
ACH-000699,-2.30450447073
ACH-000701,-1.41557628363
ACH-000706,-1.36782185389
ACH-000711,-1.56498366785
ACH-000713,-1.5940693998299997
ACH-000714,-1.7686207828599998
ACH-000718,-1.7079892858399999
ACH-000720,-1.4980784854
ACH-000721,-1.55437771342
ACH-000724,-1.9708503593900002
ACH-000725,-2.00766804935
ACH-000732,-1.13835271979
ACH-000734,-1.50091085687
ACH-000735,-1.70343607569
ACH-000736,-1.5919564513999998
ACH-000738,-1.81633149991
ACH-000746,-1.49870759956
ACH-000747,-1.4350637180399999
ACH-000748,-1.26090116289
ACH-000753,-1.6123300620200003
ACH-000756,-1.40559420455
ACH-000757,-1.48217988799
ACH-000758,-1.49618039315
ACH-000760,-1.5257872989899999
ACH-000763,-1.9586619242900003
ACH-000764,-1.34274220759
ACH-000765,-1.44554061605
ACH-000766,-1.34697269075
ACH-000767,-1.83157207625
ACH-000768,-1.5027512517500001
ACH-000769,-1.5318202600400002
ACH-000770,-1.69400544514
ACH-000771,-1.46093437977
ACH-000773,-1.8967647023599996
ACH-000776,-1.38571721956
ACH-000777,-1.3245878677
ACH-000778,-2.0471827510900003
ACH-000781,-1.3507316645299998
ACH-000782,-1.4379115198399999
ACH-000783,-1.92031467122
ACH-000784,-1.5548638540200002
ACH-000785,-1.7736807927200002
ACH-000787,-1.55579036931
ACH-000788,-1.5847800482499999
ACH-000791,-1.4118906851800002
ACH-000792,-1.54570581954
ACH-000794,-1.5978545410499998
ACH-000796,-1.6279663526600001
ACH-000799,-1.71226741348
ACH-000800,-2.1194538910099996
ACH-000802,-1.41087823544
ACH-000804,-1.7080688879600001
ACH-000805,-1.5360773422
ACH-000809,-1.5531698408899999
ACH-000810,-1.6049787926899999
ACH-000811,-1.68893088365
ACH-000817,-1.42921039442
ACH-000819,-1.41490335949
ACH-000820,-1.15813775544
ACH-000821,-1.96786795995
ACH-000822,-1.84328658478
ACH-000823,-1.7882983683000002
ACH-000824,-1.53500582133
ACH-000827,-1.4832851735199999
ACH-000829,-1.49124005195
ACH-000831,-1.49543436849
ACH-000832,-1.3243997849
ACH-000833,-1.73837563634
ACH-000834,-1.2415064401
ACH-000835,-1.21326754123
ACH-000836,-1.68547429847
ACH-000837,-1.2993293408
ACH-000838,-1.5523210770500002
ACH-000839,-1.4069053603100001
ACH-000840,-1.25068542259
ACH-000841,-1.3695186288699999
ACH-000843,-1.51605952821
ACH-000846,-1.4494831427200001
ACH-000847,-1.4889839370200002
ACH-000848,-1.35900118134
ACH-000849,-1.6659026702200002
ACH-000851,-1.3550472735499999
ACH-000855,-1.3664049297799998
ACH-000856,-1.4969807053400002
ACH-000858,-1.5224236606400001
ACH-000859,-0.951690467807
ACH-000861,-1.4561865324899999
ACH-000862,-1.56831435665
ACH-000865,-1.3096351269700002
ACH-000866,-1.7709697464400003
ACH-000867,-1.4238693226499999
ACH-000869,-1.5968147567700002
ACH-000872,-0.9559011318430001
ACH-000873,-1.5889352455
ACH-000876,-1.61699041523
ACH-000878,-0.9374432658159999
ACH-000880,-1.69926813001
ACH-000881,-1.43597689898
ACH-000882,-1.47366689973
ACH-000884,-1.55945065805
ACH-000885,-1.5775247696899999
ACH-000887,-1.6373002487700001
ACH-000888,-1.7931141675
ACH-000889,-1.6516810409399998
ACH-000890,-1.56904956021
ACH-000896,-1.2378540640200002
ACH-000898,-1.66686115535
ACH-000900,-1.63879388354
ACH-000901,-1.5830876699599998
ACH-000905,-1.5699913658200002
ACH-000906,-1.69882939539
ACH-000907,-1.36271108736
ACH-000910,-1.8539281611900003
ACH-000911,-1.4199296487000002
ACH-000912,-1.60523611997
ACH-000913,-1.6420901432100001
ACH-000915,-1.481795119
ACH-000916,-1.6478730419
ACH-000917,-1.46056325353
ACH-000921,-1.49968615185
ACH-000924,-1.41976777713
ACH-000926,-1.5129840804299999
ACH-000928,-1.20027685365
ACH-000929,-1.44066136843
ACH-000932,-1.6623916403499999
ACH-000935,-1.7323290205700002
ACH-000936,-1.4970474442299997
ACH-000937,-1.69174820627
ACH-000938,-1.64234082102
ACH-000939,-1.49881030823
ACH-000941,-1.17841905398
ACH-000943,-1.45640037992
ACH-000946,-1.47176384493
ACH-000947,-1.46647711805
ACH-000948,-1.3955459528799998
ACH-000950,-1.45256252595
ACH-000953,-2.0239026736400003
ACH-000957,-1.59073521056
ACH-000958,-1.55065474894
ACH-000960,-1.66926403823
ACH-000963,-1.39345879164
ACH-000968,-1.6276388095899998
ACH-000969,-1.49534833331
ACH-000973,-1.67915566753
ACH-000974,-1.44981838597
ACH-000975,-1.4953511259799999
ACH-000976,-1.53530228351
ACH-000978,-1.51118791359
ACH-000980,-1.56640425671
ACH-000984,-1.5293625687099999
ACH-000986,-1.4529169379799998
ACH-000988,-1.3691381084999998
ACH-000993,-1.42312242224
ACH-000994,-1.8376549951499999
ACH-000996,-1.48241239551
ACH-001001,-1.5112662386200002
ACH-001020,-1.6835142663
ACH-001028,-1.65237558776
ACH-001031,-1.5055953234600001
ACH-001038,-1.6542207223199998
ACH-001048,-1.50500326961
ACH-001050,-1.5875077947100003
ACH-001053,-1.55359590507
ACH-001054,-1.712661065
ACH-001061,-1.51604786466
ACH-001067,-1.7439479810099998
ACH-001075,-1.44703076498
ACH-001096,-1.52453941005
ACH-001128,-1.8484891548099998
ACH-001134,-1.55705176922
ACH-001151,-1.68500425076
ACH-001163,-1.6084700755399999
ACH-001164,-1.44896458801
ACH-001173,-1.4166188223299998
ACH-001183,-1.52570733817
ACH-001184,-2.1028816714
ACH-001190,-1.3775175085799998
ACH-001192,-1.64812264411
ACH-001193,-1.3499908672
ACH-001196,-1.61671914692
ACH-001197,-1.8125125810099998
ACH-001205,-1.6498719542299998
ACH-001211,-1.8812658760099998
ACH-001212,-1.42849313377
ACH-001228,-1.35862435938
ACH-001232,-1.32487357226
ACH-001239,-1.60943309998
ACH-001274,-1.45643178219
ACH-001275,-1.36571157685
ACH-001277,-1.32614694945
ACH-001278,-1.62528283232
ACH-001280,-1.527519534
ACH-001283,-1.4621317345500002
ACH-001289,-1.8011928939700002
ACH-001295,-1.66390354725
ACH-001300,-1.6796758353799999
ACH-001301,-1.63102247269
ACH-001302,-1.80762854912
ACH-001303,-1.5439411553600002
ACH-001306,-1.3368452817899998
ACH-001318,-1.18555700817
ACH-001322,-1.4946998554700002
ACH-001328,-1.44783823467
ACH-001332,-1.15621703392
ACH-001333,-1.40774320399
ACH-001336,-1.40570036723
ACH-001340,-1.6112095870200003
ACH-001346,-1.51041794847
ACH-001353,-1.51001514311
ACH-001354,-1.31023322926
ACH-001367,-1.7739511733900002
ACH-001368,-1.4447793065299999
ACH-001374,-1.63896532551
ACH-001375,-1.49828129847
ACH-001377,-1.59365133419
ACH-001380,-1.3840920486700001
ACH-001391,-1.82107609116
ACH-001407,-1.70786396307
ACH-001408,-1.34685245648
ACH-001413,-1.6084289325499999
ACH-001430,-1.6901620882100001
ACH-001431,-1.87392221493
ACH-001450,-1.39761903822
ACH-001496,-1.5103299087600002
ACH-001500,-1.5753169772600002
ACH-001521,-1.3469231387399998
ACH-001523,-1.3698373979299998
ACH-001532,-1.51662948
ACH-001536,-1.3707342317299998
ACH-001550,-1.79767056507
ACH-001552,-1.4801314032
ACH-001554,-1.7301474108500001
ACH-001645,-1.60107737373
ACH-001654,-1.74744424254
ACH-001715,-1.3910479441999999
ACH-001735,-1.48991398678
ACH-001736,-1.67598229954
ACH-001737,-1.43015476925
ACH-001740,-1.9636617425599998
ACH-001745,-1.81350974118
ACH-001750,-1.4225393068599999
ACH-001765,-1.53527095105
ACH-001956,-1.7881205501400004
ACH-001957,-1.51695914602
