,POLR3D (661)
ACH-000503,-0.5039079196440001
ACH-000505,-0.703614786579
ACH-000507,-0.7455676248090001
ACH-000510,-0.838503248161
ACH-000511,-0.7823281825130001
ACH-000512,-0.6978137235230001
ACH-000516,-0.87857766445
ACH-000517,-0.802083384527
ACH-000518,-1.13296294411
ACH-000520,-0.573395697755
ACH-000521,-0.7263101463770001
ACH-000522,-0.54270375237
ACH-000524,-1.5174714373299998
ACH-000527,-0.998511320377
ACH-000528,-0.938307568089
ACH-000537,-1.11979536122
ACH-000541,-1.40201818039
ACH-000542,-0.6568576996
ACH-000544,-0.649487172665
ACH-000545,-0.631881002954
ACH-000547,-0.884323115333
ACH-000548,-0.505036564938
ACH-000549,-0.8185861620479999
ACH-000550,-0.569389093911
ACH-000552,-1.03718996995
ACH-000556,-0.782003682676
ACH-000557,-0.473063377478
ACH-000570,-0.533385783917
ACH-000571,-0.420901374312
ACH-000573,-0.9127339015979999
ACH-000576,-1.1414229869799999
ACH-000580,-0.9100881680840001
ACH-000584,-1.22935697198
ACH-000585,-1.00790061492
ACH-000588,-0.827450527242
ACH-000589,-0.91855554067
ACH-000591,-0.765946055039
ACH-000593,-0.594923048933
ACH-000600,-0.753113881467
ACH-000601,-0.886773966494
ACH-000604,-0.6950607590369999
ACH-000605,-1.02578628303
ACH-000606,-0.841670032608
ACH-000608,-0.995849613379
ACH-000614,-0.344169800731
ACH-000616,-1.13587555927
ACH-000618,-1.07017417707
ACH-000619,-1.06463966097
ACH-000620,-0.452713411922
ACH-000621,-0.7815498766050001
ACH-000622,-1.22294723451
ACH-000623,-0.605502182615
ACH-000624,-1.13055505054
ACH-000627,-0.7822307682549999
ACH-000630,-0.7739760466419999
ACH-000632,-0.650653803089
ACH-000633,-0.544873997487
ACH-000637,-0.899669931801
ACH-000638,-0.952131284085
ACH-000646,-0.930006250649
ACH-000647,-0.9290558169149999
ACH-000648,-1.00668961307
ACH-000649,-0.8548634604719999
ACH-000651,-0.839869717633
ACH-000652,-1.20228500366
ACH-000653,-0.77750992216
ACH-000657,-0.8831067205940001
ACH-000658,-0.761681461247
ACH-000661,-0.692535857197
ACH-000662,-0.584459323311
ACH-000663,-0.557279054872
ACH-000665,-0.878299390928
ACH-000671,-1.18262836205
ACH-000673,-0.579749949094
ACH-000676,-0.615190109706
ACH-000677,-0.8413754074590001
ACH-000681,-0.9589931632500001
ACH-000682,-0.829216559152
ACH-000683,-1.07089144813
ACH-000684,-0.556729392884
ACH-000688,-1.0495462549799999
ACH-000693,-0.9171222429000001
ACH-000694,-0.8239341436759999
ACH-000695,-0.998089969278
ACH-000696,-0.892695990325
ACH-000697,-1.00460245616
ACH-000699,-0.8748544770059999
ACH-000701,-1.17725018068
ACH-000706,-0.856791959749
ACH-000711,-0.8396457759999999
ACH-000713,-0.6513206074600001
ACH-000714,-0.7633339589370001
ACH-000718,-0.813625955252
ACH-000720,-0.6065344565030001
ACH-000721,-0.548438820625
ACH-000724,-0.816178441718
ACH-000725,-1.3664501976299999
ACH-000732,-0.9935421159710001
ACH-000734,-1.0610820201
ACH-000735,-0.613318041804
ACH-000736,-0.8780602213200002
ACH-000738,-1.20706764478
ACH-000746,-0.725986195434
ACH-000747,-1.13293720141
ACH-000748,-0.7336518384340001
ACH-000753,-0.9770765881029999
ACH-000756,-0.5244664777870001
ACH-000757,-0.732954833563
ACH-000758,-1.01530490928
ACH-000760,-1.0931921427200002
ACH-000763,-0.9599868635250001
ACH-000764,-0.793581381247
ACH-000765,-0.756362276822
ACH-000766,-1.00304170981
ACH-000767,-0.6592885628890001
ACH-000768,-0.762788046088
ACH-000769,-0.781805872212
ACH-000770,-0.952440201155
ACH-000771,-0.9174310576479999
ACH-000773,-0.0806888382985
ACH-000776,-0.59289130414
ACH-000777,-0.922329805234
ACH-000778,-0.8752392429889999
ACH-000781,-0.950346119973
ACH-000782,-0.868663602596
ACH-000783,-0.930987950467
ACH-000784,-0.826863018756
ACH-000785,-1.1425517590899998
ACH-000787,-0.8025627897859999
ACH-000788,-0.734150716329
ACH-000791,-1.15128392326
ACH-000792,-0.863188207176
ACH-000794,-0.914351748419
ACH-000796,-0.926848351075
ACH-000799,-1.07717603137
ACH-000800,-0.7434944886920001
ACH-000802,-0.7270605252660001
ACH-000804,-0.9581429292010001
ACH-000805,-0.63984321703
ACH-000809,-0.816733777145
ACH-000810,-0.775198535477
ACH-000811,-0.6212320998499999
ACH-000817,-0.8000355103579999
ACH-000819,-1.03952755505
ACH-000820,-0.680661646175
ACH-000821,-0.666579031299
ACH-000822,-0.716699845448
ACH-000823,-0.902820363759
ACH-000824,-0.619862218251
ACH-000827,-0.6128306423300001
ACH-000829,-0.7655609794439999
ACH-000831,-0.8261696984450001
ACH-000832,-0.980810114744
ACH-000833,-1.24027845969
ACH-000834,-0.883718620229
ACH-000835,-1.0245200863700001
ACH-000836,-0.46968513239299997
ACH-000837,-1.2988863128
ACH-000838,-0.403371635533
ACH-000839,-1.12533633481
ACH-000840,-0.941632158669
ACH-000841,-0.7998412712080001
ACH-000843,-1.0574513958
ACH-000846,-0.711576178386
ACH-000847,-0.35777912959200003
ACH-000848,-0.824274329464
ACH-000849,-0.9766979247859999
ACH-000851,-0.988052961851
ACH-000855,-0.812301789531
ACH-000856,-1.37715572411
ACH-000858,-0.8845417118350001
ACH-000859,-0.6929278335060001
ACH-000861,-1.0489040310200002
ACH-000862,-0.819818819327
ACH-000865,-0.7457285205419999
ACH-000866,-0.954517701613
ACH-000867,-1.0983882860299998
ACH-000869,-0.432635819455
ACH-000872,-1.27208516754
ACH-000873,-0.804597656751
ACH-000876,-0.663916537663
ACH-000878,-0.815755065434
ACH-000880,-0.824197301548
ACH-000881,-1.20869759679
ACH-000882,-0.537685115039
ACH-000884,-0.793805154577
ACH-000885,-0.959525959384
ACH-000887,-0.774457148241
ACH-000888,-0.600606565425
ACH-000889,-0.521705042423
ACH-000890,-0.8483681265440001
ACH-000896,-0.968961518741
ACH-000898,-0.576418774467
ACH-000900,-0.972587559517
ACH-000901,-0.986954179489
ACH-000905,-0.8061174236149999
ACH-000906,-0.859193433687
ACH-000907,-0.899333899498
ACH-000910,-0.785955424589
ACH-000911,-0.716686557596
ACH-000912,-0.9049650751330001
ACH-000913,-0.584658771668
ACH-000915,-0.762071210308
ACH-000916,-0.854653024526
ACH-000917,-1.28608007545
ACH-000921,-0.8980407583390001
ACH-000924,-0.464989406469
ACH-000926,-0.74479904293
ACH-000928,-1.14546352966
ACH-000929,-1.0486963985700002
ACH-000932,-0.7269630113500001
ACH-000935,-0.459055324207
ACH-000936,-0.6772965155349999
ACH-000937,-0.652330918113
ACH-000938,-0.600220096936
ACH-000939,-0.448305970724
ACH-000941,-0.7505460883
ACH-000943,-0.995175940802
ACH-000946,-0.800117851353
ACH-000947,-0.936011926154
ACH-000948,-1.0632955227
ACH-000950,-1.06160370646
ACH-000953,-0.649792149582
ACH-000957,-0.9554393034469999
ACH-000958,-0.8702339941339999
ACH-000960,-0.674110366434
ACH-000963,-0.109691436126
ACH-000968,-0.666217277677
ACH-000969,-0.620054352961
ACH-000973,-0.993244342427
ACH-000974,-0.722175079426
ACH-000975,-0.667119466079
ACH-000976,-0.610820106137
ACH-000978,-0.574093597284
ACH-000980,-0.600002884397
ACH-000984,-1.10237930089
ACH-000986,-0.7378495696699999
ACH-000988,-1.24398963321
ACH-000993,-0.794950999999
ACH-000994,-0.782689292301
ACH-000996,-0.800172084564
ACH-001001,-0.6584987509369999
ACH-001020,-0.522903227378
ACH-001028,-0.685672316609
ACH-001031,-0.8447979892199999
ACH-001038,-0.421391944495
ACH-001048,-0.766893858557
ACH-001050,-1.0756171352500001
ACH-001053,-0.62747598149
ACH-001054,-0.732863004316
ACH-001061,-0.871635785301
ACH-001067,-1.1653546943700002
ACH-001075,-1.27389794
ACH-001096,-0.690608547833
ACH-001128,-0.05591912066000001
ACH-001134,-0.666639086405
ACH-001151,-1.0474201485899999
ACH-001163,-0.495507154072
ACH-001164,-1.0515246214799998
ACH-001173,-0.945283984232
ACH-001183,-1.0289327853
ACH-001184,-0.6355407308869999
ACH-001190,-0.740029502691
ACH-001192,-0.539023379136
ACH-001193,-0.9390189739799999
ACH-001196,-0.645604219833
ACH-001197,-0.677163823496
ACH-001205,-0.691502763345
ACH-001211,-0.800121841675
ACH-001212,-1.01429851342
ACH-001228,-0.61933883922
ACH-001232,-0.636833430823
ACH-001239,-0.764529259077
ACH-001274,-0.445357074467
ACH-001275,-1.03814284006
ACH-001277,-0.7855288840019999
ACH-001278,-0.9317024398270001
ACH-001280,-1.1450179088299999
ACH-001283,-0.631550869197
ACH-001289,-0.899397147271
ACH-001295,-0.913774962827
ACH-001300,-1.13296054668
ACH-001301,-0.795041318525
ACH-001302,-0.918762927794
ACH-001303,-0.547893424276
ACH-001306,-0.7465850117589999
ACH-001318,-0.825330377826
ACH-001322,-0.694679459492
ACH-001328,-0.891206988977
ACH-001332,-0.929032088896
ACH-001333,-0.919101820925
ACH-001336,-0.6738447028100001
ACH-001340,-0.8854967638869999
ACH-001346,-0.853085050169
ACH-001353,-0.7093379982379999
ACH-001354,-0.658999027826
ACH-001367,-0.637984487232
ACH-001368,-0.9239711523790001
ACH-001374,-0.74072126036
ACH-001375,-0.949554300027
ACH-001377,-1.09023570556
ACH-001380,-0.936023603923
ACH-001391,-0.8350158418520001
ACH-001407,-0.479891090014
ACH-001408,-0.906947223386
ACH-001413,-1.0236146045999999
ACH-001430,-0.7491313201629999
ACH-001431,-1.2898725527
ACH-001450,-0.66758594865
ACH-001496,-0.682526053926
ACH-001500,-0.535208148313
ACH-001521,-0.897439661757
ACH-001523,-0.849892623441
ACH-001532,-0.9886710670219999
ACH-001536,-0.927004892428
ACH-001550,-0.342606718164
ACH-001552,-0.878429250565
ACH-001554,-0.575819957923
ACH-001645,-0.561371184443
ACH-001654,-0.947158869945
ACH-001715,-0.773455667588
ACH-001735,-0.643383996374
ACH-001736,-0.611582431636
ACH-001737,-0.852501682366
ACH-001740,-0.316631988584
ACH-001745,-0.535064185857
ACH-001750,-0.764291904141
ACH-001765,-0.382735920942
ACH-001956,-1.22086435975
ACH-001957,-1.1636832885700001
